isotope,a,z,yield,mass,metallicity,irv,mass_ej,massfrac,ysign
Te24,124.0,52.0,2.6076e-09,1.5,0.008,0.0,0.8771,2.9729791357883935e-09,1.0
Te25,125.0,52.0,1.3242e-09,1.5,0.008,0.0,0.8771,1.5097480332915289e-09,1.0
Te26,126.0,52.0,5.6697e-09,1.5,0.008,0.0,0.8771,6.464143199179113e-09,1.0
Te27,127.0,52.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Te28,128.0,52.0,3.1668e-09,1.5,0.008,0.0,0.8771,3.610534716679968e-09,1.0
Te30,130.0,52.0,2.8334e-09,1.5,0.008,0.0,0.8771,3.230418424352982e-09,1.0
I127,127.0,53.0,2.2465e-09,1.5,0.008,0.0,0.8771,2.561281495838559e-09,1.0
I128,128.0,53.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
I129,129.0,53.0,8.613e-12,1.5,0.008,0.0,0.8771,9.819860905255958e-12,1.0
I130,130.0,53.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
I131,131.0,53.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
I132,132.0,53.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
I133,133.0,53.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Xe28,128.0,54.0,1.5013e-09,1.5,0.008,0.0,0.8771,1.7116634363242504e-09,1.0
Xe29,129.0,54.0,3.1039e-09,1.5,0.008,0.0,0.8771,3.538821115038194e-09,1.0
Xe30,130.0,54.0,3.2616e-09,1.5,0.008,0.0,0.8771,3.718618173526394e-09,1.0
Xe31,131.0,54.0,2.85e-09,1.5,0.008,0.0,0.8771,3.2493444305096338e-09,1.0
Xe32,132.0,54.0,8.1678e-09,1.5,0.008,0.0,0.8771,9.312279101584768e-09,1.0
Xe33,133.0,54.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Xe34,134.0,54.0,1.236e-09,1.5,0.008,0.0,0.8771,1.409189374073652e-09,1.0
Xe35,135.0,54.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Xe36,136.0,54.0,7.7671e-10,1.5,0.008,0.0,0.8771,8.855432675863641e-10,1.0
Cs33,133.0,55.0,1.3993e-09,1.5,0.008,0.0,0.8771,1.5953711093375897e-09,1.0
Cs34,134.0,55.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Cs35,135.0,55.0,2.4896e-10,1.5,0.008,0.0,0.8771,2.8384448751567663e-10,1.0
Cs36,136.0,55.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Cs37,137.0,55.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ba34,134.0,56.0,2.2714e-09,1.5,0.008,0.0,0.8771,2.5896705050735375e-09,1.0
Ba35,135.0,56.0,1.2897e-09,1.5,0.008,0.0,0.8771,1.4704138638695703e-09,1.0
Ba36,136.0,56.0,6.2949e-09,1.5,0.008,0.0,0.8771,7.176946756356174e-09,1.0
Ba37,137.0,56.0,5.9169e-09,1.5,0.008,0.0,0.8771,6.745981073993843e-09,1.0
Ba38,138.0,56.0,5.9723e-08,1.5,0.008,0.0,0.8771,6.809143769239539e-08,1.0
Ba39,139.0,56.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ba40,140.0,56.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
La39,139.0,57.0,7.0055e-09,1.5,0.008,0.0,0.8771,7.987116634363243e-09,1.0
La40,140.0,57.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ce40,140.0,58.0,1.9584e-08,1.5,0.008,0.0,0.8771,2.2328126781438832e-08,1.0
Ce41,141.0,58.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ce42,142.0,58.0,5.1182e-10,1.5,0.008,0.0,0.8771,5.835366548854178e-10,1.0
Ce43,143.0,58.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ce44,144.0,58.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pr41,141.0,59.0,1.7681e-09,1.5,0.008,0.0,0.8771,2.0158476798540645e-09,1.0
Pr42,142.0,59.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pr43,143.0,59.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pr45,145.0,59.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Nd42,142.0,60.0,4.6504e-09,1.5,0.008,0.0,0.8771,5.302018013909475e-09,1.0
Nd43,143.0,60.0,7.7193e-10,1.5,0.008,0.0,0.8771,8.800934899099305e-10,1.0
Nd44,144.0,60.0,2.2292e-09,1.5,0.008,0.0,0.8771,2.541557405084939e-09,1.0
Nd45,145.0,60.0,4.6395e-10,1.5,0.008,0.0,0.8771,5.289590696613841e-10,1.0
Nd46,146.0,60.0,2.0622e-09,1.5,0.008,0.0,0.8771,2.3511572226656028e-09,1.0
Nd47,147.0,60.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Nd48,148.0,60.0,1.6125e-10,1.5,0.008,0.0,0.8771,1.8384448751567667e-10,1.0
Nd49,149.0,60.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Nd50,150.0,60.0,9.4616e-11,1.5,0.008,0.0,0.8771,1.078736746095086e-10,1.0
Pm45,145.0,61.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pm46,146.0,61.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pm47,147.0,61.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pm48,148.0,61.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pm49,149.0,61.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pm50,150.0,61.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pm51,151.0,61.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Sm44,144.0,62.0,1.5283e-11,1.5,0.008,0.0,0.8771,1.7424466993501314e-11,1.0
Sm45,145.0,62.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Sm46,146.0,62.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Sm47,147.0,62.0,2.6302e-10,1.5,0.008,0.0,0.8771,2.9987458670619084e-10,1.0
Sm48,148.0,62.0,6.4148e-10,1.5,0.008,0.0,0.8771,7.313647246608141e-10,1.0
Sm49,149.0,62.0,1.525e-10,1.5,0.008,0.0,0.8771,1.7386843005358567e-10,1.0
Sm50,150.0,62.0,3.9437e-10,1.5,0.008,0.0,0.8771,4.4962946072283664e-10,1.0
Sm51,151.0,62.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Sm52,152.0,62.0,4.0623e-10,1.5,0.008,0.0,0.8771,4.6315129403716795e-10,1.0
Sm53,153.0,62.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Sm54,154.0,62.0,1.4334e-10,1.5,0.008,0.0,0.8771,1.6342492304184243e-10,1.0
Eu51,151.0,63.0,1.4222e-10,1.5,0.008,0.0,0.8771,1.621479876866948e-10,1.0
Eu52,152.0,63.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Eu53,153.0,63.0,1.544e-10,1.5,0.008,0.0,0.8771,1.7603465967392544e-10,1.0
Eu54,154.0,63.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Eu55,155.0,63.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Eu56,156.0,63.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Eu57,157.0,63.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Gd52,152.0,64.0,1.0048e-11,1.5,0.008,0.0,0.8771,1.1455934329038879e-11,1.0
Gd53,153.0,64.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Gd54,154.0,64.0,1.0225e-10,1.5,0.008,0.0,0.8771,1.165773571998632e-10,1.0
Gd55,155.0,64.0,1.6316e-10,1.5,0.008,0.0,0.8771,1.8602211834454452e-10,1.0
Gd56,156.0,64.0,3.728e-10,1.5,0.008,0.0,0.8771,4.2503705392771634e-10,1.0
Gd57,157.0,64.0,2.1976e-10,1.5,0.008,0.0,0.8771,2.5055295861361307e-10,1.0
Gd58,158.0,64.0,6.2932e-10,1.5,0.008,0.0,0.8771,7.175008550906396e-10,1.0
Gd59,159.0,64.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Gd60,160.0,64.0,1.7019e-10,1.5,0.008,0.0,0.8771,1.9403716793980162e-10,1.0
Tb59,159.0,65.0,2.3137e-10,1.5,0.008,0.0,0.8771,2.637897617147418e-10,1.0
Tb60,160.0,65.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Tb61,161.0,65.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Dy60,160.0,66.0,1.8273e-10,1.5,0.008,0.0,0.8771,2.0833428343404402e-10,1.0
Dy61,161.0,66.0,2.35e-10,1.5,0.008,0.0,0.8771,2.6792840041044354e-10,1.0
Dy62,162.0,66.0,5.5632e-10,1.5,0.008,0.0,0.8771,6.342720328354806e-10,1.0
Dy63,163.0,66.0,3.2625e-10,1.5,0.008,0.0,0.8771,3.719644282293923e-10,1.0
Dy64,164.0,66.0,8.5265e-10,1.5,0.008,0.0,0.8771,9.721240451487859e-10,1.0
Dy65,165.0,66.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Dy66,166.0,66.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ho63,163.0,67.0,3.9494e-13,1.5,0.008,0.0,0.8771,4.5027932960893853e-13,1.0
Ho64,164.0,67.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ho65,165.0,67.0,3.3492e-10,1.5,0.008,0.0,0.8771,3.818492760232585e-10,1.0
Ho66,166.0,67.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Er64,164.0,68.0,5.5016e-11,1.5,0.008,0.0,0.8771,6.272488883821685e-11,1.0
Er65,165.0,68.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Er66,166.0,68.0,4.4914e-10,1.5,0.008,0.0,0.8771,5.120738798312622e-10,1.0
Er67,167.0,68.0,2.4748e-10,1.5,0.008,0.0,0.8771,2.821571086535173e-10,1.0
Er68,168.0,68.0,6.1266e-10,1.5,0.008,0.0,0.8771,6.985064416828185e-10,1.0
Er69,169.0,68.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Er70,170.0,68.0,1.2537e-10,1.5,0.008,0.0,0.8771,1.429369513168396e-10,1.0
Er71,171.0,68.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Er72,172.0,68.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Tm69,169.0,69.0,1.6982e-10,1.5,0.008,0.0,0.8771,1.9361532322426176e-10,1.0
Tm70,170.0,69.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Tm71,171.0,69.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Tm72,172.0,69.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Tm73,173.0,69.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Yb70,170.0,70.0,1.7614e-10,1.5,0.008,0.0,0.8771,2.008208870140235e-10,1.0
Yb71,171.0,70.0,2.3943e-10,1.5,0.008,0.0,0.8771,2.729791357883936e-10,1.0
Yb72,172.0,70.0,5.9728e-10,1.5,0.008,0.0,0.8771,6.809713829665945e-10,1.0
Yb73,173.0,70.0,3.0837e-10,1.5,0.008,0.0,0.8771,3.515790673811424e-10,1.0
Yb74,174.0,70.0,1.1815e-09,1.5,0.008,0.0,0.8771,1.347052787595485e-09,1.0
Yb75,175.0,70.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Yb76,176.0,70.0,1.1243e-10,1.5,0.008,0.0,0.8771,1.2818378748147305e-10,1.0
Yb77,177.0,70.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Lu75,175.0,71.0,2.1538e-10,1.5,0.008,0.0,0.8771,2.4555922927830354e-10,1.0
Lu76,176.0,71.0,2.5317e-11,1.5,0.008,0.0,0.8771,2.8864439630600844e-11,1.0
Lu77,177.0,71.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Hf76,176.0,72.0,2.0301e-10,1.5,0.008,0.0,0.8771,2.314559343290389e-10,1.0
Hf77,177.0,72.0,1.8203e-10,1.5,0.008,0.0,0.8771,2.0753619883707672e-10,1.0
Hf78,178.0,72.0,6.0708e-10,1.5,0.008,0.0,0.8771,6.921445673241364e-10,1.0
Hf79,179.0,72.0,2.2379e-10,1.5,0.008,0.0,0.8771,2.5514764565043894e-10,1.0
Hf80,180.0,72.0,1.0806e-09,1.5,0.008,0.0,0.8771,1.2320145935469159e-09,1.0
Hf81,181.0,72.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Hf82,182.0,72.0,2.0078e-11,1.5,0.008,0.0,0.8771,2.289134648272717e-11,1.0
Hf83,183.0,72.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Hf84,184.0,72.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ta79,179.0,73.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ta80,180.0,73.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ta81,181.0,73.0,2.3389e-10,1.5,0.008,0.0,0.8771,2.6666286626382396e-10,1.0
Ta82,182.0,73.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ta83,183.0,73.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ta84,184.0,73.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
W180,180.0,74.0,3.7207e-13,1.5,0.008,0.0,0.8771,4.2420476570516475e-13,1.0
W181,181.0,74.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
W182,182.0,74.0,5.6374e-10,1.5,0.008,0.0,0.8771,6.427317295633337e-10,1.0
W183,183.0,74.0,3.1755e-10,1.5,0.008,0.0,0.8771,3.620453768099419e-10,1.0
W184,184.0,74.0,7.3613e-10,1.5,0.008,0.0,0.8771,8.392771633793183e-10,1.0
W185,185.0,74.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
W186,186.0,74.0,1.8271e-10,1.5,0.008,0.0,0.8771,2.083114810169878e-10,1.0
W187,187.0,74.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
W188,188.0,74.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Re85,185.0,75.0,1.6437e-10,1.5,0.008,0.0,0.8771,1.874016645764451e-10,1.0
Re86,186.0,75.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Re87,187.0,75.0,8.1682e-11,1.5,0.008,0.0,0.8771,9.312735149925893e-11,1.0
Re88,188.0,75.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Re89,189.0,75.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Os86,186.0,76.0,3.1889e-10,1.5,0.008,0.0,0.8771,3.6357313875270784e-10,1.0
Os87,187.0,76.0,1.466e-10,1.5,0.008,0.0,0.8771,1.6714171702200433e-10,1.0
Os88,188.0,76.0,7.2625e-10,1.5,0.008,0.0,0.8771,8.280127693535516e-10,1.0
Os89,189.0,76.0,3.8099e-10,1.5,0.008,0.0,0.8771,4.343746437122335e-10,1.0
Os90,190.0,76.0,9.7355e-10,1.5,0.008,0.0,0.8771,1.109964656253563e-09,1.0
Os91,191.0,76.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Os92,192.0,76.0,7.8736e-10,1.5,0.008,0.0,0.8771,8.976855546687949e-10,1.0
Os93,193.0,76.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Os94,194.0,76.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ir91,191.0,77.0,7.1447e-10,1.5,0.008,0.0,0.8771,8.14582145707445e-10,1.0
Ir92,192.0,77.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ir93,193.0,77.0,1.1608e-09,1.5,0.008,0.0,0.8771,1.3234522859423098e-09,1.0
Ir94,194.0,77.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Ir95,195.0,77.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pt92,192.0,78.0,2.3806e-10,1.5,0.008,0.0,0.8771,2.714171702200433e-10,1.0
Pt93,193.0,78.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pt94,194.0,78.0,1.722e-09,1.5,0.008,0.0,0.8771,1.9632881085395053e-09,1.0
Pt95,195.0,78.0,1.4099e-09,1.5,0.008,0.0,0.8771,1.60745639037738e-09,1.0
Pt96,196.0,78.0,1.6389e-09,1.5,0.008,0.0,0.8771,1.868544065670961e-09,1.0
Pt97,197.0,78.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pt98,198.0,78.0,2.6517e-10,1.5,0.008,0.0,0.8771,3.023258465397332e-10,1.0
Au97,197.0,79.0,7.2402e-10,1.5,0.008,0.0,0.8771,8.254702998517844e-10,1.0
Au98,198.0,79.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Au99,199.0,79.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Hg98,198.0,80.0,7.942e-10,1.5,0.008,0.0,0.8771,9.054839813020181e-10,1.0
Hg99,199.0,80.0,4.8464e-10,1.5,0.008,0.0,0.8771,5.525481701060313e-10,1.0
Hg00,200.0,80.0,1.2829e-09,1.5,0.008,0.0,0.8771,1.4626610420704594e-09,1.0
Hg01,201.0,80.0,5.6396e-10,1.5,0.008,0.0,0.8771,6.42982556150952e-10,1.0
Hg02,202.0,80.0,2.1712e-09,1.5,0.008,0.0,0.8771,2.4754303956219362e-09,1.0
Hg03,203.0,80.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Hg04,204.0,80.0,8.5885e-11,1.5,0.008,0.0,0.8771,9.791927944362102e-11,1.0
Tl03,203.0,81.0,8.9003e-10,1.5,0.008,0.0,0.8771,1.0147417626268385e-09,1.0
Tl04,204.0,81.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Tl05,205.0,81.0,2.1972e-09,1.5,0.008,0.0,0.8771,2.505073537795006e-09,1.0
Pb04,204.0,82.0,1.1783e-09,1.5,0.008,0.0,0.8771,1.3434044008664918e-09,1.0
Pb05,205.0,82.0,9.947e-11,1.5,0.008,0.0,0.8771,1.1340782122905027e-10,1.0
Pb06,206.0,82.0,8.0403e-09,1.5,0.008,0.0,0.8771,9.166913692851442e-09,1.0
Pb07,207.0,82.0,6.6771e-09,1.5,0.008,0.0,0.8771,7.612700946300307e-09,1.0
Pb08,208.0,82.0,1.3381e-08,1.5,0.008,0.0,0.8771,1.5255957131455934e-08,1.0
Pb09,209.0,82.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Pb10,210.0,82.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Bi09,209.0,83.0,4.1995e-10,1.5,0.008,0.0,0.8771,4.787937521377266e-10,1.0
Bi10,210.0,83.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
Po10,210.0,84.0,0.0,1.5,0.008,0.0,0.8771,0.0,0.0
H,1.0,1.0,0.62151,1.5,0.01,0.0,0.9071,0.6851615036930878,1.0
He4,4.0,2.0,0.25785,1.5,0.01,0.0,0.9071,0.28425752397751075,1.0
C12,12.0,6.0,0.0030989,1.5,0.01,0.0,0.9071,0.003416271634880388,1.0
C13,13.0,6.0,4.4249e-05,1.5,0.01,0.0,0.9071,4.8780729798258186e-05,1.0
C14,14.0,6.0,2.6545e-11,1.5,0.01,0.0,0.9071,2.926358725609084e-11,1.0
N14,14.0,7.0,0.0010095,1.5,0.01,0.0,0.9071,0.0011128872230184103,1.0
N15,15.0,7.0,1.1003e-06,1.5,0.01,0.0,0.9071,1.2129864403042663e-06,1.0
O16,16.0,8.0,0.0039478,1.5,0.01,0.0,0.9071,0.0043521111233601585,1.0
O17,17.0,8.0,5.6075e-06,1.5,0.01,0.0,0.9071,6.181788115973983e-06,1.0
O18,18.0,8.0,6.7618e-06,1.5,0.01,0.0,0.9071,7.4543049277918645e-06,1.0
F18,18.0,9.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
F19,19.0,9.0,4.0558e-07,1.5,0.01,0.0,0.9071,4.471171866387388e-07,1.0
Ne20,20.0,10.0,0.00068967,1.5,0.01,0.0,0.9071,0.0007603020615147172,1.0
Ne21,21.0,10.0,1.7664e-06,1.5,0.01,0.0,0.9071,1.947304597067578e-06,1.0
Ne22,22.0,10.0,0.0001803,1.5,0.01,0.0,0.9071,0.00019876529599823612,1.0
Na22,22.0,11.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Na23,23.0,11.0,2.6435e-05,1.5,0.01,0.0,0.9071,2.914232168448903e-05,1.0
Na24,24.0,11.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Mg24,24.0,12.0,0.00034636,1.5,0.01,0.0,0.9071,0.0003818322125454746,1.0
Mg25,25.0,12.0,4.5288e-05,1.5,0.01,0.0,0.9071,4.992613824275162e-05,1.0
Mg26,26.0,12.0,5.2298e-05,1.5,0.01,0.0,0.9071,5.765406239664866e-05,1.0
Al26,26.0,13.0,9.633e-08,1.5,0.01,0.0,0.9071,1.0619556829456509e-07,1.0
Al27,27.0,13.0,3.9264e-05,1.5,0.01,0.0,0.9071,4.328519457612171e-05,1.0
Si28,28.0,14.0,0.0004486,1.5,0.01,0.0,0.9071,0.0004945430492779186,1.0
Si29,29.0,14.0,2.3605e-05,1.5,0.01,0.0,0.9071,2.6022489251460697e-05,1.0
Si30,30.0,14.0,1.6207e-05,1.5,0.01,0.0,0.9071,1.786682835409547e-05,1.0
Si31,31.0,14.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Si32,32.0,14.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
P31,31.0,15.0,4.2645e-06,1.5,0.01,0.0,0.9071,4.7012457281446375e-06,1.0
P32,32.0,15.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
P33,33.0,15.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
S32,32.0,16.0,0.00023576,1.5,0.01,0.0,0.9071,0.00025990519237129316,1.0
S33,33.0,16.0,1.9343e-06,1.5,0.01,0.0,0.9071,2.1323999559034285e-06,1.0
S34,34.0,16.0,1.1198e-05,1.5,0.01,0.0,0.9071,1.234483518906405e-05,1.0
S35,35.0,16.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
S36,36.0,16.0,5.2893e-08,1.5,0.01,0.0,0.9071,5.8309998897585717e-08,1.0
Cl35,35.0,17.0,2.4123e-06,1.5,0.01,0.0,0.9071,2.6593539852276487e-06,1.0
Cl36,36.0,17.0,3.3896e-10,1.5,0.01,0.0,0.9071,3.7367434681953475e-10,1.0
Cl37,37.0,17.0,8.522e-07,1.5,0.01,0.0,0.9071,9.394774556278249e-07,1.0
Ar36,36.0,18.0,5.4011e-05,1.5,0.01,0.0,0.9071,5.9542498070775e-05,1.0
Ar37,37.0,18.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ar38,38.0,18.0,1.0422e-05,1.5,0.01,0.0,0.9071,1.1489361702127659e-05,1.0
Ar39,39.0,18.0,5.2292e-13,1.5,0.01,0.0,0.9071,5.764744791092492e-13,1.0
Ar40,40.0,18.0,2.2175e-08,1.5,0.01,0.0,0.9071,2.4446036820637195e-08,1.0
Ar41,41.0,18.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ar42,42.0,18.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
K39,39.0,19.0,2.2487e-06,1.5,0.01,0.0,0.9071,2.4789990078271414e-06,1.0
K40,40.0,19.0,2.5831e-09,1.5,0.01,0.0,0.9071,2.8476463454966375e-09,1.0
K41,41.0,19.0,1.7736e-07,1.5,0.01,0.0,0.9071,1.95524197993606e-07,1.0
K42,42.0,19.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
K43,43.0,19.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ca40,40.0,20.0,4.0517e-05,1.5,0.01,0.0,0.9071,4.4666519678095027e-05,1.0
Ca41,41.0,20.0,7.1276e-10,1.5,0.01,0.0,0.9071,7.85756807408224e-10,1.0
Ca42,42.0,20.0,2.9063e-07,1.5,0.01,0.0,0.9071,3.203946643148495e-07,1.0
Ca43,43.0,20.0,6.1956e-08,1.5,0.01,0.0,0.9071,6.83011795832874e-08,1.0
Ca44,44.0,20.0,9.6457e-07,1.5,0.01,0.0,0.9071,1.0633557490905082e-06,1.0
Ca45,45.0,20.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ca46,46.0,20.0,2.4513e-09,1.5,0.01,0.0,0.9071,2.7023481424319258e-09,1.0
Ca47,47.0,20.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ca48,48.0,20.0,9.3903e-08,1.5,0.01,0.0,0.9071,1.035200088193143e-07,1.0
Sc45,45.0,21.0,2.7523e-08,1.5,0.01,0.0,0.9071,3.034174842905964e-08,1.0
Sc46,46.0,21.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sc47,47.0,21.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sc48,48.0,21.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sc49,49.0,21.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ti46,46.0,22.0,1.5936e-07,1.5,0.01,0.0,0.9071,1.7568074082240105e-07,1.0
Ti47,47.0,22.0,1.4547e-07,1.5,0.01,0.0,0.9071,1.6036820637195456e-07,1.0
Ti48,48.0,22.0,1.4693e-06,1.5,0.01,0.0,0.9071,1.6197773123139676e-06,1.0
Ti49,49.0,22.0,1.1446e-07,1.5,0.01,0.0,0.9071,1.2618233932311763e-07,1.0
Ti50,50.0,22.0,1.1876e-07,1.5,0.01,0.0,0.9071,1.3092272075846102e-07,1.0
V50,50.0,23.0,6.2229e-10,1.5,0.01,0.0,0.9071,6.860213868371735e-10,1.0
V51,51.0,23.0,2.5446e-07,1.5,0.01,0.0,0.9071,2.805203395436005e-07,1.0
Cr50,50.0,24.0,4.9493e-07,1.5,0.01,0.0,0.9071,5.456179032080255e-07,1.0
Cr51,51.0,24.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Cr52,52.0,24.0,9.9616e-06,1.5,0.01,0.0,0.9071,1.0981810164259729e-05,1.0
Cr53,53.0,24.0,1.1499e-06,1.5,0.01,0.0,0.9071,1.2676661889538088e-06,1.0
Cr54,54.0,24.0,3.0561e-07,1.5,0.01,0.0,0.9071,3.369088303384412e-07,1.0
Mn55,55.0,25.0,8.7166e-06,1.5,0.01,0.0,0.9071,9.609304376584721e-06,1.0
Mn56,56.0,25.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Fe54,54.0,26.0,4.7532e-05,1.5,0.01,0.0,0.9071,5.2399955903428506e-05,1.0
Fe55,55.0,26.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Fe56,56.0,26.0,0.00077588,1.5,0.01,0.0,0.9071,0.0008553411972219159,1.0
Fe57,57.0,26.0,1.8618e-05,1.5,0.01,0.0,0.9071,2.0524749200749642e-05,1.0
Fe58,58.0,26.0,3.0786e-06,1.5,0.01,0.0,0.9071,3.393892624848418e-06,1.0
Fe59,59.0,26.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Fe60,60.0,26.0,3.2155e-08,1.5,0.01,0.0,0.9071,3.544813140778304e-08,1.0
Co59,59.0,27.0,2.4422e-06,1.5,0.01,0.0,0.9071,2.6923161724175947e-06,1.0
Co60,60.0,27.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
