 ele  Z   A   PFAv000     PFAv150     PFAv300     PFBv000     PFBv150     PFBv300     PFCv000     PFCv150     PFCv300     PFDv000     PFDv150     PFDv300      YAv000      YAv150      YAv300      YBv000      YBv150      YBv300      YCv000      YCv150      YCv300      YDv000      YDv150      YDv300     PFAvavg     PFBvavg     PFCvavg     PFDvavg      YAvavg      YBvavg      YCvavg      YDvavg       iniA        iniB        iniC        iniD 
Se80   34   80  1.2673E+01  2.4730E+01  2.8309E+01  2.4547E+01  8.9146E+01  1.1354E+02  1.1405E+00  5.7805E+01  9.5899E+01  8.7544E-01  4.9448E+01  7.8190E+01  7.6419E-07  1.4794E-06  1.6774E-06  1.4625E-07  5.1809E-07  6.5763E-07  6.8314E-10  3.1631E-08  5.4765E-08  5.2296E-11  2.8489E-09  4.5403E-09  1.2673E+01  2.4550E+01  1.1432E+00  8.7793E-01  7.6423E-07  1.4627E-07  6.8478E-10  5.2445E-11  6.3920E-08  6.3912E-09  6.3912E-10  6.3912E-11
Se82   34   82  2.4611E+01  3.6728E+01  4.4435E+01  1.8693E+01  3.8545E+01  8.4747E+01  8.4653E-01  1.1053E+01  3.6944E+01  8.8031E-01  2.4971E+00  3.7204E+01  2.6768E-07  3.9629E-07  4.7491E-07  2.0089E-08  4.0405E-08  8.8534E-08  9.1460E-11  1.0910E-09  3.8055E-09  9.4853E-12  2.5950E-11  3.8967E-10  2.4612E+01  1.8694E+01  8.4703E-01  8.8040E-01  2.6769E-07  2.0090E-08  9.1514E-11  9.4862E-12  1.1529E-08  1.1528E-09  1.1528E-10  1.1528E-11
Br79   35   79  2.5754E+01  4.5921E+01  5.0487E+01  8.1151E+01  1.9728E+02  2.3412E+02  3.3736E+00  1.5556E+02  2.5794E+02  1.0412E+00  1.9457E+02  1.8280E+02  2.4836E-07  4.3932E-07  4.7842E-07  7.7315E-08  1.8334E-07  2.1683E-07  3.2313E-10  1.3612E-08  2.3555E-08  9.9455E-12  1.7926E-09  1.6973E-09  2.5755E+01  8.1157E+01  3.3810E+00  1.0511E+00  2.4837E-07  7.7321E-08  3.2383E-10  1.0040E-11  1.0222E-08  1.0220E-09  1.0220E-10  1.0220E-11
Br81   35   81  2.4335E+01  4.3253E+01  4.7764E+01  7.9989E+01  1.9464E+02  2.3701E+02  2.4857E+00  1.2328E+02  2.3497E+02  1.0947E+00  1.6422E+02  1.8136E+02  2.3405E-07  4.1270E-07  4.5142E-07  7.6015E-08  1.8042E-07  2.1895E-07  2.3748E-10  1.0759E-08  2.1402E-08  1.0430E-11  1.5091E-09  1.6797E-09  2.4336E+01  7.9995E+01  2.4916E+00  1.1031E+00  2.3406E-07  7.6020E-08  2.3804E-10  1.0510E-11  1.0195E-08  1.0194E-09  1.0194E-10  1.0194E-11
Kr78   36   78  2.8187E+01  4.4237E+01  5.5516E+01  1.6781E+02  3.2541E+02  5.0866E+02  1.4059E+01  3.3223E+02  6.0424E+02  2.6974E+00  3.5034E+02  4.4721E+02  9.8295E-09  1.5304E-08  1.9023E-08  5.7817E-09  1.0936E-08  1.7037E-08  4.8698E-11  1.0513E-09  1.9955E-09  9.3180E-13  1.1673E-10  1.5017E-10  2.8188E+01  1.6782E+02  1.4075E+01  2.7152E+00  9.8298E-09  5.7820E-09  4.8751E-11  9.3796E-13  3.6964E-10  3.6959E-11  3.6959E-12  3.6959E-13
Kr80   36   80  4.6560E+01  8.4257E+01  9.4188E+01  4.4502E+02  7.1395E+02  9.4465E+02  1.7163E+01  6.2656E+02  1.3182E+03  2.8506E+00  1.1347E+03  9.6304E+02  1.0700E-07  1.9209E-07  2.1270E-07  1.0105E-07  1.5813E-07  2.0851E-07  3.9178E-10  1.3066E-08  2.8690E-08  6.4897E-12  2.4914E-09  2.1312E-09  4.6562E+01  4.4503E+02  1.7192E+01  2.9087E+00  1.0701E-07  1.0105E-07  3.9245E-10  6.6219E-12  2.4360E-09  2.4357E-10  2.4357E-11  2.4357E-12
Kr82   36   82  2.6280E+01  5.9294E+01  6.4611E+01  1.8176E+02  3.5969E+02  4.7066E+02  5.5716E+00  2.8876E+02  6.9114E+02  1.6636E+00  5.4816E+02  5.5265E+02  3.1018E-07  6.9428E-07  7.4936E-07  2.1198E-07  4.0918E-07  5.3357E-07  6.5324E-10  3.0928E-08  7.7256E-08  1.9452E-11  6.1818E-09  6.2814E-09  2.6281E+01  1.8177E+02  5.5854E+00  1.6916E+00  3.1020E-07  2.1199E-07  6.5485E-10  1.9780E-11  1.2511E-08  1.2510E-09  1.2510E-10  1.2510E-11
Kr83   36   83  1.9957E+01  3.7548E+01  4.2449E+01  8.3735E+01  1.7931E+02  2.3598E+02  2.5778E+00  1.2033E+02  2.9770E+02  1.0668E+00  2.0959E+02  2.3467E+02  2.3621E-07  4.4089E-07  4.9370E-07  9.7919E-08  2.0453E-07  2.6826E-07  3.0305E-10  1.2924E-08  3.3367E-08  1.2507E-11  2.3700E-09  2.6745E-09  1.9958E+01  8.3740E+01  2.5835E+00  1.0775E+00  2.3622E-07  9.7925E-08  3.0372E-10  1.2633E-11  1.2546E-08  1.2544E-09  1.2544E-10  1.2544E-11
Kr84   36   84  1.0643E+01  2.2809E+01  2.4906E+01  7.3575E+01  1.6008E+02  2.1626E+02  2.1215E+00  1.1648E+02  3.4185E+02  1.0297E+00  2.1816E+02  2.7693E+02  6.2830E-07  1.3357E-06  1.4447E-06  4.2913E-07  9.1075E-07  1.2262E-06  1.2440E-09  6.2394E-08  1.9111E-07  6.0216E-11  1.2305E-08  1.5742E-08  1.0644E+01  7.3580E+01  2.1271E+00  1.0408E+00  6.2834E-07  4.2916E-07  1.2472E-09  6.0867E-11  6.2574E-08  6.2566E-09  6.2566E-10  6.2566E-11
Kr86   36   86  2.1507E+01  4.8713E+01  6.0530E+01  4.3313E+01  2.2457E+02  3.9151E+02  1.3310E+00  1.6154E+02  4.9712E+02  1.0965E+00  1.5286E+02  4.3510E+02  3.9310E-07  8.8328E-07  1.0871E-06  7.8216E-08  3.9557E-07  6.8727E-07  2.4164E-10  2.6792E-08  8.6045E-08  1.9852E-11  2.6693E-09  7.6576E-09  2.1508E+01  4.3323E+01  1.3388E+00  1.1043E+00  3.9312E-07  7.8233E-08  2.4306E-10  1.9993E-11  1.9374E-08  1.9371E-09  1.9371E-10  1.9371E-11
Rb85   37   85  1.5723E+01  3.4485E+01  3.9323E+01  8.7154E+01  2.3290E+02  3.1817E+02  2.3521E+00  1.7326E+02  4.4853E+02  1.1128E+00  2.5291E+02  3.5144E+02  2.1774E-07  4.7376E-07  5.3509E-07  1.1925E-07  3.1083E-07  4.2319E-07  3.2354E-10  2.1773E-08  5.8822E-08  1.5266E-11  3.3462E-09  4.6864E-09  1.5724E+01  8.7161E+01  2.3604E+00  1.1258E+00  2.1775E-07  1.1926E-07  3.2468E-10  1.5443E-11  1.4679E-08  1.4677E-09  1.4677E-10  1.4677E-11
Rb87   37   87  4.7307E+01  9.3241E+01  1.0661E+02  1.7531E+02  5.3277E+02  7.8216E+02  2.1669E+00  2.9647E+02  9.6060E+02  1.2804E+00  3.1440E+02  7.5997E+02  2.7596E-07  5.3959E-07  6.1113E-07  1.0104E-07  2.9952E-07  4.3823E-07  1.2556E-10  1.5693E-08  5.3067E-08  7.3993E-12  1.7523E-09  4.2689E-09  4.7309E+01  1.7533E+02  2.1812E+00  1.2965E+00  2.7598E-07  1.0105E-07  1.2639E-10  7.4921E-12  6.1834E-09  6.1826E-10  6.1826E-11  6.1826E-12
Sr84   38   84  5.7454E+01  9.8982E+01  1.2161E+02  4.4593E+02  1.1003E+03  5.7476E+03  1.2272E+01  9.4695E+02  8.5102E+03  4.5421E+00  1.0236E+03  7.1953E+03  1.3864E-08  2.3696E-08  2.8838E-08  1.0632E-08  2.5590E-08  1.3321E-07  2.9416E-11  2.0736E-09  1.9448E-08  1.0858E-12  2.3601E-10  1.6720E-09  5.7456E+01  4.4597E+02  1.2317E+01  4.5944E+00  1.3865E-08  1.0633E-08  2.9525E-11  1.0983E-12  2.5579E-10  2.5576E-11  2.5576E-12  2.5576E-13
Sr86   38   86  3.0933E+01  6.9212E+01  7.7305E+01  4.5161E+02  8.1016E+02  1.3771E+03  8.7663E+00  6.1570E+02  2.7793E+03  2.8593E+00  1.4987E+03  2.5220E+03  1.3515E-07  2.9999E-07  3.3189E-07  1.9495E-07  3.4113E-07  5.7786E-07  3.8044E-10  2.4410E-08  1.1500E-07  1.2375E-11  6.2560E-09  1.0610E-08  3.0935E+01  4.5163E+02  8.7958E+00  2.9360E+00  1.3516E-07  1.9496E-07  3.8172E-10  1.2707E-11  4.6312E-09  4.6306E-10  4.6306E-11  4.6306E-12
Sr87   38   87  2.0786E+01  4.8963E+01  5.5614E+01  3.5147E+02  6.2751E+02  1.0092E+03  6.1161E+00  4.5758E+02  2.1136E+03  2.0563E+00  1.2034E+03  1.9351E+03  6.4205E-08  1.5004E-07  1.6880E-07  1.0726E-07  1.8680E-07  2.9939E-07  1.8765E-10  1.2825E-08  6.1827E-08  6.2920E-12  3.5514E-09  5.7557E-09  2.0787E+01  3.5149E+02  6.1381E+00  2.1179E+00  6.4209E-08  1.0727E-07  1.8832E-10  6.4806E-12  3.2742E-09  3.2737E-10  3.2737E-11  3.2737E-12
Sr88   38   88  1.4281E+01  3.3322E+01  4.4095E+01  1.9833E+02  4.3152E+02  1.1201E+03  3.0339E+00  3.1465E+02  3.1961E+03  1.2407E+00  6.9614E+02  3.9528E+03  5.3496E-07  1.2383E-06  1.6231E-06  7.3403E-07  1.5578E-06  4.0300E-06  1.1289E-09  1.0696E-07  1.1338E-06  4.6041E-11  2.4914E-08  1.4258E-07  1.4282E+01  1.9834E+02  3.0491E+00  1.2764E+00  5.3500E-07  7.3407E-07  1.1345E-09  4.7364E-11  3.9706E-08  3.9701E-09  3.9701E-10  3.9701E-11
Y89    39   89  9.2428E+00  2.1525E+01  3.1992E+01  1.3019E+02  3.1262E+02  1.1142E+03  2.7809E+00  2.6902E+02  3.6586E+03  1.2323E+00  5.8575E+02  5.0601E+03  9.2656E-08  2.1406E-07  3.1514E-07  1.2896E-07  3.0204E-07  1.0728E-06  2.7691E-10  2.4473E-08  3.4734E-07  1.2238E-11  5.6104E-09  4.8847E-08  9.2434E+00  1.3020E+02  2.7938E+00  1.2623E+00  9.2662E-08  1.2896E-07  2.7820E-10  1.2535E-11  1.0626E-08  1.0625E-09  1.0625E-10  1.0625E-11
Zr90   40   90  4.9182E+00  1.0961E+01  2.0420E+01  6.1044E+01  1.5364E+02  1.9589E+03  2.0027E+00  1.6150E+02  4.6696E+03  1.1707E+00  3.1568E+02  6.3666E+03  6.0132E-08  1.3294E-07  2.4533E-07  7.3741E-08  1.8103E-07  2.3003E-06  2.4321E-10  1.7917E-08  5.4067E-07  1.4179E-11  3.6875E-09  7.4954E-08  4.9185E+00  6.1049E+01  2.0104E+00  1.1868E+00  6.0136E-08  7.3746E-08  2.4415E-10  1.4375E-11  1.2960E-08  1.2958E-09  1.2958E-10  1.2958E-11
Zr91   40   91  6.8764E+00  1.4071E+01  2.2923E+01  5.9920E+01  1.7373E+02  1.2212E+03  1.6600E+00  1.5254E+02  3.8878E+03  1.0479E+00  2.7906E+02  6.0933E+03  1.8539E-08  3.7633E-08  6.0726E-08  1.5961E-08  4.5138E-08  3.1622E-07  4.4452E-11  3.7316E-09  9.9260E-08  2.7987E-12  7.1879E-10  1.5818E-08  6.8768E+00  5.9926E+01  1.6673E+00  1.0622E+00  1.8540E-08  1.5962E-08  4.4648E-11  2.8368E-12  2.8577E-09  2.8573E-10  2.8573E-11  2.8573E-12
Zr92   40   92  3.4400E+00  7.9712E+00  1.4187E+01  4.1264E+01  1.2206E+02  1.0470E+03  1.5840E+00  1.3629E+02  4.5423E+03  1.0624E+00  2.6047E+02  7.4615E+03  1.4331E-08  3.2945E-08  5.8077E-08  1.6985E-08  4.9008E-08  4.1893E-07  6.5549E-11  5.1521E-09  1.7921E-07  4.3843E-12  1.0368E-09  2.9932E-08  3.4402E+00  4.1268E+01  1.5906E+00  1.0757E+00  1.4332E-08  1.6987E-08  6.5819E-11  4.4392E-12  4.4160E-09  4.4154E-10  4.4154E-11  4.4154E-12
Zr94   40   94  2.5700E+00  5.1741E+00  8.6223E+00  1.9014E+01  6.8135E+01  9.8432E+02  1.2665E+00  8.6929E+01  4.2021E+03  9.6323E-01  1.5938E+02  7.3535E+03  1.1086E-08  2.2142E-08  3.6548E-08  8.1039E-09  2.8326E-08  4.0782E-07  5.4269E-11  3.4028E-09  1.7166E-07  4.1161E-12  6.5688E-10  3.0545E-08  2.5702E+00  1.9017E+01  1.2707E+00  9.7136E-01  1.1087E-08  8.1050E-09  5.4447E-11  4.1508E-12  4.5725E-09  4.5719E-10  4.5719E-11  4.5719E-12
Zr96   40   96  5.2292E+00  1.1852E+01  2.2351E+01  8.9503E+00  1.8174E+02  2.9479E+03  4.1133E-01  1.4108E+02  7.4138E+03  2.7421E-01  3.8483E+02  1.1812E+04  3.7114E-09  8.3451E-09  1.5588E-08  6.2764E-10  1.2432E-08  2.0095E-07  2.8998E-12  9.0862E-10  4.9832E-08  1.9279E-13  2.6096E-10  8.0726E-09  5.2295E+00  8.9593E+00  4.1816E-01  2.9394E-01  3.7117E-09  6.2827E-10  2.9480E-12  2.0667E-13  7.5233E-10  7.5223E-11  7.5223E-12  7.5223E-13
Nb93   41   93  2.6909E+00  5.4321E+00  9.2135E+00  2.1220E+01  7.2159E+01  7.0347E+02  1.2187E+00  8.2030E+01  3.0632E+03  9.1322E-01  1.5050E+02  5.0557E+03  5.0126E-09  1.0038E-08  1.6865E-08  3.9056E-09  1.2955E-08  1.2586E-07  2.2550E-11  1.3866E-09  5.4038E-08  1.6852E-12  2.6786E-10  9.0687E-09  2.6911E+00  2.1223E+01  1.2226E+00  9.2089E-01  5.0128E-09  3.9061E-09  2.2623E-11  1.6993E-12  1.9745E-09  1.9743E-10  1.9743E-11  1.9743E-12
Mo92   42   92  1.5682E+00  2.1258E+00  2.9597E+00  8.5991E+00  1.8096E+01  1.6060E+03  1.3186E+00  2.6963E+01  8.0436E+03  1.0843E+00  3.3227E+01  1.0639E+04  1.1041E-09  1.4847E-09  2.0475E-09  5.9814E-10  1.2278E-09  1.0859E-07  9.2208E-12  1.7225E-10  5.3627E-08  7.5623E-13  2.2350E-11  7.2126E-09  1.5682E+00  8.5995E+00  1.3198E+00  1.0860E+00  1.1041E-09  5.9817E-10  9.2295E-12  7.5737E-13  7.4625E-10  7.4615E-11  7.4615E-12  7.4615E-13
Mo94   42   94  1.7528E+00  2.3018E+00  3.2129E+00  9.4691E+00  1.8132E+01  1.6859E+03  1.4675E+00  2.8210E+01  7.5057E+03  1.3802E+00  3.5348E+01  9.7618E+03  7.9434E-10  1.0349E-09  1.4308E-09  4.2399E-10  7.9192E-10  7.3380E-08  6.6061E-12  1.1601E-10  3.2212E-08  6.1961E-13  1.5305E-11  4.2599E-09  1.7528E+00  9.4696E+00  1.4688E+00  1.3819E+00  7.9435E-10  4.2401E-10  6.6119E-12  6.2039E-13  4.8037E-10  4.8031E-11  4.8031E-12  4.8031E-13
Mo95   42   95  3.0887E+00  5.9808E+00  1.0411E+01  1.2011E+01  7.3217E+01  8.4763E+02  1.1363E+00  8.0920E+01  3.9932E+03  9.7640E-01  1.3211E+02  6.0294E+03  2.4484E-09  4.7032E-09  8.1091E-09  9.4067E-10  5.5934E-09  6.4533E-08  8.9466E-12  5.8207E-10  2.9976E-08  7.6672E-13  1.0005E-10  4.6022E-09  3.0889E+00  1.2014E+01  1.1401E+00  9.8313E-01  2.4485E-09  9.4091E-10  8.9771E-12  7.7200E-13  8.4024E-10  8.4013E-11  8.4013E-12  8.4013E-13
Mo96   42   96  2.2744E+00  3.1801E+00  4.4230E+00  1.4685E+01  3.0635E+01  1.1636E+03  1.9953E+00  5.2284E+01  4.5379E+03  1.7881E+00  1.2237E+02  8.6320E+03  1.9178E-09  2.6602E-09  3.6647E-09  1.2235E-09  2.4896E-09  9.4235E-08  1.6712E-11  4.0006E-10  3.6236E-08  1.4936E-12  9.8584E-11  7.0088E-09  2.2745E+00  1.4686E+01  1.9978E+00  1.7943E+00  1.9179E-09  1.2235E-09  1.6733E-11  1.4987E-12  8.9379E-10  8.9368E-11  8.9368E-12  8.9368E-13
Mo97   42   97  1.3704E+00  2.0043E+00  3.0819E+00  7.2180E+00  2.1932E+01  5.9863E+02  1.0397E+00  3.0718E+01  1.9496E+03  9.5102E-01  7.5613E+01  4.1690E+03  6.7226E-10  9.7536E-10  1.4856E-09  3.4983E-10  1.0368E-09  2.8204E-08  5.0658E-12  1.3674E-10  9.0568E-09  4.6213E-13  3.5438E-11  1.9692E-09  1.3705E+00  7.2187E+00  1.0411E+00  9.5485E-01  6.7227E-10  3.4987E-10  5.0728E-12  4.6400E-13  5.1997E-10  5.1990E-11  5.1990E-12  5.1990E-13
Mo98   42   98  1.4239E+00  2.1603E+00  3.2703E+00  8.4430E+00  2.6456E+01  7.1695E+02  1.1457E+00  4.1685E+01  2.8469E+03  1.0373E+00  9.3749E+01  5.7535E+03  1.7932E-09  2.6990E-09  4.0470E-09  1.0505E-09  3.2109E-09  8.6718E-08  1.4331E-11  4.7636E-10  3.3952E-08  1.2941E-12  1.1280E-10  6.9769E-09  1.4239E+00  8.4439E+00  1.1476E+00  1.0421E+00  1.7932E-09  1.0506E-09  1.4355E-11  1.3000E-12  1.3349E-09  1.3347E-10  1.3347E-11  1.3347E-12
Xe32   54  132  1.2021E+00  1.6034E+00  2.2604E+00  5.8659E+00  1.6597E+01  4.6881E+02  9.9235E-01  2.7484E+01  2.2197E+03  9.2493E-01  5.1311E+01  4.0822E+03  5.0776E-09  6.7190E-09  9.3821E-09  2.4481E-09  6.7564E-09  1.9019E-07  4.1636E-11  1.0534E-09  8.8793E-08  3.8702E-12  2.0708E-10  1.6604E-08  1.2021E+00  5.8665E+00  9.9363E-01  9.2751E-01  5.0776E-09  2.4483E-09  4.1690E-11  3.8810E-12  4.4774E-09  4.4768E-10  4.4768E-11  4.4768E-12
Xe34   54  134  1.4642E+00  1.9253E+00  2.6946E+00  3.4623E+00  2.1451E+01  4.2404E+02  9.0231E-01  1.7805E+01  2.3788E+03  9.3241E-01  4.8599E+01  2.7561E+03  2.3184E-09  3.0241E-09  4.1924E-09  5.4164E-10  3.2733E-09  6.4484E-08  1.4191E-11  2.5582E-10  3.5669E-08  1.4625E-12  7.3518E-11  4.2021E-09  1.4643E+00  3.4632E+00  9.0313E-01  9.3486E-01  2.3184E-09  5.4178E-10  1.4204E-11  1.4663E-12  1.6783E-09  1.6781E-10  1.6781E-11  1.6781E-12
Cs33   55  133  1.1704E+00  1.4742E+00  2.1405E+00  3.5977E+00  1.3783E+01  3.9231E+02  8.9526E-01  1.8827E+01  1.9468E+03  8.4309E-01  3.5788E+01  3.0411E+03  1.2997E-09  1.6240E-09  2.3357E-09  3.9475E-10  1.4751E-09  4.1845E-08  9.8756E-12  1.8973E-10  2.0474E-08  9.2749E-13  3.7972E-11  3.2520E-09  1.1704E+00  3.5982E+00  8.9614E-01  8.4488E-01  1.2997E-09  3.9481E-10  9.8851E-12  9.2946E-13  1.1771E-09  1.1770E-10  1.1770E-11  1.1770E-12
Ba34   56  134  2.1444E+00  3.3653E+00  4.7516E+00  1.4935E+01  3.3645E+01  2.4969E+03  1.9885E+00  7.3334E+01  9.8972E+03  1.7820E+00  1.4676E+02  1.8729E+04  7.3009E-10  1.1366E-09  1.5896E-09  5.0239E-10  1.1039E-09  8.1645E-08  6.7245E-12  2.2656E-10  3.1910E-08  6.0100E-13  4.7738E-11  6.1401E-09  2.1445E+00  1.4936E+01  1.9919E+00  1.7895E+00  7.3011E-10  5.0242E-10  6.7362E-12  6.0351E-13  3.6088E-10  3.6083E-11  3.6083E-12  3.6083E-13
Ba35   56  135  1.1991E+00  1.6331E+00  2.2319E+00  3.0279E+00  1.2517E+01  7.5546E+02  8.7593E-01  2.2284E+01  1.5381E+03  8.4910E-01  3.9933E+01  3.4133E+03  1.1217E-09  1.5156E-09  2.0516E-09  2.7986E-10  1.1285E-09  6.7876E-08  8.1392E-12  1.8916E-10  1.3626E-08  7.8686E-13  3.5691E-11  3.0747E-09  1.1991E+00  3.0284E+00  8.7697E-01  8.5111E-01  1.1218E-09  2.7991E-10  8.1488E-12  7.8872E-13  9.9158E-10  9.9146E-11  9.9146E-12  9.9146E-13
Ba36   56  136  1.8497E+00  2.8629E+00  4.2778E+00  1.0968E+01  2.7931E+01  1.8876E+03  1.6702E+00  6.9880E+01  7.6556E+03  1.5011E+00  1.1235E+02  1.5203E+04  2.0769E-09  3.1890E-09  4.7199E-09  1.2168E-09  3.0224E-09  2.0355E-07  1.8627E-11  7.1198E-10  8.1402E-08  1.6697E-12  1.2052E-10  1.6437E-08  1.8497E+00  1.0969E+01  1.6735E+00  1.5068E+00  2.0770E-09  1.2169E-09  1.8664E-11  1.6760E-12  1.1902E-09  1.1900E-10  1.1900E-11  1.1900E-12
Ba37   56  137  1.6775E+00  2.4548E+00  3.7344E+00  5.3665E+00  2.8039E+01  1.0311E+03  1.2063E+00  4.4108E+01  4.7048E+03  1.1116E+00  1.2181E+02  8.7344E+03  2.7135E-09  3.9393E-09  5.9358E-09  8.5764E-10  4.3709E-09  1.6019E-07  1.9381E-11  6.4740E-10  7.2067E-08  1.7811E-12  1.8825E-10  1.3604E-08  1.6775E+00  5.3677E+00  1.2084E+00  1.1178E+00  2.7135E-09  8.5783E-10  1.9414E-11  1.7910E-12  1.7146E-09  1.7143E-10  1.7143E-11  1.7143E-12
Ba38   56  138  1.5580E+00  2.0396E+00  2.6191E+00  4.0064E+00  1.0671E+01  1.9351E+03  1.2718E+00  2.6911E+01  6.9597E+03  1.0439E+00  4.1810E+01  1.2537E+04  1.6205E-08  2.1045E-08  2.6768E-08  4.1170E-09  1.0696E-08  1.9330E-06  1.3139E-10  2.5398E-09  6.8549E-07  1.0756E-11  4.1546E-10  1.2555E-07  1.5580E+00  4.0068E+00  1.2731E+00  1.0460E+00  1.6205E-08  4.1173E-09  1.3152E-10  1.0777E-11  1.1025E-08  1.1023E-09  1.1023E-10  1.1023E-11
La38   57  138  1.0042E+00  1.0327E+00  1.0761E+00  1.4061E+00  1.9620E+00  3.2745E+02  9.8680E-01  3.1951E+00  1.3560E+03  9.3825E-01  2.6412E+00  2.0997E+03  1.1026E-12  1.1249E-12  1.1610E-12  1.5254E-13  2.0762E-13  3.4532E-11  1.0762E-14  3.1834E-14  1.4100E-11  1.0205E-15  2.7707E-15  2.2199E-12  1.0042E+00  1.4061E+00  9.8691E-01  9.3833E-01  1.1026E-12  1.5254E-13  1.0763E-14  1.0206E-15  1.1639E-12  1.1637E-13  1.1637E-14  1.1637E-15
La39   57  139  1.5478E+00  1.8946E+00  2.3613E+00  3.0293E+00  7.7838E+00  1.9685E+03  1.2325E+00  1.9956E+01  6.7171E+03  1.0138E+00  3.3846E+01  1.1858E+04  1.8795E-09  2.2823E-09  2.8174E-09  3.6342E-10  9.1087E-10  2.2956E-07  1.4865E-11  2.1988E-10  7.7239E-08  1.2194E-12  3.9264E-11  1.3865E-08  1.5479E+00  3.0295E+00  1.2334E+00  1.0154E+00  1.8795E-09  3.6345E-10  1.4876E-11  1.2214E-12  1.2871E-09  1.2869E-10  1.2869E-11  1.2869E-12
Ce40   58  140  1.2725E+00  1.4580E+00  1.6511E+00  1.9961E+00  4.4021E+00  1.5035E+03  1.1062E+00  9.7395E+00  5.1716E+03  9.7923E-01  2.3624E+01  8.5257E+03  4.1607E-09  4.7293E-09  5.3047E-09  6.4485E-10  1.3872E-09  4.7215E-07  3.5926E-11  2.8897E-10  1.6014E-07  3.1717E-12  7.3801E-11  2.6843E-08  1.2725E+00  1.9962E+00  1.1066E+00  9.8039E-01  4.1607E-09  6.4488E-10  3.5939E-11  3.1755E-12  3.4658E-09  3.4654E-10  3.4654E-11  3.4654E-12
Pr41   59  141  1.4123E+00  1.6230E+00  1.8556E+00  1.9051E+00  7.4266E+00  1.4916E+03  1.1663E+00  1.1023E+01  7.8525E+03  1.0277E+00  8.0019E+01  9.8839E+03  7.2583E-10  8.2746E-10  9.3709E-10  9.6733E-11  3.6783E-10  7.3623E-08  5.9538E-12  5.1405E-11  3.8217E-08  5.2321E-13  3.9290E-11  4.8912E-09  1.4123E+00  1.9054E+00  1.1668E+00  1.0318E+00  7.2583E-10  9.6748E-11  5.9562E-12  5.2527E-13  5.4475E-10  5.4468E-11  5.4468E-12  5.4468E-13
Nd42   60  142  1.5263E+00  1.8328E+00  1.9558E+00  2.7420E+00  4.7959E+00  2.2200E+03  1.4290E+00  8.6577E+00  7.9802E+03  1.2170E+00  2.8340E+01  1.2216E+04  1.0707E-09  1.2755E-09  1.3482E-09  1.9005E-10  3.2424E-10  1.4958E-07  9.9572E-12  5.5113E-11  5.3015E-08  8.4576E-13  1.8995E-11  8.2520E-09  1.5263E+00  2.7421E+00  1.4293E+00  1.2184E+00  1.0707E-09  1.9006E-10  9.9596E-12  8.4672E-13  7.4360E-10  7.4350E-11  7.4350E-12  7.4350E-13
Nd43   60  143  8.9701E-01  8.7285E-01  9.1701E-01  1.0078E+00  1.3123E+00  4.7246E+02  8.1435E-01  2.2916E+00  1.4260E+03  7.7545E-01  8.4064E+00  2.3108E+03  2.8172E-10  2.7196E-10  2.8300E-10  3.1274E-11  3.9722E-11  1.4252E-08  2.5405E-12  6.5310E-12  4.2414E-09  2.4126E-13  2.5225E-12  6.9886E-10  8.9701E-01  1.0079E+00  8.1443E-01  7.7584E-01  2.8172E-10  3.1275E-11  2.5407E-12  2.4138E-13  3.3291E-10  3.3287E-11  3.3287E-12  3.3287E-13
Nd44   60  144  9.8374E-01  9.8911E-01  1.0463E+00  1.2158E+00  1.7057E+00  7.3567E+02  9.2370E-01  3.1816E+00  2.3139E+03  8.8325E-01  1.1381E+01  3.5700E+03  6.1405E-10  6.1249E-10  6.4176E-10  7.4983E-11  1.0261E-10  4.4104E-08  5.7270E-12  1.8021E-11  1.3678E-08  5.4614E-13  6.7875E-12  2.1457E-09  9.8374E-01  1.2159E+00  9.2381E-01  8.8379E-01  6.1405E-10  7.4984E-11  5.7277E-12  5.4648E-13  6.6164E-10  6.6155E-11  6.6155E-12  6.6155E-13
Hg02   80  202  1.1776E+00  1.2820E+00  1.3484E+00  1.6239E+00  2.5785E+00  1.3524E+03  1.0637E+00  4.8653E+00  4.5178E+03  1.0150E+00  1.6758E+01  6.5483E+03  7.2964E-10  7.8801E-10  8.2095E-10  9.9412E-11  1.5398E-10  8.0480E-08  6.5467E-12  2.7355E-11  2.6510E-08  6.2300E-13  9.9205E-12  3.9069E-09  1.1776E+00  1.6239E+00  1.0639E+00  1.0158E+00  7.2965E-10  9.9414E-11  6.5478E-12  6.2349E-13  6.5678E-10  6.5669E-11  6.5669E-12  6.5669E-13
Hg04   80  204  9.3178E-01  1.0595E+00  1.0809E+00  8.6823E-01  1.2010E+00  1.2402E+03  8.1942E-01  1.4445E+00  9.4387E+02  8.5073E-01  6.3603E+00  4.8603E+03  1.3414E-10  1.5131E-10  1.5291E-10  1.2350E-11  1.6664E-11  1.7148E-08  1.1718E-12  1.8870E-12  1.2868E-09  1.2133E-13  8.7483E-13  6.7377E-10  9.3178E-01  8.6825E-01  8.1945E-01  8.5101E-01  1.3414E-10  1.2350E-11  1.1718E-12  1.2137E-13  1.5260E-10  1.5258E-11  1.5258E-12  1.5258E-13
