  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Ce40   58  140  4.9381E+03  5.0157E+03  4.9146E+03  1.0718E+02  8.0630E+01  9.0105E+00  4.0863E+00  3.5550E+00  3.1405E+00
Pr41   59  141  1.0406E+04  4.0593E+03  4.1079E+03  6.0343E+01  1.4328E+02  1.2549E+01  3.4804E+00  3.1578E+00  2.8155E+00
Nd42   60  142  5.3157E+03  7.0560E+03  8.1596E+03  1.0537E+02  4.6443E+01  8.1764E+00  5.1494E+00  4.6527E+00  4.5073E+00
Nd43   60  143  1.4330E+03  1.8379E+03  1.3824E+03  2.9770E+01  1.2411E+01  2.1379E+00  1.2704E+00  1.2190E+00  1.1651E+00
Nd44   60  144  2.2568E+03  2.9355E+03  2.0931E+03  4.1144E+01  1.8379E+01  2.8967E+00  1.7619E+00  1.6346E+00  1.4802E+00
Hg02   80  202  3.9889E+03  5.1341E+03  4.1098E+03  6.2406E+01  3.2103E+01  4.6392E+00  2.9067E+00  2.5674E+00  2.3316E+00
Hg04   80  204  1.6514E+03  6.1916E+02  7.5893E+03  2.1842E+00  1.4433E+01  1.5355E+00  9.6479E-01  1.0187E+00  1.0156E+00
Tl03   81  203  3.9871E+03  4.9123E+03  3.7114E+03  5.0178E+01  3.2269E+01  4.7160E+00  2.5950E+00  2.2942E+00  1.9836E+00
Tl05   81  205  3.1536E+03  3.4725E+03  2.4132E+03  2.4755E+01  1.9173E+01  2.9637E+00  2.0306E+00  1.8619E+00  1.6661E+00
Pb04   82  204  1.0407E+04  1.3848E+04  1.0317E+04  1.2947E+02  4.8604E+01  9.6307E+00  6.7066E+00  5.8582E+00  5.0174E+00
Pb06   82  206  6.0479E+03  6.8849E+03  4.2579E+03  4.3945E+01  2.2737E+01  4.2394E+00  2.9995E+00  2.6816E+00  2.3010E+00
Pb07   82  207  5.3995E+03  5.4401E+03  3.0149E+03  2.3209E+01  1.3450E+01  3.2275E+00  2.3476E+00  2.1074E+00  1.8008E+00
Pb08   82  208  2.5184E+03  2.4760E+03  1.2829E+03  6.7092E+00  5.1345E+00  2.2365E+00  1.8583E+00  1.7173E+00  1.5255E+00
Bi09   83  209  5.5570E+02  4.5709E+02  1.6441E+02  1.3945E+00  1.5685E+00  1.0956E+00  1.0159E+00  1.0059E+00  9.7322E-01
  ele   Z    A    013c000     015c000     020c000     025c000     030c000     040c000     060c000     080c000     120c000
H       1    1  7.2211E-01  6.9160E-01  6.3510E-01  5.9768E-01  5.6059E-01  5.1301E-01  4.4448E-01  4.1338E-01  3.5403E-01
H2      1    2  2.4998E-03  1.1232E-02  1.0949E-02  1.0874E-02  4.9858E-03  6.7832E-03  6.8796E-03  1.0789E-02  1.0368E-02
He3     2    3  7.6011E-01  6.7488E-01  5.6642E-01  5.0148E-01  4.5000E-01  4.0139E-01  3.4328E-01  3.0861E-01  2.5838E-01
He4     2    4  1.6265E+00  1.6029E+00  1.5451E+00  1.5089E+00  1.6263E+00  1.5463E+00  1.5376E+00  1.5026E+00  1.3516E+00
Li6     3    6  2.4997E-03  1.1233E-02  1.0951E-02  1.0877E-02  4.9860E-03  6.7831E-03  6.8798E-03  1.0804E-02  1.0391E-02
Li7     3    7  2.4998E-03  1.1235E-02  1.0981E-02  1.1375E-02  1.7961E-02  8.7861E-03  7.3867E-03  8.6969E-02  1.0859E-02
Be9     4    9  3.6050E-03  1.3295E-02  1.2096E-02  1.1601E-02  4.9859E-03  6.7832E-03  6.8798E-03  1.0814E-02  1.0401E-02
B10     5   10  1.4102E-02  1.5578E-02  1.3845E-02  1.4670E-02  1.4092E-02  8.1842E-03  6.8994E-03  1.2355E-02  1.1154E-02
B11     5   11  1.3364E-01  1.2646E-01  1.1317E-01  1.0951E-01  1.0194E-01  9.3256E-02  8.4374E-02  7.9985E-02  7.3525E-02
C12     6   12  3.1514E+02  4.5065E+02  5.0757E+02  6.4074E+02  7.1057E+02  7.1451E+02  8.8644E+02  8.8444E+02  6.8281E+02
C13     6   13  1.8084E+00  1.7582E+00  1.6299E+00  1.6317E+00  1.5198E+00  1.2610E+00  1.0883E+00  1.0685E+00  1.1637E+00
N14     7   14  1.0759E+01  1.0494E+01  9.3619E+00  1.0286E+01  1.2964E+01  1.2994E+01  1.3948E+01  1.3812E+01  1.3264E+01
N15     7   15  7.3034E-01  7.4002E-01  4.9550E-01  6.0813E-01  8.1167E-01  5.7667E-01  6.4343E-01  1.1700E+00  8.7987E-01
O16     8   16  1.1763E+02  2.0512E+02  3.6589E+02  5.0609E+02  5.1936E+02  7.6356E+02  1.0362E+03  1.2096E+03  1.5976E+03
O17     8   17  8.6994E+00  8.0574E+00  5.2816E+00  2.7756E+00  2.1558E+00  2.0693E+00  2.7684E+00  2.1776E+00  6.4904E-01
O18     8   18  1.7634E+01  1.6772E+01  1.1999E+01  5.6703E+00  2.1011E+00  6.0121E-01  1.7582E-01  1.7056E-01  2.8544E-01
F19     9   19  6.3466E-01  6.1341E-01  7.4154E-01  1.0692E+00  1.7537E+00  3.0901E+00  2.2248E+01  2.2171E+01  8.4319E+00
Ne20   10   20  9.1734E+01  2.9884E+02  2.2085E+03  2.8469E+03  2.0452E+03  2.3761E+03  1.1509E+03  8.6183E+02  1.8136E+03
Ne21   10   21  2.0790E+01  4.5858E+01  1.8699E+02  3.2967E+02  2.8729E+02  4.3733E+02  4.4518E+02  2.8085E+02  1.9297E+02
Ne22   10   22  2.8890E+01  3.7179E+01  5.5318E+01  6.1621E+01  6.3793E+01  6.0678E+01  5.1622E+01  4.0036E+01  5.9659E+00
Na23   11   23  1.9479E+01  3.8397E+01  4.6606E+02  6.8346E+02  4.6650E+02  5.0118E+02  1.7295E+02  8.7259E+01  1.7717E+02
Mg24   12   24  1.0190E+02  1.9676E+02  5.9904E+02  4.9439E+02  3.9990E+02  5.0176E+02  3.5963E+02  3.8441E+02  7.9239E+02
Mg25   12   25  2.1354E+00  1.1762E+01  5.2152E+01  4.2252E+01  3.0230E+01  4.7967E+01  4.9421E+01  5.5278E+01  9.6020E+01
Mg26   12   26  2.7121E+00  1.4741E+01  7.6958E+01  5.7652E+01  3.9941E+01  5.3351E+01  3.8494E+01  3.4818E+01  5.6133E+01
Al27   13   27  4.7304E+01  1.8519E+02  4.0353E+02  2.6678E+02  2.1374E+02  2.8931E+02  2.0712E+02  1.7976E+02  4.3591E+02
Si28   14   28  5.1831E+02  6.3424E+02  5.2428E+02  3.9714E+02  5.9041E+02  6.2696E+02  8.8846E+02  8.9912E+02  7.6983E+02
Si29   14   29  2.6880E+01  5.8089E+01  5.9748E+01  3.4627E+01  3.6372E+01  5.1834E+01  6.3610E+01  7.3861E+01  1.1291E+02
Si30   14   30  5.7153E+01  1.1650E+02  9.2418E+01  4.0533E+01  3.9015E+01  6.1377E+01  6.2461E+01  7.6201E+01  2.5440E+02
P31    15   31  2.0757E+02  3.7291E+02  2.9343E+02  1.9060E+02  2.0955E+02  2.8179E+02  3.2284E+02  3.4162E+02  5.4155E+02
S32    16   32  5.9266E+02  6.8334E+02  4.9460E+02  4.1014E+02  6.5496E+02  6.8440E+02  1.0199E+03  1.0116E+03  7.9107E+02
S33    16   33  1.7192E+02  2.7334E+02  1.8915E+02  1.6435E+02  2.1224E+02  2.4851E+02  3.5605E+02  3.4629E+02  2.8494E+02
S34    16   34  1.5889E+02  1.7934E+02  9.1760E+01  5.8999E+01  6.8174E+01  8.7186E+01  1.2140E+02  1.5452E+02  1.5780E+02
S36    16   36  1.4974E+00  1.5473E+00  1.3959E+00  1.3034E+00  1.2210E+00  1.4558E+00  1.3180E+00  1.3954E+00  3.2981E+00
Cl35   17   35  4.0472E+01  7.0784E+01  4.1892E+01  3.6344E+01  4.6707E+01  5.1985E+01  7.2927E+01  7.3682E+01  6.4587E+01
Cl37   17   37  3.8884E+01  4.8074E+01  3.3051E+01  3.0292E+01  4.2814E+01  4.9267E+01  8.5264E+01  9.4374E+01  8.3787E+01
Ar36   18   36  6.4493E+02  7.2676E+02  5.1013E+02  4.7260E+02  7.0331E+02  7.8982E+02  1.1658E+03  1.1833E+03  9.3499E+02
Ar38   18   38  8.7230E+01  9.2325E+01  4.6543E+01  3.0358E+01  4.5308E+01  4.3649E+01  6.8043E+01  1.1607E+02  1.1414E+02
Ar40   18   40  1.0631E+00  1.0499E+00  1.1709E+00  1.2167E+00  1.1658E+00  1.3559E+00  2.1525E+00  8.2096E+00  1.8961E+01
K39    19   39  8.2102E+01  9.5774E+01  6.4105E+01  3.8441E+01  5.7085E+01  6.1538E+01  1.0688E+02  1.5847E+02  1.4423E+02
K40    19   40  1.2456E+01  2.1208E+01  2.7255E+01  4.1157E+01  4.1946E+01  6.6300E+01  1.0495E+02  1.1470E+02  1.5090E+02
K41    19   41  8.3804E+01  9.7685E+01  7.2765E+01  5.9602E+01  7.7838E+01  1.0686E+02  1.9367E+02  2.3440E+02  2.2542E+02
Ca40   20   40  5.6259E+02  6.1667E+02  4.2161E+02  4.6083E+02  6.1647E+02  7.7004E+02  1.1264E+03  1.1789E+03  9.2097E+02
Ca42   20   42  5.9177E+01  6.0551E+01  3.2880E+01  2.1306E+01  3.3414E+01  3.2535E+01  5.3116E+01  9.5389E+01  9.9461E+01
Ca43   20   43  1.8408E+00  1.8533E+00  2.7037E+00  4.8138E+00  4.9705E+00  8.2538E+00  1.0472E+01  1.4093E+01  1.6989E+01
Ca44   20   44  3.8172E+01  2.4237E+01  1.5127E+01  1.4905E+01  1.3321E+01  1.7985E+01  2.5463E+01  2.6094E+01  2.1179E+01
Ca46   20   46  1.0688E+00  9.9206E-01  1.0263E+00  1.1043E+00  1.2349E+00  1.8827E+00  5.8348E+00  4.0847E+01  1.4795E+02
Ca48   20   48  9.5832E-01  9.4922E-01  9.4167E-01  9.3126E-01  9.2004E-01  8.9269E-01  8.6058E-01  8.3658E-01  8.9766E-01
Sc45   21   45  1.9935E+01  2.3262E+01  1.9433E+01  2.0212E+01  2.1112E+01  4.1458E+01  6.7119E+01  8.6901E+01  1.1006E+02
Ti46   22   46  6.9694E+01  6.6982E+01  4.0219E+01  1.9673E+01  3.3853E+01  3.0965E+01  5.5431E+01  1.0140E+02  1.0980E+02
Ti47   22   47  4.0369E+00  3.3094E+00  2.3157E+00  1.5521E+00  1.7284E+00  1.8128E+00  2.6857E+00  3.5568E+00  5.5712E+00
Ti48   22   48  2.1436E+02  1.9743E+02  1.5880E+02  1.3586E+02  1.9626E+02  1.6223E+02  1.3811E+02  1.0742E+02  7.1582E+01
Ti49   22   49  1.3768E+02  1.4468E+02  1.2792E+02  8.7266E+01  1.3431E+02  1.0451E+02  1.1068E+02  9.7720E+01  6.9767E+01
Ti50   22   50  1.0569E+00  1.1236E+00  1.5710E+00  2.1442E+00  2.1477E+00  3.1046E+00  4.4858E+00  6.0918E+00  8.4875E+00
V50    23   50  3.8492E+00  5.9427E+00  8.5919E+00  1.0970E+01  1.1902E+01  1.5518E+01  2.1875E+01  3.6897E+01  8.2642E+01
V51    23   51  2.7187E+02  2.9423E+02  2.7713E+02  1.1262E+02  1.8908E+02  7.9283E+01  1.1633E+02  9.2967E+01  6.5738E+01
Cr50   24   50  2.4953E+02  2.8124E+02  2.8839E+02  6.7025E+01  1.2699E+02  5.7956E+01  1.2522E+02  1.7164E+02  1.5825E+02
Cr52   24   52  1.0592E+03  9.8252E+02  8.7870E+02  7.1370E+02  1.0085E+03  7.4855E+02  5.2371E+02  3.7250E+02  2.3942E+02
Cr53   24   53  6.6972E+02  6.4906E+02  6.2071E+02  3.8747E+02  5.8959E+02  3.9075E+02  3.3373E+02  2.5645E+02  1.6895E+02
Cr54   24   54  1.2782E+00  1.4215E+00  2.0702E+00  2.7355E+00  2.7017E+00  3.6715E+00  4.8959E+00  6.0009E+00  6.7584E+00
Mn55   25   55  4.1302E+02  4.0065E+02  3.8483E+02  1.8650E+02  2.7556E+02  1.3135E+02  1.7301E+02  1.4091E+02  9.4104E+01
Fe54   26   54  2.2929E+02  2.5299E+02  2.7154E+02  7.5047E+01  1.3157E+02  5.1422E+01  1.1749E+02  1.2685E+02  1.0729E+02
Fe56   26   56  5.1495E+02  4.3938E+02  3.2188E+02  2.5547E+02  2.1221E+02  1.5812E+02  1.0605E+02  7.9644E+01  5.1230E+01
Fe57   26   57  4.6405E+02  3.7307E+02  2.3534E+02  1.7135E+02  7.8966E+01  5.3350E+01  4.5780E+01  3.6925E+01  2.4764E+01
Fe58   26   58  2.1211E+00  2.9646E+00  7.4198E+00  1.2539E+01  1.2481E+01  1.8645E+01  2.5595E+01  3.1999E+01  3.2254E+01
Co59   27   59  1.0738E+02  7.2219E+01  3.6751E+01  3.0169E+01  5.6384E+00  8.6797E+00  1.0838E+01  1.4757E+01  1.6540E+01
Ni58   28   58  1.4103E+02  1.5820E+02  8.2831E+01  3.9651E+01  3.4120E+01  2.6432E+01  3.3531E+01  3.1579E+01  2.5596E+01
Ni60   28   60  3.7743E+02  2.0807E+02  1.2221E+02  9.9842E+01  2.0093E+00  2.9391E+00  4.1921E+00  5.5205E+00  6.3927E+00
Ni61   28   61  3.2584E+02  1.7556E+02  9.5885E+01  6.5546E+01  5.3154E+00  1.0481E+01  1.6251E+01  1.9215E+01  2.6045E+01
Ni62   28   62  4.1204E+02  2.4569E+02  1.0893E+02  6.5483E+01  3.3101E+00  7.2532E+00  1.2827E+01  1.7184E+01  2.8081E+01
Ni64   28   64  1.0454E+00  1.0516E+00  1.3732E+00  2.0322E+00  2.2337E+00  5.5210E+00  1.1315E+01  1.9269E+01  3.5928E+01
Cu63   29   63  6.7518E+00  3.2786E+00  3.5381E+00  5.2799E+00  5.1860E+00  1.2655E+01  2.4974E+01  3.6211E+01  5.5415E+01
Cu65   29   65  9.0772E+00  5.1436E+00  4.0621E+00  5.6822E+00  5.9862E+00  1.8078E+01  4.3108E+01  6.7657E+01  1.1744E+02
Zn64   30   64  5.7073E+01  2.0658E+01  1.4338E+01  1.2851E+01  3.5054E+00  7.1621E+00  1.5214E+01  2.1069E+01  2.1531E+01
Zn66   30   66  3.7306E+01  2.0086E+01  8.5627E+00  5.3305E+00  2.6312E+00  7.3159E+00  1.8644E+01  2.9120E+01  4.8238E+01
Zn67   30   67  1.4708E+00  1.2265E+00  1.4617E+00  2.3438E+00  2.7991E+00  8.3658E+00  1.9050E+01  2.9635E+01  5.0981E+01
Zn68   30   68  1.1440E+00  1.0266E+00  1.1679E+00  1.5343E+00  1.7513E+00  4.6460E+00  1.2487E+01  2.2105E+01  4.4536E+01
Zn70   30   70  1.0136E+00  9.5764E-01  8.9521E-01  8.6367E-01  8.6974E-01  8.8204E-01  1.6635E+00  3.1428E+00  3.9910E+00
Ga69   31   69  1.2991E+00  1.2025E+00  1.4313E+00  1.9935E+00  2.4597E+00  7.3914E+00  2.1850E+01  3.9331E+01  8.1598E+01
Ga71   31   71  1.0792E+00  1.1022E+00  1.3529E+00  1.8196E+00  1.9810E+00  5.5688E+00  1.6998E+01  3.4626E+01  6.6360E+01
Ge70   32   70  1.4541E+00  1.3872E+00  1.6546E+00  2.5776E+00  3.7218E+00  1.1716E+01  4.1190E+01  7.1102E+01  8.1743E+01
Ge72   32   72  1.0143E+00  1.0274E+00  1.0999E+00  1.2695E+00  1.3663E+00  3.0791E+00  9.0047E+00  1.7275E+01  4.1334E+01
Ge73   32   73  1.0030E+00  1.0034E+00  1.1480E+00  1.4035E+00  1.4987E+00  3.4440E+00  9.3606E+00  1.7336E+01  3.4600E+01
Ge74   32   74  9.8335E-01  9.9079E-01  1.0573E+00  1.1924E+00  1.2315E+00  2.1439E+00  5.5131E+00  1.1325E+01  2.6218E+01
Ge76   32   76  9.6079E-01  9.3717E-01  8.9206E-01  8.5390E-01  8.4813E-01  7.9145E-01  8.8009E-01  1.1190E+00  1.7479E+00
As75   33   75  1.0583E+00  1.0626E+00  1.1422E+00  1.3388E+00  1.4839E+00  3.0896E+00  9.7418E+00  2.0067E+01  4.5263E+01
Se74   34   74  4.1527E+00  2.7150E+00  3.2903E+00  5.3650E+00  9.5583E+00  3.2102E+01  1.4892E+02  2.9749E+02  1.1024E+02
Se76   34   76  1.2464E+00  1.3167E+00  1.4258E+00  1.7586E+00  2.0681E+00  4.9965E+00  1.9748E+01  3.8652E+01  4.5185E+01
Se77   34   77  1.0051E+00  9.7130E-01  1.0326E+00  1.1694E+00  1.2275E+00  2.0363E+00  5.9624E+00  1.0669E+01  2.4264E+01
Se78   34   78  1.0053E+00  1.0369E+00  1.1617E+00  1.3378E+00  1.3760E+00  2.3318E+00  5.2811E+00  1.1483E+01  2.7766E+01
Se80   34   80  9.4591E-01  9.2432E-01  8.8220E-01  8.5836E-01  8.5867E-01  8.8311E-01  1.0113E+00  1.3626E+00  3.0962E+00
Se82   34   82  9.6823E-01  9.5026E-01  9.2587E-01  8.9925E-01  8.8861E-01  8.3159E-01  7.6929E-01  7.3401E-01  6.9460E-01
Br79   35   79  9.4096E-01  9.2784E-01  9.9311E-01  1.1072E+00  1.1655E+00  1.8896E+00  3.8618E+00  7.3660E+00  1.4250E+01
Br81   35   81  1.0328E+00  1.0308E+00  1.0229E+00  1.0442E+00  1.0578E+00  1.3156E+00  2.4847E+00  5.1819E+00  9.8874E+00
Kr78   36   78  3.4091E+00  1.3706E+00  1.4606E+00  2.1158E+00  3.5515E+00  7.0329E+00  3.4207E+01  5.5496E+01  8.5345E+00
Kr80   36   80  1.6660E+00  1.7566E+00  1.9747E+00  2.5694E+00  3.2901E+00  6.9530E+00  2.8866E+01  5.4257E+01  5.6481E+01
Kr82   36   82  1.0980E+00  1.1741E+00  1.3623E+00  1.5290E+00  1.5684E+00  2.4889E+00  5.7915E+00  1.2587E+01  2.7161E+01
Kr83   36   83  9.3854E-01  9.4758E-01  1.0111E+00  1.0890E+00  1.1010E+00  1.4745E+00  2.6487E+00  5.2099E+00  1.0467E+01
Kr84   36   84  9.6723E-01  9.7826E-01  1.0283E+00  1.0858E+00  1.0873E+00  1.3421E+00  2.0777E+00  3.6251E+00  8.2752E+00
Kr86   36   86  9.8416E-01  9.7219E-01  9.7794E-01  9.7442E-01  9.6185E-01  9.6937E-01  1.1232E+00  1.7810E+00  3.9466E+00
Rb85   37   85  1.0172E+00  1.0214E+00  1.0621E+00  1.1171E+00  1.1332E+00  1.4508E+00  2.5148E+00  4.6912E+00  8.4088E+00
Rb87   37   87  1.0379E+00  1.0319E+00  1.0135E+00  1.0115E+00  1.0521E+00  1.2178E+00  2.1167E+00  3.7777E+00  8.8231E+00
Sr84   38   84  2.5831E+00  2.3820E+00  2.4056E+00  3.7462E+00  5.5126E+00  9.9906E+00  2.7924E+01  3.6997E+01  1.0704E+01
Sr86   38   86  1.4439E+00  1.6744E+00  2.3045E+00  2.9804E+00  3.1682E+00  5.1345E+00  1.1234E+01  2.1033E+01  3.3638E+01
Sr87   38   87  1.1552E+00  1.2886E+00  1.8599E+00  2.5206E+00  2.5722E+00  4.0512E+00  7.2930E+00  1.2930E+01  2.4268E+01
Sr88   38   88  1.0250E+00  1.0515E+00  1.1998E+00  1.4496E+00  1.5176E+00  2.3128E+00  3.7325E+00  5.7291E+00  1.0386E+01
Y89    39   89  1.0413E+00  1.0470E+00  1.1404E+00  1.3613E+00  1.4862E+00  2.2507E+00  3.9452E+00  5.7502E+00  7.2855E+00
Zr90   40   90  1.0333E+00  1.0401E+00  1.0619E+00  1.1947E+00  1.3305E+00  1.7371E+00  2.8171E+00  3.5199E+00  4.3557E+00
Zr91   40   91  1.0048E+00  9.8283E-01  1.0264E+00  1.0968E+00  1.1175E+00  1.4233E+00  2.0527E+00  2.6252E+00  3.8788E+00
Zr92   40   92  9.8544E-01  9.9275E-01  1.0344E+00  1.0862E+00  1.0973E+00  1.3215E+00  1.8492E+00  2.4845E+00  3.7078E+00
Zr94   40   94  9.6523E-01  9.5428E-01  9.7125E-01  1.0064E+00  1.0103E+00  1.1169E+00  1.3734E+00  1.7517E+00  2.4497E+00
Zr96   40   96  3.7686E-02  1.8486E-02  2.8267E-02  4.1408E-02  4.8818E-02  1.0525E-01  3.6577E-01  1.3018E+00  2.1669E+00
Nb93   41   93  9.4169E-01  9.2280E-01  9.4431E-01  9.8209E-01  9.7520E-01  1.0959E+00  1.3382E+00  1.6627E+00  2.2709E+00
Mo92   42   92  1.0728E+00  1.0783E+00  1.0205E+00  9.9862E-01  1.0825E+00  1.2028E+00  1.5087E+00  1.8140E+00  2.2111E+00
Mo94   42   94  1.2806E+00  1.3378E+00  1.2990E+00  1.2890E+00  1.3387E+00  1.4566E+00  1.4683E+00  1.6955E+00  2.1416E+00
Mo95   42   95  9.7302E-01  9.5609E-01  9.6738E-01  9.9805E-01  1.0026E+00  1.0900E+00  1.1835E+00  1.3986E+00  1.7570E+00
Mo96   42   96  1.7916E+00  1.8126E+00  1.7890E+00  1.8000E+00  1.7917E+00  1.8765E+00  2.0066E+00  2.2941E+00  3.0089E+00
Mo97   42   97  9.7792E-01  9.7869E-01  9.7799E-01  9.8465E-01  9.6772E-01  9.9186E-01  1.0007E+00  1.1314E+00  1.4545E+00
Mo98   42   98  9.8345E-01  9.9598E-01  1.0232E+00  1.0287E+00  1.0199E+00  1.0795E+00  1.1876E+00  1.3124E+00  1.7770E+00
Xe32   54  132  9.6040E-01  9.5908E-01  9.5490E-01  9.4146E-01  9.3485E-01  9.4028E-01  9.8963E-01  1.0416E+00  1.2881E+00
Xe34   54  134  9.8352E-01  9.4196E-01  8.9927E-01  8.6189E-01  8.5843E-01  7.9973E-01  8.9047E-01  1.0032E+00  9.8371E-01
Cs33   55  133  9.1780E-01  9.0499E-01  8.8062E-01  8.5996E-01  8.5849E-01  8.4565E-01  9.3310E-01  8.9942E-01  1.0032E+00
Ba34   56  134  1.3227E+00  1.4388E+00  1.6935E+00  1.7663E+00  1.7415E+00  1.9631E+00  1.9814E+00  2.5062E+00  3.5568E+00
Ba35   56  135  9.1352E-01  8.9604E-01  8.8254E-01  8.6645E-01  8.6087E-01  8.4821E-01  8.5076E-01  8.6806E-01  9.5236E-01
Ba36   56  136  1.0717E+00  1.1662E+00  1.3900E+00  1.5071E+00  1.4783E+00  1.6318E+00  1.8436E+00  2.0594E+00  2.8483E+00
Ba37   56  137  9.7196E-01  9.7727E-01  1.0552E+00  1.1188E+00  1.0889E+00  1.1079E+00  1.2601E+00  1.5324E+00  1.8030E+00
Ba38   56  138  9.8584E-01  9.8408E-01  1.0417E+00  1.1218E+00  1.1253E+00  1.2725E+00  1.4372E+00  1.5791E+00  1.8909E+00
La38   57  138  9.7307E-01  9.7150E-01  9.4014E-01  9.1738E-01  9.4048E-01  9.6001E-01  1.0321E+00  1.0675E+00  1.1032E+00
La39   57  139  9.7641E-01  9.7634E-01  1.0173E+00  1.0798E+00  1.0862E+00  1.2340E+00  1.3815E+00  1.5307E+00  1.8103E+00
Ce40   58  140  9.7326E-01  9.7023E-01  9.8604E-01  1.0072E+00  1.0064E+00  1.0768E+00  1.1762E+00  1.2939E+00  1.5013E+00
Pr41   59  141  9.5043E-01  9.4091E-01  9.2266E-01  9.3413E-01  9.3453E-01  9.4020E-01  1.1064E+00  1.7406E+00  2.3340E+00
Nd42   60  142  1.0426E+00  1.0924E+00  1.1446E+00  1.1848E+00  1.2182E+00  1.3901E+00  1.6402E+00  1.8243E+00  2.3335E+00
Nd43   60  143  9.0604E-01  8.8434E-01  8.4593E-01  8.4007E-01  8.3237E-01  8.0466E-01  7.6202E-01  7.4285E-01  7.6597E-01
Nd44   60  144  9.6989E-01  9.5788E-01  9.4435E-01  9.3764E-01  9.3128E-01  9.2283E-01  8.8453E-01  8.6137E-01  9.4406E-01
Hg02   80  202  9.9466E-01  9.9393E-01  1.0224E+00  1.0398E+00  1.0286E+00  1.0614E+00  1.1182E+00  1.0827E+00  1.2253E+00
Hg04   80  204  9.6232E-01  9.2582E-01  8.6418E-01  8.2294E-01  8.2040E-01  7.5682E-01  7.8007E-01  8.8135E-01  6.0971E-01
Tl03   81  203  9.6352E-01  9.6695E-01  1.0185E+00  1.0552E+00  1.0313E+00  1.0770E+00  1.1238E+00  1.0738E+00  1.1568E+00
Tl05   81  205  9.6143E-01  9.5469E-01  9.7745E-01  9.9755E-01  9.8252E-01  9.8691E-01  9.9221E-01  9.8639E-01  1.0359E+00
Pb04   82  204  1.0962E+00  1.1860E+00  1.4089E+00  1.5382E+00  1.5511E+00  1.8294E+00  2.1274E+00  2.3311E+00  3.0793E+00
Pb06   82  206  9.8501E-01  9.8930E-01  1.0364E+00  1.0940E+00  1.0961E+00  1.1925E+00  1.3256E+00  1.4172E+00  1.5514E+00
Pb07   82  207  9.6960E-01  9.6195E-01  9.8992E-01  1.0281E+00  1.0182E+00  1.0838E+00  1.1493E+00  1.2485E+00  1.3546E+00
Pb08   82  208  9.7402E-01  9.6900E-01  9.8661E-01  1.0076E+00  1.0007E+00  1.0367E+00  1.0811E+00  1.1506E+00  1.2695E+00
Bi09   83  209  9.6184E-01  9.5314E-01  9.5548E-01  9.5624E-01  9.4403E-01  9.2779E-01  9.0140E-01  8.9808E-01  9.0338E-01
  ele   Z    A    013c150     015c150     020c150     025c150     030c150     040c150     060c150     080c150     120c150
H       1    1  5.8209E-01  5.6052E-01  5.2909E-01  5.1706E-01  4.7786E-01  4.4167E-01  3.7743E-01  3.4968E-01  6.3523E-01
H2      1    2  3.7535E-13  4.4263E-13  2.7628E-11  3.2413E-10  1.9826E-09  1.5271E-08  1.0578E-07  1.9793E-07  6.9405E-05
He3     2    3  4.1730E-01  3.7664E-01  3.1717E-01  1.4110E-01  8.0629E-02  1.4199E-01  1.7834E-01  1.5480E-01  2.9220E-01
He4     2    4  1.4383E+00  1.4140E+00  1.3699E+00  1.2475E+00  9.9944E-01  8.4747E-01  7.6099E-01  7.6566E-01  2.0825E+00
Li6     3    6  2.7257E-05  4.2625E-05  8.3109E-05  1.3222E-04  1.9407E-04  1.0146E-04  6.8471E-05  6.8589E-05  2.4111E-04
Li7     3    7  4.4394E-02  2.4761E-02  1.1276E-03  7.2395E-02  1.3950E-03  2.7521E-01  1.5910E-01  6.4708E-02  1.7045E-03
Be9     4    9  5.2390E-05  8.1516E-05  1.6522E-04  2.6238E-04  3.4607E-04  2.3943E-04  1.1767E-04  1.1225E-04  4.1575E-04
B10     5   10  7.4965E-05  1.1414E-04  2.2963E-04  3.6182E-04  4.5653E-04  3.7671E-04  1.5380E-04  1.4601E-04  5.4865E-04
B11     5   11  2.6036E-02  2.4069E-02  1.8955E-02  7.6574E-03  3.7498E-03  3.4991E-03  1.9938E-03  1.8903E-03  4.6732E-03
C12     6   12  6.3118E+02  6.8657E+02  7.3433E+02  8.8067E+02  1.2125E+03  1.4340E+03  1.4137E+03  1.1672E+03  2.5327E+02
C13     6   13  1.6091E+02  2.0319E+02  4.2591E+01  1.5228E+01  6.0241E+00  8.2323E+01  9.3862E+01  1.1314E+02  1.8755E+02
N14     7   14  7.8134E+02  7.7134E+02  8.2506E+02  5.3624E+01  5.8745E+01  8.6734E+01  8.8071E+01  9.6123E+01  1.8705E+02
N15     7   15  3.1889E+03  4.9955E+03  4.9537E+03  3.5508E+01  8.3822E+01  1.1452E+01  9.1517E+00  1.7698E+01  1.4771E+00
O16     8   16  6.5465E+02  6.2789E+02  8.5951E+02  1.0248E+03  1.3274E+03  1.5353E+03  1.8074E+03  1.9157E+03  2.4704E+01
O17     8   17  5.9963E+02  6.1437E+02  3.3299E+02  2.8403E+01  2.0269E+01  4.8490E+00  4.1164E+00  3.9315E+00  3.7206E+00
O18     8   18  1.6934E+03  2.2074E+03  7.6140E+03  6.8168E+00  5.2502E+00  5.6829E+00  7.7690E+00  1.7856E+01  3.1360E-01
