  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
  Ga   31    0  1.0785E+00  1.9487E+00  1.1440E+00  2.0359E+00  1.3028E+00  1.3784E+00  2.5737E+00  4.6623E+00  2.0308E+00
  Ge   32    0  1.0259E+00  1.5600E+00  1.0334E+00  1.5770E+00  1.0794E+00  1.1726E+00  1.9574E+00  2.9409E+00  1.4522E+00
  As   33    0  1.0266E+00  1.0617E+00  1.0309E+00  1.0740E+00  1.0761E+00  1.1449E+00  1.6629E+00  2.1220E+00  1.2576E+00
  Se   34    0  9.9965E-01  1.0537E+00  9.9917E-01  1.0769E+00  1.0084E+00  1.0270E+00  1.4973E+00  1.5909E+00  1.0678E+00
  Br   35    0  9.8263E-01  9.8489E-01  9.8842E-01  9.9521E-01  9.9560E-01  9.9599E-01  1.3709E+00  1.2817E+00  9.6498E-01
  Kr   36    0  9.9683E-01  9.9481E-01  1.0277E+00  1.0482E+00  1.0597E+00  1.1017E+00  1.4563E+00  1.4737E+00  1.3118E+00
  Rb   37    0  1.0090E+00  9.9918E-01  1.0032E+00  1.0040E+00  1.0017E+00  1.0320E+00  1.7403E+00  1.4706E+00  1.0705E+00
  Sr   38    0  1.0484E+00  1.0682E+00  1.1362E+00  1.1958E+00  1.2479E+00  1.4050E+00  1.6877E+00  2.3409E+00  2.1518E+00
  Y    39    0  1.0105E+00  1.0186E+00  1.0339E+00  1.0664E+00  1.0911E+00  1.1905E+00  1.3792E+00  1.9271E+00  1.3757E+00
  Zr   40    0  9.7064E-01  1.0239E+00  9.8364E-01  1.0050E+00  1.0234E+00  1.0913E+00  1.1899E+00  1.2953E+00  1.0911E+00
  Nb   41    0  9.3056E-01  9.0539E-01  9.1140E-01  9.0199E-01  8.9741E-01  8.9080E-01  9.5388E-01  9.6669E-01  9.4001E-01
  Mo   42    0  1.1935E+00  1.2108E+00  1.2277E+00  1.2459E+00  1.2551E+00  1.2480E+00  1.1688E+00  1.1809E+00  1.1076E+00
  Xe   54    0  9.6731E-01  9.4860E-01  9.5529E-01  9.4392E-01  9.3925E-01  9.2978E-01  9.3921E-01  8.9991E-01  8.9398E-01
  Cs   55    0  9.1847E-01  8.9306E-01  8.8327E-01  8.6544E-01  8.5236E-01  8.4072E-01  8.0333E-01  8.4746E-01  7.7962E-01
  Ba   56    0  9.8874E-01  9.7895E-01  1.0232E+00  1.0333E+00  1.0479E+00  1.0736E+00  1.1637E+00  1.2745E+00  1.3149E+00
  La   57    0  9.7686E-01  9.6237E-01  9.9072E-01  9.8848E-01  9.9309E-01  9.9452E-01  1.0472E+00  1.1407E+00  1.1043E+00
  Ce   58    0  9.7708E-01  9.6246E-01  9.8295E-01  9.7802E-01  9.7867E-01  9.7175E-01  9.9879E-01  1.0180E+00  1.0227E+00
  Pr   59    0  9.5455E-01  9.3946E-01  9.2759E-01  9.1219E-01  9.0408E-01  8.7947E-01  1.6067E+00  1.1452E+00  8.5975E-01
  Nd   60    0  9.9801E-01  1.0088E+00  1.0082E+00  1.0168E+00  1.0187E+00  1.0365E+00  9.6390E-01  1.0470E+00  1.0307E+00
  Hg   80    0  9.8876E-01  9.7206E-01  1.0115E+00  1.0098E+00  1.0163E+00  1.0001E+00  9.3425E-01  9.7524E-01  1.0433E+00
  Tl   81    0  9.6377E-01  9.4053E-01  9.7710E-01  9.7224E-01  9.7537E-01  9.6474E-01  9.0165E-01  9.6610E-01  1.0397E+00
  Pb   82    0  9.7740E-01  9.6144E-01  9.8954E-01  9.8678E-01  9.9175E-01  9.9077E-01  1.0431E+00  1.0656E+00  1.0983E+00
  Bi   83    0  9.6724E-01  9.4358E-01  9.6475E-01  9.5150E-01  9.4874E-01  9.2624E-01  9.0578E-01  8.7208E-01  9.4357E-01
  ele   Z    A    013d150     015d150     020d150     025d150     030d150     040d150     060d150     080d150     120d150
  H     1    0  5.9653E-01  5.5855E-01  5.5144E-01  5.1751E-01  4.6443E-01  4.2143E-01  3.4446E-01  3.4562E-01  2.8662E-01
  He    2    0  1.4807E+00  1.4400E+00  1.3761E+00  1.2989E+00  1.0520E+00  7.5459E-01  6.9912E-01  6.4131E-01  8.4714E-01
  Li    3    0  5.2407E-03  7.1996E-03  1.6625E-03  1.3155E-03  1.3341E-04  9.2173E-02  2.0794E-02  5.7710E-03  1.1998E-03
  Be    4    0  1.1948E-04  2.8529E-04  1.3680E-04  1.7189E-04  4.8616E-05  2.2389E-05  1.2159E-05  1.0888E-05  4.2535E-05
  B     5    0  9.4810E-03  1.2305E-02  5.8992E-03  4.3074E-03  7.1499E-04  2.8808E-04  2.2526E-04  4.1189E-04  1.7986E-03
  C     6    0  5.7414E+03  6.5902E+03  7.2574E+03  6.4217E+03  1.1691E+04  1.3367E+04  9.3851E+03  8.5095E+03  1.1720E+04
  N     7    0  4.4837E+03  1.9781E+03  4.4484E+03  5.6743E+03  2.2292E+03  1.2282E+02  2.6491E+02  2.0844E+02  1.1541E+03
  O     8    0  6.6202E+03  7.6538E+03  8.9324E+03  1.0496E+04  1.3496E+04  1.7963E+04  2.0484E+04  2.1450E+04  2.3509E+04
  F     9    0  1.8352E+04  2.3436E+05  1.1800E+05  1.8853E+04  1.3331E+05  1.2504E+04  7.7968E+03  1.0535E+04  8.3934E-01
  Ne   10    0  4.9194E+03  5.3928E+03  7.7373E+03  1.9612E+04  3.0769E+04  2.6575E+04  3.9942E+04  4.1126E+04  2.4452E+04
  Na   11    0  4.5440E+02  5.2022E+02  1.1497E+03  2.9561E+03  5.9327E+03  2.4786E+03  1.3525E+03  1.7356E+03  6.2680E+02
  Mg   12    0  1.4981E+03  8.4226E+02  2.8679E+03  4.2146E+03  5.7230E+03  9.4285E+03  2.3353E+04  2.3016E+04  6.9635E+03
  Al   13    0  1.0905E+03  4.1960E+02  1.8887E+03  3.8021E+03  3.0487E+03  3.9852E+03  3.8197E+03  6.2605E+03  8.8883E+02
  Si   14    0  4.1977E+03  8.2296E+03  5.5674E+03  5.4791E+03  6.3022E+03  9.2509E+03  1.0604E+04  9.4690E+03  1.6994E+03
  P    15    0  1.8688E+03  3.3616E+03  3.4504E+03  4.4525E+03  3.3437E+03  7.0557E+03  8.0766E+03  9.5525E+03  1.3219E+03
  S    16    0  4.4724E+03  1.5078E+04  4.8343E+03  4.3237E+03  4.8395E+03  7.9952E+03  9.5858E+03  7.9215E+03  1.5015E+03
  Cl   17    0  6.5126E+02  5.0237E+03  7.0034E+02  7.2513E+02  7.2679E+02  1.6561E+03  1.6880E+03  1.5043E+03  2.5786E+02
  Ar   18    0  4.2133E+03  1.5169E+04  4.2948E+03  3.8462E+03  3.9531E+03  6.7219E+03  8.5841E+03  7.1384E+03  1.3929E+03
  K    19    0  1.4441E+03  1.4357E+04  1.2695E+03  1.1518E+03  9.2317E+02  3.0913E+03  3.8061E+03  3.7465E+03  4.1005E+02
  Ca   20    0  3.8913E+03  8.3603E+03  3.9793E+03  3.6678E+03  3.5927E+03  5.6371E+03  7.5768E+03  5.9985E+03  1.3489E+03
  Sc   21    0  4.8316E+02  1.6024E+03  4.0217E+02  4.3463E+02  4.0060E+02  7.6164E+02  9.5446E+02  7.8328E+02  2.0744E+02
  Ti   22    0  1.1978E+03  1.2678E+03  9.9921E+02  8.4505E+02  5.3282E+02  5.5783E+02  5.0324E+02  5.6213E+02  2.3220E+02
  V    23    0  6.8003E+02  9.9042E+02  3.1803E+02  1.8905E+02  1.4014E+02  3.3581E+02  2.7317E+02  3.0482E+02  5.8767E+01
  Cr   24    0  3.3316E+03  3.8190E+03  2.8949E+03  1.7952E+03  1.3733E+03  1.3021E+03  9.4231E+02  8.5692E+02  3.9752E+02
  Mn   25    0  9.1511E+02  1.2069E+03  5.0294E+02  2.7402E+02  2.2748E+02  4.1641E+02  3.0627E+02  3.0405E+02  7.1098E+01
  Fe   26    0  5.1914E+03  4.3847E+03  3.2620E+03  2.5494E+03  2.1129E+03  1.6459E+03  1.1477E+03  8.1504E+02  4.8459E+02
  Co   27    0  1.7827E+03  1.9121E+03  8.8939E+02  8.6269E+02  6.9055E+02  6.4798E+02  3.7559E+02  2.3346E+02  2.3177E+02
  Ni   28    0  8.2425E+03  6.9604E+03  5.1845E+03  4.0763E+03  3.3984E+03  2.6389E+03  1.8790E+03  6.3766E+02  5.4900E+02
  Cu   29    0  3.4155E+03  5.7971E+02  1.2936E+03  1.5439E+03  6.3566E+02  3.0512E+02  1.5963E+02  1.3581E+02  3.9588E+02
  Zn   30    0  3.3153E+03  1.2814E+03  1.2186E+03  1.8773E+03  1.2587E+03  1.3325E+03  3.1667E+02  2.1480E+02  5.2102E+02
  Ga   31    0  2.2375E+01  2.0534E+01  5.8673E+01  6.0685E+01  4.1790E+01  3.8975E+02  4.1685E+02  4.8251E+02  5.6514E+02
  Ge   32    0  1.7376E+01  1.4642E+01  5.1189E+01  4.1179E+01  4.1952E+01  3.5794E+02  3.7935E+02  4.2196E+02  5.0493E+02
  As   33    0  1.6055E+01  1.3228E+01  5.0086E+01  3.8288E+01  4.1874E+01  5.2965E+02  5.6880E+02  6.8936E+02  5.8717E+02
  Se   34    0  1.9724E+01  1.3999E+01  5.7155E+01  2.0351E+01  5.7187E+01  3.4764E+02  3.4495E+02  3.4834E+02  4.4647E+02
  Br   35    0  1.8711E+01  1.3104E+01  5.5371E+01  1.5659E+01  5.7734E+01  3.2577E+02  3.2047E+02  3.3395E+02  3.9677E+02
  Kr   36    0  2.0877E+01  1.1572E+01  9.1798E+01  1.2046E+01  1.4795E+02  4.0128E+02  3.8716E+02  4.6379E+02  8.1589E+02
  Rb   37    0  2.5987E+01  1.5057E+01  1.6149E+02  9.2267E+00  2.7422E+02  4.7034E+02  4.4221E+02  4.5071E+02  4.4145E+02
  Sr   38    0  4.2103E+01  2.0416E+01  8.8357E+01  1.5629E+01  1.6434E+02  1.0219E+03  1.2409E+03  1.4743E+03  3.4233E+03
  Y    39    0  3.4848E+01  1.5996E+01  7.5989E+01  8.6944E+00  2.0126E+02  7.9579E+02  9.1480E+02  8.8910E+02  2.4664E+03
  Zr   40    0  2.0551E+01  8.6248E+00  5.3555E+01  3.9644E+00  2.7825E+02  3.1976E+02  3.6455E+02  3.6718E+02  1.1717E+03
  Nb   41    0  1.4431E+01  5.3834E+00  3.7257E+01  2.2631E+00  1.8884E+02  1.4845E+02  1.6005E+02  1.6179E+02  7.3210E+02
  Mo   42    0  9.7812E+00  3.1966E+00  2.2405E+01  1.9602E+00  1.6022E+02  7.1801E+01  9.2962E+01  9.4094E+01  3.9773E+02
  Xe   54    0  4.9278E+00  1.8434E+00  2.1511E+01  1.1572E+00  1.7290E+02  3.0361E+01  3.9494E+01  3.9879E+01  1.7076E+02
  Cs   55    0  3.4233E+00  1.5506E+00  1.8109E+01  1.0524E+00  1.2328E+02  2.1153E+01  2.8767E+01  2.8882E+01  1.1265E+02
  Ba   56    0  7.1536E+00  2.3465E+00  1.4747E+01  1.7834E+00  2.3646E+02  2.7952E+01  3.8643E+01  3.8049E+01  2.0377E+02
  La   57    0  4.3848E+00  1.7638E+00  8.3155E+00  1.6463E+00  1.7351E+02  1.4399E+01  1.8615E+01  1.7751E+01  8.5415E+01
  Ce   58    0  2.5177E+00  1.3414E+00  5.5602E+00  1.3688E+00  1.5596E+02  7.3917E+00  8.6197E+00  8.4222E+00  3.4201E+01
  Pr   59    0  1.8538E+00  1.1311E+00  2.8201E+01  1.0961E+00  6.7955E+02  8.8520E+00  7.6173E+00  6.2096E+00  1.8204E+01
  Nd   60    0  1.8748E+00  1.2089E+00  2.0565E+00  1.4023E+00  1.2991E+02  4.8412E+00  5.9450E+00  6.3728E+00  1.8646E+01
  Hg   80    0  1.5609E+00  1.1288E+00  2.1231E+00  1.1614E+00  1.1173E+02  3.3257E+00  3.6921E+00  3.8737E+00  1.2539E+01
  Tl   81    0  1.3324E+00  1.0540E+00  1.6308E+00  1.1272E+00  7.7483E+01  2.8760E+00  3.2432E+00  3.3495E+00  9.7090E+00
  Pb   82    0  1.3160E+00  1.1856E+00  1.7258E+00  1.2798E+00  6.9523E+01  2.9109E+00  3.0207E+00  3.1457E+00  6.4555E+00
  Bi   83    0  9.0899E-01  8.9789E-01  1.0059E+00  8.9541E-01  1.2088E+01  1.0502E+00  1.0096E+00  1.0339E+00  1.4841E+00
  ele   Z    A    013d300     015d300     020d300     025d300     030d300     040d300     060d300     080d300     120d300
  H     1    0  5.4239E-01  5.2283E-01  5.1545E-01  4.7763E-01  4.5286E-01  4.2718E-01  3.8719E-01  3.0044E-01  2.4964E-01
  He    2    0  1.4805E+00  1.4856E+00  1.5062E+00  1.0266E+00  8.6266E-01  6.8192E-01  6.3305E-01  6.2438E-01  8.9467E-01
  Li    3    0  1.5223E-03  1.2356E-03  1.5836E-02  3.1476E-04  1.9686E-02  6.8785E-02  6.7203E-02  1.5992E-04  8.0197E-05
  Be    4    0  5.6584E-05  2.1568E-04  8.1386E-05  3.8074E-05  2.5975E-05  1.1618E-05  6.5784E-06  6.4248E-06  2.1428E-05
  B     5    0  4.2245E-04  7.3497E-04  2.2379E-04  1.3416E-04  8.8963E-05  4.2830E-05  1.8860E-05  1.0001E-04  5.1123E-05
  C     6    0  7.2359E+03  7.5906E+03  8.4977E+03  1.0563E+04  1.2814E+04  1.4607E+04  1.2035E+04  1.3244E+04  3.4486E+04
  N     7    0  1.7889E+04  1.7362E+04  1.2146E+03  1.3169E+03  1.7882E+03  7.4968E+02  7.3590E+02  1.6085E+03  2.7245E+03
  O     8    0  6.9740E+03  7.2911E+03  8.4214E+03  1.3460E+04  1.5512E+04  1.8363E+04  1.9762E+04  2.4499E+04  2.1079E+04
  F     9    0  7.2783E+03  7.9434E+03  1.5237E+04  6.8380E+04  1.3987E+05  4.7350E+04  6.1364E+04  1.1917E+03  7.9121E+00
  Ne   10    0  9.4554E+03  7.3422E+03  7.2387E+03  2.9898E+04  3.2572E+04  2.4785E+04  3.8106E+04  2.7008E+04  6.0086E+03
  Na   11    0  5.9130E+03  3.5426E+03  2.6817E+03  7.0413E+03  1.1825E+04  2.5566E+03  2.9196E+03  5.5329E+03  8.8740E+02
  Mg   12    0  2.0218E+03  1.7290E+03  2.2098E+03  5.7486E+03  7.5274E+03  1.0229E+04  1.7243E+04  8.6042E+03  1.3214E+03
  Al   13    0  3.7594E+03  3.2054E+03  3.8599E+03  5.7805E+03  9.0926E+03  6.1265E+03  6.7195E+03  7.5546E+03  1.4047E+02
  Si   14    0  6.7252E+03  9.8199E+03  6.7465E+03  7.1996E+03  7.4027E+03  9.3177E+03  9.1166E+03  5.7866E+03  4.2054E+00
  P    15    0  1.2203E+04  1.6767E+04  1.6376E+04  6.8945E+03  1.2106E+04  1.4397E+04  1.2717E+04  9.2697E+03  1.1190E+02
  S    16    0  1.0644E+04  1.3039E+04  7.4834E+03  5.8653E+03  6.3004E+03  8.0309E+03  7.9809E+03  4.1292E+03  1.5340E+00
  Cl   17    0  4.6594E+03  8.3462E+03  3.2722E+03  1.2426E+03  2.5525E+03  3.0176E+03  2.1726E+03  1.2085E+03  5.3858E+00
  Ar   18    0  1.2266E+04  1.2987E+04  6.6251E+03  5.1318E+03  5.0051E+03  6.3789E+03  7.1907E+03  3.5498E+03  5.7503E-01
  K    19    0  1.1719E+04  3.3005E+04  4.5151E+03  1.6962E+03  3.1979E+03  4.0011E+03  4.1096E+03  2.0977E+03  5.2352E+00
  Ca   20    0  1.0297E+04  8.2813E+03  4.8608E+03  4.7700E+03  3.5934E+03  4.6965E+03  5.9755E+03  2.7956E+03  5.2790E-01
  Sc   21    0  4.5743E+03  2.9103E+04  6.9646E+02  5.5313E+02  5.4592E+02  7.0483E+02  7.8987E+02  3.7948E+02  4.5071E+01
  Ti   22    0  2.4593E+03  4.1278E+03  1.2895E+03  8.0216E+02  6.9008E+02  6.7436E+02  6.0550E+02  7.5307E+02  1.4046E+01
  V    23    0  3.8445E+03  2.0670E+04  1.7122E+03  2.3501E+02  4.7769E+02  5.2465E+02  4.9862E+02  3.6192E+02  1.3837E+01
  Cr   24    0  5.1851E+03  1.4802E+04  2.8762E+03  1.5977E+03  1.4950E+03  1.3688E+03  1.0612E+03  1.1520E+03  3.1381E+00
  Mn   25    0  3.7324E+03  2.0062E+04  1.8045E+03  3.2869E+02  5.6345E+02  5.7588E+02  5.1423E+02  3.7107E+02  6.3529E-01
  Fe   26    0  5.3715E+03  6.6669E+03  3.4176E+03  2.6072E+03  2.1765E+03  1.6744E+03  1.1461E+03  7.6033E+02  3.6929E-01
  Co   27    0  2.9144E+03  1.4200E+03  1.5404E+03  8.9678E+02  9.1968E+02  7.2683E+02  4.1749E+02  1.2565E+02  1.5295E+00
  Ni   28    0  8.4972E+03  1.0558E+04  5.4218E+03  4.1919E+03  3.4592E+03  2.6649E+03  1.8474E+03  4.8551E+02  9.2590E-01
  Cu   29    0  3.2984E+02  8.1243E+01  1.4215E+02  9.1866E+02  1.1320E+02  1.4984E+02  6.2575E+01  1.1673E+02  2.9753E+01
  Zn   30    0  1.4422E+03  2.5713E+02  5.1193E+02  1.0595E+03  3.9096E+02  8.8741E+02  1.8571E+02  3.2801E+02  3.1573E+01
  Ga   31    0  7.9912E+01  8.4321E+01  6.7899E+01  2.8193E+02  1.2023E+02  1.1821E+02  1.3822E+02  1.6538E+02  1.9837E+02
  Ge   32    0  7.4831E+01  7.3323E+01  6.2101E+01  2.5365E+02  1.3940E+02  1.2853E+02  1.5672E+02  1.7510E+02  2.0404E+02
  As   33    0  1.1898E+02  1.1763E+02  9.4805E+01  3.5516E+02  2.6940E+02  2.7752E+02  2.9389E+02  2.8535E+02  2.3917E+02
  Se   34    0  1.0448E+02  9.7635E+01  9.3991E+01  2.5106E+02  2.3266E+02  2.0348E+02  2.2632E+02  2.1196E+02  2.2021E+02
  Br   35    0  8.7320E+01  7.8635E+01  7.6185E+01  2.5483E+02  2.6188E+02  2.1691E+02  2.3348E+02  2.1583E+02  1.9414E+02
  Kr   36    0  1.5972E+02  1.5078E+02  1.3771E+02  2.4540E+02  5.3969E+02  4.7354E+02  4.0449E+02  4.5593E+02  5.3206E+02
  Rb   37    0  2.1231E+02  2.0029E+02  1.8749E+02  3.1389E+02  9.7708E+02  8.4689E+02  6.1371E+02  4.3582E+02  3.0580E+02
  Sr   38    0  1.4101E+03  1.4285E+03  1.4025E+03  4.8150E+02  4.0821E+03  4.3944E+03  5.4909E+03  6.7206E+03  7.0783E+03
  Y    39    0  1.8965E+03  1.8356E+03  1.8693E+03  3.4945E+02  5.8744E+03  6.4214E+03  7.3865E+03  9.1082E+03  9.7184E+03
  Zr   40    0  3.0219E+03  3.2310E+03  3.9474E+03  1.5149E+02  7.8786E+03  9.6155E+03  9.6975E+03  1.1184E+04  1.0889E+04
  Nb   41    0  1.7512E+03  1.6411E+03  1.9229E+03  8.3104E+01  6.1947E+03  6.6785E+03  7.1083E+03  8.9945E+03  1.0040E+04
  Mo   42    0  3.3263E+03  3.6688E+03  5.9219E+03  3.6478E+01  7.2083E+03  1.0451E+04  1.0150E+04  1.1994E+04  9.9831E+03
  Xe   54    0  1.4276E+03  1.3600E+03  1.7415E+03  1.7943E+01  4.3699E+03  5.5226E+03  5.3137E+03  6.2863E+03  6.2399E+03
  Cs   55    0  1.2362E+03  1.1985E+03  1.6830E+03  1.5003E+01  4.0528E+03  4.5317E+03  4.2872E+03  4.9914E+03  4.2343E+03
  Ba   56    0  5.5854E+03  5.6645E+03  8.1987E+03  2.1352E+01  1.1347E+04  1.5305E+04  1.5312E+04  2.0135E+04  2.2683E+04
  La   57    0  7.9161E+03  6.5553E+03  9.5202E+03  1.1678E+01  1.1504E+04  1.5213E+04  1.4908E+04  1.8561E+04  2.0859E+04
  Ce   58    0  5.5073E+03  5.1672E+03  8.3167E+03  6.0400E+00  7.6369E+03  1.1615E+04  1.0257E+04  1.2340E+04  1.3967E+04
  Pr   59    0  5.2247E+03  6.8670E+03  9.8259E+03  6.7115E+00  1.3512E+04  2.1838E+04  1.0737E+04  7.5517E+03  7.8586E+03
  Nd   60    0  4.2284E+03  4.4627E+03  9.0207E+03  3.8260E+00  4.9813E+03  9.6629E+03  7.9333E+03  1.0070E+04  1.0239E+04
  Hg   80    0  4.0443E+03  5.0346E+03  9.8562E+03  2.9438E+00  4.4495E+03  7.7468E+03  6.2829E+03  7.4773E+03  8.9520E+03
  Tl   81    0  3.8377E+03  3.6116E+03  6.0199E+03  2.5103E+00  4.2434E+03  5.7679E+03  5.3956E+03  6.3959E+03  7.5059E+03
  Pb   82    0  4.6422E+03  4.3744E+03  7.2484E+03  2.4866E+00  2.8426E+03  4.0663E+03  2.9378E+03  3.0483E+03  3.6541E+03
  Bi   83    0  7.2156E+02  6.8912E+02  9.1696E+02  9.8442E-01  3.0214E+02  3.3031E+02  1.2914E+02  9.9027E+01  1.0993E+02
