# From file: input/yields/snii/lc18/tab_R/tab_yieldstot_iso_exp_pd.dec
elemSymb,elemZ,elemA,mass_i_ini,13.,15.,20.,25.,30.,40.,60.,80.,120.,Z_ini,vel_ini
Ar36,18,36,1.2606e-07,0.0066584,0.027261,0.010723,0.012235,2.9149e-07,1.9409e-06,2.2772999999999998e-06,3.3138999999999997e-06,5.697899999999999e-06,1.8100000000000003e-05,150.0
Ar38,18,38,2.4192999999999997e-08,0.00015973,0.0020195,0.00031125,0.00042323,5.5942e-08,3.725e-07,4.3703999999999995e-07,6.3598e-07,1.0936e-06,1.8100000000000003e-05,150.0
Ar40,18,40,4.072999999999999e-11,5.574799999999999e-09,4.811500000000001e-09,1.9429e-08,3.802e-09,9.4194e-11,6.2712e-10,7.357799999999999e-10,1.0707e-09,1.8414e-09,1.8100000000000003e-05,150.0
K39,19,39,2.8647e-09,3.874e-05,0.00053713,5.9468e-05,6.963600000000001e-05,6.6245e-09,4.4108e-08,5.1752000000000006e-08,7.5307e-08,1.295e-07,1.8100000000000003e-05,150.0
K40,19,40,4.6377e-12,2.5301e-08,1.3614e-07,1.1969000000000001e-08,2.0169999999999998e-08,1.0824e-11,7.1202e-11,8.359299999999998e-11,1.2169e-10,2.1261000000000003e-10,1.8100000000000003e-05,150.0
K41,19,41,2.1734e-10,9.2324e-06,3.1914e-05,7.5091e-06,8.201e-06,5.0508e-10,3.3464e-09,3.9262e-09,5.7134e-09,9.8491e-09,1.8100000000000003e-05,150.0
Ca40,20,40,1.3979e-07,0.0060256,0.015406999999999999,0.009792700000000001,0.011555,3.2326e-07,2.1522999999999997e-06,2.5253e-06,3.6748000000000004e-06,6.3189e-06,1.8100000000000003e-05,150.0
Ca42,20,42,9.7966e-10,5.6228e-06,9.725200000000001e-05,9.4514e-06,1.2406e-05,2.2670999999999998e-09,1.5084e-08,1.7698e-08,2.5753e-08,4.4329e-08,1.8100000000000003e-05,150.0
Ca43,20,43,2.0927999999999997e-10,1.1607999999999999e-07,2.9066999999999994e-07,1.0189999999999999e-07,1.5901e-07,4.8418e-10,3.2223000000000003e-09,3.7806e-09,5.5015000000000005e-09,9.4714e-09,1.8100000000000003e-05,150.0
Ca44,20,44,3.3089e-09,2.8233000000000002e-05,2.4925e-05,3.5681999999999995e-05,4.832399999999999e-05,7.6518e-09,5.094699999999999e-08,5.977699999999999e-08,8.698399999999999e-08,1.4960999999999997e-07,1.8100000000000003e-05,150.0
Ca46,20,46,6.6334e-12,1.3603e-09,1.2243e-09,3.0738e-08,7.4376e-10,1.5339e-11,1.0213e-10,1.1983000000000001e-10,1.7438e-10,2.9985e-10,1.8100000000000003e-05,150.0
Ca48,20,48,3.236e-10,3.138e-09,3.658e-09,6.2934e-09,6.0735e-09,7.4827e-10,4.9825e-09,5.8458e-09,8.506799999999999e-09,1.4628e-08,1.8100000000000003e-05,150.0
Sc45,21,45,4.6788e-11,2.4341e-07,9.6294e-07,3.2167e-07,4.4531999999999997e-07,1.0825e-10,7.203899999999999e-10,8.4522e-10,1.2299999999999999e-09,2.1197e-09,1.8100000000000003e-05,150.0
Ti46,22,46,4.9675e-10,2.9224e-06,2.713e-05,5.4136e-06,7.0699e-06,1.1487e-09,7.6483e-09,8.973700000000002e-09,1.3058e-08,2.2464e-08,1.8100000000000003e-05,150.0
Ti47,22,47,4.5771e-10,3.192e-07,5.9285e-07,3.0875e-07,5.2283e-07,1.0584e-09,7.0473e-09,8.268600000000001e-09,1.2032e-08,2.0692e-08,1.8100000000000003e-05,150.0
Ti48,22,48,4.6318000000000005e-09,7.583e-05,7.163699999999999e-05,9.9204e-05,0.00010649,1.071e-08,7.1316e-08,8.3673e-08,1.2175999999999997e-07,2.0936999999999997e-07,1.8100000000000003e-05,150.0
Ti49,22,49,3.4699e-10,1.8013e-06,2.7446e-06,2.1516e-06,1.9384999999999997e-06,8.027e-10,5.342600000000001e-09,6.2683e-09,9.1216e-09,1.569e-08,1.8100000000000003e-05,150.0
Ti50,22,50,3.3902000000000003e-10,2.3389000000000002e-08,2.3713000000000002e-08,5.959e-08,5.1645000000000004e-08,7.8418e-10,5.219699999999999e-09,6.1243000000000005e-09,8.911899999999999e-09,1.5335e-08,1.8100000000000003e-05,150.0
V50,23,50,7.8312e-13,5.152699999999999e-10,1.2211e-09,4.0479e-10,8.131900000000001e-10,1.8108e-12,1.2057999999999999e-11,1.4147000000000001e-11,2.0587e-11,3.5399e-11,1.8100000000000003e-05,150.0
V51,23,51,3.1872000000000006e-10,2.3388999999999997e-06,4.063e-06,1.7366e-06,1.3219e-06,7.369900000000001e-10,4.9073e-09,5.757600000000001e-09,8.378200000000002e-09,1.4407000000000001e-08,1.8100000000000003e-05,150.0
Cr50,24,50,6.980399999999999e-10,6.271000000000001e-06,3.4518000000000004e-05,8.6819e-06,1.1025999999999999e-05,1.6139999999999998e-09,1.0748e-08,1.2609999999999998e-08,1.835e-08,3.1553e-08,1.8100000000000003e-05,150.0
Cr52,24,52,1.3998999999999998e-08,0.00056057,0.00073971,0.00077868,0.0006137,3.2372e-08,2.1554e-07,2.5291e-07,3.6799999999999996e-07,6.328e-07,1.8100000000000003e-05,150.0
Cr53,24,53,1.618e-09,3.3157e-05,4.615e-05,4.0323e-05,3.2761999999999996e-05,3.7413e-09,2.4912e-08,2.9229e-08,4.2534e-08,7.3134e-08,1.8100000000000003e-05,150.0
Cr54,24,54,4.1033999999999995e-10,1.7145e-08,2.4702000000000002e-08,3.1878e-08,4.1608e-08,9.4934e-10,6.318e-09,7.4126999999999994e-09,1.0787e-08,1.8558e-08,1.8100000000000003e-05,150.0
Mn55,25,55,1.0895999999999999e-08,0.00010737,0.00016891,9.368399999999999e-05,6.5385e-05,2.5198000000000002e-08,1.6777e-07,1.9683e-07,2.8643e-07,4.9253e-07,1.8100000000000003e-05,150.0
Fe54,26,54,7.3468e-08,0.00041346,0.0010404000000000001,0.00032473,0.00045591,1.6987999999999998e-07,1.1312e-06,1.3272e-06,1.9313e-06,3.3209e-06,1.8100000000000003e-05,150.0
Fe56,26,56,1.1959999999999999e-06,0.07001399999999999,0.07003200000000001,0.070021,0.070026,2.7655e-06,1.8415e-05,2.1606e-05,3.144e-05,5.4063e-05,1.8100000000000003e-05,150.0
Fe57,26,57,2.8114e-08,0.0023186,0.0022155,0.0022229,0.0021715,6.5029e-08,4.3287e-07,5.0788e-07,7.390600000000001e-07,1.271e-06,1.8100000000000003e-05,150.0
Fe58,26,58,3.8072e-09,6.737699999999999e-07,9.2293e-07,1.0059e-06,1.6571e-06,8.8252e-09,5.8617999999999996e-08,6.8777e-08,1.0008e-07,1.7260999999999998e-07,1.8100000000000003e-05,150.0
Co59,27,59,4.244e-09,8.1463e-05,0.00010423,6.4525e-05,8.0175e-05,9.817700000000001e-09,6.534500000000001e-08,7.6667e-08,1.1157e-07,1.9199000000000001e-07,1.8100000000000003e-05,150.0
Ni58,28,58,4.8234e-08,0.004204,0.0042526000000000005,0.0041691,0.0041724,1.1153e-07,7.426399999999999e-07,8.7134e-07,1.2679e-06,2.1802e-06,1.8100000000000003e-05,150.0
Ni60,28,60,1.922e-08,0.0015378,0.0014050999999999998,0.0015613,0.0016594000000000001,4.4446000000000006e-08,2.9593000000000003e-07,3.4720999999999994e-07,5.0525e-07,8.689799999999999e-07,1.8100000000000003e-05,150.0
Ni61,28,61,8.494100000000001e-10,6.3765e-05,7.3506e-05,5.9848999999999996e-05,6.3504e-05,1.9656e-09,1.3078000000000001e-08,1.5345e-08,2.2328999999999998e-08,3.846e-08,1.8100000000000003e-05,150.0
Ni62,28,62,2.7526999999999994e-09,0.00056476,0.00068549,0.00057094,0.00051159,6.3671e-09,4.2382999999999996e-08,4.9727e-08,7.2363e-08,1.2458e-07,1.8100000000000003e-05,150.0
Ni64,28,64,7.2364e-10,1.4404e-07,1.5169e-07,4.6168e-07,3.9106e-07,1.6735999999999999e-09,1.1142000000000001e-08,1.3072999999999999e-08,1.9023e-08,3.2768e-08,1.8100000000000003e-05,150.0
Cu63,29,63,4.968e-10,2.5954000000000003e-05,4.6738e-06,1.5317999999999998e-05,2.3270999999999998e-05,1.1495999999999998e-09,7.649199999999999e-09,8.974600000000001e-09,1.306e-08,2.2531e-08,1.8100000000000003e-05,150.0
Cu65,29,65,2.2846e-10,7.189900000000001e-07,7.261499999999999e-07,7.2041e-07,1.2488e-06,5.2862e-10,3.5176000000000003e-09,4.1271e-09,6.0057e-09,1.0395000000000001e-08,1.8100000000000003e-05,150.0
Zn64,30,64,8.3177e-10,5.2147e-05,1.5393e-05,2.6948e-05,6.195e-05,1.9236e-09,1.2807e-08,1.5026e-08,2.1865e-08,3.7637999999999996e-08,1.8100000000000003e-05,150.0
Zn66,30,66,4.9212e-10,1.0218e-05,1.3297e-05,9.1886e-06,9.453200000000001e-06,1.1381e-09,7.5771e-09,8.890100000000001e-09,1.2937e-08,2.2283e-08,1.8100000000000003e-05,150.0
Zn67,30,67,7.3414e-11,3.2229000000000004e-08,3.9034e-08,6.8746e-08,1.1686e-07,1.6978e-10,1.1304000000000001e-09,1.3262000000000002e-09,1.9299e-09,3.3265e-09,1.8100000000000003e-05,150.0
Zn68,30,68,3.4075e-10,6.178399999999999e-08,6.638099999999999e-08,2.4104e-07,4.0928e-07,7.88e-10,5.246499999999999e-09,6.1556e-09,8.9576e-09,1.5435000000000002e-08,1.8100000000000003e-05,150.0
Zn70,30,70,1.1599e-11,9.941099999999999e-11,1.5844999999999998e-10,1.9008e-09,6.080199999999999e-10,2.6820999999999996e-11,1.7859e-10,2.0953e-10,3.0491000000000004e-10,5.2427e-10,1.8100000000000003e-05,150.0
Ga69,31,69,3.3474000000000004e-11,7.226100000000001e-09,8.1258e-09,3.4009000000000004e-08,4.5462e-08,7.741500000000001e-11,5.1538e-10,6.047e-10,8.7993e-10,1.5175999999999998e-09,1.8100000000000003e-05,150.0
Ga71,31,71,2.2859e-11,6.3455e-09,6.7306999999999995e-09,2.2492999999999998e-08,2.9398e-08,5.2869e-11,3.5196e-10,4.1296e-10,6.009099999999999e-10,1.0367e-09,1.8100000000000003e-05,150.0
Ge70,32,70,4.7964000000000004e-11,1.1603000000000001e-08,1.202e-08,6.5234e-08,1.0238e-07,1.1093e-10,7.385e-10,8.6648e-10,1.2609e-09,2.1740999999999998e-09,1.8100000000000003e-05,150.0
Ge72,32,72,6.5196e-11,1.1273999999999999e-08,1.1833e-08,5.0256e-08,4.9930000000000004e-08,1.5075999999999998e-10,1.0038e-09,1.1778e-09,1.7138e-09,2.9517e-09,1.8100000000000003e-05,150.0
Ge73,32,73,1.8553e-11,3.2009e-09,3.4293e-09,1.4890000000000001e-08,1.4778e-08,4.2904e-11,2.8566e-10,3.3517999999999997e-10,4.8772e-10,8.3987e-10,1.8100000000000003e-05,150.0
Ge74,32,74,8.8272e-11,1.8481000000000002e-08,1.7472e-08,7.819e-08,4.7958e-08,2.0413e-10,1.3591e-09,1.5945999999999998e-09,2.3205e-09,3.9953e-09,1.8100000000000003e-05,150.0
Ge76,32,76,1.9015999999999997e-11,1.5843e-10,1.9196e-10,5.7241e-10,4.7547e-10,4.397e-11,2.9279000000000003e-10,3.4352e-10,4.9989e-10,8.5954e-10,1.8100000000000003e-05,150.0
As75,33,75,1.1015e-11,1.9042e-09,1.8713e-09,9.4311e-09,9.2354e-09,2.5469999999999997e-11,1.696e-10,1.9898e-10,2.8956e-10,4.9841e-10,1.8100000000000003e-05,150.0
Se74,34,74,1.0606e-12,1.0951e-10,7.859e-11,2.8505999999999996e-09,8.8335e-09,2.4522e-12,1.633e-11,1.9159999999999998e-11,2.7881e-11,4.7938e-11,1.8100000000000003e-05,150.0
Se76,34,76,1.1468e-11,4.172e-09,3.799e-09,1.9564e-08,1.7844e-08,2.652e-11,1.7657e-10,2.0717e-10,3.0147000000000005e-10,5.1938e-10,1.8100000000000003e-05,150.0
Se77,34,77,9.461e-12,1.6635999999999997e-09,1.5175999999999998e-09,7.0717e-09,4.6948e-09,2.1878000000000002e-11,1.4566999999999997e-10,1.7090999999999998e-10,2.4871e-10,4.2805000000000004e-10,1.8100000000000003e-05,150.0
Se78,34,78,2.9857e-11,1.0088999999999999e-08,8.7426e-09,4.391e-08,1.9154e-08,6.9047e-11,4.5970999999999996e-10,5.393600000000001e-10,7.8488e-10,1.3515e-09,1.8100000000000003e-05,150.0
Se80,34,80,6.391199999999999e-11,1.0898000000000001e-08,8.6303e-09,5.0784e-08,5.976700000000001e-09,1.4778e-10,9.8403e-10,1.1546e-09,1.6801e-09,2.8889000000000002e-09,1.8100000000000003e-05,150.0
Se82,34,82,1.1527999999999999e-11,1.0083e-10,1.1819e-10,1.8571e-10,2.2227e-10,2.6656999999999995e-11,1.7749999999999998e-10,2.0825e-10,3.0305e-10,5.211e-10,1.8100000000000003e-05,150.0
Br79,35,79,1.0220000000000001e-11,2.205e-09,1.9402e-09,9.776299999999999e-09,4.6403e-09,2.3631999999999998e-11,1.5735999999999999e-10,1.8463999999999997e-10,2.6866000000000003e-10,4.6216e-10,1.8100000000000003e-05,150.0
Br81,35,81,1.0194e-11,1.908e-09,1.4956e-09,9.5471e-09,2.3598e-09,2.3573000000000002e-11,1.5696000000000002e-10,1.8415e-10,2.6798000000000004e-10,4.6097000000000006e-10,1.8100000000000003e-05,150.0
Kr78,36,78,3.6959e-13,1.4067999999999999e-11,1.2505999999999999e-11,1.829e-10,5.5855e-10,8.5459e-13,5.6906e-12,6.6768e-12,9.7157e-12,1.6706e-11,1.8100000000000003e-05,150.0
Kr80,36,80,2.4357e-12,1.5625e-10,1.5249e-10,2.0361e-09,4.6894999999999996e-09,5.6344e-12,3.7502e-11,4.4001000000000005e-11,6.4029e-11,1.1047e-10,1.8100000000000003e-05,150.0
Kr82,36,82,1.2509999999999999e-11,5.324100000000001e-09,3.800300000000001e-09,2.5277e-08,7.5389e-09,2.8934e-11,1.9262e-10,2.2599e-10,3.2886e-10,5.6635e-10,1.8100000000000003e-05,150.0
Kr83,36,83,1.2544000000000001e-11,1.8442000000000001e-09,1.4414000000000002e-09,9.7435e-09,3.0809000000000004e-09,2.9006e-11,1.9313999999999997e-10,2.2661e-10,3.2976e-10,5.6725e-10,1.8100000000000003e-05,150.0
Kr84,36,84,6.2566e-11,9.283700000000001e-09,6.6947e-09,5.2201000000000005e-08,1.1895e-08,1.4468e-10,9.6333e-10,1.1302e-09,1.6447000000000001e-09,2.8291e-09,1.8100000000000003e-05,150.0
Kr86,36,86,1.9371e-11,8.0596e-09,4.2168e-09,8.2858e-08,1.2002999999999999e-09,4.4793e-11,2.9825000000000003e-10,3.4993000000000005e-10,5.0922e-10,8.7563e-10,1.8100000000000003e-05,150.0
Rb85,37,85,1.4676999999999998e-11,3.5995e-09,2.6221e-09,2.1730999999999998e-08,3.3916999999999998e-09,3.394e-11,2.2598e-10,2.6514e-10,3.8583e-10,6.6358e-10,1.8100000000000003e-05,150.0
Rb87,37,87,6.1826e-12,2.2373e-09,1.4118e-09,3.5855e-08,8.23e-10,1.4295e-11,9.5184e-11,1.1168000000000001e-10,1.6252000000000002e-10,2.7945e-10,1.8100000000000003e-05,150.0
Sr84,38,84,2.5576e-13,2.0379999999999998e-11,2.9460999999999997e-11,1.3296e-10,3.958e-10,5.913699999999999e-13,3.9379e-12,4.6203e-12,6.7234e-12,1.1560999999999999e-11,1.8100000000000003e-05,150.0
Sr86,38,86,4.6306e-12,2.8826000000000004e-09,1.6698e-09,8.227e-09,4.4624e-09,1.0713e-11,7.1297e-11,8.3651e-11,1.2173e-10,2.0975999999999998e-10,1.8100000000000003e-05,150.0
Sr87,38,87,3.2737e-12,1.8173000000000001e-09,1.0455999999999998e-09,3.2405e-09,2.1545e-09,7.5745e-12,5.0413000000000003e-11,5.9146e-11,8.6067e-11,1.4824e-10,1.8100000000000003e-05,150.0
Sr88,38,88,3.9701e-11,1.6977e-08,9.8052e-09,6.0691e-08,9.367200000000001e-09,9.181e-11,6.1126e-10,7.171900000000001e-10,1.0436e-09,1.7955999999999999e-09,1.8100000000000003e-05,150.0
Y89,39,89,1.0625e-11,3.9866e-09,2.1828000000000004e-09,1.3802e-08,2.0227999999999997e-09,2.4569e-11,1.6359000000000003e-10,1.9193999999999999e-10,2.7931e-10,4.8042e-10,1.8100000000000003e-05,150.0
Zr90,40,90,1.2957999999999999e-11,2.987e-09,1.6557e-09,9.656100000000001e-09,1.4315999999999999e-09,2.9965000000000003e-11,1.9951e-10,2.3408000000000003e-10,3.4063999999999997e-10,5.8583e-10,1.8100000000000003e-05,150.0
Zr91,40,91,2.8573e-12,6.892199999999999e-10,3.4421e-10,2.5690999999999997e-09,2.3698e-10,6.6071e-12,4.3994000000000003e-11,5.1617e-11,7.511199999999999e-11,1.2918000000000001e-10,1.8100000000000003e-05,150.0
Zr92,40,92,4.4154e-12,1.0755e-09,4.762799999999999e-10,4.1289e-09,3.188e-10,1.021e-11,6.798399999999999e-11,7.9764e-11,1.1606999999999999e-10,1.9962e-10,1.8100000000000003e-05,150.0
Zr94,40,94,4.5719e-12,8.388500000000001e-10,3.2569e-10,3.4697e-09,2.2386e-10,1.0572000000000001e-11,7.0393e-11,8.2591e-11,1.2019e-10,2.0668999999999999e-10,1.8100000000000003e-05,150.0
Zr96,40,96,7.5223e-13,6.4172e-11,2.8995000000000002e-11,3.5721999999999997e-09,7.2982e-12,2.0378e-43,0.0,0.0,0.0,0.0,1.8100000000000003e-05,150.0
Nb93,41,93,1.9743e-12,3.0677e-10,1.365e-10,1.2574000000000002e-09,9.784200000000001e-11,4.5651e-12,3.0398e-11,3.5665e-11,5.19e-11,8.924899999999999e-11,1.8100000000000003e-05,150.0
Mo92,42,92,7.4615e-13,9.4046e-12,7.3203e-12,2.1715e-11,3.2172e-11,1.7253e-12,1.1488e-11,1.3479000000000001e-11,1.9614999999999998e-11,3.3726999999999996e-11,1.8100000000000003e-05,150.0
Mo94,42,94,4.8031e-13,5.9139e-12,4.9795e-12,1.2845999999999999e-11,2.0178e-11,1.1107e-12,7.3952e-12,8.6767e-12,1.2626e-11,2.1711e-11,1.8100000000000003e-05,150.0
Mo95,42,95,8.4013e-13,9.755100000000001e-11,4.3835e-11,9.3532e-10,3.2015999999999994e-11,1.9427e-12,1.2935e-11,1.5177e-11,2.2085e-11,3.7976999999999995e-11,1.8100000000000003e-05,150.0
Mo96,42,96,8.936799999999999e-13,1.6630000000000004e-10,5.9647e-11,1.7637e-10,5.614899999999999e-11,3.806e-12,2.5341999999999998e-11,2.9733e-11,4.326699999999999e-11,7.440399999999999e-11,1.8100000000000003e-05,150.0
Mo97,42,97,5.199e-13,5.7013999999999994e-11,2.0885e-11,1.661e-10,1.6294e-11,1.2022e-12,8.0049e-12,9.3919e-12,1.3667e-11,2.3501999999999997e-11,1.8100000000000003e-05,150.0
Mo98,42,98,1.3347e-12,1.7090999999999998e-10,6.1014e-11,5.317699999999999e-10,4.9868999999999996e-11,3.0865e-12,2.055e-11,2.4111000000000003e-11,3.5085999999999997e-11,6.0337e-11,1.8100000000000003e-05,150.0
Xe32,54,132,4.4768e-12,2.8671e-10,1.1799e-10,9.9773e-10,1.2752e-10,1.0352e-11,6.8929e-11,8.087499999999999e-11,1.1769e-10,2.0237000000000002e-10,1.8100000000000003e-05,150.0
Xe34,54,134,1.6781e-12,3.9866e-11,2.7738e-11,1.2655999999999998e-09,2.8453000000000002e-11,3.8802e-12,2.5838000000000004e-11,3.0315e-11,4.411399999999999e-11,7.5851e-11,1.8100000000000003e-05,150.0
Cs33,55,133,1.177e-12,4.338399999999999e-11,2.3440000000000002e-11,3.6435000000000004e-10,2.7125e-11,2.7216e-12,1.8122e-11,2.1261999999999994e-11,3.0941e-11,5.3203999999999997e-11,1.8100000000000003e-05,150.0
Ba34,56,134,3.6083000000000004e-13,6.4476e-11,1.8272000000000003e-11,9.072399999999999e-11,2.6486000000000002e-11,8.346299999999999e-13,5.5557e-12,6.5183e-12,9.4855e-12,1.6314000000000002e-11,1.8100000000000003e-05,150.0
Ba35,56,135,9.9146e-13,6.268999999999999e-11,2.5585999999999997e-11,2.1725999999999998e-10,2.3135999999999998e-11,2.2926e-12,1.5265000000000002e-11,1.7910999999999998e-11,2.6063e-11,4.4817e-11,1.8100000000000003e-05,150.0
Ba36,56,136,1.19e-12,1.9609000000000002e-10,6.3592e-11,3.5450999999999995e-10,7.197499999999999e-11,2.7524e-12,1.8322e-11,2.1497e-11,3.1283e-11,5.3801000000000006e-11,1.8100000000000003e-05,150.0
Ba37,56,137,1.7143e-12,1.7897999999999996e-10,6.281100000000001e-11,1.325e-09,5.776699999999999e-11,3.9644e-12,2.6395e-11,3.097e-11,4.5065e-11,7.749600000000001e-11,1.8100000000000003e-05,150.0
Ba38,56,138,1.1023000000000001e-11,6.7472e-10,2.9024e-10,1.8644000000000003e-09,4.1737999999999996e-10,2.5491e-11,1.6972e-10,1.9913e-10,2.8976999999999997e-10,4.9832e-10,1.8100000000000003e-05,150.0
La38,57,138,1.1637e-15,1.2495e-14,1.4382e-14,2.0931e-14,2.7579e-14,2.6909000000000004e-15,1.7916999999999998e-14,2.1022e-14,3.0591e-14,5.2602999999999994e-14,1.8100000000000003e-05,150.0
La39,57,139,1.2869e-12,6.080100000000001e-11,2.9164e-11,1.8308e-10,4.640699999999999e-11,2.9757e-12,1.9814e-11,2.3248000000000003e-11,3.3829999999999995e-11,5.8176e-11,1.8100000000000003e-05,150.0
Ce40,58,140,3.4654e-12,9.3943e-11,5.9705e-11,3.2938999999999993e-10,1.0387e-10,8.0134e-12,5.3357e-11,6.2602e-11,9.1098e-11,1.5665000000000002e-10,1.8100000000000003e-05,150.0
Pr41,59,141,5.446800000000001e-13,1.0872e-11,7.9125e-12,2.6258e-10,1.3074000000000002e-11,1.2595e-12,8.3864e-12,9.8396e-12,1.4318e-11,2.4621e-11,1.8100000000000003e-05,150.0
Nd42,60,142,7.435e-13,2.0901000000000002e-11,1.4608e-11,3.7164999999999995e-11,3.2809e-11,1.7193e-12,1.1448e-11,1.3430999999999998e-11,1.9545000000000002e-11,3.361e-11,1.8100000000000003e-05,150.0
Nd43,60,143,3.3286999999999997e-13,4.3073e-12,3.8649e-12,6.9871e-12,6.0668e-12,7.6968e-13,5.1252e-12,6.0132e-12,8.7504e-12,1.5047000000000002e-11,1.8100000000000003e-05,150.0
Nd44,60,144,6.6155e-13,9.8743e-12,8.5111e-12,1.6944e-11,1.4491e-11,1.5297e-12,1.0185999999999999e-11,1.1950999999999999e-11,1.7390999999999996e-11,2.9905e-11,1.8100000000000003e-05,150.0
Hg02,80,202,6.5669e-13,1.2258e-11,1.0215e-11,2.3213e-11,1.8296e-11,1.5186e-12,1.0111e-11,1.1863e-11,1.7262999999999997e-11,2.9686e-11,1.8100000000000003e-05,150.0
Hg04,80,204,1.5258e-13,1.3435e-12,1.5176e-12,6.1593e-12,2.2859e-12,3.5281e-13,2.3493e-12,2.7563e-12,4.011e-12,6.8971e-12,1.8100000000000003e-05,150.0
Tl03,81,203,3.5042e-13,5.8097e-12,5.1394e-12,1.2054000000000002e-11,9.6159e-12,8.1031e-13,5.3954e-12,6.3303e-12,9.2118e-12,1.5841e-11,1.8100000000000003e-05,150.0
Tl05,81,205,8.4473e-13,1.1337000000000001e-11,1.1039000000000001e-11,2.1265e-11,1.9886e-11,1.9534e-12,1.3005999999999999e-11,1.526e-11,2.2206e-11,3.8185e-11,1.8100000000000003e-05,150.0
Pb04,82,204,1.6862999999999998e-13,5.0942e-12,4.2241e-12,8.9997e-12,9.9007e-12,3.9000999999999997e-13,2.5964e-12,3.0463e-12,4.4329e-12,7.6235e-12,1.8100000000000003e-05,150.0
Pb06,82,206,1.5845e-12,2.8594000000000004e-11,2.8042e-11,5.6198999999999995e-11,5.1678e-11,3.664e-12,2.4396000000000002e-11,2.8624000000000002e-11,4.1653e-11,7.1629e-11,1.8100000000000003e-05,150.0
Pb07,82,207,1.7619e-12,2.5704e-11,2.7335999999999997e-11,5.6053e-11,4.920300000000001e-11,4.0742e-12,2.7128e-11,3.1828000000000004e-11,4.6317e-11,7.964799999999999e-11,1.8100000000000003e-05,150.0
Pb08,82,208,5.0674e-12,6.2217e-11,7.1088e-11,1.3193999999999999e-10,1.2974e-10,1.1718e-11,7.802299999999999e-11,9.1544e-11,1.3321000000000002e-10,2.2907e-10,1.8100000000000003e-05,150.0
Bi09,83,209,6.8717e-13,6.7257e-12,7.9246e-12,1.1817e-11,1.3474000000000002e-11,1.589e-12,1.0579999999999999e-11,1.2414000000000001e-11,1.8064000000000002e-11,3.1062e-11,1.8100000000000003e-05,150.0
H,1,1,0.75997,4.5184,5.0251,6.7269,7.8107,8.939,11.135,15.482999999999999,17.465,22.552,1.8100000000000003e-05,300.0
H2,1,2,2.9743000000000003e-05,6.0585e-17,2.42e-16,3.4355e-14,4.1531e-13,2.6561e-12,1.6584e-12,2.8590999999999997e-11,3.4049e-11,1.9809000000000002e-08,1.8100000000000003e-05,300.0
He3,2,3,3.1518e-05,4.8472e-05,5.2908e-05,7.4415e-06,1.489e-05,1.7139e-05,3.3729e-05,4.0961e-05,8.4412e-05,0.00014455,1.8100000000000003e-05,300.0
He4,2,4,0.24,3.8908,4.5079,6.1996,5.2923,3.9985,4.381,6.3665,9.7065,14.687999999999999,1.8100000000000003e-05,300.0
Li6,3,6,1.3481e-10,5.3261e-14,3.2451999999999996e-13,1.1668e-13,6.7545e-14,5.8679e-14,3.362e-14,3.3287e-14,4.8976e-14,2.3277e-13,1.8100000000000003e-05,300.0
Li7,3,7,1.9149e-09,3.4148e-11,3.1703000000000004e-11,5.5726e-10,1.3815e-11,1.0485999999999999e-09,4.8354e-09,7.2477e-09,2.5013000000000003e-11,1.7041e-11,1.8100000000000003e-05,300.0
Be9,4,9,1.6051e-13,9.9556e-17,4.3781e-16,2.2431999999999997e-16,1.315e-16,1.0834999999999999e-16,6.3958e-17,5.555899999999999e-17,7.8878e-17,4.0959e-16,1.8100000000000003e-05,300.0
B10,5,10,7.4151e-13,5.691e-16,2.1793e-15,1.2592e-15,7.693500000000001e-16,6.283000000000001e-16,3.7906e-16,3.0503e-16,4.2557e-16,2.2156e-15,1.8100000000000003e-05,300.0
B11,5,11,3.2832e-12,1.8068e-14,3.5229e-14,1.4206999999999999e-14,1.0849e-14,8.6667e-15,5.530399999999999e-15,3.6876999999999996e-15,5.0232e-15,2.2286000000000003e-14,1.8100000000000003e-05,300.0
C12,6,12,4.378e-06,0.35120999999999997,0.42511000000000004,0.64636,1.0069,1.8997e-06,2.5255000000000002e-06,3.6344e-06,0.0014687,1.8392999999999998e-05,1.8100000000000003e-05,300.0
C13,6,13,5.3052000000000004e-08,0.00024336,0.00024711,0.00022011,0.0001659,5.1604e-07,6.922e-07,9.8307e-07,0.00043185,4.6827999999999994e-06,1.8100000000000003e-05,300.0
N14,7,14,6.951100000000001e-07,0.13593,0.15219000000000002,0.014049,0.019694,0.0001687,0.00018974,0.0002914,0.021394999999999997,0.0011689,1.8100000000000003e-05,300.0
N15,7,15,1.7094000000000001e-09,0.00070467,0.00080953,0.00048555,5.1652e-05,3.6231999999999996e-09,4.0592e-09,6.2107000000000005e-09,4.1917999999999997e-07,2.5508000000000002e-08,1.8100000000000003e-05,300.0
O16,8,16,2.0418e-05,1.512,1.8179,2.9353,5.9286,0.00015496,0.00019939,0.00025333,0.005799800000000001,0.00026626,1.8100000000000003e-05,300.0
O17,8,17,8.2416e-09,0.00022737,0.00026885,0.00041782,9.2501e-05,5.5442e-07,1.0986e-06,1.2212e-06,7.8334e-06,5.26e-07,1.8100000000000003e-05,300.0
