  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Sr86   38   86  6.1750E+02  1.1116E+03  1.5524E+03  2.0893E+03  1.0089E+00  1.1416E+00  1.7353E+00  1.6819E+00  1.6106E+00
Sr87   38   87  5.3014E+02  5.4495E+02  8.1171E+02  1.7448E+03  1.0061E+00  1.1055E+00  1.4980E+00  1.4411E+00  1.4107E+00
Sr88   38   88  9.2006E+02  9.2280E+02  1.9168E+03  1.8388E+03  1.0009E+00  1.0231E+00  1.0749E+00  1.0628E+00  1.0580E+00
Y89    39   89  1.1961E+03  1.2846E+03  2.3389E+03  1.6690E+03  1.0004E+00  1.0112E+00  1.0287E+00  1.0240E+00  1.0218E+00
Zr90   40   90  2.1635E+03  7.8773E+03  4.5118E+03  1.0230E+03  1.0002E+00  1.0027E+00  1.0037E+00  1.0031E+00  1.0027E+00
Zr91   40   91  1.3711E+03  1.3273E+03  4.1597E+03  1.3138E+03  1.0003E+00  1.0045E+00  1.0153E+00  1.0135E+00  1.0123E+00
Zr92   40   92  1.8940E+03  1.7749E+03  3.2010E+03  1.0824E+03  1.0005E+00  1.0067E+00  1.0281E+00  1.0250E+00  1.0230E+00
Zr94   40   94  2.1498E+03  2.0258E+03  3.2552E+03  7.5645E+02  1.0002E+00  1.0021E+00  1.0002E+00  9.9862E-01  9.9947E-01
Zr96   40   96  4.8092E+03  5.9242E+02  1.6294E+04  4.8335E+02  1.6593E-11  0.0000E+00  0.0000E+00  0.0000E+00  3.0052E-08
Nb93   41   93  1.3348E+03  1.2177E+03  2.1786E+03  7.1744E+02  9.9979E-01  9.9707E-01  9.6996E-01  9.6837E-01  9.7474E-01
Mo92   42   92  9.8146E+02  1.4241E+03  9.6089E+03  8.4705E+01  9.9910E-01  9.8459E-01  9.0905E-01  9.1502E-01  9.2317E-01
Mo94   42   94  8.4182E+02  1.5816E+03  1.0038E+04  9.6712E+01  1.0011E+00  1.0014E+00  1.0527E+00  1.0709E+00  1.0414E+00
Mo95   42   95  1.9134E+03  1.3666E+03  2.8649E+03  5.7272E+02  9.9993E-01  9.9571E-01  9.7557E-01  9.7852E-01  9.7889E-01
Mo96   42   96  2.1204E+03  2.4336E+03  4.7732E+03  6.9961E+02  1.8423E+00  1.8423E+00  1.8527E+00  1.8562E+00  1.8530E+00
Mo97   42   97  1.2592E+03  1.2324E+03  2.3174E+03  4.1091E+02  1.0005E+00  1.0022E+00  1.0191E+00  1.0203E+00  1.0176E+00
Mo98   42   98  1.7760E+03  1.8274E+03  2.4092E+03  4.9238E+02  1.0011E+00  1.0099E+00  1.0664E+00  1.0634E+00  1.0582E+00
Xe32   54  132  1.0860E+03  1.1634E+03  1.6628E+03  2.5395E+02  1.0001E+00  9.9881E-01  9.9360E-01  9.9320E-01  9.9476E-01
Xe34   54  134  9.1713E+02  2.0423E+02  2.2029E+03  7.2205E+01  9.9972E-01  9.9174E-01  9.5825E-01  9.6230E-01  9.6546E-01
Cs33   55  133  7.9582E+02  7.8304E+02  1.6105E+03  1.4556E+02  9.9941E-01  9.8998E-01  9.3646E-01  9.3756E-01  9.4657E-01
Ba34   56  134  5.0551E+03  5.6510E+03  1.0594E+04  8.6665E+02  1.0057E+00  1.0679E+00  1.4392E+00  1.4260E+00  1.3677E+00
Ba35   56  135  8.3032E+02  8.2727E+02  4.0794E+03  1.8999E+02  9.9971E-01  9.9388E-01  9.6200E-01  9.6210E-01  9.6847E-01
Ba36   56  136  4.1706E+03  5.1037E+03  7.1339E+03  6.9294E+02  1.0031E+00  1.0431E+00  1.2491E+00  1.2301E+00  1.2090E+00
Ba37   56  137  3.1518E+03  2.6809E+03  3.4718E+03  3.9681E+02  1.0007E+00  1.0111E+00  1.0493E+00  1.0414E+00  1.0397E+00
Ba38   56  138  5.4503E+03  5.6393E+03  7.2094E+03  2.8218E+02  1.0004E+00  1.0075E+00  1.0271E+00  1.0237E+00  1.0216E+00
La38   57  138  3.6405E+02  8.3079E+02  1.5148E+03  8.0262E+00  1.0002E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
La39   57  139  5.7786E+03  6.5108E+03  6.7635E+03  2.1603E+02  1.0003E+00  1.0044E+00  1.0134E+00  1.0116E+00  1.0105E+00
Ce40   58  140  5.0373E+03  5.0604E+03  5.0161E+03  1.0868E+02  1.0003E+00  1.0018E+00  1.0059E+00  1.0052E+00  1.0047E+00
Pr41   59  141  1.0615E+04  4.0954E+03  4.1928E+03  6.1188E+01  9.9965E-01  9.9350E-01  9.5742E-01  9.5932E-01  9.6376E-01
Nd42   60  142  5.4225E+03  7.1188E+03  8.3282E+03  1.0685E+02  1.0008E+00  1.0084E+00  1.0480E+00  1.0454E+00  1.0404E+00
Nd43   60  143  1.4618E+03  1.8543E+03  1.4109E+03  3.0187E+01  9.9935E-01  9.8961E-01  9.3202E-01  9.3367E-01  9.4287E-01
Nd44   60  144  2.3022E+03  2.9616E+03  2.1363E+03  4.1720E+01  9.9998E-01  9.9663E-01  9.8104E-01  9.8357E-01  9.8373E-01
Hg02   80  202  4.0690E+03  5.1798E+03  4.1947E+03  6.3280E+01  1.0009E+00  1.0084E+00  1.0543E+00  1.0523E+00  1.0465E+00
Hg04   80  204  1.6845E+03  6.2467E+02  7.7461E+03  2.2147E+00  9.9945E-01  9.8792E-01  9.3358E-01  9.3922E-01  9.4446E-01
Tl03   81  203  4.0671E+03  4.9561E+03  3.7881E+03  5.0881E+01  1.0003E+00  1.0026E+00  1.0136E+00  1.0111E+00  1.0116E+00
Tl05   81  205  3.2169E+03  3.5034E+03  2.4630E+03  2.5102E+01  1.0002E+00  1.0011E+00  9.9924E-01  9.9632E-01  9.9747E-01
Pb04   82  204  1.0616E+04  1.3972E+04  1.0530E+04  1.3128E+02  1.0032E+00  1.0455E+00  1.2605E+00  1.2385E+00  1.2169E+00
Pb06   82  206  6.1694E+03  6.9461E+03  4.3459E+03  4.4560E+01  1.0006E+00  1.0084E+00  1.0375E+00  1.0344E+00  1.0313E+00
Pb07   82  207  5.5080E+03  5.4885E+03  3.0772E+03  2.3534E+01  1.0003E+00  1.0031E+00  1.0110E+00  1.0098E+00  1.0090E+00
Pb08   82  208  2.5639E+03  2.4951E+03  1.3082E+03  6.7995E+00  1.0003E+00  1.0021E+00  1.0084E+00  1.0074E+00  1.0068E+00
Bi09   83  209  5.6686E+02  4.6116E+02  1.6781E+02  1.4140E+00  1.0001E+00  9.9881E-01  9.9390E-01  9.9435E-01  9.9487E-01
  ele   Z    A    013c000     015c000     020c000     025c000     030c000     040c000     060c000     080c000     120c000
H       1    1  7.2604E-01  6.9593E-01  6.3796E-01  5.9982E-01  1.0003E+00  1.0008E+00  9.9932E-01  1.0000E+00  9.6806E-01
H2      1    2  2.5134E-03  1.1302E-02  1.0998E-02  1.0913E-02  1.0003E+00  1.0008E+00  9.9940E-01  5.7066E-01  6.9808E-02
He3     2    3  7.6425E-01  6.7911E-01  5.6897E-01  5.0326E-01  1.0004E+00  1.0009E+00  9.9941E-01  1.5858E+00  1.7074E+00
He4     2    4  1.6354E+00  1.6129E+00  1.5520E+00  1.5143E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.1010E+00
Li6     3    6  2.5133E-03  1.1303E-02  1.1000E-02  1.0916E-02  1.0004E+00  1.0008E+00  9.9942E-01  5.7146E-01  6.9962E-02
Li7     3    7  2.5134E-03  1.1306E-02  1.1030E-02  1.1416E-02  1.0003E+00  1.0008E+00  9.9938E-01  5.7158E-01  7.0276E-02
Be9     4    9  3.6246E-03  1.3378E-02  1.2150E-02  1.1642E-02  1.0004E+00  1.0009E+00  9.9942E-01  5.7199E-01  7.0032E-02
B10     5   10  1.4179E-02  1.5676E-02  1.3908E-02  1.4722E-02  1.0003E+00  1.0009E+00  9.9941E-01  6.5346E-01  7.5098E-02
B11     5   11  1.3437E-01  1.2725E-01  1.1368E-01  1.0990E-01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  4.9504E-01
C12     6   12  3.1686E+02  4.5348E+02  5.0986E+02  6.4303E+02  1.0004E+00  1.0009E+00  9.9939E-01  1.0001E+00  8.3333E-01
C13     6   13  1.8182E+00  1.7692E+00  1.6373E+00  1.6375E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.9089E+00
N14     7   14  1.0817E+01  1.0560E+01  9.4040E+00  1.0322E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  6.0259E+00
N15     7   15  7.3406E-01  7.4454E-01  4.9773E-01  6.1004E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  7.1744E-01
O16     8   16  1.1817E+02  2.0638E+02  3.6754E+02  5.0786E+02  1.0004E+00  1.0008E+00  9.9943E-01  1.0001E+00  8.4961E-01
O17     8   17  8.7468E+00  8.1078E+00  5.3054E+00  2.7855E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  8.6277E-01
O18     8   18  1.7730E+01  1.6877E+01  1.2053E+01  5.6906E+00  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  8.3875E-01
F19     9   19  6.3812E-01  6.1725E-01  7.4488E-01  1.0730E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  8.4799E-01
Ne20   10   20  9.2233E+01  3.0071E+02  2.2184E+03  2.8570E+03  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  9.6799E-01
Ne21   10   21  2.0904E+01  4.6145E+01  1.8784E+02  3.3085E+02  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  8.5905E-01
Ne22   10   22  2.9047E+01  3.7412E+01  5.5567E+01  6.1841E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  8.6823E-01
Na23   11   23  1.9585E+01  3.8637E+01  4.6816E+02  6.8590E+02  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  2.6125E+00
Mg24   12   24  1.0245E+02  1.9798E+02  6.0173E+02  4.9615E+02  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0118E+00
Mg25   12   25  2.1471E+00  1.1835E+01  5.2387E+01  4.2403E+01  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  8.5127E-01
Mg26   12   26  2.7268E+00  1.4833E+01  7.7304E+01  5.7857E+01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  9.0037E-01
Al27   13   27  4.7561E+01  1.8635E+02  4.0535E+02  2.6773E+02  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.5593E+00
Si28   14   28  3.4378E+02  4.3384E+02  3.7382E+02  2.8730E+02  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0019E+00
Si29   14   29  2.7006E+01  5.8435E+01  6.0004E+01  3.4745E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  9.9574E-01
Si30   14   30  5.7454E+01  1.1722E+02  9.2829E+01  4.0676E+01  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0065E+00
P31    15   31  2.0823E+02  3.7479E+02  2.9449E+02  1.9076E+02  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0004E+00
S32    16   32  2.8641E+02  3.3313E+02  2.4444E+02  1.9729E+02  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
S33    16   33  1.7171E+02  2.7406E+02  1.8932E+02  1.6449E+02  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
S34    16   34  1.5982E+02  1.8054E+02  9.2231E+01  5.9261E+01  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
S36    16   36  1.5056E+00  1.5570E+00  1.4022E+00  1.3081E+00  1.0003E+00  1.0009E+00  9.9938E-01  1.0001E+00  1.0000E+00
Cl35   17   35  4.1330E+01  7.2021E+01  4.2681E+01  3.7080E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cl37   17   37  3.7891E+01  4.7360E+01  3.2582E+01  2.9910E+01  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ar36   18   36  2.6910E+02  3.0061E+02  2.2037E+02  1.8284E+02  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ar38   18   38  8.7799E+01  9.3026E+01  4.6852E+01  3.0564E+01  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ar40   18   40  1.0691E+00  1.0567E+00  1.1764E+00  1.2211E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
K39    19   39  8.6754E+01  1.0181E+02  6.8228E+01  4.2466E+01  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
K40    19   40  1.2594E+01  2.1410E+01  2.7423E+01  4.1336E+01  1.0004E+00  1.0008E+00  9.9940E-01  9.9949E-01  9.9860E-01
K41    19   41  8.5769E+01  1.0148E+02  7.5660E+01  6.1605E+01  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ca40   20   40  2.1332E+02  2.2930E+02  1.6893E+02  1.5379E+02  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ca42   20   42  6.0096E+01  6.1897E+01  3.3911E+01  2.2420E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ca43   20   43  3.9910E+00  4.3759E+00  4.4704E+00  6.4702E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ca44   20   44  5.2726E+01  4.7545E+01  3.4730E+01  3.7806E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ca46   20   46  1.0746E+00  9.9827E-01  1.0310E+00  1.1082E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ca48   20   48  9.6354E-01  9.5516E-01  9.4591E-01  9.3458E-01  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Sc45   21   45  1.9275E+01  2.3118E+01  1.9574E+01  1.9226E+01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ti46   22   46  7.5444E+01  7.3724E+01  4.4083E+01  2.3978E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ti47   22   47  7.8858E+00  7.8246E+00  4.9860E+00  4.3696E+00  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ti48   22   48  1.1494E+02  9.7293E+01  7.0563E+01  6.0838E+01  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ti49   22   49  4.3906E+01  3.8779E+01  3.1737E+01  1.7564E+01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ti50   22   50  1.0627E+00  1.1307E+00  1.5781E+00  2.1518E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
V50    23   50  3.8701E+00  5.9798E+00  8.6304E+00  1.1009E+01  1.0004E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
V51    23   51  8.3759E+01  7.4909E+01  6.4568E+01  2.1030E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cr50   24   50  1.2819E+02  1.3243E+02  1.1694E+02  3.0599E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cr52   24   52  3.2941E+02  2.5306E+02  2.0768E+02  1.2953E+02  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Cr53   24   53  1.9733E+02  1.5735E+02  1.3976E+02  6.3489E+01  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cr54   24   54  1.2851E+00  1.4304E+00  2.0795E+00  2.7452E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mn55   25   55  1.2139E+02  9.7306E+01  8.7487E+01  3.1924E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0001E+00
Fe54   26   54  7.6709E+01  7.6778E+01  8.1194E+01  1.8378E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Fe56   26   56  5.1776E+02  4.4213E+02  3.2333E+02  2.5639E+02  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  9.9999E-01
Fe57   26   57  7.5994E+02  6.6966E+02  4.8948E+02  3.9548E+02  1.0003E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
Fe58   26   58  2.1327E+00  2.9831E+00  7.4532E+00  1.2583E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Co59   27   59  2.6490E+02  2.3506E+02  1.6624E+02  1.2464E+02  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ni58   28   58  7.7901E+02  6.6744E+02  4.9809E+02  3.8339E+02  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ni60   28   60  6.6946E+02  5.5939E+02  4.0179E+02  3.5776E+02  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  9.9999E-01
Ni61   28   61  7.9360E+02  6.9223E+02  4.6487E+02  3.6907E+02  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ni62   28   62  1.9458E+03  1.7527E+03  1.2317E+03  8.2901E+02  1.0004E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ni64   28   64  1.0511E+00  1.0582E+00  1.3793E+00  2.0394E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cu63   29   63  1.7109E+01  1.3620E+01  1.2196E+01  1.6642E+01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Cu65   29   65  2.4140E+01  2.1653E+01  1.4701E+01  1.4575E+01  1.0004E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Zn64   30   64  8.6766E+01  6.4562E+01  5.4993E+01  6.9206E+01  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Zn66   30   66  1.8292E+02  1.6974E+02  1.1118E+02  6.8304E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Zn67   30   67  3.5705E+00  3.3040E+00  2.7602E+00  3.2764E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Zn68   30   68  1.4580E+00  1.1916E+00  1.3385E+00  2.0361E+00  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Zn70   30   70  1.0191E+00  9.6363E-01  8.9925E-01  8.6675E-01  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ga69   31   69  1.3066E+00  1.2102E+00  1.4379E+00  2.0014E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ga71   31   71  1.0852E+00  1.1091E+00  1.3591E+00  1.8264E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ge70   32   70  1.4620E+00  1.3959E+00  1.6621E+00  2.5868E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ge72   32   72  1.0198E+00  1.0338E+00  1.1048E+00  1.2741E+00  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ge73   32   73  1.0085E+00  1.0097E+00  1.1532E+00  1.4085E+00  1.0004E+00  1.0008E+00  9.9938E-01  1.0001E+00  1.0000E+00
Ge74   32   74  9.8871E-01  9.9699E-01  1.0620E+00  1.1966E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ge76   32   76  9.6602E-01  9.4303E-01  8.9608E-01  8.5694E-01  1.0004E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
As75   33   75  1.0641E+00  1.0693E+00  1.1474E+00  1.3437E+00  1.0004E+00  1.0008E+00  9.9937E-01  1.0001E+00  1.0000E+00
Se74   34   74  4.1754E+00  2.7320E+00  3.3051E+00  5.3853E+00  1.0003E+00  1.0009E+00  9.9936E-01  1.0001E+00  1.0000E+00
Se76   34   76  1.2532E+00  1.3250E+00  1.4322E+00  1.7648E+00  1.0004E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
Se77   34   77  1.0105E+00  9.7738E-01  1.0372E+00  1.1735E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Se78   34   78  1.0108E+00  1.0434E+00  1.1670E+00  1.3426E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Se80   34   80  9.5106E-01  9.3011E-01  8.8617E-01  8.6142E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Se82   34   82  9.7351E-01  9.5621E-01  9.3004E-01  9.0246E-01  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Br79   35   79  9.4608E-01  9.3364E-01  9.9758E-01  1.1111E+00  1.0003E+00  1.0008E+00  9.9937E-01  1.0001E+00  1.0001E+00
Br81   35   81  1.0385E+00  1.0373E+00  1.0275E+00  1.0480E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Kr78   36   78  3.4277E+00  1.3792E+00  1.4672E+00  2.1239E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Kr80   36   80  1.6751E+00  1.7676E+00  1.9836E+00  2.5786E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
Kr82   36   82  1.1040E+00  1.1814E+00  1.3684E+00  1.5345E+00  1.0003E+00  1.0008E+00  9.9938E-01  1.0001E+00  1.0000E+00
Kr83   36   83  9.4365E-01  9.5351E-01  1.0157E+00  1.0929E+00  1.0003E+00  1.0009E+00  9.9937E-01  1.0001E+00  1.0000E+00
Kr84   36   84  9.7250E-01  9.8438E-01  1.0330E+00  1.0897E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Kr86   36   86  9.8952E-01  9.7827E-01  9.8234E-01  9.7790E-01  1.0004E+00  1.0008E+00  9.9938E-01  1.0001E+00  1.0000E+00
Rb85   37   85  1.0228E+00  1.0278E+00  1.0669E+00  1.1211E+00  1.0003E+00  1.0009E+00  9.9937E-01  1.0001E+00  9.9999E-01
Rb87   37   87  1.0436E+00  1.0383E+00  1.0180E+00  1.0151E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  9.9997E-01
Sr84   38   84  2.5972E+00  2.3969E+00  2.4164E+00  3.7596E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Sr86   38   86  1.4518E+00  1.6849E+00  2.3149E+00  2.9911E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Sr87   38   87  1.1615E+00  1.2967E+00  1.8683E+00  2.5296E+00  1.0004E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0001E+00
Sr88   38   88  1.0306E+00  1.0581E+00  1.2052E+00  1.4548E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Y89    39   89  1.0469E+00  1.0536E+00  1.1456E+00  1.3662E+00  1.0003E+00  1.0009E+00  9.9938E-01  1.0001E+00  1.0000E+00
Zr90   40   90  1.0390E+00  1.0466E+00  1.0666E+00  1.1990E+00  1.0004E+00  1.0008E+00  9.9943E-01  1.0001E+00  1.0001E+00
Zr91   40   91  1.0103E+00  9.8898E-01  1.0310E+00  1.1007E+00  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Zr92   40   92  9.9081E-01  9.9896E-01  1.0391E+00  1.0901E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Zr94   40   94  9.7049E-01  9.6025E-01  9.7562E-01  1.0100E+00  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Zr96   40   96  3.7891E-02  1.8601E-02  2.8394E-02  4.1556E-02  1.0003E+00  1.0009E+00  9.9940E-01  5.7064E-01  6.9808E-02
Nb93   41   93  9.4682E-01  9.2857E-01  9.4856E-01  9.8559E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mo92   42   92  1.0787E+00  1.0851E+00  1.0251E+00  1.0022E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mo94   42   94  1.2876E+00  1.3462E+00  1.3048E+00  1.2936E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Mo95   42   95  9.7832E-01  9.6207E-01  9.7173E-01  1.0016E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mo96   42   96  1.8013E+00  1.8239E+00  1.7971E+00  1.8065E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.3616E+00  1.7830E+00
Mo97   42   97  9.8325E-01  9.8481E-01  9.8240E-01  9.8816E-01  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mo98   42   98  9.8881E-01  1.0022E+00  1.0278E+00  1.0324E+00  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Xe32   54  132  9.6563E-01  9.6508E-01  9.5920E-01  9.4482E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Xe34   54  134  9.8888E-01  9.4786E-01  9.0332E-01  8.6497E-01  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Cs33   55  133  9.2280E-01  9.1065E-01  8.8458E-01  8.6303E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ba34   56  134  1.3299E+00  1.4478E+00  1.7012E+00  1.7726E+00  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ba35   56  135  9.1850E-01  9.0164E-01  8.8651E-01  8.6954E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ba36   56  136  1.0775E+00  1.1735E+00  1.3963E+00  1.5124E+00  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  9.9999E-01
Ba37   56  137  9.7725E-01  9.8339E-01  1.0600E+00  1.1228E+00  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ba38   56  138  9.9121E-01  9.9024E-01  1.0464E+00  1.1258E+00  1.0003E+00  1.0009E+00  9.9944E-01  1.0001E+00  9.9998E-01
La38   57  138  9.7837E-01  9.7758E-01  9.4437E-01  9.2065E-01  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
La39   57  139  9.8173E-01  9.8244E-01  1.0219E+00  1.0836E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ce40   58  140  9.7856E-01  9.7630E-01  9.9048E-01  1.0108E+00  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Pr41   59  141  9.5561E-01  9.4679E-01  9.2681E-01  9.3746E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Nd42   60  142  1.0483E+00  1.0992E+00  1.1497E+00  1.1890E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Nd43   60  143  9.1097E-01  8.8987E-01  8.4973E-01  8.4307E-01  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
