 ele  Z   A   PFAv000     PFAv150     PFAv300     PFBv000     PFBv150     PFBv300     PFCv000     PFCv150     PFCv300     PFDv000     PFDv150     PFDv300      YAv000      YAv150      YAv300      YBv000      YBv150      YBv300      YCv000      YCv150      YCv300      YDv000      YDv150      YDv300     PFAvavg     PFBvavg     PFCvavg     PFDvavg      YAvavg      YBvavg      YCvavg      YDvavg       iniA        iniB        iniC        iniD 
Ge73   32   73  4.4824E+00  1.3938E+01  2.3620E+01  9.6553E+00  6.8485E+01  6.3896E+01  1.1592E+00  6.2881E+01  4.7012E+01  1.0025E+00  2.1816E+01  6.7629E+01  6.6189E-08  1.9827E-07  3.4546E-07  1.0267E-08  8.1330E-08  8.0922E-08  8.5472E-11  6.7167E-09  5.2736E-09  7.0550E-12  2.1856E-10  7.2994E-10  4.4829E+00  9.6588E+00  1.1639E+00  1.0041E+00  6.6197E-08  1.0270E-08  8.5825E-11  7.0663E-12  1.8556E-08  1.8553E-09  1.8553E-10  1.8553E-11
Ge74   32   74  3.4124E+00  1.5558E+01  2.7940E+01  6.2610E+00  7.2469E+01  7.8825E+01  1.0692E+00  6.7316E+01  6.2518E+01  9.8063E-01  2.1363E+01  7.4865E+01  2.3974E-07  1.0529E-06  1.9442E-06  3.1675E-08  4.0946E-07  4.7497E-07  3.7510E-10  3.4211E-08  3.3367E-08  3.2834E-11  1.0183E-09  3.8445E-09  3.4130E+00  6.2649E+00  1.0743E+00  9.8218E-01  2.3978E-07  3.1695E-08  3.7690E-10  3.2887E-11  8.8283E-08  8.8272E-09  8.8272E-10  8.8272E-11
Ge76   32   76  1.6971E+00  2.1094E+01  3.5742E+01  1.9375E+00  1.7113E+01  3.2259E+01  9.0995E-01  2.1374E+01  2.4900E+01  9.2984E-01  1.1517E+00  2.6879E+01  2.5685E-08  3.0755E-07  5.3581E-07  2.1116E-09  2.0829E-08  4.1874E-08  6.8770E-11  2.3400E-09  2.8628E-09  6.7070E-12  1.1826E-11  2.9735E-10  1.6981E+00  1.9384E+00  9.1152E-01  9.2986E-01  2.5700E-08  2.1126E-09  6.8891E-11  6.7073E-12  1.9019E-08  1.9016E-09  1.9016E-10  1.9016E-11
As75   33   75  5.7181E+00  3.3343E+01  5.2881E+01  1.3429E+01  1.4457E+02  1.1660E+02  1.1622E+00  1.1521E+02  9.2564E+01  1.0506E+00  2.2683E+01  1.0678E+02  5.0127E-08  2.8158E-07  4.5916E-07  8.4775E-09  1.0193E-07  8.7672E-08  5.0877E-11  7.3061E-09  6.1647E-09  4.3897E-12  1.3491E-10  6.8426E-10  5.7195E+00  1.3437E+01  1.1710E+00  1.0523E+00  5.0139E-08  8.4824E-09  5.1263E-11  4.3966E-12  1.1016E-08  1.1015E-09  1.1015E-10  1.1015E-11
Se74   34   74  1.1762E+01  1.0345E+02  1.3276E+02  7.3838E+01  4.8464E+02  3.7607E+02  3.6603E+00  5.7258E+02  3.3673E+02  7.2246E+00  1.0681E+02  5.0048E+02  9.9284E-09  8.4118E-08  1.1099E-07  4.4883E-09  3.2901E-08  2.7227E-08  1.5429E-11  3.4964E-09  2.1593E-09  2.9064E-12  6.1169E-11  3.0880E-10  1.1767E+01  7.3863E+01  3.7041E+00  7.2321E+00  9.9324E-09  4.4898E-09  1.5614E-11  2.9095E-12  1.0607E-09  1.0606E-10  1.0606E-11  1.0606E-12
Se76   34   76  5.8517E+00  4.1147E+01  6.3644E+01  2.1670E+01  1.9644E+02  1.9883E+02  1.4531E+00  2.0028E+02  1.6610E+02  1.2434E+00  4.3956E+01  2.0095E+02  5.3408E-08  3.6177E-07  5.7534E-07  1.4243E-08  1.4420E-07  1.5565E-07  6.6230E-11  1.3224E-08  1.1517E-08  5.4086E-12  2.7220E-10  1.3406E-09  5.8536E+00  2.1680E+01  1.4684E+00  1.2466E+00  5.3425E-08  1.4250E-08  6.6930E-11  5.4228E-12  1.1469E-08  1.1468E-09  1.1468E-10  1.1468E-11
Se77   34   77  4.3162E+00  3.6063E+01  6.6837E+01  8.8176E+00  9.5304E+01  1.2461E+02  1.0515E+00  8.4074E+01  9.2010E+01  9.8152E-01  1.8278E+01  1.2114E+02  3.2501E-08  2.6159E-07  4.9848E-07  4.7812E-09  5.7715E-08  8.0477E-08  3.9539E-11  4.5795E-09  5.2633E-09  3.5224E-12  9.3375E-11  6.6674E-10  4.3178E+00  8.8227E+00  1.0579E+00  9.8283E-01  3.2513E-08  4.7840E-09  3.9780E-11  3.5271E-12  9.4622E-09  9.4610E-10  9.4610E-11  9.4610E-12
Se78   34   78  3.5155E+00  1.9515E+01  3.7429E+01  6.3534E+00  1.0383E+02  1.4007E+02  1.1567E+00  1.1485E+02  1.1694E+02  1.0389E+00  3.2560E+01  1.3220E+02  8.3540E-08  4.4674E-07  8.8095E-07  1.0872E-08  1.9843E-07  2.8548E-07  1.3726E-10  1.9743E-08  2.1111E-08  1.1765E-11  5.2494E-10  2.2963E-09  3.5164E+00  6.3592E+00  1.1655E+00  1.0413E+00  8.3559E-08  1.0882E-08  1.3830E-10  1.1793E-11  2.9861E-08  2.9857E-09  2.9857E-10  2.9857E-11
Se80   34   80  1.9347E+00  6.3568E+00  1.3516E+01  2.5206E+00  3.5042E+01  5.1294E+01  9.0273E-01  4.0456E+01  3.7342E+01  9.1650E-01  1.5283E+01  3.9029E+01  9.8409E-08  3.1150E-07  6.8097E-07  9.2327E-09  1.4335E-07  2.2378E-07  2.2930E-10  1.4886E-08  1.4430E-08  2.2218E-11  5.2744E-10  1.4511E-09  1.9349E+00  2.5225E+00  9.0578E-01  9.1758E-01  9.8421E-08  9.2398E-09  2.3008E-10  2.2245E-11  6.3920E-08  6.3912E-09  6.3912E-10  6.3912E-11
Se82   34   82  1.6880E+00  1.0805E+01  2.8413E+01  1.6619E+00  1.8483E+01  5.4706E+01  9.3736E-01  1.3669E+01  3.3597E+01  9.5052E-01  9.1426E-01  3.9146E+01  1.5487E-08  9.5500E-08  2.5820E-07  1.0980E-09  1.3638E-08  4.3050E-08  4.2946E-11  9.0724E-10  2.3417E-09  4.1564E-12  5.6912E-12  2.6253E-10  1.6885E+00  1.6629E+00  9.3834E-01  9.5052E-01  1.5491E-08  1.0987E-09  4.2992E-11  4.1565E-12  1.1529E-08  1.1528E-09  1.1528E-10  1.1528E-11
Br79   35   79  3.1234E+00  1.1251E+01  2.2016E+01  6.1387E+00  7.3323E+01  9.1327E+01  1.0044E+00  8.4776E+01  7.3739E+01  9.1891E-01  2.1555E+01  8.3152E+01  2.5407E-08  8.8170E-08  1.7739E-07  3.5956E-09  4.7965E-08  6.3713E-08  4.0797E-11  4.9883E-09  4.5565E-09  3.5623E-12  1.1895E-10  4.9438E-10  3.1238E+00  6.1427E+00  1.0109E+00  9.2048E-01  2.5411E-08  3.5980E-09  4.1061E-11  3.5684E-12  1.0222E-08  1.0220E-09  1.0220E-10  1.0220E-11
Br81   35   81  2.5644E+00  1.0974E+01  2.3256E+01  4.6406E+00  7.2854E+01  9.1215E+01  1.0356E+00  7.3249E+01  7.5626E+01  1.0594E+00  1.8661E+01  7.2119E+01  2.0805E-08  8.5770E-08  1.8688E-07  2.7112E-09  4.7538E-08  6.3474E-08  4.1955E-11  4.2990E-09  4.6612E-09  4.0964E-12  1.0272E-10  4.2769E-10  2.5648E+00  4.6446E+00  1.0411E+00  1.0607E+00  2.0808E-08  2.7136E-09  4.2182E-11  4.1017E-12  1.0195E-08  1.0194E-09  1.0194E-10  1.0194E-11
Kr78   36   78  2.7354E+00  1.4799E+01  3.6979E+01  1.6703E+01  1.2031E+02  2.8819E+02  1.7708E+00  1.6679E+02  2.8371E+02  2.3600E+00  2.0171E+01  2.5926E+02  8.0463E-10  4.1935E-09  1.0774E-08  3.5380E-10  2.8463E-09  7.2707E-09  2.6011E-12  3.5490E-10  6.3397E-10  3.3085E-13  4.0256E-12  5.5744E-11  2.7360E+00  1.6709E+01  1.7835E+00  2.3614E+00  8.0481E-10  3.5393E-10  2.6198E-12  3.3105E-13  3.6964E-10  3.6959E-11  3.6959E-12  3.6959E-13
Kr80   36   80  3.3183E+00  2.6387E+01  6.2909E+01  1.8018E+01  2.1583E+02  4.0510E+02  2.0070E+00  2.6054E+02  3.5810E+02  1.8506E+00  2.8879E+01  3.5278E+02  6.4327E-09  4.9276E-08  1.2079E-07  2.5152E-09  3.3649E-08  6.7355E-08  1.9429E-11  3.6536E-09  5.2737E-09  1.7097E-12  3.7982E-11  4.9989E-10  3.3195E+00  1.8029E+01  2.0269E+00  1.8526E+00  6.4349E-09  2.5168E-09  1.9622E-11  1.7117E-12  2.4360E-09  2.4357E-10  2.4357E-11  2.4357E-12
Kr82   36   82  2.6195E+00  1.7277E+01  3.8635E+01  5.1129E+00  1.0927E+02  1.9287E+02  1.3206E+00  1.3881E+02  1.8103E+02  1.2402E+00  4.0652E+01  1.8811E+02  2.6080E-08  1.6570E-07  3.8099E-07  3.6658E-09  8.7496E-08  1.6470E-07  6.5659E-11  9.9978E-09  1.3693E-08  5.8849E-12  2.7461E-10  1.3690E-09  2.6202E+00  5.1191E+00  1.3312E+00  1.2431E+00  2.6087E-08  3.6703E-09  6.6188E-11  5.8992E-12  1.2511E-08  1.2510E-09  1.2510E-10  1.2510E-11
Kr83   36   83  2.1001E+00  1.0454E+01  2.4406E+01  3.2022E+00  5.8226E+01  9.4613E+01  1.0112E+00  6.1159E+01  8.4448E+01  9.5338E-01  1.5813E+01  8.4074E+01  2.0967E-08  1.0054E-07  2.4135E-07  2.3021E-09  4.6751E-08  8.1016E-08  5.0414E-11  4.4169E-09  6.4049E-09  4.5363E-12  1.0711E-10  6.1354E-10  2.1005E+00  3.2054E+00  1.0159E+00  9.5451E-01  2.0971E-08  2.3045E-09  5.0646E-11  4.5418E-12  1.2546E-08  1.2544E-09  1.2544E-10  1.2544E-11
Kr84   36   84  1.5344E+00  6.2896E+00  1.4523E+01  2.2700E+00  4.6527E+01  8.8944E+01  1.0274E+00  6.3495E+01  8.7472E+01  9.6603E-01  1.6063E+01  7.4961E+01  7.6408E-08  3.0171E-07  7.1630E-07  8.1396E-09  1.8633E-07  3.7987E-07  2.5548E-10  2.2872E-08  3.3090E-08  2.2926E-11  5.4269E-10  2.7284E-09  1.5347E+00  2.2726E+00  1.0323E+00  9.6717E-01  7.6420E-08  8.1491E-09  2.5669E-10  2.2954E-11  6.2574E-08  6.2566E-09  6.2566E-10  6.2566E-11
Kr86   36   86  2.0084E+00  1.3136E+01  4.0070E+01  2.1776E+00  6.0074E+01  1.9235E+02  9.8183E-01  9.5138E+01  1.8582E+02  9.7201E-01  6.6607E+01  1.3960E+02  3.0964E-08  1.9511E-07  6.1190E-07  2.4175E-09  7.4487E-08  2.5434E-07  7.5588E-11  1.0610E-08  2.1763E-08  7.1420E-12  6.9671E-10  1.5732E-09  2.0089E+00  2.1810E+00  9.8909E-01  9.7698E-01  3.0973E-08  2.4214E-09  7.6149E-11  7.1787E-12  1.9374E-08  1.9371E-09  1.9371E-10  1.9371E-11
Rb85   37   85  1.8752E+00  9.0628E+00  2.2773E+01  3.1624E+00  7.0257E+01  1.3154E+02  1.0635E+00  1.0334E+02  1.2830E+02  1.0050E+00  2.7120E+01  1.0692E+02  2.1905E-08  1.0199E-07  2.6348E-07  2.6601E-09  6.6003E-08  1.3179E-07  6.2036E-11  8.7321E-09  1.1385E-08  5.5951E-12  2.1493E-10  9.1291E-10  1.8756E+00  3.1664E+00  1.0714E+00  1.0070E+00  2.1910E-08  2.6635E-09  6.2497E-11  5.6062E-12  1.4679E-08  1.4677E-09  1.4677E-10  1.4677E-11
Rb87   37   87  2.7389E+00  2.2684E+01  6.6802E+01  4.8595E+00  1.2567E+02  2.9706E+02  1.0248E+00  1.6293E+02  3.5913E+02  9.9899E-01  8.8366E+01  2.2244E+02  1.3477E-08  1.0753E-07  3.2558E-07  1.7219E-09  4.9731E-08  1.2537E-07  2.5182E-11  5.7994E-09  1.3425E-08  2.3428E-12  2.9501E-10  8.0007E-10  2.7399E+00  4.8666E+00  1.0373E+00  1.0056E+00  1.3482E-08  1.7244E-09  2.5489E-11  2.3584E-12  6.1834E-09  6.1826E-10  6.1826E-11  6.1826E-12
Sr84   38   84  3.7274E+00  2.7583E+01  8.2152E+01  2.2399E+01  3.4720E+02  5.8163E+03  2.7088E+00  7.4255E+02  5.3307E+03  3.1839E+00  2.2289E+01  3.6218E+03  7.5872E-10  5.4089E-09  1.6563E-08  3.2833E-10  5.6840E-09  1.0155E-07  2.7534E-12  1.0934E-09  8.2434E-09  3.0888E-13  3.0782E-12  5.3889E-10  3.7286E+00  2.2418E+01  2.7658E+00  3.1854E+00  7.5897E-10  3.2862E-10  2.8114E-12  3.0903E-13  2.5579E-10  2.5576E-11  2.5576E-12  2.5576E-13
Sr86   38   86  2.4650E+00  1.9916E+01  5.2766E+01  6.6475E+00  2.3013E+02  7.8298E+02  2.1820E+00  3.5540E+02  8.1995E+02  1.8530E+00  4.2174E+01  6.4686E+02  9.0848E-09  7.0710E-08  1.9261E-07  1.7642E-09  6.8209E-08  2.4750E-07  4.0156E-11  9.4751E-09  2.2957E-08  3.2547E-12  1.0545E-10  1.7426E-09  2.4659E+00  6.6608E+00  2.2092E+00  1.8561E+00  9.0881E-09  1.7677E-09  4.0658E-11  3.2602E-12  4.6312E-09  4.6306E-10  4.6306E-11  4.6306E-12
Sr87   38   87  1.9161E+00  1.4683E+01  3.8881E+01  4.4507E+00  1.8359E+02  5.0526E+02  1.7796E+00  2.8677E+02  5.6396E+02  1.3222E+00  2.7652E+01  4.3017E+02  4.9925E-09  3.6855E-08  1.0034E-07  8.3504E-10  3.8470E-08  1.1291E-07  2.3154E-11  5.4050E-09  1.1163E-08  1.6419E-12  4.8881E-11  8.1925E-10  1.9167E+00  4.4613E+00  1.8015E+00  1.3242E+00  4.9942E-09  8.3705E-10  2.3440E-11  1.6444E-12  3.2742E-09  3.2737E-10  3.2737E-11  3.2737E-12
Sr88   38   88  1.5995E+00  1.0390E+01  3.3837E+01  2.8378E+00  1.1775E+02  8.0374E+02  1.2039E+00  2.7733E+02  1.2104E+03  1.0098E+00  2.9957E+01  7.4599E+02  5.0540E-08  3.1625E-07  1.0590E-06  6.4571E-09  2.9924E-07  2.1782E-06  1.8996E-10  6.3390E-08  2.9055E-07  1.5207E-11  6.4221E-10  1.7230E-08  1.5999E+00  2.8447E+00  1.2252E+00  1.0120E+00  5.0554E-08  6.4727E-09  1.9332E-10  1.5240E-11  3.9706E-08  3.9701E-09  3.9701E-10  3.9701E-11
Y89    39   89  1.4424E+00  7.3070E+00  2.5713E+01  2.5133E+00  8.5441E+01  9.2843E+02  1.1613E+00  2.5618E+02  1.4443E+03  1.0361E+00  2.5428E+01  9.1488E+02  1.2197E-08  5.9523E-08  2.1536E-07  1.5304E-09  5.8108E-08  6.7338E-07  4.9040E-11  1.5671E-08  9.2785E-08  4.1758E-12  1.4589E-10  5.6550E-09  1.4427E+00  2.5182E+00  1.1810E+00  1.0380E+00  1.2199E-08  1.5334E-09  4.9871E-11  4.1833E-12  1.0626E-08  1.0625E-09  1.0625E-10  1.0625E-11
Zr90   40   90  1.2293E+00  4.5755E+00  1.8551E+01  1.7912E+00  4.1997E+01  2.2927E+03  1.0895E+00  1.7414E+02  2.2573E+03  1.0797E+00  1.4977E+01  1.7834E+03  1.2679E-08  4.5459E-08  1.8950E-07  1.3302E-09  3.4834E-08  2.0279E-06  5.6111E-11  1.2992E-08  1.7685E-07  5.3069E-12  1.0480E-10  1.3444E-08  1.2295E+00  1.7935E+00  1.1029E+00  1.0807E+00  1.2680E-08  1.3320E-09  5.6799E-11  5.3121E-12  1.2960E-08  1.2958E-09  1.2958E-10  1.2958E-11
Zr91   40   91  1.3256E+00  4.8343E+00  1.9028E+01  1.7827E+00  4.5650E+01  1.2385E+03  1.0343E+00  1.7498E+02  1.7120E+03  9.9554E-01  1.6869E+01  1.4277E+03  3.0146E-09  1.0591E-08  4.2859E-08  2.9194E-10  8.3491E-09  2.4157E-07  1.1745E-11  2.8786E-09  2.9577E-08  1.0790E-12  2.6028E-11  2.3731E-09  1.3258E+00  1.7853E+00  1.0477E+00  9.9674E-01  3.0150E-09  2.9237E-10  1.1897E-11  1.0803E-12  2.8577E-09  2.8573E-10  2.8573E-11  2.8573E-12
Zr92   40   92  1.2157E+00  3.2538E+00  1.2417E+01  1.4585E+00  3.1411E+01  1.1193E+03  1.0353E+00  1.6226E+02  1.8923E+03  9.9325E-01  1.7112E+01  1.2277E+03  4.2720E-09  1.1015E-08  4.3219E-08  3.6909E-10  8.8774E-09  3.3735E-07  1.8168E-11  4.1248E-09  5.0519E-08  1.6635E-12  4.0799E-11  3.1535E-09  1.2158E+00  1.4603E+00  1.0478E+00  9.9447E-01  4.2724E-09  3.6954E-10  1.8387E-11  1.6656E-12  4.4160E-09  4.4154E-10  4.4154E-11  4.4154E-12
Zr94   40   94  1.1047E+00  2.2698E+00  7.5198E+00  1.2263E+00  1.6150E+01  1.1350E+03  9.8091E-01  1.0743E+02  1.8726E+03  9.4294E-01  1.3541E+01  1.2163E+03  4.0196E-09  7.9564E-09  2.7102E-08  3.2133E-10  4.7261E-09  3.5423E-07  1.7823E-11  2.8279E-09  5.1764E-08  1.6352E-12  3.3429E-11  3.2351E-09  1.1047E+00  1.2272E+00  9.8911E-01  9.4389E-01  4.0198E-09  3.2156E-10  1.7973E-11  1.6369E-12  4.5725E-09  4.5719E-10  4.5719E-11  4.5719E-12
Zr96   40   96  3.2593E-01  4.0914E+00  1.9662E+01  4.3705E-01  1.3994E+01  3.4792E+03  3.9583E-02  1.4378E+02  4.2482E+03  1.9010E-02  6.7790E+01  5.7587E+03  1.9513E-10  2.3597E-09  1.1659E-08  1.8842E-11  6.7382E-10  1.7866E-07  1.1834E-13  6.2267E-10  1.9321E-08  5.4240E-15  2.7536E-11  2.5201E-09  3.2612E-01  4.3785E-01  5.0659E-02  2.4141E-02  1.9525E-10  1.8877E-11  1.5145E-13  6.8884E-15  7.5233E-10  7.5223E-11  7.5223E-12  7.5223E-13
Nb93   41   93  1.1432E+00  2.2749E+00  7.8625E+00  1.2803E+00  1.8842E+01  7.6302E+02  9.5462E-01  9.8897E+01  1.3274E+03  9.0962E-01  1.1634E+01  8.4077E+02  1.7964E-09  3.4435E-09  1.2237E-08  1.4486E-10  2.3811E-09  1.0283E-07  7.4905E-12  1.1241E-09  1.5845E-08  6.8120E-13  1.2402E-11  9.6568E-10  1.1433E+00  1.2813E+00  9.6217E-01  9.1044E-01  1.7964E-09  1.4498E-10  7.5499E-12  6.8182E-13  1.9745E-09  1.9743E-10  1.9743E-11  1.9743E-12
Mo92   42   92  1.0617E+00  1.4712E+00  2.7101E+00  1.2115E+00  5.5280E+00  2.0924E+03  1.0399E+00  3.2714E+01  3.4616E+03  1.0571E+00  1.3049E+00  5.4073E+03  6.3049E-10  8.4164E-10  1.5941E-09  5.1806E-11  2.6402E-10  1.0657E-07  3.0839E-12  1.4054E-10  1.5617E-08  2.9918E-13  5.2575E-13  2.3472E-09  1.0617E+00  1.2117E+00  1.0424E+00  1.0571E+00  6.3050E-10  5.1817E-11  3.0912E-12  2.9919E-13  7.4625E-10  7.4615E-11  7.4615E-12  7.4615E-13
Mo94   42   94  1.1907E+00  1.5351E+00  2.9299E+00  1.3522E+00  4.7953E+00  2.1918E+03  1.3000E+00  3.4864E+01  3.7832E+03  1.4794E+00  1.2695E+00  4.7148E+03  4.5518E-10  5.6531E-10  1.1094E-09  3.7222E-11  1.4743E-10  7.1864E-08  2.4815E-12  9.6409E-11  1.0987E-08  2.6952E-13  3.2927E-13  1.3174E-09  1.1907E+00  1.3524E+00  1.3025E+00  1.4793E+00  4.5519E-10  3.7228E-11  2.4865E-12  2.6953E-13  4.8037E-10  4.8031E-11  4.8031E-12  4.8031E-13
Mo95   42   95  1.1306E+00  2.3918E+00  8.9534E+00  1.3024E+00  1.3097E+01  9.2440E+02  9.7867E-01  9.5632E+01  1.8277E+03  9.8706E-01  1.7734E+01  1.2270E+03  7.5595E-10  1.5407E-09  5.9297E-09  6.2710E-11  7.0430E-10  5.3014E-08  3.2677E-12  4.6257E-10  9.2840E-09  3.1455E-13  8.0450E-12  5.9969E-10  1.1306E+00  1.3031E+00  9.8596E-01  9.8833E-01  7.5599E-10  6.2744E-11  3.2922E-12  3.1496E-13  8.4024E-10  8.4013E-11  8.4013E-12  8.4013E-13
Mo96   42   96  1.8847E+00  2.2818E+00  4.0866E+00  1.9198E+00  1.1279E+01  1.4744E+03  1.8004E+00  6.7451E+01  1.9351E+03  1.8690E+00  5.9970E+00  1.8435E+03  1.3405E-09  1.5635E-09  2.8790E-09  9.8332E-11  6.4520E-10  8.9945E-08  6.3948E-12  3.4705E-10  1.0456E-08  6.3357E-13  2.8939E-12  9.5845E-10  1.8847E+00  1.9204E+00  1.8055E+00  1.8693E+00  1.3405E-09  9.8361E-11  6.4129E-12  6.3369E-13  8.9379E-10  8.9368E-11  8.9368E-12  8.9368E-13
Mo97   42   97  1.0513E+00  1.3203E+00  2.8260E+00  1.0482E+00  6.4845E+00  7.4511E+02  9.8563E-01  3.8437E+01  8.8202E+02  1.0085E+00  6.3235E+00  7.7504E+02  4.3502E-10  5.2628E-10  1.1582E-09  3.1233E-11  2.1579E-10  2.6444E-08  2.0366E-12  1.1505E-10  2.7726E-09  1.9888E-13  1.7752E-12  2.3441E-10  1.0513E+00  1.0485E+00  9.8851E-01  1.0089E+00  4.3502E-10  3.1243E-11  2.0426E-12  1.9897E-13  5.1997E-10  5.1990E-11  5.1990E-12  5.1990E-13
Mo98   42   98  1.0577E+00  1.3587E+00  2.9683E+00  1.0868E+00  7.3558E+00  8.8968E+02  1.0177E+00  5.2930E+01  1.2672E+03  1.0283E+00  7.6732E+00  8.4400E+02  1.1236E-09  1.3904E-09  3.1232E-09  8.3132E-11  6.2842E-10  8.1059E-08  5.3982E-12  4.0674E-10  1.0226E-08  5.2058E-13  5.5301E-12  6.5534E-10  1.0577E+00  1.0871E+00  1.0217E+00  1.0288E+00  1.1236E-09  8.3162E-11  5.4196E-12  5.2085E-13  1.3349E-09  1.3347E-10  1.3347E-11  1.3347E-12
Xe32   54  132  1.0050E+00  1.1588E+00  2.1077E+00  1.0270E+00  4.6648E+00  5.8041E+02  9.5976E-01  3.5519E+01  9.4487E+02  9.5688E-01  4.4633E+00  6.2836E+02  3.5810E-09  3.9775E-09  7.4384E-09  2.6349E-10  1.3367E-09  1.7737E-07  1.7076E-11  9.1549E-10  2.5576E-08  1.6249E-12  1.0789E-11  1.6365E-09  1.0051E+00  1.0272E+00  9.6243E-01  9.5715E-01  3.5811E-09  2.6355E-10  1.7124E-11  1.6254E-12  4.4774E-09  4.4768E-10  4.4768E-11  4.4768E-12
Xe34   54  134  9.7778E-01  1.2804E+00  2.4942E+00  9.9215E-01  2.3390E+00  5.0402E+02  9.1786E-01  1.9475E+01  1.3383E+03  9.3925E-01  1.1434E+01  9.6548E+02  1.3059E-09  1.6474E-09  3.2995E-09  9.5420E-11  2.5124E-10  5.7736E-08  6.1215E-12  1.8815E-10  1.3578E-08  5.9786E-13  1.0361E-11  9.4254E-10  9.7780E-01  9.9223E-01  9.1929E-01  9.4005E-01  1.3059E-09  9.5429E-11  6.1312E-12  5.9838E-13  1.6783E-09  1.6781E-10  1.6781E-11  1.6781E-12
Cs33   55  133  9.6636E-01  1.0994E+00  2.0347E+00  9.8491E-01  3.2609E+00  4.8339E+02  8.9470E-01  2.3375E+01  8.5474E+02  8.8532E-01  5.3755E+00  6.6648E+02  9.0521E-10  9.9207E-10  1.8878E-09  6.6438E-11  2.4567E-10  3.8838E-08  4.1852E-12  1.5840E-10  6.0826E-09  3.9526E-13  3.4164E-12  4.5636E-10  9.6637E-01  9.8504E-01  8.9644E-01  8.8566E-01  9.0522E-10  6.6448E-11  4.1934E-12  3.9542E-13  1.1771E-09  1.1770E-10  1.1770E-11  1.1770E-12
Ba34   56  134  1.3295E+00  1.9194E+00  4.0578E+00  1.5332E+00  1.1890E+01  3.2311E+03  1.5886E+00  9.7582E+01  4.4392E+03  1.6006E+00  6.2792E+00  4.4978E+03  3.8182E-10  5.3101E-10  1.1542E-09  3.1706E-11  2.7462E-10  7.9586E-08  2.2782E-12  2.0272E-10  9.6849E-09  2.1907E-13  1.2235E-12  9.4416E-10  1.3296E+00  1.5338E+00  1.5960E+00  1.6009E+00  3.8183E-10  3.1719E-11  2.2889E-12  2.1912E-13  3.6088E-10  3.6083E-11  3.6083E-12  3.6083E-13
Ba35   56  135  9.6437E-01  1.2121E+00  2.0890E+00  9.7584E-01  3.4072E+00  9.6452E+02  8.9416E-01  2.9340E+01  7.7181E+02  8.8690E-01  4.3562E+00  1.3856E+03  7.6097E-10  9.2136E-10  1.6327E-09  5.5450E-11  2.1623E-10  6.5278E-08  3.5234E-12  1.6748E-10  4.6267E-09  3.3354E-13  2.3322E-12  7.9922E-10  9.6438E-01  9.7599E-01  8.9636E-01  8.8717E-01  7.6098E-10  5.5459E-11  3.5321E-12  3.3365E-13  9.9158E-10  9.9146E-11  9.9146E-12  9.9146E-13
Ba36   56  136  1.1825E+00  1.6470E+00  3.6969E+00  1.3220E+00  9.7589E+00  2.4258E+03  1.3202E+00  9.3718E+01  3.3559E+03  1.2329E+00  6.7860E+00  2.8973E+03  1.1200E-09  1.5027E-09  3.4682E-09  9.0164E-11  7.4334E-10  1.9705E-07  6.2437E-12  6.4209E-10  2.4145E-08  5.5650E-13  4.3605E-12  2.0058E-09  1.1825E+00  1.3225E+00  1.3273E+00  1.2333E+00  1.1200E-09  9.0199E-11  6.2775E-12  5.5670E-13  1.1902E-09  1.1900E-10  1.1900E-11  1.1900E-12
Ba37   56  137  1.0539E+00  1.4030E+00  3.1764E+00  1.1088E+00  5.3929E+00  1.2757E+03  1.0453E+00  5.5773E+01  2.4138E+03  9.7279E-01  1.2619E+01  1.4300E+03  1.4380E-09  1.8441E-09  4.2928E-09  1.0894E-10  5.9176E-10  1.4929E-07  7.1218E-12  5.5047E-10  2.5020E-08  6.3257E-13  1.1681E-11  1.4262E-09  1.0539E+00  1.1090E+00  1.0495E+00  9.7367E-01  1.4380E-09  1.0896E-10  7.1507E-12  6.3315E-13  1.7146E-09  1.7143E-10  1.7143E-11  1.7143E-12
Ba38   56  138  1.0895E+00  1.3358E+00  2.1988E+00  1.1581E+00  3.6174E+00  2.5287E+03  1.0445E+00  3.6067E+01  3.6603E+03  9.8414E-01  3.7676E+00  3.6003E+03  9.5585E-09  1.1290E-08  1.9107E-08  7.3166E-10  2.5523E-09  1.9027E-06  4.5759E-11  2.2890E-09  2.4395E-07  4.1149E-12  2.2426E-11  2.3088E-08  1.0895E+00  1.1583E+00  1.0472E+00  9.8435E-01  9.5586E-09  7.3176E-10  4.5878E-11  4.1158E-12  1.1025E-08  1.1023E-09  1.1023E-10  1.1023E-11
La38   57  138  9.8291E-01  1.0186E+00  1.0667E+00  1.0049E+00  1.2987E+00  4.3155E+02  9.5315E-01  3.8303E+00  6.5415E+02  9.4322E-01  1.0198E+00  1.0661E+03  9.1039E-13  9.0889E-13  9.7857E-13  6.7018E-14  9.6737E-14  3.4281E-11  4.4083E-15  2.5662E-14  4.6026E-12  4.1635E-16  6.4083E-16  7.2171E-13  9.8292E-01  1.0049E+00  9.5337E-01  9.4323E-01  9.1039E-13  6.7020E-14  4.4094E-15  4.1636E-16  1.1639E-12  1.1637E-13  1.1637E-14  1.1637E-15
