  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Mo95   42   95  1.8757E+03  1.3546E+03  2.8069E+03  5.6481E+02  9.9993E-01  9.9571E-01  9.7557E-01  9.7852E-01  9.7889E-01
Mo96   42   96  2.0787E+03  2.4121E+03  4.6766E+03  6.8995E+02  1.8423E+00  1.8423E+00  1.8527E+00  1.8562E+00  1.8530E+00
Mo97   42   97  1.2344E+03  1.2216E+03  2.2705E+03  4.0523E+02  1.0005E+00  1.0022E+00  1.0191E+00  1.0203E+00  1.0176E+00
Mo98   42   98  1.7410E+03  1.8113E+03  2.3604E+03  4.8558E+02  1.0011E+00  1.0099E+00  1.0664E+00  1.0634E+00  1.0582E+00
Xe32   54  132  1.0646E+03  1.1532E+03  1.6291E+03  2.5044E+02  1.0001E+00  9.9881E-01  9.9360E-01  9.9320E-01  9.9476E-01
Xe34   54  134  8.9907E+02  2.0243E+02  2.1583E+03  7.1208E+01  9.9972E-01  9.9174E-01  9.5825E-01  9.6230E-01  9.6546E-01
Cs33   55  133  7.8015E+02  7.7613E+02  1.5779E+03  1.4355E+02  9.9941E-01  9.8998E-01  9.3646E-01  9.3756E-01  9.4657E-01
Ba34   56  134  4.9556E+03  5.6011E+03  1.0379E+04  8.5469E+02  1.0057E+00  1.0679E+00  1.4392E+00  1.4260E+00  1.3677E+00
Ba35   56  135  8.1397E+02  8.1997E+02  3.9968E+03  1.8737E+02  9.9971E-01  9.9388E-01  9.6200E-01  9.6210E-01  9.6847E-01
Ba36   56  136  4.0885E+03  5.0587E+03  6.9895E+03  6.8337E+02  1.0031E+00  1.0431E+00  1.2491E+00  1.2301E+00  1.2090E+00
Ba37   56  137  3.0897E+03  2.6572E+03  3.4015E+03  3.9133E+02  1.0007E+00  1.0111E+00  1.0493E+00  1.0414E+00  1.0397E+00
Ba38   56  138  5.3430E+03  5.5896E+03  7.0635E+03  2.7828E+02  1.0004E+00  1.0075E+00  1.0271E+00  1.0237E+00  1.0216E+00
La38   57  138  3.5688E+02  8.2346E+02  1.4841E+03  7.9153E+00  1.0002E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
La39   57  139  5.6648E+03  6.4534E+03  6.6266E+03  2.1305E+02  1.0003E+00  1.0044E+00  1.0134E+00  1.0116E+00  1.0105E+00
Ce40   58  140  4.9381E+03  5.0157E+03  4.9146E+03  1.0718E+02  1.0003E+00  1.0018E+00  1.0059E+00  1.0052E+00  1.0047E+00
Pr41   59  141  1.0406E+04  4.0593E+03  4.1079E+03  6.0343E+01  9.9965E-01  9.9350E-01  9.5742E-01  9.5932E-01  9.6376E-01
Nd42   60  142  5.3157E+03  7.0560E+03  8.1596E+03  1.0537E+02  1.0008E+00  1.0084E+00  1.0480E+00  1.0454E+00  1.0404E+00
Nd43   60  143  1.4330E+03  1.8379E+03  1.3824E+03  2.9770E+01  9.9935E-01  9.8961E-01  9.3202E-01  9.3367E-01  9.4287E-01
Nd44   60  144  2.2568E+03  2.9355E+03  2.0931E+03  4.1144E+01  9.9998E-01  9.9663E-01  9.8104E-01  9.8357E-01  9.8373E-01
Hg02   80  202  3.9889E+03  5.1341E+03  4.1098E+03  6.2406E+01  1.0009E+00  1.0084E+00  1.0543E+00  1.0523E+00  1.0465E+00
Hg04   80  204  1.6514E+03  6.1916E+02  7.5893E+03  2.1842E+00  9.9945E-01  9.8792E-01  9.3358E-01  9.3922E-01  9.4446E-01
Tl03   81  203  3.9871E+03  4.9123E+03  3.7114E+03  5.0178E+01  1.0003E+00  1.0026E+00  1.0136E+00  1.0111E+00  1.0116E+00
Tl05   81  205  3.1536E+03  3.4725E+03  2.4132E+03  2.4755E+01  1.0002E+00  1.0011E+00  9.9924E-01  9.9632E-01  9.9747E-01
Pb04   82  204  1.0407E+04  1.3848E+04  1.0317E+04  1.2947E+02  1.0032E+00  1.0455E+00  1.2605E+00  1.2385E+00  1.2169E+00
Pb06   82  206  6.0479E+03  6.8849E+03  4.2579E+03  4.3945E+01  1.0006E+00  1.0084E+00  1.0375E+00  1.0344E+00  1.0313E+00
Pb07   82  207  5.3995E+03  5.4401E+03  3.0149E+03  2.3209E+01  1.0003E+00  1.0031E+00  1.0110E+00  1.0098E+00  1.0090E+00
Pb08   82  208  2.5184E+03  2.4760E+03  1.2829E+03  6.7092E+00  1.0003E+00  1.0021E+00  1.0084E+00  1.0074E+00  1.0068E+00
Bi09   83  209  5.5570E+02  4.5709E+02  1.6441E+02  1.3945E+00  1.0001E+00  9.9881E-01  9.9390E-01  9.9435E-01  9.9487E-01
  ele   Z    A    013c000     015c000     020c000     025c000     030c000     040c000     060c000     080c000     120c000
H       1    1  7.2211E-01  6.9160E-01  6.3510E-01  5.9768E-01  1.0003E+00  1.0008E+00  9.9932E-01  1.0000E+00  9.6806E-01
H2      1    2  2.4998E-03  1.1232E-02  1.0949E-02  1.0874E-02  1.0003E+00  1.0008E+00  9.9940E-01  5.7066E-01  6.9808E-02
He3     2    3  7.6011E-01  6.7488E-01  5.6642E-01  5.0148E-01  1.0004E+00  1.0009E+00  9.9941E-01  1.5858E+00  1.7074E+00
He4     2    4  1.6265E+00  1.6029E+00  1.5451E+00  1.5089E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.1010E+00
Li6     3    6  2.4997E-03  1.1233E-02  1.0951E-02  1.0877E-02  1.0004E+00  1.0008E+00  9.9942E-01  5.7146E-01  6.9962E-02
Li7     3    7  2.4998E-03  1.1235E-02  1.0981E-02  1.1375E-02  1.0003E+00  1.0008E+00  9.9938E-01  5.7158E-01  7.0276E-02
Be9     4    9  3.6050E-03  1.3295E-02  1.2096E-02  1.1601E-02  1.0004E+00  1.0009E+00  9.9942E-01  5.7199E-01  7.0032E-02
B10     5   10  1.4102E-02  1.5578E-02  1.3845E-02  1.4670E-02  1.0003E+00  1.0009E+00  9.9941E-01  6.5346E-01  7.5098E-02
B11     5   11  1.3364E-01  1.2646E-01  1.1317E-01  1.0951E-01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  4.9504E-01
C12     6   12  3.1514E+02  4.5065E+02  5.0757E+02  6.4074E+02  1.0004E+00  1.0009E+00  9.9939E-01  1.0001E+00  8.3333E-01
C13     6   13  1.8084E+00  1.7582E+00  1.6299E+00  1.6317E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.9089E+00
N14     7   14  1.0759E+01  1.0494E+01  9.3619E+00  1.0286E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  6.0259E+00
N15     7   15  7.3034E-01  7.4002E-01  4.9550E-01  6.0813E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  7.1744E-01
O16     8   16  1.1763E+02  2.0512E+02  3.6589E+02  5.0609E+02  1.0004E+00  1.0008E+00  9.9943E-01  1.0001E+00  8.4961E-01
O17     8   17  8.6994E+00  8.0574E+00  5.2816E+00  2.7756E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  8.6277E-01
O18     8   18  1.7634E+01  1.6772E+01  1.1999E+01  5.6703E+00  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  8.3875E-01
F19     9   19  6.3466E-01  6.1341E-01  7.4154E-01  1.0692E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  8.4799E-01
Ne20   10   20  9.1734E+01  2.9884E+02  2.2085E+03  2.8469E+03  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  9.6799E-01
Ne21   10   21  2.0790E+01  4.5858E+01  1.8699E+02  3.2967E+02  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  8.5905E-01
Ne22   10   22  2.8890E+01  3.7179E+01  5.5318E+01  6.1621E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  8.6823E-01
Na23   11   23  1.9479E+01  3.8397E+01  4.6606E+02  6.8346E+02  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  2.6125E+00
Mg24   12   24  1.0190E+02  1.9676E+02  5.9904E+02  4.9439E+02  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0118E+00
Mg25   12   25  2.1354E+00  1.1762E+01  5.2152E+01  4.2252E+01  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  8.5127E-01
Mg26   12   26  2.7121E+00  1.4741E+01  7.6958E+01  5.7652E+01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  9.0037E-01
Al27   13   27  4.7304E+01  1.8519E+02  4.0353E+02  2.6678E+02  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.5593E+00
Si28   14   28  5.1831E+02  6.3424E+02  5.2428E+02  3.9714E+02  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0019E+00
Si29   14   29  2.6880E+01  5.8089E+01  5.9748E+01  3.4627E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  9.9574E-01
Si30   14   30  5.7153E+01  1.1650E+02  9.2418E+01  4.0533E+01  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0065E+00
P31    15   31  2.0757E+02  3.7291E+02  2.9343E+02  1.9060E+02  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0004E+00
S32    16   32  5.9266E+02  6.8334E+02  4.9460E+02  4.1014E+02  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
S33    16   33  1.7192E+02  2.7334E+02  1.8915E+02  1.6435E+02  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
S34    16   34  1.5889E+02  1.7934E+02  9.1760E+01  5.8999E+01  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
S36    16   36  1.4974E+00  1.5473E+00  1.3959E+00  1.3034E+00  1.0003E+00  1.0009E+00  9.9938E-01  1.0001E+00  1.0000E+00
Cl35   17   35  4.0472E+01  7.0784E+01  4.1892E+01  3.6344E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cl37   17   37  3.8884E+01  4.8074E+01  3.3051E+01  3.0292E+01  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ar36   18   36  6.4493E+02  7.2676E+02  5.1013E+02  4.7260E+02  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ar38   18   38  8.7230E+01  9.2325E+01  4.6543E+01  3.0358E+01  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ar40   18   40  1.0631E+00  1.0499E+00  1.1709E+00  1.2167E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
K39    19   39  8.2102E+01  9.5774E+01  6.4105E+01  3.8441E+01  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
K40    19   40  1.2456E+01  2.1208E+01  2.7255E+01  4.1157E+01  1.0004E+00  1.0008E+00  9.9940E-01  9.9949E-01  9.9860E-01
K41    19   41  8.3804E+01  9.7685E+01  7.2765E+01  5.9602E+01  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ca40   20   40  5.6259E+02  6.1667E+02  4.2161E+02  4.6083E+02  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ca42   20   42  5.9177E+01  6.0551E+01  3.2880E+01  2.1306E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ca43   20   43  1.8408E+00  1.8533E+00  2.7037E+00  4.8138E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ca44   20   44  3.8172E+01  2.4237E+01  1.5127E+01  1.4905E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ca46   20   46  1.0688E+00  9.9206E-01  1.0263E+00  1.1043E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ca48   20   48  9.5832E-01  9.4922E-01  9.4167E-01  9.3126E-01  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Sc45   21   45  1.9935E+01  2.3262E+01  1.9433E+01  2.0212E+01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ti46   22   46  6.9694E+01  6.6982E+01  4.0219E+01  1.9673E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ti47   22   47  4.0369E+00  3.3094E+00  2.3157E+00  1.5521E+00  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ti48   22   48  2.1436E+02  1.9743E+02  1.5880E+02  1.3586E+02  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ti49   22   49  1.3768E+02  1.4468E+02  1.2792E+02  8.7266E+01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ti50   22   50  1.0569E+00  1.1236E+00  1.5710E+00  2.1442E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
V50    23   50  3.8492E+00  5.9427E+00  8.5919E+00  1.0970E+01  1.0004E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
V51    23   51  2.7187E+02  2.9423E+02  2.7713E+02  1.1262E+02  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cr50   24   50  2.4953E+02  2.8124E+02  2.8839E+02  6.7025E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cr52   24   52  1.0592E+03  9.8252E+02  8.7870E+02  7.1370E+02  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Cr53   24   53  6.6972E+02  6.4906E+02  6.2071E+02  3.8747E+02  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cr54   24   54  1.2782E+00  1.4215E+00  2.0702E+00  2.7355E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mn55   25   55  4.1302E+02  4.0065E+02  3.8483E+02  1.8650E+02  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0001E+00
Fe54   26   54  2.2929E+02  2.5299E+02  2.7154E+02  7.5047E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Fe56   26   56  5.1495E+02  4.3938E+02  3.2188E+02  2.5547E+02  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  9.9999E-01
Fe57   26   57  4.6405E+02  3.7307E+02  2.3534E+02  1.7135E+02  1.0003E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
Fe58   26   58  2.1211E+00  2.9646E+00  7.4198E+00  1.2539E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Co59   27   59  1.0738E+02  7.2219E+01  3.6751E+01  3.0169E+01  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ni58   28   58  1.4103E+02  1.5820E+02  8.2831E+01  3.9651E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ni60   28   60  3.7743E+02  2.0807E+02  1.2221E+02  9.9842E+01  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  9.9999E-01
Ni61   28   61  3.2584E+02  1.7556E+02  9.5885E+01  6.5546E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ni62   28   62  4.1204E+02  2.4569E+02  1.0893E+02  6.5483E+01  1.0004E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ni64   28   64  1.0454E+00  1.0516E+00  1.3732E+00  2.0322E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Cu63   29   63  6.7518E+00  3.2786E+00  3.5381E+00  5.2799E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Cu65   29   65  9.0772E+00  5.1436E+00  4.0621E+00  5.6822E+00  1.0004E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Zn64   30   64  5.7073E+01  2.0658E+01  1.4338E+01  1.2851E+01  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Zn66   30   66  3.7306E+01  2.0086E+01  8.5627E+00  5.3305E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Zn67   30   67  1.4708E+00  1.2265E+00  1.4617E+00  2.3438E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Zn68   30   68  1.1440E+00  1.0266E+00  1.1679E+00  1.5343E+00  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Zn70   30   70  1.0136E+00  9.5764E-01  8.9521E-01  8.6367E-01  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ga69   31   69  1.2991E+00  1.2025E+00  1.4313E+00  1.9935E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ga71   31   71  1.0792E+00  1.1022E+00  1.3529E+00  1.8196E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ge70   32   70  1.4541E+00  1.3872E+00  1.6546E+00  2.5776E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ge72   32   72  1.0143E+00  1.0274E+00  1.0999E+00  1.2695E+00  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ge73   32   73  1.0030E+00  1.0034E+00  1.1480E+00  1.4035E+00  1.0004E+00  1.0008E+00  9.9938E-01  1.0001E+00  1.0000E+00
Ge74   32   74  9.8335E-01  9.9079E-01  1.0573E+00  1.1924E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Ge76   32   76  9.6079E-01  9.3717E-01  8.9206E-01  8.5390E-01  1.0004E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
As75   33   75  1.0583E+00  1.0626E+00  1.1422E+00  1.3388E+00  1.0004E+00  1.0008E+00  9.9937E-01  1.0001E+00  1.0000E+00
Se74   34   74  4.1527E+00  2.7150E+00  3.2903E+00  5.3650E+00  1.0003E+00  1.0009E+00  9.9936E-01  1.0001E+00  1.0000E+00
Se76   34   76  1.2464E+00  1.3167E+00  1.4258E+00  1.7586E+00  1.0004E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
Se77   34   77  1.0051E+00  9.7130E-01  1.0326E+00  1.1694E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Se78   34   78  1.0053E+00  1.0369E+00  1.1617E+00  1.3378E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Se80   34   80  9.4591E-01  9.2432E-01  8.8220E-01  8.5836E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Se82   34   82  9.6823E-01  9.5026E-01  9.2587E-01  8.9925E-01  1.0004E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Br79   35   79  9.4096E-01  9.2784E-01  9.9311E-01  1.1072E+00  1.0003E+00  1.0008E+00  9.9937E-01  1.0001E+00  1.0001E+00
Br81   35   81  1.0328E+00  1.0308E+00  1.0229E+00  1.0442E+00  1.0003E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Kr78   36   78  3.4091E+00  1.3706E+00  1.4606E+00  2.1158E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Kr80   36   80  1.6660E+00  1.7566E+00  1.9747E+00  2.5694E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
Kr82   36   82  1.0980E+00  1.1741E+00  1.3623E+00  1.5290E+00  1.0003E+00  1.0008E+00  9.9938E-01  1.0001E+00  1.0000E+00
Kr83   36   83  9.3854E-01  9.4758E-01  1.0111E+00  1.0890E+00  1.0003E+00  1.0009E+00  9.9937E-01  1.0001E+00  1.0000E+00
Kr84   36   84  9.6723E-01  9.7826E-01  1.0283E+00  1.0858E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Kr86   36   86  9.8416E-01  9.7219E-01  9.7794E-01  9.7442E-01  1.0004E+00  1.0008E+00  9.9938E-01  1.0001E+00  1.0000E+00
Rb85   37   85  1.0172E+00  1.0214E+00  1.0621E+00  1.1171E+00  1.0003E+00  1.0009E+00  9.9937E-01  1.0001E+00  9.9999E-01
Rb87   37   87  1.0379E+00  1.0319E+00  1.0135E+00  1.0115E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  9.9997E-01
Sr84   38   84  2.5831E+00  2.3820E+00  2.4056E+00  3.7462E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Sr86   38   86  1.4439E+00  1.6744E+00  2.3045E+00  2.9804E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Sr87   38   87  1.1552E+00  1.2886E+00  1.8599E+00  2.5206E+00  1.0004E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0001E+00
Sr88   38   88  1.0250E+00  1.0515E+00  1.1998E+00  1.4496E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Y89    39   89  1.0413E+00  1.0470E+00  1.1404E+00  1.3613E+00  1.0003E+00  1.0009E+00  9.9938E-01  1.0001E+00  1.0000E+00
Zr90   40   90  1.0333E+00  1.0401E+00  1.0619E+00  1.1947E+00  1.0004E+00  1.0008E+00  9.9943E-01  1.0001E+00  1.0001E+00
Zr91   40   91  1.0048E+00  9.8283E-01  1.0264E+00  1.0968E+00  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Zr92   40   92  9.8544E-01  9.9275E-01  1.0344E+00  1.0862E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Zr94   40   94  9.6523E-01  9.5428E-01  9.7125E-01  1.0064E+00  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Zr96   40   96  3.7686E-02  1.8486E-02  2.8267E-02  4.1408E-02  1.0003E+00  1.0009E+00  9.9940E-01  5.7064E-01  6.9808E-02
Nb93   41   93  9.4169E-01  9.2280E-01  9.4431E-01  9.8209E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mo92   42   92  1.0728E+00  1.0783E+00  1.0205E+00  9.9862E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mo94   42   94  1.2806E+00  1.3378E+00  1.2990E+00  1.2890E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Mo95   42   95  9.7302E-01  9.5609E-01  9.6738E-01  9.9805E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mo96   42   96  1.7916E+00  1.8126E+00  1.7890E+00  1.8000E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.3616E+00  1.7830E+00
Mo97   42   97  9.7792E-01  9.7869E-01  9.7799E-01  9.8465E-01  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Mo98   42   98  9.8345E-01  9.9598E-01  1.0232E+00  1.0287E+00  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Xe32   54  132  9.6040E-01  9.5908E-01  9.5490E-01  9.4146E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Xe34   54  134  9.8352E-01  9.4196E-01  8.9927E-01  8.6189E-01  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Cs33   55  133  9.1780E-01  9.0499E-01  8.8062E-01  8.5996E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ba34   56  134  1.3227E+00  1.4388E+00  1.6935E+00  1.7663E+00  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
Ba35   56  135  9.1352E-01  8.9604E-01  8.8254E-01  8.6645E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Ba36   56  136  1.0717E+00  1.1662E+00  1.3900E+00  1.5071E+00  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  9.9999E-01
Ba37   56  137  9.7196E-01  9.7727E-01  1.0552E+00  1.1188E+00  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ba38   56  138  9.8584E-01  9.8408E-01  1.0417E+00  1.1218E+00  1.0003E+00  1.0009E+00  9.9944E-01  1.0001E+00  9.9998E-01
La38   57  138  9.7307E-01  9.7150E-01  9.4014E-01  9.1738E-01  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
La39   57  139  9.7641E-01  9.7634E-01  1.0173E+00  1.0798E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
Ce40   58  140  9.7326E-01  9.7023E-01  9.8604E-01  1.0072E+00  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
Pr41   59  141  9.5043E-01  9.4091E-01  9.2266E-01  9.3413E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Nd42   60  142  1.0426E+00  1.0924E+00  1.1446E+00  1.1848E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Nd43   60  143  9.0604E-01  8.8434E-01  8.4593E-01  8.4007E-01  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  1.0000E+00
Nd44   60  144  9.6989E-01  9.5788E-01  9.4435E-01  9.3764E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Hg02   80  202  9.9466E-01  9.9393E-01  1.0224E+00  1.0398E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Hg04   80  204  9.6232E-01  9.2582E-01  8.6418E-01  8.2294E-01  1.0004E+00  1.0008E+00  9.9938E-01  1.0001E+00  1.0000E+00
Tl03   81  203  9.6352E-01  9.6695E-01  1.0185E+00  1.0552E+00  1.0003E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
Tl05   81  205  9.6143E-01  9.5469E-01  9.7745E-01  9.9755E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
Pb04   82  204  1.0962E+00  1.1860E+00  1.4089E+00  1.5382E+00  1.0004E+00  1.0008E+00  9.9942E-01  1.0001E+00  1.0000E+00
Pb06   82  206  9.8501E-01  9.8930E-01  1.0364E+00  1.0940E+00  1.0003E+00  1.0008E+00  9.9939E-01  1.0001E+00  1.0000E+00
Pb07   82  207  9.6960E-01  9.6195E-01  9.8992E-01  1.0281E+00  1.0003E+00  1.0009E+00  9.9938E-01  1.0001E+00  1.0000E+00
Pb08   82  208  9.7402E-01  9.6900E-01  9.8661E-01  1.0076E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
Bi09   83  209  9.6184E-01  9.5314E-01  9.5548E-01  9.5624E-01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  ele   Z    A    013c150     015c150     020c150     025c150     030c150     040c150     060c150     080c150     120c150
H       1    1  5.8209E-01  5.6052E-01  5.2909E-01  5.1706E-01  8.9312E-01  8.6334E-01  8.3386E-01  7.9278E-01  6.3523E-01
H2      1    2  3.7535E-13  4.4263E-13  2.7628E-11  3.2413E-10  1.6238E-08  2.9851E-08  2.3370E-07  4.4875E-07  6.9405E-05
