#  (0) time_chosen [Gyr]    (1) Mtot [Msun]    (2) Mgas_v [Msun]    (3) Mstar_v [Msun]    (4) SFR_v [Msun/yr]    (5)Infall_v [Msun/yr]    (6) Z_v    (7) G_v    (8) S_v     (9) Rate_SNII     (10) Rate_SNIa     (11) Rate_LIMs
6.7631e+00   3.5977e+10   3.6749e+09   3.2328e+10   3.6749e+00   3.1596e+00   1.8580e+00   1.0215e-01   8.9785e-01   9.4675e+08   2.2251e+08   2.1311e+09  
6.7731e+00   3.6008e+10   3.6697e+09   3.2364e+10   3.6697e+00   3.1550e+00   1.8609e+00   1.0191e-01   8.9809e-01   9.4542e+08   2.2222e+08   2.1294e+09  
6.7831e+00   3.6040e+10   3.6646e+09   3.2401e+10   3.6646e+00   3.1505e+00   1.8638e+00   1.0168e-01   8.9832e-01   9.4409e+08   2.2192e+08   2.1276e+09  
6.7931e+00   3.6071e+10   3.6594e+09   3.2438e+10   3.6594e+00   3.1460e+00   1.8667e+00   1.0145e-01   8.9855e-01   9.4277e+08   2.2163e+08   2.1259e+09  
6.8031e+00   3.6103e+10   3.6543e+09   3.2474e+10   3.6543e+00   3.1416e+00   1.8696e+00   1.0122e-01   8.9878e-01   9.4145e+08   2.2133e+08   2.1241e+09  
6.8131e+00   3.6134e+10   3.6492e+09   3.2511e+10   3.6492e+00   3.1371e+00   1.8726e+00   1.0099e-01   8.9901e-01   9.4013e+08   2.2104e+08   2.1223e+09  
6.8231e+00   3.6165e+10   3.6440e+09   3.2547e+10   3.6440e+00   3.1326e+00   1.8755e+00   1.0076e-01   8.9924e-01   9.3881e+08   2.2075e+08   2.1205e+09  
6.8331e+00   3.6197e+10   3.6389e+09   3.2584e+10   3.6389e+00   3.1281e+00   1.8784e+00   1.0053e-01   8.9947e-01   9.3749e+08   2.2045e+08   2.1187e+09  
6.8431e+00   3.6228e+10   3.6338e+09   3.2620e+10   3.6338e+00   3.1236e+00   1.8814e+00   1.0030e-01   8.9970e-01   9.3617e+08   2.2016e+08   2.1169e+09  
6.8531e+00   3.6259e+10   3.6287e+09   3.2656e+10   3.6287e+00   3.1192e+00   1.8843e+00   1.0008e-01   8.9992e-01   9.3486e+08   2.1987e+08   2.1151e+09  
6.8631e+00   3.6290e+10   3.6236e+09   3.2693e+10   3.6236e+00   3.1147e+00   1.8872e+00   9.9851e-02   9.0015e-01   9.3355e+08   2.1958e+08   2.1133e+09  
6.8731e+00   3.6322e+10   3.6185e+09   3.2729e+10   3.6185e+00   3.1103e+00   1.8902e+00   9.9625e-02   9.0038e-01   9.3224e+08   2.1928e+08   2.1114e+09  
6.8831e+00   3.6353e+10   3.6134e+09   3.2765e+10   3.6134e+00   3.1059e+00   1.8931e+00   9.9400e-02   9.0060e-01   9.3093e+08   2.1899e+08   2.1096e+09  
6.8931e+00   3.6384e+10   3.6084e+09   3.2801e+10   3.6084e+00   3.1014e+00   1.8961e+00   9.9176e-02   9.0082e-01   9.2962e+08   2.1870e+08   2.1077e+09  
6.9031e+00   3.6415e+10   3.6033e+09   3.2837e+10   3.6033e+00   3.0970e+00   1.8990e+00   9.8952e-02   9.0105e-01   9.2831e+08   2.1841e+08   2.1058e+09  
6.9131e+00   3.6446e+10   3.5982e+09   3.2873e+10   3.5982e+00   3.0926e+00   1.9020e+00   9.8729e-02   9.0127e-01   9.2701e+08   2.1812e+08   2.1040e+09  
6.9231e+00   3.6477e+10   3.5932e+09   3.2909e+10   3.5932e+00   3.0882e+00   1.9050e+00   9.8507e-02   9.0149e-01   9.2571e+08   2.1783e+08   2.1021e+09  
6.9331e+00   3.6507e+10   3.5881e+09   3.2945e+10   3.5881e+00   3.0837e+00   1.9079e+00   9.8285e-02   9.0171e-01   9.2441e+08   2.1753e+08   2.1002e+09  
6.9431e+00   3.6538e+10   3.5831e+09   3.2981e+10   3.5831e+00   3.0793e+00   1.9109e+00   9.8064e-02   9.0194e-01   9.2311e+08   2.1724e+08   2.0983e+09  
6.9531e+00   3.6569e+10   3.5781e+09   3.3017e+10   3.5781e+00   3.0749e+00   1.9139e+00   9.7844e-02   9.0216e-01   9.2181e+08   2.1695e+08   2.0964e+09  
6.9631e+00   3.6600e+10   3.5730e+09   3.3053e+10   3.5730e+00   3.0706e+00   1.9169e+00   9.7624e-02   9.0238e-01   9.2051e+08   2.1666e+08   2.0945e+09  
6.9731e+00   3.6630e+10   3.5680e+09   3.3089e+10   3.5680e+00   3.0662e+00   1.9199e+00   9.7405e-02   9.0259e-01   9.1922e+08   2.1637e+08   2.0925e+09  
6.9831e+00   3.6661e+10   3.5630e+09   3.3124e+10   3.5630e+00   3.0618e+00   1.9228e+00   9.7187e-02   9.0281e-01   9.1793e+08   2.1608e+08   2.0906e+09  
6.9931e+00   3.6692e+10   3.5580e+09   3.3160e+10   3.5580e+00   3.0574e+00   1.9258e+00   9.6969e-02   9.0303e-01   9.1664e+08   2.1579e+08   2.0887e+09  
7.0031e+00   3.6722e+10   3.5530e+09   3.3195e+10   3.5530e+00   3.0531e+00   1.9288e+00   9.6752e-02   9.0325e-01   9.1535e+08   2.1550e+08   2.0867e+09  
7.0131e+00   3.6753e+10   3.5480e+09   3.3231e+10   3.5480e+00   3.0487e+00   1.9318e+00   9.6536e-02   9.0346e-01   9.1406e+08   2.1521e+08   2.0848e+09  
7.0231e+00   3.6783e+10   3.5430e+09   3.3266e+10   3.5430e+00   3.0444e+00   1.9348e+00   9.6320e-02   9.0368e-01   9.1277e+08   2.1492e+08   2.0828e+09  
7.0331e+00   3.6814e+10   3.5380e+09   3.3302e+10   3.5380e+00   3.0400e+00   1.9378e+00   9.6105e-02   9.0389e-01   9.1149e+08   2.1464e+08   2.0808e+09  
7.0431e+00   3.6844e+10   3.5330e+09   3.3337e+10   3.5330e+00   3.0357e+00   1.9408e+00   9.5891e-02   9.0411e-01   9.1021e+08   2.1435e+08   2.0789e+09  
7.0531e+00   3.6874e+10   3.5280e+09   3.3373e+10   3.5280e+00   3.0313e+00   1.9438e+00   9.5677e-02   9.0432e-01   9.0892e+08   2.1406e+08   2.0769e+09  
7.0631e+00   3.6905e+10   3.5231e+09   3.3408e+10   3.5231e+00   3.0270e+00   1.9468e+00   9.5464e-02   9.0454e-01   9.0764e+08   2.1377e+08   2.0749e+09  
7.0731e+00   3.6935e+10   3.5181e+09   3.3443e+10   3.5181e+00   3.0227e+00   1.9498e+00   9.5252e-02   9.0475e-01   9.0637e+08   2.1348e+08   2.0729e+09  
7.0831e+00   3.6965e+10   3.5131e+09   3.3478e+10   3.5131e+00   3.0184e+00   1.9529e+00   9.5040e-02   9.0496e-01   9.0509e+08   2.1320e+08   2.0709e+09  
7.0931e+00   3.6995e+10   3.5082e+09   3.3513e+10   3.5082e+00   3.0141e+00   1.9559e+00   9.4829e-02   9.0517e-01   9.0382e+08   2.1291e+08   2.0689e+09  
7.1031e+00   3.7025e+10   3.5033e+09   3.3548e+10   3.5033e+00   3.0098e+00   1.9589e+00   9.4618e-02   9.0538e-01   9.0254e+08   2.1262e+08   2.0669e+09  
7.1131e+00   3.7055e+10   3.4983e+09   3.3584e+10   3.4983e+00   3.0055e+00   1.9619e+00   9.4408e-02   9.0559e-01   9.0127e+08   2.1233e+08   2.0648e+09  
7.1231e+00   3.7085e+10   3.4934e+09   3.3618e+10   3.4934e+00   3.0012e+00   1.9649e+00   9.4199e-02   9.0580e-01   9.0000e+08   2.1205e+08   2.0628e+09  
7.1331e+00   3.7115e+10   3.4885e+09   3.3653e+10   3.4885e+00   2.9969e+00   1.9680e+00   9.3990e-02   9.0601e-01   8.9873e+08   2.1176e+08   2.0608e+09  
7.1431e+00   3.7145e+10   3.4836e+09   3.3688e+10   3.4836e+00   2.9926e+00   1.9710e+00   9.3782e-02   9.0622e-01   8.9747e+08   2.1147e+08   2.0587e+09  
7.1531e+00   3.7175e+10   3.4786e+09   3.3723e+10   3.4786e+00   2.9883e+00   1.9740e+00   9.3574e-02   9.0643e-01   8.9620e+08   2.1119e+08   2.0567e+09  
7.1631e+00   3.7205e+10   3.4737e+09   3.3758e+10   3.4737e+00   2.9841e+00   1.9770e+00   9.3367e-02   9.0663e-01   8.9494e+08   2.1090e+08   2.0546e+09  
7.1731e+00   3.7235e+10   3.4688e+09   3.3793e+10   3.4688e+00   2.9798e+00   1.9801e+00   9.3161e-02   9.0684e-01   8.9368e+08   2.1062e+08   2.0595e+09  
7.1831e+00   3.7265e+10   3.4640e+09   3.3827e+10   3.4640e+00   2.9756e+00   1.9832e+00   9.2955e-02   9.0704e-01   8.9242e+08   2.1033e+08   2.0577e+09  
7.1931e+00   3.7294e+10   3.4591e+09   3.3862e+10   3.4591e+00   2.9713e+00   1.9864e+00   9.2750e-02   9.0725e-01   8.9116e+08   2.1005e+08   2.0559e+09  
7.2031e+00   3.7324e+10   3.4542e+09   3.3897e+10   3.4542e+00   2.9671e+00   1.9896e+00   9.2546e-02   9.0745e-01   8.8990e+08   2.0976e+08   2.0541e+09  
7.2131e+00   3.7354e+10   3.4493e+09   3.3931e+10   3.4493e+00   2.9628e+00   1.9928e+00   9.2342e-02   9.0766e-01   8.8865e+08   2.0948e+08   2.0523e+09  
7.2231e+00   3.7383e+10   3.4445e+09   3.3966e+10   3.4445e+00   2.9586e+00   1.9960e+00   9.2139e-02   9.0786e-01   8.8740e+08   2.0919e+08   2.0505e+09  
7.2331e+00   3.7413e+10   3.4396e+09   3.4000e+10   3.4396e+00   2.9544e+00   1.9992e+00   9.1936e-02   9.0806e-01   8.8614e+08   2.0891e+08   2.0487e+09  
7.2431e+00   3.7442e+10   3.4347e+09   3.4034e+10   3.4347e+00   2.9502e+00   2.0024e+00   9.1734e-02   9.0827e-01   8.8489e+08   2.0863e+08   2.0469e+09  
7.2531e+00   3.7472e+10   3.4299e+09   3.4069e+10   3.4299e+00   2.9459e+00   2.0057e+00   9.1533e-02   9.0847e-01   8.8365e+08   2.0834e+08   2.0451e+09  
7.2631e+00   3.7501e+10   3.4251e+09   3.4103e+10   3.4251e+00   2.9417e+00   2.0089e+00   9.1332e-02   9.0867e-01   8.8240e+08   2.0806e+08   2.0432e+09  
7.2731e+00   3.7531e+10   3.4202e+09   3.4137e+10   3.4202e+00   2.9375e+00   2.0121e+00   9.1131e-02   9.0887e-01   8.8115e+08   2.0778e+08   2.0414e+09  
7.2831e+00   3.7560e+10   3.4154e+09   3.4172e+10   3.4154e+00   2.9333e+00   2.0154e+00   9.0932e-02   9.0907e-01   8.7991e+08   2.0749e+08   2.0395e+09  
7.2931e+00   3.7589e+10   3.4106e+09   3.4206e+10   3.4106e+00   2.9292e+00   2.0186e+00   9.0732e-02   9.0927e-01   8.7867e+08   2.0721e+08   2.0377e+09  
7.3031e+00   3.7619e+10   3.4058e+09   3.4240e+10   3.4058e+00   2.9250e+00   2.0219e+00   9.0534e-02   9.0947e-01   8.7743e+08   2.0693e+08   2.0358e+09  
7.3131e+00   3.7648e+10   3.4010e+09   3.4274e+10   3.4010e+00   2.9208e+00   2.0251e+00   9.0336e-02   9.0966e-01   8.7619e+08   2.0665e+08   2.0339e+09  
7.3231e+00   3.7677e+10   3.3962e+09   3.4308e+10   3.3962e+00   2.9166e+00   2.0284e+00   9.0138e-02   9.0986e-01   8.7495e+08   2.0637e+08   2.0320e+09  
7.3331e+00   3.7706e+10   3.3914e+09   3.4342e+10   3.3914e+00   2.9125e+00   2.0316e+00   8.9942e-02   9.1006e-01   8.7372e+08   2.0609e+08   2.0301e+09  
7.3431e+00   3.7735e+10   3.3866e+09   3.4376e+10   3.3866e+00   2.9083e+00   2.0349e+00   8.9745e-02   9.1025e-01   8.7249e+08   2.0580e+08   2.0282e+09  
7.3531e+00   3.7764e+10   3.3818e+09   3.4410e+10   3.3818e+00   2.9042e+00   2.0382e+00   8.9550e-02   9.1045e-01   8.7125e+08   2.0552e+08   2.0263e+09  
7.3631e+00   3.7793e+10   3.3770e+09   3.4443e+10   3.3770e+00   2.9000e+00   2.0414e+00   8.9354e-02   9.1065e-01   8.7002e+08   2.0524e+08   2.0244e+09  
7.3731e+00   3.7822e+10   3.3722e+09   3.4477e+10   3.3722e+00   2.8959e+00   2.0447e+00   8.9160e-02   9.1084e-01   8.6879e+08   2.0496e+08   2.0225e+09  
7.3831e+00   3.7851e+10   3.3675e+09   3.4511e+10   3.3675e+00   2.8917e+00   2.0480e+00   8.8966e-02   9.1103e-01   8.6757e+08   2.0468e+08   2.0205e+09  
7.3931e+00   3.7880e+10   3.3627e+09   3.4545e+10   3.3627e+00   2.8876e+00   2.0513e+00   8.8772e-02   9.1123e-01   8.6634e+08   2.0440e+08   2.0186e+09  
7.4031e+00   3.7909e+10   3.3580e+09   3.4578e+10   3.3580e+00   2.8835e+00   2.0545e+00   8.8580e-02   9.1142e-01   8.6512e+08   2.0412e+08   2.0167e+09  
7.4131e+00   3.7938e+10   3.3532e+09   3.4612e+10   3.3532e+00   2.8794e+00   2.0578e+00   8.8387e-02   9.1161e-01   8.6389e+08   2.0384e+08   2.0147e+09  
7.4231e+00   3.7967e+10   3.3485e+09   3.4645e+10   3.3485e+00   2.8753e+00   2.0611e+00   8.8195e-02   9.1180e-01   8.6267e+08   2.0357e+08   2.0128e+09  
7.4331e+00   3.7995e+10   3.3438e+09   3.4679e+10   3.3438e+00   2.8712e+00   2.0644e+00   8.8004e-02   9.1200e-01   8.6146e+08   2.0329e+08   2.0108e+09  
7.4431e+00   3.8024e+10   3.3390e+09   3.4712e+10   3.3390e+00   2.8671e+00   2.0677e+00   8.7813e-02   9.1219e-01   8.6024e+08   2.0301e+08   2.0088e+09  
7.4531e+00   3.8053e+10   3.3343e+09   3.4746e+10   3.3343e+00   2.8630e+00   2.0710e+00   8.7623e-02   9.1238e-01   8.5902e+08   2.0273e+08   2.0068e+09  
7.4631e+00   3.8081e+10   3.3296e+09   3.4779e+10   3.3296e+00   2.8589e+00   2.0743e+00   8.7434e-02   9.1257e-01   8.5781e+08   2.0245e+08   2.0049e+09  
7.4731e+00   3.8110e+10   3.3249e+09   3.4812e+10   3.3249e+00   2.8548e+00   2.0775e+00   8.7245e-02   9.1276e-01   8.5660e+08   2.0218e+08   2.0029e+09  
7.4831e+00   3.8139e+10   3.3202e+09   3.4846e+10   3.3202e+00   2.8507e+00   2.0808e+00   8.7056e-02   9.1294e-01   8.5538e+08   2.0190e+08   2.0009e+09  
7.4931e+00   3.8167e+10   3.3155e+09   3.4879e+10   3.3155e+00   2.8467e+00   2.0841e+00   8.6868e-02   9.1313e-01   8.5417e+08   2.0162e+08   1.9989e+09  
7.5031e+00   3.8195e+10   3.3108e+09   3.4912e+10   3.3108e+00   2.8426e+00   2.0874e+00   8.6681e-02   9.1332e-01   8.5297e+08   2.0135e+08   1.9969e+09  
7.5131e+00   3.8224e+10   3.3061e+09   3.4945e+10   3.3061e+00   2.8385e+00   2.0907e+00   8.6494e-02   9.1351e-01   8.5176e+08   2.0107e+08   1.9949e+09  
7.5231e+00   3.8252e+10   3.3014e+09   3.4978e+10   3.3014e+00   2.8345e+00   2.0940e+00   8.6307e-02   9.1369e-01   8.5056e+08   2.0079e+08   1.9929e+09  
7.5331e+00   3.8281e+10   3.2968e+09   3.5011e+10   3.2968e+00   2.8304e+00   2.0972e+00   8.6122e-02   9.1388e-01   8.4935e+08   2.0052e+08   1.9908e+09  
7.5431e+00   3.8309e+10   3.2921e+09   3.5044e+10   3.2921e+00   2.8264e+00   2.1005e+00   8.5936e-02   9.1406e-01   8.4815e+08   2.0024e+08   1.9888e+09  
7.5531e+00   3.8337e+10   3.2875e+09   3.5077e+10   3.2875e+00   2.8224e+00   2.1038e+00   8.5751e-02   9.1425e-01   8.4695e+08   1.9997e+08   1.9868e+09  
7.5631e+00   3.8365e+10   3.2828e+09   3.5110e+10   3.2828e+00   2.8183e+00   2.1071e+00   8.5567e-02   9.1443e-01   8.4575e+08   1.9969e+08   1.9847e+09  
7.5731e+00   3.8393e+10   3.2782e+09   3.5143e+10   3.2782e+00   2.8143e+00   2.1104e+00   8.5383e-02   9.1462e-01   8.4456e+08   1.9942e+08   1.9827e+09  
7.5831e+00   3.8422e+10   3.2735e+09   3.5175e+10   3.2735e+00   2.8103e+00   2.1136e+00   8.5200e-02   9.1480e-01   8.4336e+08   1.9914e+08   1.9806e+09  
7.5931e+00   3.8450e+10   3.2689e+09   3.5208e+10   3.2689e+00   2.8063e+00   2.1169e+00   8.5018e-02   9.1498e-01   8.4217e+08   1.9887e+08   1.9786e+09  
7.6031e+00   3.8478e+10   3.2643e+09   3.5241e+10   3.2643e+00   2.8023e+00   2.1202e+00   8.4835e-02   9.1516e-01   8.4098e+08   1.9860e+08   1.9765e+09  
7.6131e+00   3.8506e+10   3.2596e+09   3.5274e+10   3.2596e+00   2.7983e+00   2.1234e+00   8.4654e-02   9.1535e-01   8.3979e+08   1.9832e+08   1.9745e+09  
7.6231e+00   3.8534e+10   3.2550e+09   3.5306e+10   3.2550e+00   2.7943e+00   2.1267e+00   8.4472e-02   9.1553e-01   8.3860e+08   1.9805e+08   1.9724e+09  
7.6331e+00   3.8562e+10   3.2504e+09   3.5339e+10   3.2504e+00   2.7903e+00   2.1300e+00   8.4292e-02   9.1571e-01   8.3741e+08   1.9778e+08   1.9703e+09  
7.6431e+00   3.8589e+10   3.2458e+09   3.5371e+10   3.2458e+00   2.7863e+00   2.1333e+00   8.4112e-02   9.1589e-01   8.3623e+08   1.9750e+08   1.9683e+09  
7.6531e+00   3.8617e+10   3.2412e+09   3.5404e+10   3.2412e+00   2.7823e+00   2.1365e+00   8.3932e-02   9.1607e-01   8.3504e+08   1.9723e+08   1.9662e+09  
7.6631e+00   3.8645e+10   3.2366e+09   3.5436e+10   3.2366e+00   2.7784e+00   2.1398e+00   8.3753e-02   9.1625e-01   8.3386e+08   1.9696e+08   1.9641e+09  
7.6731e+00   3.8673e+10   3.2321e+09   3.5468e+10   3.2321e+00   2.7744e+00   2.1431e+00   8.3574e-02   9.1643e-01   8.3268e+08   1.9669e+08   1.9704e+09  
7.6831e+00   3.8701e+10   3.2275e+09   3.5501e+10   3.2275e+00   2.7704e+00   2.1468e+00   8.3396e-02   9.1660e-01   8.3150e+08   1.9642e+08   1.9686e+09  
7.6931e+00   3.8728e+10   3.2229e+09   3.5533e+10   3.2229e+00   2.7665e+00   2.1504e+00   8.3219e-02   9.1678e-01   8.3032e+08   1.9614e+08   1.9668e+09  
7.7031e+00   3.8756e+10   3.2183e+09   3.5565e+10   3.2183e+00   2.7625e+00   2.1541e+00   8.3041e-02   9.1696e-01   8.2915e+08   1.9587e+08   1.9649e+09  
7.7131e+00   3.8784e+10   3.2138e+09   3.5597e+10   3.2138e+00   2.7586e+00   2.1578e+00   8.2865e-02   9.1714e-01   8.2797e+08   1.9560e+08   1.9631e+09  
7.7231e+00   3.8811e+10   3.2092e+09   3.5630e+10   3.2092e+00   2.7546e+00   2.1615e+00   8.2689e-02   9.1731e-01   8.2680e+08   1.9533e+08   1.9613e+09  
7.7331e+00   3.8839e+10   3.2047e+09   3.5662e+10   3.2047e+00   2.7507e+00   2.1652e+00   8.2513e-02   9.1749e-01   8.2563e+08   1.9506e+08   1.9594e+09  
7.7431e+00   3.8866e+10   3.2001e+09   3.5694e+10   3.2001e+00   2.7468e+00   2.1689e+00   8.2338e-02   9.1766e-01   8.2446e+08   1.9479e+08   1.9576e+09  
7.7531e+00   3.8894e+10   3.1956e+09   3.5726e+10   3.1956e+00   2.7429e+00   2.1726e+00   8.2163e-02   9.1784e-01   8.2329e+08   1.9452e+08   1.9557e+09  
7.7631e+00   3.8921e+10   3.1911e+09   3.5758e+10   3.1911e+00   2.7389e+00   2.1763e+00   8.1989e-02   9.1801e-01   8.2213e+08   1.9425e+08   1.9538e+09  
7.7731e+00   3.8948e+10   3.1866e+09   3.5790e+10   3.1866e+00   2.7350e+00   2.1800e+00   8.1815e-02   9.1818e-01   8.2096e+08   1.9399e+08   1.9520e+09  
7.7831e+00   3.8976e+10   3.1821e+09   3.5821e+10   3.1821e+00   2.7311e+00   2.1838e+00   8.1642e-02   9.1836e-01   8.1980e+08   1.9372e+08   1.9501e+09  
7.7931e+00   3.9003e+10   3.1775e+09   3.5853e+10   3.1775e+00   2.7272e+00   2.1875e+00   8.1469e-02   9.1853e-01   8.1864e+08   1.9345e+08   1.9482e+09  
7.8031e+00   3.9030e+10   3.1730e+09   3.5885e+10   3.1730e+00   2.7233e+00   2.1912e+00   8.1297e-02   9.1870e-01   8.1748e+08   1.9318e+08   1.9463e+09  
7.8131e+00   3.9057e+10   3.1685e+09   3.5917e+10   3.1685e+00   2.7195e+00   2.1950e+00   8.1125e-02   9.1887e-01   8.1632e+08   1.9291e+08   1.9444e+09  
7.8231e+00   3.9085e+10   3.1641e+09   3.5948e+10   3.1641e+00   2.7156e+00   2.1987e+00   8.0954e-02   9.1905e-01   8.1516e+08   1.9265e+08   1.9425e+09  
7.8331e+00   3.9112e+10   3.1596e+09   3.5980e+10   3.1596e+00   2.7117e+00   2.2025e+00   8.0783e-02   9.1922e-01   8.1401e+08   1.9238e+08   1.9406e+09  
7.8431e+00   3.9139e+10   3.1551e+09   3.6012e+10   3.1551e+00   2.7078e+00   2.2062e+00   8.0613e-02   9.1939e-01   8.1285e+08   1.9211e+08   1.9387e+09  
7.8531e+00   3.9166e+10   3.1506e+09   3.6043e+10   3.1506e+00   2.7040e+00   2.2100e+00   8.0443e-02   9.1956e-01   8.1170e+08   1.9185e+08   1.9368e+09  
7.8631e+00   3.9193e+10   3.1461e+09   3.6075e+10   3.1461e+00   2.7001e+00   2.2137e+00   8.0273e-02   9.1973e-01   8.1055e+08   1.9158e+08   1.9348e+09  
7.8731e+00   3.9220e+10   3.1417e+09   3.6106e+10   3.1417e+00   2.6962e+00   2.2175e+00   8.0104e-02   9.1990e-01   8.0940e+08   1.9132e+08   1.9329e+09  
7.8831e+00   3.9247e+10   3.1372e+09   3.6138e+10   3.1372e+00   2.6924e+00   2.2212e+00   7.9936e-02   9.2006e-01   8.0825e+08   1.9105e+08   1.9310e+09  
7.8931e+00   3.9274e+10   3.1328e+09   3.6169e+10   3.1328e+00   2.6886e+00   2.2250e+00   7.9768e-02   9.2023e-01   8.0711e+08   1.9078e+08   1.9290e+09  
7.9031e+00   3.9301e+10   3.1283e+09   3.6200e+10   3.1283e+00   2.6847e+00   2.2287e+00   7.9600e-02   9.2040e-01   8.0596e+08   1.9052e+08   1.9271e+09  
7.9131e+00   3.9327e+10   3.1239e+09   3.6232e+10   3.1239e+00   2.6809e+00   2.2325e+00   7.9433e-02   9.2057e-01   8.0482e+08   1.9026e+08   1.9251e+09  
7.9231e+00   3.9354e+10   3.1195e+09   3.6263e+10   3.1195e+00   2.6771e+00   2.2362e+00   7.9267e-02   9.2073e-01   8.0368e+08   1.8999e+08   1.9232e+09  
7.9331e+00   3.9381e+10   3.1151e+09   3.6294e+10   3.1151e+00   2.6732e+00   2.2400e+00   7.9100e-02   9.2090e-01   8.0254e+08   1.8973e+08   1.9212e+09  
7.9431e+00   3.9408e+10   3.1106e+09   3.6325e+10   3.1106e+00   2.6694e+00   2.2437e+00   7.8935e-02   9.2107e-01   8.0140e+08   1.8946e+08   1.9192e+09  
7.9531e+00   3.9434e+10   3.1062e+09   3.6356e+10   3.1062e+00   2.6656e+00   2.2475e+00   7.8769e-02   9.2123e-01   8.0026e+08   1.8920e+08   1.9173e+09  
7.9631e+00   3.9461e+10   3.1018e+09   3.6387e+10   3.1018e+00   2.6618e+00   2.2513e+00   7.8605e-02   9.2140e-01   7.9913e+08   1.8894e+08   1.9153e+09  
7.9731e+00   3.9488e+10   3.0974e+09   3.6418e+10   3.0974e+00   2.6580e+00   2.2550e+00   7.8440e-02   9.2156e-01   7.9799e+08   1.8867e+08   1.9133e+09  
7.9831e+00   3.9514e+10   3.0930e+09   3.6449e+10   3.0930e+00   2.6542e+00   2.2588e+00   7.8276e-02   9.2172e-01   7.9686e+08   1.8841e+08   1.9113e+09  
7.9931e+00   3.9541e+10   3.0886e+09   3.6480e+10   3.0886e+00   2.6504e+00   2.2625e+00   7.8113e-02   9.2189e-01   7.9573e+08   1.8815e+08   1.9093e+09  
8.0031e+00   3.9567e+10   3.0843e+09   3.6511e+10   3.0843e+00   2.6466e+00   2.2663e+00   7.7950e-02   9.2205e-01   7.9460e+08   1.8789e+08   1.9073e+09  
8.0131e+00   3.9594e+10   3.0799e+09   3.6542e+10   3.0799e+00   2.6429e+00   2.2700e+00   7.7787e-02   9.2221e-01   7.9347e+08   1.8763e+08   1.9053e+09  
8.0231e+00   3.9620e+10   3.0755e+09   3.6573e+10   3.0755e+00   2.6391e+00   2.2738e+00   7.7625e-02   9.2238e-01   7.9235e+08   1.8737e+08   1.9033e+09  
8.0331e+00   3.9646e+10   3.0711e+09   3.6604e+10   3.0711e+00   2.6353e+00   2.2775e+00   7.7463e-02   9.2254e-01   7.9122e+08   1.8710e+08   1.9013e+09  
8.0431e+00   3.9673e+10   3.0668e+09   3.6634e+10   3.0668e+00   2.6316e+00   2.2812e+00   7.7302e-02   9.2270e-01   7.9010e+08   1.8684e+08   1.8993e+09  
8.0531e+00   3.9699e+10   3.0624e+09   3.6665e+10   3.0624e+00   2.6278e+00   2.2850e+00   7.7141e-02   9.2286e-01   7.8898e+08   1.8658e+08   1.8973e+09  
8.0631e+00   3.9725e+10   3.0581e+09   3.6696e+10   3.0581e+00   2.6240e+00   2.2887e+00   7.6981e-02   9.2302e-01   7.8786e+08   1.8632e+08   1.8952e+09  
8.0731e+00   3.9752e+10   3.0537e+09   3.6726e+10   3.0537e+00   2.6203e+00   2.2924e+00   7.6821e-02   9.2318e-01   7.8674e+08   1.8606e+08   1.8932e+09  
8.0831e+00   3.9778e+10   3.0494e+09   3.6757e+10   3.0494e+00   2.6166e+00   2.2962e+00   7.6661e-02   9.2334e-01   7.8563e+08   1.8580e+08   1.8912e+09  
8.0931e+00   3.9804e+10   3.0451e+09   3.6787e+10   3.0451e+00   2.6128e+00   2.2999e+00   7.6502e-02   9.2350e-01   7.8451e+08   1.8555e+08   1.8891e+09  
8.1031e+00   3.9830e+10   3.0408e+09   3.6818e+10   3.0408e+00   2.6091e+00   2.3036e+00   7.6343e-02   9.2366e-01   7.8340e+08   1.8529e+08   1.8871e+09  
8.1131e+00   3.9856e+10   3.0364e+09   3.6848e+10   3.0364e+00   2.6054e+00   2.3073e+00   7.6185e-02   9.2381e-01   7.8229e+08   1.8503e+08   1.8851e+09  
8.1231e+00   3.9882e+10   3.0321e+09   3.6878e+10   3.0321e+00   2.6016e+00   2.3110e+00   7.6027e-02   9.2397e-01   7.8117e+08   1.8477e+08   1.8830e+09  
8.1331e+00   3.9908e+10   3.0278e+09   3.6909e+10   3.0278e+00   2.5979e+00   2.3147e+00   7.5870e-02   9.2413e-01   7.8007e+08   1.8451e+08   1.8810e+09  
8.1431e+00   3.9934e+10   3.0235e+09   3.6939e+10   3.0235e+00   2.5942e+00   2.3184e+00   7.5713e-02   9.2429e-01   7.7896e+08   1.8425e+08   1.8789e+09  
8.1531e+00   3.9960e+10   3.0192e+09   3.6969e+10   3.0192e+00   2.5905e+00   2.3221e+00   7.5557e-02   9.2444e-01   7.7785e+08   1.8400e+08   1.8769e+09  
8.1631e+00   3.9986e+10   3.0149e+09   3.6999e+10   3.0149e+00   2.5868e+00   2.3258e+00   7.5400e-02   9.2460e-01   7.7675e+08   1.8374e+08   1.8748e+09  
8.1731e+00   4.0012e+10   3.0107e+09   3.7030e+10   3.0107e+00   2.5831e+00   2.3295e+00   7.5245e-02   9.2476e-01   7.7565e+08   1.8348e+08   1.8804e+09  
