 ele  Z   A   PFAv000     PFAv150     PFAv300     PFBv000     PFBv150     PFBv300     PFCv000     PFCv150     PFCv300     PFDv000     PFDv150     PFDv300      YAv000      YAv150      YAv300      YBv000      YBv150      YBv300      YCv000      YCv150      YCv300      YDv000      YDv150      YDv300     PFAvavg     PFBvavg     PFCvavg     PFDvavg      YAvavg      YBvavg      YCvavg      YDvavg       iniA        iniB        iniC        iniD 
Se76   34   76  7.0738E+01  1.2882E+02  1.2772E+02  2.8856E+02  5.7337E+02  6.2950E+02  1.2591E+01  4.3705E+02  6.0432E+02  1.8193E+00  5.8156E+02  4.3285E+02  7.6031E-07  1.3507E-06  1.3450E-06  3.0551E-07  5.8874E-07  6.4500E-07  1.3433E-09  4.2261E-08  6.0881E-08  1.9334E-11  5.9198E-09  4.4525E-09  7.0741E+01  2.8857E+02  1.2611E+01  1.8488E+00  7.6034E-07  3.0553E-07  1.3454E-09  1.9648E-11  1.1469E-08  1.1468E-09  1.1468E-10  1.1468E-11
Se77   34   77  7.4193E+01  1.2581E+02  1.2261E+02  1.5003E+02  3.3476E+02  3.9268E+02  4.9629E+00  1.7237E+02  2.9139E+02  1.1301E+00  2.2061E+02  2.2945E+02  6.5791E-07  1.0883E-06  1.0653E-06  1.3105E-07  2.8358E-07  3.3194E-07  4.3680E-10  1.3751E-08  2.4218E-08  9.9081E-12  1.8526E-09  1.9471E-09  7.4196E+01  1.5004E+02  4.9709E+00  1.1413E+00  6.5793E-07  1.3106E-07  4.3751E-10  1.0006E-11  9.4622E-09  9.4610E-10  9.4610E-11  9.4610E-12
Se78   34   78  3.4971E+01  6.9853E+01  7.3816E+01  1.4386E+02  3.0217E+02  3.6364E+02  5.3501E+00  2.3298E+02  4.5523E+02  1.3322E+00  3.8287E+02  3.4069E+02  9.7864E-07  1.9069E-06  2.0239E-06  3.9654E-07  8.0779E-07  9.7004E-07  1.4860E-09  5.8653E-08  1.1940E-07  3.6860E-11  1.0147E-08  9.1238E-09  3.4973E+01  1.4386E+02  5.3611E+00  1.3516E+00  9.7869E-07  3.9656E-07  1.4891E-09  3.7398E-11  2.9861E-08  2.9857E-09  2.9857E-10  2.9857E-11
Se80   34   80  1.2757E+01  2.5318E+01  2.8581E+01  2.4787E+01  9.0536E+01  1.1517E+02  1.1490E+00  5.8697E+01  9.7542E+01  8.8297E-01  5.0219E+01  7.9200E+01  7.6419E-07  1.4794E-06  1.6774E-06  1.4625E-07  5.1809E-07  6.5763E-07  6.8314E-10  3.1631E-08  5.4765E-08  5.2296E-11  2.8489E-09  4.5403E-09  1.2758E+01  2.4790E+01  1.1517E+00  8.8548E-01  7.6423E-07  1.4627E-07  6.8478E-10  5.2445E-11  6.3920E-08  6.3912E-09  6.3912E-10  6.3912E-11
Se82   34   82  2.4775E+01  3.7600E+01  4.4864E+01  1.8876E+01  3.9146E+01  8.5957E+01  8.5283E-01  1.1224E+01  3.7577E+01  8.8788E-01  2.5360E+00  3.7684E+01  2.6768E-07  3.9629E-07  4.7491E-07  2.0089E-08  4.0405E-08  8.8534E-08  9.1460E-11  1.0910E-09  3.8055E-09  9.4853E-12  2.5950E-11  3.8967E-10  2.4776E+01  1.8877E+01  8.5333E-01  8.8797E-01  2.6769E-07  2.0090E-08  9.1514E-11  9.4862E-12  1.1529E-08  1.1528E-09  1.1528E-10  1.1528E-11
Br79   35   79  2.5926E+01  4.7011E+01  5.0974E+01  8.1943E+01  2.0036E+02  2.3746E+02  3.3987E+00  1.5796E+02  2.6236E+02  1.0502E+00  1.9761E+02  1.8516E+02  2.4836E-07  4.3930E-07  4.7842E-07  7.7315E-08  1.8334E-07  2.1683E-07  3.2313E-10  1.3612E-08  2.3555E-08  9.9467E-12  1.7926E-09  1.6973E-09  2.5927E+01  8.1949E+01  3.4061E+00  1.0602E+00  2.4837E-07  7.7321E-08  3.2384E-10  1.0042E-11  1.0222E-08  1.0220E-09  1.0220E-10  1.0220E-11
Br81   35   81  2.4497E+01  4.4280E+01  4.8225E+01  8.0769E+01  1.9768E+02  2.4039E+02  2.5042E+00  1.2518E+02  2.3899E+02  1.1041E+00  1.6678E+02  1.8370E+02  2.3405E-07  4.1270E-07  4.5142E-07  7.6015E-08  1.8042E-07  2.1895E-07  2.3748E-10  1.0759E-08  2.1402E-08  1.0431E-11  1.5091E-09  1.6797E-09  2.4498E+01  8.0775E+01  2.5101E+00  1.1126E+00  2.3406E-07  7.6020E-08  2.3804E-10  1.0510E-11  1.0195E-08  1.0194E-09  1.0194E-10  1.0194E-11
Kr78   36   78  2.8375E+01  4.4441E+01  5.6050E+01  1.6946E+02  3.3008E+02  5.1561E+02  1.4281E+01  3.3758E+02  6.1465E+02  3.1953E+00  3.5669E+02  4.5381E+02  9.8295E-09  1.5017E-08  1.9023E-08  5.7821E-09  1.0923E-08  1.7026E-08  4.9103E-11  1.0520E-09  1.9956E-09  1.0944E-12  1.1702E-10  1.5044E-10  2.8376E+01  1.6946E+02  1.4297E+01  3.2133E+00  9.8297E-09  5.7823E-09  4.9156E-11  1.1006E-12  3.6964E-10  3.6959E-11  3.6959E-12  3.6959E-13
Kr80   36   80  4.6871E+01  8.6125E+01  9.5095E+01  4.4936E+02  7.2508E+02  9.5801E+02  1.7290E+01  6.3623E+02  1.3408E+03  2.8755E+00  1.1524E+03  9.7548E+02  1.0700E-07  1.9180E-07  2.1270E-07  1.0105E-07  1.5813E-07  2.0848E-07  3.9178E-10  1.3066E-08  2.8690E-08  6.4905E-12  2.4914E-09  2.1312E-09  4.6873E+01  4.4937E+02  1.7320E+01  2.9340E+00  1.0701E-07  1.0105E-07  3.9245E-10  6.6226E-12  2.4360E-09  2.4357E-10  2.4357E-11  2.4357E-12
Kr82   36   82  2.6455E+01  6.0702E+01  6.5234E+01  1.8354E+02  3.6530E+02  4.7737E+02  5.6130E+00  2.9321E+02  7.0298E+02  1.6779E+00  5.5670E+02  5.5979E+02  3.1018E-07  6.9427E-07  7.4936E-07  2.1198E-07  4.0918E-07  5.3357E-07  6.5324E-10  3.0928E-08  7.7256E-08  1.9452E-11  6.1818E-09  6.2814E-09  2.6457E+01  1.8355E+02  5.6269E+00  1.7062E+00  3.1020E-07  2.1199E-07  6.5485E-10  1.9780E-11  1.2511E-08  1.2510E-09  1.2510E-10  1.2510E-11
Kr83   36   83  2.0090E+01  3.8440E+01  4.2858E+01  8.4553E+01  1.8210E+02  2.3935E+02  2.5970E+00  1.2219E+02  3.0280E+02  1.0760E+00  2.1285E+02  2.3770E+02  2.3621E-07  4.4089E-07  4.9370E-07  9.7919E-08  2.0453E-07  2.6826E-07  3.0305E-10  1.2924E-08  3.3367E-08  1.2507E-11  2.3700E-09  2.6745E-09  2.0091E+01  8.4558E+01  2.6027E+00  1.0867E+00  2.3622E-07  9.7925E-08  3.0372E-10  1.2633E-11  1.2546E-08  1.2544E-09  1.2544E-10  1.2544E-11
Kr84   36   84  1.0714E+01  2.3350E+01  2.5146E+01  7.4293E+01  1.6258E+02  2.1935E+02  2.1373E+00  1.1827E+02  3.4771E+02  1.0386E+00  2.2156E+02  2.8051E+02  6.2830E-07  1.3357E-06  1.4447E-06  4.2913E-07  9.1075E-07  1.2262E-06  1.2440E-09  6.2394E-08  1.9111E-07  6.0216E-11  1.2305E-08  1.5742E-08  1.0715E+01  7.4298E+01  2.1429E+00  1.0498E+00  6.2834E-07  4.2916E-07  1.2472E-09  6.0867E-11  6.2574E-08  6.2566E-09  6.2566E-10  6.2566E-11
Kr86   36   86  2.1651E+01  4.9871E+01  6.1113E+01  4.3736E+01  2.2807E+02  3.9710E+02  1.3409E+00  1.6403E+02  5.0564E+02  1.1059E+00  1.5525E+02  4.4072E+02  3.9310E-07  8.8328E-07  1.0871E-06  7.8216E-08  3.9557E-07  6.8727E-07  2.4164E-10  2.6792E-08  8.6045E-08  1.9852E-11  2.6693E-09  7.6576E-09  2.1652E+01  4.3745E+01  1.3488E+00  1.1137E+00  3.9312E-07  7.8233E-08  2.4306E-10  1.9993E-11  1.9374E-08  1.9371E-09  1.9371E-10  1.9371E-11
Rb85   37   85  1.5828E+01  3.5304E+01  3.9702E+01  8.8004E+01  2.3653E+02  3.2271E+02  2.3696E+00  1.7594E+02  4.5621E+02  1.1224E+00  2.5685E+02  3.5598E+02  2.1774E-07  4.7375E-07  5.3509E-07  1.1925E-07  3.1083E-07  4.2319E-07  3.2354E-10  2.1773E-08  5.8822E-08  1.5266E-11  3.3462E-09  4.6864E-09  1.5829E+01  8.8012E+01  2.3780E+00  1.1354E+00  2.1775E-07  1.1926E-07  3.2468E-10  1.5443E-11  1.4679E-08  1.4677E-09  1.4677E-10  1.4677E-11
Rb87   37   87  4.7623E+01  9.5456E+01  1.0764E+02  1.7702E+02  5.4108E+02  7.9333E+02  2.1830E+00  3.0104E+02  9.7706E+02  1.2915E+00  3.1930E+02  7.6978E+02  2.7596E-07  5.3959E-07  6.1113E-07  1.0104E-07  2.9952E-07  4.3823E-07  1.2556E-10  1.5693E-08  5.3067E-08  7.3993E-12  1.7523E-09  4.2689E-09  4.7625E+01  1.7704E+02  2.1974E+00  1.3077E+00  2.7598E-07  1.0105E-07  1.2639E-10  7.4921E-12  6.1834E-09  6.1826E-10  6.1826E-11  6.1826E-12
Sr84   38   84  5.7837E+01  1.0127E+02  1.2277E+02  4.5029E+02  1.1122E+03  5.8210E+03  1.2363E+01  9.6156E+02  8.6560E+03  4.5815E+00  1.0396E+03  7.2882E+03  1.3864E-08  2.3680E-08  2.8833E-08  1.0632E-08  2.5470E-08  1.3302E-07  2.9416E-11  2.0736E-09  1.9448E-08  1.0859E-12  2.3601E-10  1.6720E-09  5.7840E+01  4.5032E+02  1.2409E+01  4.6343E+00  1.3865E-08  1.0633E-08  2.9525E-11  1.0984E-12  2.5579E-10  2.5576E-11  2.5576E-12  2.5576E-13
Sr86   38   86  3.1140E+01  7.0852E+01  7.8050E+01  4.5602E+02  8.2279E+02  1.3967E+03  8.8315E+00  6.2520E+02  2.8270E+03  2.8839E+00  1.5221E+03  2.5546E+03  1.3515E-07  2.9997E-07  3.3189E-07  1.9495E-07  3.4113E-07  5.7783E-07  3.8044E-10  2.4410E-08  1.1500E-07  1.2375E-11  6.2560E-09  1.0610E-08  3.1142E+01  4.5604E+02  8.8612E+00  2.9613E+00  1.3516E-07  1.9496E-07  3.8172E-10  1.2707E-11  4.6312E-09  4.6306E-10  4.6306E-11  4.6306E-12
Sr87   38   87  2.0924E+01  5.0126E+01  5.6150E+01  3.5490E+02  6.3729E+02  1.0236E+03  6.1616E+00  4.6464E+02  2.1498E+03  2.0740E+00  1.2222E+03  1.9601E+03  6.4205E-08  1.5004E-07  1.6880E-07  1.0726E-07  1.8680E-07  2.9939E-07  1.8765E-10  1.2825E-08  6.1827E-08  6.2920E-12  3.5514E-09  5.7557E-09  2.0926E+01  3.5492E+02  6.1837E+00  2.1362E+00  6.4209E-08  1.0727E-07  1.8832E-10  6.4806E-12  3.2742E-09  3.2737E-10  3.2737E-11  3.2737E-12
Sr88   38   88  1.4377E+01  3.4113E+01  4.4520E+01  2.0027E+02  4.3825E+02  1.1361E+03  3.0565E+00  3.1951E+02  3.2509E+03  1.2514E+00  7.0699E+02  4.0038E+03  5.3496E-07  1.2383E-06  1.6231E-06  7.3403E-07  1.5578E-06  4.0300E-06  1.1289E-09  1.0696E-07  1.1338E-06  4.6041E-11  2.4914E-08  1.4258E-07  1.4378E+01  2.0028E+02  3.0717E+00  1.2874E+00  5.3500E-07  7.3407E-07  1.1345E-09  4.7364E-11  3.9706E-08  3.9701E-09  3.9701E-10  3.9701E-11
Y89    39   89  9.3045E+00  2.2036E+01  3.2300E+01  1.3146E+02  3.1750E+02  1.1301E+03  2.8015E+00  2.7318E+02  3.7213E+03  1.2429E+00  5.9488E+02  5.1254E+03  9.2656E-08  2.1406E-07  3.1514E-07  1.2896E-07  3.0204E-07  1.0728E-06  2.7691E-10  2.4473E-08  3.4734E-07  1.2238E-11  5.6104E-09  4.8847E-08  9.3052E+00  1.3147E+02  2.8146E+00  1.2731E+00  9.2662E-08  1.2896E-07  2.7820E-10  1.2535E-11  1.0626E-08  1.0625E-09  1.0625E-10  1.0625E-11
Zr90   40   90  4.9510E+00  1.1190E+01  2.0614E+01  6.1640E+01  1.5597E+02  1.9854E+03  2.0176E+00  1.6399E+02  4.7496E+03  1.1808E+00  3.2060E+02  6.4488E+03  6.0132E-08  1.3258E-07  2.4530E-07  7.3741E-08  1.8096E-07  2.2986E-06  2.4321E-10  1.7917E-08  5.4067E-07  1.4179E-11  3.6875E-09  7.4954E-08  4.9513E+00  6.1645E+01  2.0254E+00  1.1971E+00  6.0136E-08  7.3746E-08  2.4415E-10  1.4375E-11  1.2960E-08  1.2958E-09  1.2958E-10  1.2958E-11
Zr91   40   91  6.9224E+00  1.4403E+01  2.3144E+01  6.0505E+01  1.7642E+02  1.2387E+03  1.6723E+00  1.5489E+02  3.9544E+03  1.0570E+00  2.8341E+02  6.1720E+03  1.8539E-08  3.7628E-08  6.0726E-08  1.5961E-08  4.5133E-08  3.1622E-07  4.4452E-11  3.7316E-09  9.9260E-08  2.7987E-12  7.1879E-10  1.5818E-08  6.9228E+00  6.0511E+01  1.6797E+00  1.0713E+00  1.8540E-08  1.5962E-08  4.4648E-11  2.8368E-12  2.8577E-09  2.8573E-10  2.8573E-11  2.8573E-12
Zr92   40   92  3.4629E+00  8.1606E+00  1.4323E+01  4.1667E+01  1.2397E+02  1.0619E+03  1.5958E+00  1.3839E+02  4.6201E+03  1.0715E+00  2.6453E+02  7.5578E+03  1.4331E-08  3.2945E-08  5.8077E-08  1.6985E-08  4.9008E-08  4.1893E-07  6.5549E-11  5.1521E-09  1.7921E-07  4.3843E-12  1.0368E-09  2.9932E-08  3.4632E+00  4.1671E+01  1.6024E+00  1.0849E+00  1.4332E-08  1.6987E-08  6.5819E-11  4.4392E-12  4.4160E-09  4.4154E-10  4.4154E-11  4.4154E-12
Zr94   40   94  2.5872E+00  5.2970E+00  8.7054E+00  1.9200E+01  6.9197E+01  9.9837E+02  1.2760E+00  8.8271E+01  4.2741E+03  9.7152E-01  1.6187E+02  7.4485E+03  1.1086E-08  2.2142E-08  3.6548E-08  8.1039E-09  2.8326E-08  4.0782E-07  5.4269E-11  3.4028E-09  1.7166E-07  4.1161E-12  6.5688E-10  3.0545E-08  2.5873E+00  1.9202E+01  1.2802E+00  9.7971E-01  1.1087E-08  8.1050E-09  5.4447E-11  4.1508E-12  4.5725E-09  4.5719E-10  4.5719E-11  4.5719E-12
Zr96   40   96  5.2641E+00  1.2134E+01  2.2566E+01  9.0377E+00  1.8458E+02  2.9899E+03  4.1439E-01  1.4326E+02  7.5409E+03  2.7657E-01  3.9083E+02  1.1964E+04  3.7114E-09  8.3451E-09  1.5588E-08  6.2764E-10  1.2432E-08  2.0095E-07  2.8998E-12  9.0862E-10  4.9832E-08  1.9279E-13  2.6096E-10  8.0726E-09  5.2644E+00  9.0467E+00  4.2127E-01  2.9647E-01  3.7117E-09  6.2827E-10  2.9480E-12  2.0667E-13  7.5233E-10  7.5223E-11  7.5223E-12  7.5223E-13
Nb93   41   93  2.7089E+00  5.5611E+00  9.3023E+00  2.1427E+01  7.3284E+01  7.1351E+02  1.2278E+00  8.3296E+01  3.1157E+03  9.2107E-01  1.5285E+02  5.1210E+03  5.0126E-09  1.0038E-08  1.6865E-08  3.9056E-09  1.2955E-08  1.2586E-07  2.2550E-11  1.3866E-09  5.4038E-08  1.6852E-12  2.6786E-10  9.0687E-09  2.7090E+00  2.1430E+01  1.2317E+00  9.2881E-01  5.0128E-09  3.9061E-09  2.2623E-11  1.6993E-12  1.9745E-09  1.9743E-10  1.9743E-11  1.9743E-12
Mo92   42   92  1.5787E+00  2.1633E+00  2.9877E+00  8.6830E+00  1.7328E+01  1.6289E+03  1.3284E+00  2.7371E+01  8.1814E+03  1.0936E+00  3.3744E+01  1.0777E+04  1.1041E-09  1.4758E-09  2.0471E-09  5.9814E-10  1.1577E-09  1.0859E-07  9.2209E-12  1.7220E-10  5.3627E-08  7.5618E-13  2.2349E-11  7.2126E-09  1.5787E+00  8.6834E+00  1.3297E+00  1.0953E+00  1.1041E-09  5.9817E-10  9.2295E-12  7.5733E-13  7.4625E-10  7.4615E-11  7.4615E-12  7.4615E-13
Mo94   42   94  1.7645E+00  2.3565E+00  3.2439E+00  9.5615E+00  1.8415E+01  1.7099E+03  1.4784E+00  2.8646E+01  7.6343E+03  1.3921E+00  3.5899E+01  9.8879E+03  7.9434E-10  1.0348E-09  1.4308E-09  4.2399E-10  7.9192E-10  7.3380E-08  6.6061E-12  1.1601E-10  3.2212E-08  6.1961E-13  1.5305E-11  4.2599E-09  1.7645E+00  9.5620E+00  1.4798E+00  1.3938E+00  7.9435E-10  4.2401E-10  6.6119E-12  6.2039E-13  4.8037E-10  4.8031E-11  4.8031E-12  4.8031E-13
Mo95   42   95  3.1093E+00  6.1229E+00  1.0511E+01  1.2128E+01  7.4358E+01  8.5973E+02  1.1447E+00  8.2169E+01  4.0616E+03  9.8480E-01  1.3417E+02  6.1072E+03  2.4484E-09  4.7032E-09  8.1091E-09  9.4067E-10  5.5934E-09  6.4533E-08  8.9466E-12  5.8207E-10  2.9976E-08  7.6672E-13  1.0005E-10  4.6022E-09  3.1095E+00  1.2131E+01  1.1486E+00  9.9159E-01  2.4485E-09  9.4091E-10  8.9771E-12  7.7200E-13  8.4024E-10  8.4013E-11  8.4013E-12  8.4013E-13
Mo96   42   96  2.2896E+00  3.2557E+00  4.4656E+00  1.4829E+01  3.1113E+01  1.1802E+03  2.0102E+00  5.3091E+01  4.6156E+03  1.8034E+00  1.2428E+02  8.7435E+03  1.9178E-09  2.6602E-09  3.6647E-09  1.2235E-09  2.4896E-09  9.4235E-08  1.6712E-11  4.0006E-10  3.6236E-08  1.4936E-12  9.8584E-11  7.0088E-09  2.2897E+00  1.4829E+01  2.0126E+00  1.8097E+00  1.9179E-09  1.2235E-09  1.6733E-11  1.4987E-12  8.9379E-10  8.9368E-11  8.9368E-12  8.9368E-13
Mo97   42   97  1.3796E+00  2.0519E+00  3.1116E+00  7.2884E+00  2.2274E+01  6.0718E+02  1.0474E+00  3.1192E+01  1.9830E+03  9.5919E-01  7.6792E+01  4.2228E+03  6.7226E-10  9.7536E-10  1.4856E-09  3.4983E-10  1.0368E-09  2.8204E-08  5.0658E-12  1.3674E-10  9.0568E-09  4.6213E-13  3.5438E-11  1.9692E-09  1.3796E+00  7.2892E+00  1.0489E+00  9.6306E-01  6.7227E-10  3.4987E-10  5.0728E-12  4.6400E-13  5.1997E-10  5.1990E-11  5.1990E-12  5.1990E-13
Mo98   42   98  1.4334E+00  2.2117E+00  3.3018E+00  8.5254E+00  2.6869E+01  7.2719E+02  1.1542E+00  4.2329E+01  2.8957E+03  1.0462E+00  9.5211E+01  5.8278E+03  1.7932E-09  2.6990E-09  4.0470E-09  1.0505E-09  3.2109E-09  8.6718E-08  1.4331E-11  4.7636E-10  3.3952E-08  1.2941E-12  1.1280E-10  6.9769E-09  1.4334E+00  8.5263E+00  1.1562E+00  1.0510E+00  1.7932E-09  1.0506E-09  1.4355E-11  1.3000E-12  1.3349E-09  1.3347E-10  1.3347E-11  1.3347E-12
Xe32   54  132  1.2101E+00  1.6415E+00  2.2822E+00  5.9232E+00  1.6856E+01  4.7550E+02  9.9973E-01  2.7908E+01  2.2578E+03  9.3288E-01  5.2111E+01  4.1349E+03  5.0776E-09  6.7190E-09  9.3821E-09  2.4481E-09  6.7564E-09  1.9019E-07  4.1636E-11  1.0534E-09  8.8793E-08  3.8702E-12  2.0708E-10  1.6604E-08  1.2101E+00  5.9237E+00  1.0010E+00  9.3549E-01  5.0776E-09  2.4483E-09  4.1690E-11  3.8810E-12  4.4774E-09  4.4768E-10  4.4768E-11  4.4768E-12
Xe34   54  134  1.4740E+00  1.9710E+00  2.7206E+00  3.4961E+00  2.1786E+01  4.3009E+02  9.0902E-01  1.8080E+01  2.4196E+03  9.4043E-01  4.9356E+01  2.7917E+03  2.3184E-09  3.0241E-09  4.1924E-09  5.4164E-10  3.2733E-09  6.4484E-08  1.4191E-11  2.5582E-10  3.5669E-08  1.4625E-12  7.3518E-11  4.2021E-09  1.4740E+00  3.4970E+00  9.0985E-01  9.4290E-01  2.3184E-09  5.4178E-10  1.4204E-11  1.4663E-12  1.6783E-09  1.6781E-10  1.6781E-11  1.6781E-12
Cs33   55  133  1.1782E+00  1.5092E+00  2.1611E+00  3.6328E+00  1.3998E+01  3.9791E+02  9.0192E-01  1.9118E+01  1.9801E+03  8.5034E-01  3.6346E+01  3.0804E+03  1.2997E-09  1.6240E-09  2.3357E-09  3.9475E-10  1.4751E-09  4.1845E-08  9.8756E-12  1.8973E-10  2.0474E-08  9.2749E-13  3.7972E-11  3.2520E-09  1.1782E+00  3.6333E+00  9.0280E-01  8.5215E-01  1.2997E-09  3.9481E-10  9.8851E-12  9.2946E-13  1.1771E-09  1.1770E-10  1.1770E-11  1.1770E-12
Ba34   56  134  2.1588E+00  3.4452E+00  4.7974E+00  1.5081E+01  3.4170E+01  2.5325E+03  2.0033E+00  7.4465E+01  1.0067E+04  1.7973E+00  1.4905E+02  1.8971E+04  7.3009E-10  1.1366E-09  1.5896E-09  5.0239E-10  1.1039E-09  8.1645E-08  6.7245E-12  2.2656E-10  3.1910E-08  6.0100E-13  4.7738E-11  6.1401E-09  2.1588E+00  1.5082E+01  2.0068E+00  1.8048E+00  7.3011E-10  5.0242E-10  6.7362E-12  6.0351E-13  3.6088E-10  3.6083E-11  3.6083E-12  3.6083E-13
Ba35   56  135  1.2071E+00  1.6719E+00  2.2534E+00  3.0575E+00  1.2712E+01  7.6624E+02  8.8245E-01  2.2628E+01  1.5645E+03  8.5641E-01  4.0556E+01  3.4574E+03  1.1217E-09  1.5156E-09  2.0516E-09  2.7986E-10  1.1285E-09  6.7876E-08  8.1392E-12  1.8916E-10  1.3626E-08  7.8686E-13  3.5691E-11  3.0747E-09  1.2072E+00  3.0580E+00  8.8349E-01  8.5843E-01  1.1218E-09  2.7991E-10  8.1488E-12  7.8872E-13  9.9158E-10  9.9146E-11  9.9146E-12  9.9146E-13
Ba36   56  136  1.8620E+00  2.9309E+00  4.3190E+00  1.1075E+01  2.8367E+01  1.9145E+03  1.6826E+00  7.0958E+01  7.7868E+03  1.5140E+00  1.1410E+02  1.5399E+04  2.0769E-09  3.1890E-09  4.7199E-09  1.2168E-09  3.0224E-09  2.0355E-07  1.8627E-11  7.1198E-10  8.1402E-08  1.6697E-12  1.2052E-10  1.6437E-08  1.8621E+00  1.1076E+01  1.6859E+00  1.5198E+00  2.0770E-09  1.2169E-09  1.8664E-11  1.6760E-12  1.1902E-09  1.1900E-10  1.1900E-11  1.1900E-12
Ba37   56  137  1.6887E+00  2.5132E+00  3.7704E+00  5.4189E+00  2.8477E+01  1.0458E+03  1.2152E+00  4.4789E+01  4.7854E+03  1.1212E+00  1.2371E+02  8.8472E+03  2.7135E-09  3.9393E-09  5.9358E-09  8.5764E-10  4.3709E-09  1.6019E-07  1.9381E-11  6.4740E-10  7.2067E-08  1.7811E-12  1.8825E-10  1.3604E-08  1.6887E+00  5.4201E+00  1.2173E+00  1.1274E+00  2.7135E-09  8.5783E-10  1.9414E-11  1.7910E-12  1.7146E-09  1.7143E-10  1.7143E-11  1.7143E-12
Ba38   56  138  1.5684E+00  2.0881E+00  2.6443E+00  4.0455E+00  1.0838E+01  1.9627E+03  1.2813E+00  2.7326E+01  7.0789E+03  1.0529E+00  4.2462E+01  1.2699E+04  1.6205E-08  2.1045E-08  2.6768E-08  4.1170E-09  1.0696E-08  1.9330E-06  1.3139E-10  2.5398E-09  6.8549E-07  1.0756E-11  4.1546E-10  1.2555E-07  1.5685E+00  4.0459E+00  1.2825E+00  1.0550E+00  1.6205E-08  4.1173E-09  1.3152E-10  1.0777E-11  1.1025E-08  1.1023E-09  1.1023E-10  1.1023E-11
La38   57  138  1.0109E+00  1.0572E+00  1.0864E+00  1.4198E+00  1.9926E+00  3.3213E+02  9.9414E-01  3.2444E+00  1.3792E+03  9.4631E-01  2.6824E+00  2.1268E+03  1.1026E-12  1.1249E-12  1.1610E-12  1.5254E-13  2.0762E-13  3.4532E-11  1.0762E-14  3.1834E-14  1.4100E-11  1.0205E-15  2.7707E-15  2.2199E-12  1.0109E+00  1.4199E+00  9.9425E-01  9.4640E-01  1.1026E-12  1.5254E-13  1.0763E-14  1.0206E-15  1.1639E-12  1.1637E-13  1.1637E-14  1.1637E-15
La39   57  139  1.5582E+00  1.9396E+00  2.3840E+00  3.0589E+00  7.9052E+00  1.9966E+03  1.2417E+00  2.0264E+01  6.8322E+03  1.0225E+00  3.4374E+01  1.2011E+04  1.8795E-09  2.2823E-09  2.8174E-09  3.6342E-10  9.1087E-10  2.2956E-07  1.4865E-11  2.1988E-10  7.7239E-08  1.2194E-12  3.9264E-11  1.3865E-08  1.5582E+00  3.0591E+00  1.2426E+00  1.0242E+00  1.8795E-09  3.6345E-10  1.4876E-11  1.2214E-12  1.2871E-09  1.2869E-10  1.2869E-11  1.2869E-12
Ce40   58  140  1.2810E+00  1.4926E+00  1.6670E+00  2.0156E+00  4.4707E+00  1.5249E+03  1.1144E+00  9.8898E+00  5.2602E+03  9.8765E-01  2.3993E+01  8.6358E+03  4.1607E-09  4.7293E-09  5.3047E-09  6.4485E-10  1.3872E-09  4.7215E-07  3.5926E-11  2.8897E-10  1.6014E-07  3.1717E-12  7.3801E-11  2.6843E-08  1.2810E+00  2.0157E+00  1.1148E+00  9.8882E-01  4.1607E-09  6.4488E-10  3.5939E-11  3.1755E-12  3.4658E-09  3.4654E-10  3.4654E-11  3.4654E-12
Pr41   59  141  1.4218E+00  1.6616E+00  1.8735E+00  1.9237E+00  7.5424E+00  1.5129E+03  1.1750E+00  1.1193E+01  7.9870E+03  1.0365E+00  8.1267E+01  1.0012E+04  7.2583E-10  8.2746E-10  9.3709E-10  9.6733E-11  3.6783E-10  7.3623E-08  5.9538E-12  5.1405E-11  3.8217E-08  5.2321E-13  3.9290E-11  4.8912E-09  1.4218E+00  1.9240E+00  1.1755E+00  1.0406E+00  7.2583E-10  9.6748E-11  5.9562E-12  5.2527E-13  5.4475E-10  5.4468E-11  5.4468E-12  5.4468E-13
Nd42   60  142  1.5364E+00  1.8763E+00  1.9747E+00  2.7687E+00  4.8707E+00  2.2517E+03  1.4396E+00  8.7913E+00  8.1169E+03  1.2275E+00  2.8782E+01  1.2374E+04  1.0707E-09  1.2755E-09  1.3482E-09  1.9005E-10  3.2424E-10  1.4958E-07  9.9572E-12  5.5113E-11  5.3015E-08  8.4576E-13  1.8995E-11  8.2520E-09  1.5365E+00  2.7688E+00  1.4399E+00  1.2289E+00  1.0707E-09  1.9006E-10  9.9596E-12  8.4672E-13  7.4360E-10  7.4350E-11  7.4350E-12  7.4350E-13
Nd43   60  143  9.0300E-01  8.9359E-01  9.2585E-01  1.0177E+00  1.3328E+00  4.7920E+02  8.2041E-01  2.3270E+00  1.4504E+03  7.8212E-01  8.5374E+00  2.3407E+03  2.8172E-10  2.7196E-10  2.8300E-10  3.1274E-11  3.9722E-11  1.4252E-08  2.5405E-12  6.5310E-12  4.2414E-09  2.4126E-13  2.5225E-12  6.9886E-10  9.0300E-01  1.0177E+00  8.2048E-01  7.8251E-01  2.8172E-10  3.1275E-11  2.5407E-12  2.4138E-13  3.3291E-10  3.3287E-11  3.3287E-12  3.3287E-13
