  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Pb07   82  207  5.5080E+03  5.4885E+03  3.0772E+03  2.3534E+01  1.3684E+01  3.2811E+00  2.3754E+00  2.1258E+00  1.8162E+00
Pb08   82  208  2.5639E+03  2.4951E+03  1.3082E+03  6.7995E+00  5.2186E+00  2.2700E+00  1.8779E+00  1.7305E+00  1.5367E+00
Bi09   83  209  5.6686E+02  4.6116E+02  1.6781E+02  1.4140E+00  1.5958E+00  1.1137E+00  1.0280E+00  1.0146E+00  9.8150E-01
  ele   Z    A    013c000     015c000     020c000     025c000     030c000     040c000     060c000     080c000     120c000
H       1    1  7.2604E-01  6.9593E-01  6.3796E-01  5.9982E-01  5.6504E-01  5.1650E-01  4.4982E-01  4.1752E-01  3.5647E-01
H2      1    2  2.5134E-03  1.1302E-02  1.0998E-02  1.0913E-02  5.0254E-03  6.8294E-03  6.9622E-03  1.0897E-02  1.0439E-02
He3     2    3  7.6425E-01  6.7911E-01  5.6897E-01  5.0326E-01  4.5358E-01  4.0412E-01  3.4740E-01  3.1171E-01  2.6015E-01
He4     2    4  1.6354E+00  1.6129E+00  1.5520E+00  1.5143E+00  1.6392E+00  1.5568E+00  1.5561E+00  1.5177E+00  1.3609E+00
Li6     3    6  2.5133E-03  1.1303E-02  1.1000E-02  1.0916E-02  5.0257E-03  6.8293E-03  6.9623E-03  1.0913E-02  1.0462E-02
Li7     3    7  2.5134E-03  1.1306E-02  1.1030E-02  1.1416E-02  1.8103E-02  8.8460E-03  7.4754E-03  8.7842E-02  1.0934E-02
Be9     4    9  3.6246E-03  1.3378E-02  1.2150E-02  1.1642E-02  5.0255E-03  6.8294E-03  6.9623E-03  1.0923E-02  1.0473E-02
B10     5   10  1.4179E-02  1.5676E-02  1.3908E-02  1.4722E-02  1.4204E-02  8.2399E-03  6.9822E-03  1.2479E-02  1.1231E-02
B11     5   11  1.3437E-01  1.2725E-01  1.1368E-01  1.0990E-01  1.0276E-01  9.3891E-02  8.5386E-02  8.0787E-02  7.4030E-02
C12     6   12  3.1686E+02  4.5348E+02  5.0986E+02  6.4303E+02  7.1622E+02  7.1938E+02  8.9707E+02  8.9331E+02  6.8750E+02
C13     6   13  1.8182E+00  1.7692E+00  1.6373E+00  1.6375E+00  1.5319E+00  1.2695E+00  1.1013E+00  1.0793E+00  1.1717E+00
N14     7   14  1.0817E+01  1.0560E+01  9.4040E+00  1.0322E+01  1.3067E+01  1.3083E+01  1.4115E+01  1.3951E+01  1.3355E+01
N15     7   15  7.3406E-01  7.4454E-01  4.9773E-01  6.1004E-01  8.1708E-01  5.8029E-01  6.4610E-01  1.1803E+00  8.8482E-01
O16     8   16  1.1817E+02  2.0638E+02  3.6754E+02  5.0786E+02  5.2321E+02  7.6872E+02  1.0472E+03  1.2212E+03  1.6081E+03
O17     8   17  8.7468E+00  8.1078E+00  5.3054E+00  2.7855E+00  2.1730E+00  2.0834E+00  2.8016E+00  2.1995E+00  6.5350E-01
O18     8   18  1.7730E+01  1.6877E+01  1.2053E+01  5.6906E+00  2.1178E+00  6.0530E-01  1.7793E-01  1.7227E-01  2.8741E-01
F19     9   19  6.3812E-01  6.1725E-01  7.4488E-01  1.0730E+00  1.7677E+00  3.1111E+00  2.2515E+01  2.2393E+01  8.4898E+00
Ne20   10   20  9.2233E+01  3.0071E+02  2.2184E+03  2.8570E+03  2.0615E+03  2.3922E+03  1.1647E+03  8.7048E+02  1.8261E+03
Ne21   10   21  2.0904E+01  4.6145E+01  1.8784E+02  3.3085E+02  2.8957E+02  4.4031E+02  4.5052E+02  2.8367E+02  1.9430E+02
Ne22   10   22  2.9047E+01  3.7412E+01  5.5567E+01  6.1841E+01  6.4301E+01  6.1091E+01  5.2241E+01  4.0438E+01  6.0069E+00
Na23   11   23  1.9585E+01  3.8637E+01  4.6816E+02  6.8590E+02  4.7020E+02  5.0459E+02  1.7502E+02  8.8133E+01  1.7839E+02
Mg24   12   24  1.0245E+02  1.9798E+02  6.0173E+02  4.9615E+02  4.0307E+02  5.0517E+02  3.6390E+02  3.8825E+02  7.9782E+02
Mg25   12   25  2.1471E+00  1.1835E+01  5.2387E+01  4.2403E+01  3.0470E+01  4.8294E+01  5.0014E+01  5.5832E+01  9.6680E+01
Mg26   12   26  2.7268E+00  1.4833E+01  7.7304E+01  5.7857E+01  4.0258E+01  5.3714E+01  3.8955E+01  3.5167E+01  5.6519E+01
Al27   13   27  4.7561E+01  1.8635E+02  4.0535E+02  2.6773E+02  2.1543E+02  2.9128E+02  2.0958E+02  1.8156E+02  4.3890E+02
Si28   14   28  3.4378E+02  4.3384E+02  3.7382E+02  2.8730E+02  3.4902E+02  4.2660E+02  5.6908E+02  6.4402E+02  5.9535E+02
Si29   14   29  2.7006E+01  5.8435E+01  6.0004E+01  3.4745E+01  3.6640E+01  5.2188E+01  6.4307E+01  7.4577E+01  1.1366E+02
Si30   14   30  5.7454E+01  1.1722E+02  9.2829E+01  4.0676E+01  3.9311E+01  6.1786E+01  6.3184E+01  7.6951E+01  2.5614E+02
P31    15   31  2.0823E+02  3.7479E+02  2.9449E+02  1.9076E+02  2.1027E+02  2.8234E+02  3.2577E+02  3.4443E+02  5.4498E+02
S32    16   32  2.8641E+02  3.3313E+02  2.4444E+02  1.9729E+02  2.2260E+02  3.0711E+02  3.9092E+02  4.7360E+02  4.2013E+02
S33    16   33  1.7171E+02  2.7406E+02  1.8932E+02  1.6449E+02  2.1260E+02  2.4967E+02  3.5650E+02  3.4797E+02  2.8521E+02
S34    16   34  1.5982E+02  1.8054E+02  9.2231E+01  5.9261E+01  6.8741E+01  8.7800E+01  1.2286E+02  1.5608E+02  1.5889E+02
S36    16   36  1.5056E+00  1.5570E+00  1.4022E+00  1.3081E+00  1.2307E+00  1.4657E+00  1.3338E+00  1.4095E+00  3.3207E+00
Cl35   17   35  4.1330E+01  7.2021E+01  4.2681E+01  3.7080E+01  4.7433E+01  5.2680E+01  7.3933E+01  7.4568E+01  6.5236E+01
Cl37   17   37  3.7891E+01  4.7360E+01  3.2582E+01  2.9910E+01  4.1632E+01  4.8844E+01  8.1551E+01  9.2932E+01  8.2190E+01
Ar36   18   36  2.6910E+02  3.0061E+02  2.2037E+02  1.8284E+02  1.6909E+02  2.9977E+02  3.2366E+02  4.2465E+02  4.1225E+02
Ar38   18   38  8.7799E+01  9.3026E+01  4.6852E+01  3.0564E+01  4.5723E+01  4.3991E+01  6.8877E+01  1.1726E+02  1.1495E+02
Ar40   18   40  1.0691E+00  1.0567E+00  1.1764E+00  1.2211E+00  1.1759E+00  1.3662E+00  2.1796E+00  8.2927E+00  1.9091E+01
K39    19   39  8.6754E+01  1.0181E+02  6.8228E+01  4.2466E+01  5.9147E+01  6.4124E+01  1.0769E+02  1.5994E+02  1.4642E+02
K40    19   40  1.2594E+01  2.1410E+01  2.7423E+01  4.1336E+01  4.2317E+01  6.6793E+01  1.0625E+02  1.1588E+02  1.5193E+02
K41    19   41  8.5769E+01  1.0148E+02  7.5660E+01  6.1605E+01  7.5772E+01  1.0735E+02  1.7956E+02  2.2886E+02  2.1924E+02
Ca40   20   40  2.1332E+02  2.2930E+02  1.6893E+02  1.5379E+02  1.1128E+02  2.6600E+02  2.3107E+02  3.2632E+02  3.3564E+02
Ca42   20   42  6.0096E+01  6.1897E+01  3.3911E+01  2.2420E+01  3.4436E+01  3.3352E+01  5.4280E+01  9.6764E+01  1.0017E+02
Ca43   20   43  3.9910E+00  4.3759E+00  4.4704E+00  6.4702E+00  5.9775E+00  9.3635E+00  1.1637E+01  1.5209E+01  1.7397E+01
Ca44   20   44  5.2726E+01  4.7545E+01  3.4730E+01  3.7806E+01  2.7687E+01  3.2800E+01  2.3347E+01  2.2857E+01  5.1324E+01
Ca46   20   46  1.0746E+00  9.9827E-01  1.0310E+00  1.1082E+00  1.2448E+00  1.8955E+00  5.9048E+00  4.1257E+01  1.4897E+02
Ca48   20   48  9.6354E-01  9.5516E-01  9.4591E-01  9.3458E-01  9.2736E-01  8.9876E-01  8.7091E-01  8.4497E-01  9.0383E-01
Sc45   21   45  1.9275E+01  2.3118E+01  1.9574E+01  1.9226E+01  1.6970E+01  3.9734E+01  5.3340E+01  7.8285E+01  1.0281E+02
Ti46   22   46  7.5444E+01  7.3724E+01  4.4083E+01  2.3978E+01  3.6699E+01  3.3368E+01  5.6646E+01  1.0244E+02  1.0988E+02
Ti47   22   47  7.8858E+00  7.8246E+00  4.9860E+00  4.3696E+00  3.4774E+00  3.8218E+00  4.3131E+00  5.0033E+00  5.9316E+00
Ti48   22   48  1.1494E+02  9.7293E+01  7.0563E+01  6.0838E+01  5.0862E+01  4.6299E+01  3.4418E+01  2.9126E+01  5.1112E+01
Ti49   22   49  4.3906E+01  3.8779E+01  3.1737E+01  1.7564E+01  1.7952E+01  1.5812E+01  1.3758E+01  1.4416E+01  1.6764E+01
Ti50   22   50  1.0627E+00  1.1307E+00  1.5781E+00  2.1518E+00  2.1647E+00  3.1257E+00  4.5396E+00  6.1529E+00  8.5459E+00
V50    23   50  3.8701E+00  5.9798E+00  8.6304E+00  1.1009E+01  1.1997E+01  1.5625E+01  2.2140E+01  3.7270E+01  8.3210E+01
V51    23   51  8.3759E+01  7.4909E+01  6.4568E+01  2.1030E+01  2.4320E+01  1.0839E+01  1.4390E+01  1.5512E+01  1.6893E+01
Cr50   24   50  1.2819E+02  1.3243E+02  1.1694E+02  3.0599E+01  4.2089E+01  3.5819E+01  5.9962E+01  1.1219E+02  1.1303E+02
Cr52   24   52  3.2941E+02  2.5306E+02  2.0768E+02  1.2953E+02  1.3510E+02  9.1476E+01  7.8835E+01  6.3962E+01  7.5240E+01
Cr53   24   53  1.9733E+02  1.5735E+02  1.3976E+02  6.3489E+01  7.4393E+01  4.2293E+01  3.7272E+01  3.2004E+01  3.4505E+01
Cr54   24   54  1.2851E+00  1.4304E+00  2.0795E+00  2.7452E+00  2.7232E+00  3.6965E+00  4.9546E+00  6.0611E+00  6.8048E+00
Mn55   25   55  1.2139E+02  9.7306E+01  8.7487E+01  3.1924E+01  3.4994E+01  1.7208E+01  1.8012E+01  1.6738E+01  1.8415E+01
Fe54   26   54  7.6709E+01  7.6778E+01  8.1194E+01  1.8378E+01  1.7093E+01  1.5607E+01  1.7300E+01  3.3863E+01  3.8265E+01
Fe56   26   56  5.1776E+02  4.4213E+02  3.2333E+02  2.5639E+02  2.1390E+02  1.5920E+02  1.0733E+02  8.0442E+01  5.1580E+01
Fe57   26   57  7.5994E+02  6.6966E+02  4.8948E+02  3.9548E+02  2.8842E+02  2.1102E+02  1.3470E+02  1.0309E+02  6.2755E+01
Fe58   26   58  2.1327E+00  2.9831E+00  7.4532E+00  1.2583E+01  1.2581E+01  1.8773E+01  2.5902E+01  3.2320E+01  3.2475E+01
Co59   27   59  2.6490E+02  2.3506E+02  1.6624E+02  1.2464E+02  1.1109E+02  8.0336E+01  5.0916E+01  4.3475E+01  2.1756E+01
Ni58   28   58  7.7901E+02  6.6744E+02  4.9809E+02  3.8339E+02  3.1655E+02  2.2885E+02  1.6066E+02  1.2493E+02  1.1164E+01
Ni60   28   60  6.6946E+02  5.5939E+02  4.0179E+02  3.5776E+02  3.0483E+02  2.5708E+02  1.5633E+02  1.1454E+02  8.8358E+01
Ni61   28   61  7.9360E+02  6.9223E+02  4.6487E+02  3.6907E+02  3.0216E+02  2.4269E+02  1.6024E+02  1.2802E+02  1.0493E+02
Ni62   28   62  1.9458E+03  1.7527E+03  1.2317E+03  8.2901E+02  6.5333E+02  4.6604E+02  3.3400E+02  2.8943E+02  9.3483E+01
Ni64   28   64  1.0511E+00  1.0582E+00  1.3793E+00  2.0394E+00  2.2515E+00  5.5586E+00  1.1451E+01  1.9462E+01  3.6175E+01
Cu63   29   63  1.7109E+01  1.3620E+01  1.2196E+01  1.6642E+01  3.6507E+01  1.0076E+02  6.0194E+01  4.9423E+01  6.0194E+01
Cu65   29   65  2.4140E+01  2.1653E+01  1.4701E+01  1.4575E+01  1.3575E+01  2.6806E+01  4.9077E+01  7.2106E+01  1.2351E+02
Zn64   30   64  8.6766E+01  6.4562E+01  5.4993E+01  6.9206E+01  2.8849E+02  3.9210E+02  1.6061E+02  9.1187E+01  6.0742E+01
Zn66   30   66  1.8292E+02  1.6974E+02  1.1118E+02  6.8304E+01  4.7437E+01  4.1735E+01  4.1035E+01  4.9547E+01  5.6707E+01
Zn67   30   67  3.5705E+00  3.3040E+00  2.7602E+00  3.2764E+00  4.7777E+00  1.0540E+01  2.0520E+01  3.1028E+01  5.1555E+01
Zn68   30   68  1.4580E+00  1.1916E+00  1.3385E+00  2.0361E+00  2.2684E+01  3.0527E+01  2.1116E+01  2.7734E+01  4.4846E+01
Zn70   30   70  1.0191E+00  9.6363E-01  8.9925E-01  8.6675E-01  8.7666E-01  8.8805E-01  1.6835E+00  3.1743E+00  4.0185E+00
Ga69   31   69  1.3066E+00  1.2102E+00  1.4379E+00  2.0014E+00  2.6661E+00  7.7757E+00  2.2215E+01  3.9818E+01  8.2159E+01
Ga71   31   71  1.0852E+00  1.1091E+00  1.3591E+00  1.8264E+00  2.0530E+00  5.6907E+00  1.7224E+01  3.4989E+01  6.6816E+01
Ge70   32   70  1.4620E+00  1.3959E+00  1.6621E+00  2.5868E+00  4.2079E+00  1.2610E+01  4.1815E+01  7.1891E+01  8.2305E+01
Ge72   32   72  1.0198E+00  1.0338E+00  1.1048E+00  1.2741E+00  1.3772E+00  3.1001E+00  9.1128E+00  1.7449E+01  4.1618E+01
Ge73   32   73  1.0085E+00  1.0097E+00  1.1532E+00  1.4085E+00  1.5107E+00  3.4674E+00  9.4729E+00  1.7510E+01  3.4838E+01
Ge74   32   74  9.8871E-01  9.9699E-01  1.0620E+00  1.1966E+00  1.2413E+00  2.1585E+00  5.5793E+00  1.1438E+01  2.6398E+01
Ge76   32   76  9.6602E-01  9.4303E-01  8.9608E-01  8.5694E-01  8.5487E-01  7.9684E-01  8.9065E-01  1.1303E+00  1.7599E+00
As75   33   75  1.0641E+00  1.0693E+00  1.1474E+00  1.3437E+00  1.4977E+00  3.1136E+00  9.8593E+00  2.0269E+01  4.5575E+01
Se74   34   74  4.1754E+00  2.7320E+00  3.3051E+00  5.3853E+00  1.1294E+01  3.5300E+01  1.5113E+02  3.0077E+02  1.1100E+02
Se76   34   76  1.2532E+00  1.3250E+00  1.4322E+00  1.7648E+00  2.0846E+00  5.0306E+00  1.9985E+01  3.9039E+01  4.5495E+01
Se77   34   77  1.0105E+00  9.7738E-01  1.0372E+00  1.1735E+00  1.2373E+00  2.0502E+00  6.0339E+00  1.0776E+01  2.4431E+01
Se78   34   78  1.0108E+00  1.0434E+00  1.1670E+00  1.3426E+00  1.3869E+00  2.3477E+00  5.3444E+00  1.1598E+01  2.7957E+01
Se80   34   80  9.5106E-01  9.3011E-01  8.8617E-01  8.6142E-01  8.6550E-01  8.8912E-01  1.0234E+00  1.3763E+00  3.1174E+00
Se82   34   82  9.7351E-01  9.5621E-01  9.3004E-01  9.0246E-01  8.9567E-01  8.3725E-01  7.7851E-01  7.4137E-01  6.9937E-01
Br79   35   79  9.4608E-01  9.3364E-01  9.9758E-01  1.1111E+00  1.1748E+00  1.9025E+00  3.9082E+00  7.4399E+00  1.4348E+01
Br81   35   81  1.0385E+00  1.0373E+00  1.0275E+00  1.0480E+00  1.0662E+00  1.3246E+00  2.5146E+00  5.2338E+00  9.9553E+00
Kr78   36   78  3.4277E+00  1.3792E+00  1.4672E+00  2.1239E+00  3.8662E+00  7.5795E+00  3.4684E+01  5.6106E+01  8.5932E+00
Kr80   36   80  1.6751E+00  1.7676E+00  1.9836E+00  2.5786E+00  3.3165E+00  7.0009E+00  2.9213E+01  5.4801E+01  5.6869E+01
Kr82   36   82  1.1040E+00  1.1814E+00  1.3684E+00  1.5345E+00  1.5809E+00  2.5058E+00  5.8610E+00  1.2713E+01  2.7348E+01
Kr83   36   83  9.4365E-01  9.5351E-01  1.0157E+00  1.0929E+00  1.1098E+00  1.4846E+00  2.6805E+00  5.2622E+00  1.0539E+01
Kr84   36   84  9.7250E-01  9.8438E-01  1.0330E+00  1.0897E+00  1.0959E+00  1.3512E+00  2.1026E+00  3.6614E+00  8.3321E+00
Kr86   36   86  9.8952E-01  9.7827E-01  9.8234E-01  9.7790E-01  9.6950E-01  9.7597E-01  1.1367E+00  1.7989E+00  3.9737E+00
Rb85   37   85  1.0228E+00  1.0278E+00  1.0669E+00  1.1211E+00  1.1422E+00  1.4607E+00  2.5450E+00  4.7383E+00  8.4666E+00
Rb87   37   87  1.0436E+00  1.0383E+00  1.0180E+00  1.0151E+00  1.0604E+00  1.2261E+00  2.1421E+00  3.8156E+00  8.8837E+00
Sr84   38   84  2.5972E+00  2.3969E+00  2.4164E+00  3.7596E+00  5.5567E+00  1.0059E+01  2.8259E+01  3.7368E+01  1.0778E+01
Sr86   38   86  1.4518E+00  1.6849E+00  2.3149E+00  2.9911E+00  3.1934E+00  5.1694E+00  1.1369E+01  2.1244E+01  3.3870E+01
Sr87   38   87  1.1615E+00  1.2967E+00  1.8683E+00  2.5296E+00  2.5927E+00  4.0788E+00  7.3805E+00  1.3060E+01  2.4434E+01
Sr88   38   88  1.0306E+00  1.0581E+00  1.2052E+00  1.4548E+00  1.5297E+00  2.3285E+00  3.7773E+00  5.7866E+00  1.0457E+01
Y89    39   89  1.0469E+00  1.0536E+00  1.1456E+00  1.3662E+00  1.4980E+00  2.2660E+00  3.9925E+00  5.8079E+00  7.3355E+00
Zr90   40   90  1.0390E+00  1.0466E+00  1.0666E+00  1.1990E+00  1.3410E+00  1.7489E+00  2.8509E+00  3.5552E+00  4.3856E+00
Zr91   40   91  1.0103E+00  9.8898E-01  1.0310E+00  1.1007E+00  1.1264E+00  1.4330E+00  2.0774E+00  2.6515E+00  3.9055E+00
Zr92   40   92  9.9081E-01  9.9896E-01  1.0391E+00  1.0901E+00  1.1060E+00  1.3305E+00  1.8714E+00  2.5094E+00  3.7333E+00
Zr94   40   94  9.7049E-01  9.6025E-01  9.7562E-01  1.0100E+00  1.0183E+00  1.1245E+00  1.3899E+00  1.7693E+00  2.4665E+00
Zr96   40   96  3.7891E-02  1.8601E-02  2.8394E-02  4.1556E-02  4.9206E-02  1.0597E-01  3.7016E-01  1.3149E+00  2.1818E+00
Nb93   41   93  9.4682E-01  9.2857E-01  9.4856E-01  9.8559E-01  9.8296E-01  1.1034E+00  1.3543E+00  1.6794E+00  2.2865E+00
Mo92   42   92  1.0787E+00  1.0851E+00  1.0251E+00  1.0022E+00  1.0911E+00  1.2111E+00  1.5267E+00  1.8322E+00  2.2262E+00
Mo94   42   94  1.2876E+00  1.3462E+00  1.3048E+00  1.2936E+00  1.3493E+00  1.4665E+00  1.4859E+00  1.7125E+00  2.1563E+00
Mo95   42   95  9.7832E-01  9.6207E-01  9.7173E-01  1.0016E+00  1.0105E+00  1.0974E+00  1.1977E+00  1.4126E+00  1.7691E+00
Mo96   42   96  1.8013E+00  1.8239E+00  1.7971E+00  1.8065E+00  1.8060E+00  1.8893E+00  2.0307E+00  2.3171E+00  3.0296E+00
Mo97   42   97  9.8325E-01  9.8481E-01  9.8240E-01  9.8816E-01  9.7541E-01  9.9861E-01  1.0127E+00  1.1427E+00  1.4645E+00
Mo98   42   98  9.8881E-01  1.0022E+00  1.0278E+00  1.0324E+00  1.0280E+00  1.0868E+00  1.2018E+00  1.3256E+00  1.7892E+00
Xe32   54  132  9.6563E-01  9.6508E-01  9.5920E-01  9.4482E-01  9.4228E-01  9.4668E-01  1.0015E+00  1.0521E+00  1.2969E+00
Xe34   54  134  9.8888E-01  9.4786E-01  9.0332E-01  8.6497E-01  8.6526E-01  8.0517E-01  9.0115E-01  1.0133E+00  9.9048E-01
Cs33   55  133  9.2280E-01  9.1065E-01  8.8458E-01  8.6303E-01  8.6531E-01  8.5140E-01  9.4430E-01  9.0844E-01  1.0101E+00
Ba34   56  134  1.3299E+00  1.4478E+00  1.7012E+00  1.7726E+00  1.7554E+00  1.9765E+00  2.0052E+00  2.5314E+00  3.5812E+00
Ba35   56  135  9.1850E-01  9.0164E-01  8.8651E-01  8.6954E-01  8.6771E-01  8.5399E-01  8.6097E-01  8.7677E-01  9.5890E-01
Ba36   56  136  1.0775E+00  1.1735E+00  1.3963E+00  1.5124E+00  1.4900E+00  1.6429E+00  1.8657E+00  2.0800E+00  2.8679E+00
Ba37   56  137  9.7725E-01  9.8339E-01  1.0600E+00  1.1228E+00  1.0976E+00  1.1155E+00  1.2752E+00  1.5478E+00  1.8154E+00
Ba38   56  138  9.9121E-01  9.9024E-01  1.0464E+00  1.1258E+00  1.1343E+00  1.2811E+00  1.4545E+00  1.5950E+00  1.9039E+00
La38   57  138  9.7837E-01  9.7758E-01  9.4437E-01  9.2065E-01  9.4796E-01  9.6654E-01  1.0445E+00  1.0782E+00  1.1108E+00
La39   57  139  9.8173E-01  9.8244E-01  1.0219E+00  1.0836E+00  1.0948E+00  1.2424E+00  1.3980E+00  1.5461E+00  1.8227E+00
Ce40   58  140  9.7856E-01  9.7630E-01  9.9048E-01  1.0108E+00  1.0144E+00  1.0842E+00  1.1903E+00  1.3069E+00  1.5117E+00
Pr41   59  141  9.5561E-01  9.4679E-01  9.2681E-01  9.3746E-01  9.4196E-01  9.4660E-01  1.1196E+00  1.7580E+00  2.3501E+00
Nd42   60  142  1.0483E+00  1.0992E+00  1.1497E+00  1.1890E+00  1.2279E+00  1.3996E+00  1.6598E+00  1.8426E+00  2.3495E+00
Nd43   60  143  9.1097E-01  8.8987E-01  8.4973E-01  8.4307E-01  8.3899E-01  8.1014E-01  7.7117E-01  7.5030E-01  7.7123E-01
Nd44   60  144  9.7517E-01  9.6387E-01  9.4860E-01  9.4098E-01  9.3869E-01  9.2911E-01  8.9515E-01  8.7001E-01  9.5055E-01
Hg02   80  202  1.0001E+00  1.0002E+00  1.0270E+00  1.0435E+00  1.0368E+00  1.0687E+00  1.1316E+00  1.0935E+00  1.2338E+00
Hg04   80  204  9.6756E-01  9.3161E-01  8.6807E-01  8.2588E-01  8.2692E-01  7.6198E-01  7.8943E-01  8.9019E-01  6.1390E-01
Tl03   81  203  9.6877E-01  9.7300E-01  1.0231E+00  1.0589E+00  1.0395E+00  1.0843E+00  1.1373E+00  1.0845E+00  1.1647E+00
Tl05   81  205  9.6667E-01  9.6066E-01  9.8185E-01  1.0011E+00  9.9033E-01  9.9362E-01  1.0041E+00  9.9629E-01  1.0430E+00
Pb04   82  204  1.1022E+00  1.1934E+00  1.4153E+00  1.5437E+00  1.5634E+00  1.8419E+00  2.1530E+00  2.3544E+00  3.1005E+00
Pb06   82  206  9.9037E-01  9.9549E-01  1.0410E+00  1.0979E+00  1.1048E+00  1.2006E+00  1.3415E+00  1.4314E+00  1.5621E+00
Pb07   82  207  9.7489E-01  9.6797E-01  9.9438E-01  1.0318E+00  1.0263E+00  1.0912E+00  1.1630E+00  1.2610E+00  1.3639E+00
Pb08   82  208  9.7794E-01  9.7372E-01  9.9008E-01  1.0104E+00  1.0074E+00  1.0427E+00  1.0924E+00  1.1608E+00  1.2773E+00
Bi09   83  209  9.6708E-01  9.5910E-01  9.5978E-01  9.5965E-01  9.5154E-01  9.3411E-01  9.1221E-01  9.0709E-01  9.0959E-01
  ele   Z    A    013c150     015c150     020c150     025c150     030c150     040c150     060c150     080c150     120c150
H       1    1  5.8859E-01  5.6771E-01  5.3907E-01  5.2475E-01  4.8509E-01  4.4943E-01  3.8344E-01  3.5482E-01  6.3523E-01
H2      1    2  3.7954E-13  4.4832E-13  2.8149E-11  3.2895E-10  2.0126E-09  1.5540E-08  1.0747E-07  2.0084E-07  6.9405E-05
He3     2    3  4.2196E-01  3.8148E-01  3.2315E-01  1.4320E-01  8.1849E-02  1.4448E-01  1.8118E-01  1.5707E-01  2.9220E-01
He4     2    4  1.4543E+00  1.4321E+00  1.3957E+00  1.2661E+00  1.0146E+00  8.6236E-01  7.7312E-01  7.7691E-01  2.0825E+00
Li6     3    6  2.7562E-05  4.3173E-05  8.4677E-05  1.3419E-04  1.9700E-04  1.0324E-04  6.9562E-05  6.9597E-05  2.4111E-04
Li7     3    7  4.4889E-02  2.5079E-02  1.1488E-03  7.3472E-02  1.4161E-03  2.8004E-01  1.6163E-01  6.5658E-02  1.7045E-03
Be9     4    9  5.2975E-05  8.2563E-05  1.6834E-04  2.6628E-04  3.5131E-04  2.4364E-04  1.1954E-04  1.1390E-04  4.1575E-04
B10     5   10  7.5802E-05  1.1560E-04  2.3396E-04  3.6720E-04  4.6343E-04  3.8333E-04  1.5625E-04  1.4816E-04  5.4865E-04
B11     5   11  2.6326E-02  2.4378E-02  1.9312E-02  7.7713E-03  3.8065E-03  3.5606E-03  2.0256E-03  1.9180E-03  4.6732E-03
C12     6   12  6.3823E+02  6.9538E+02  7.4818E+02  8.9377E+02  1.2309E+03  1.4592E+03  1.4362E+03  1.1844E+03  2.5327E+02
C13     6   13  1.6271E+02  2.0580E+02  4.3394E+01  1.5454E+01  6.1152E+00  8.3769E+01  9.5357E+01  1.1480E+02  1.8755E+02
N14     7   14  7.9006E+02  7.8125E+02  8.4062E+02  5.4422E+01  5.9634E+01  8.8258E+01  8.9474E+01  9.7534E+01  1.8705E+02
N15     7   15  3.2245E+03  5.0596E+03  5.0472E+03  3.6034E+01  8.5086E+01  1.1648E+01  9.2959E+00  1.7958E+01  1.4771E+00
O16     8   16  6.6118E+02  6.3561E+02  8.7565E+02  1.0394E+03  1.3468E+03  1.5609E+03  1.8355E+03  1.9434E+03  2.4704E+01
O17     8   17  6.0633E+02  6.2226E+02  3.3927E+02  2.8826E+01  2.0575E+01  4.9342E+00  4.1820E+00  3.9892E+00  3.7206E+00
O18     8   18  1.7123E+03  2.2357E+03  7.7576E+03  6.9182E+00  5.3296E+00  5.7828E+00  7.8928E+00  1.8118E+01  3.1360E-01
F19     9   19  9.5405E+02  1.7641E+03  1.9909E+03  1.2977E+03  3.5763E+03  8.2022E+02  4.5452E+02  4.2368E+02  3.3170E-01
Ne20   10   20  9.5434E+02  5.3362E+02  3.9156E+02  1.6761E+03  2.6281E+03  3.1455E+03  3.3921E+03  3.6216E+03  1.3369E+00
Ne21   10   21  6.0994E+02  8.8542E+02  9.1940E+02  1.5754E+03  2.5011E+03  1.7681E+03  9.5184E+02  5.6226E+02  1.9080E+01
Ne22   10   22  1.1443E+03  1.2916E+03  2.4272E+03  1.0082E+03  1.6598E+03  1.6638E+02  9.4321E+01  5.1500E+01  1.8691E+01
Na23   11   23  1.6144E+02  1.1594E+02  1.0640E+02  2.5857E+02  6.3236E+02  4.3526E+02  1.4232E+02  1.6445E+02  6.9465E+00
Mg24   12   24  3.0390E+02  1.1999E+02  2.8705E+02  5.4316E+02  5.6133E+02  9.3622E+02  1.9200E+03  2.0342E+03  1.0386E+00
Mg25   12   25  4.7736E+01  8.1665E+01  7.1471E+01  2.1552E+02  3.0071E+02  5.5959E+02  5.2179E+02  3.4597E+02  7.1834E-01
Mg26   12   26  4.3098E+01  4.7674E+01  5.9206E+01  2.0480E+02  2.4915E+02  2.1394E+02  1.2285E+02  1.1818E+02  8.7900E-01
Al27   13   27  2.2374E+02  8.3124E+01  2.5866E+02  6.0818E+02  3.5612E+02  4.3946E+02  3.9262E+02  6.4818E+02  5.2886E+00
Si28   14   28  4.4647E+02  9.8569E+02  7.6590E+02  6.2413E+02  7.1515E+02  8.1542E+02  1.0230E+03  1.2465E+03  1.0398E+00
Si29   14   29  5.8046E+01  4.2252E+01  1.1073E+02  1.6462E+02  8.1150E+01  1.2288E+02  1.5958E+02  2.2444E+02  9.6035E-01
