# Uncorrected
# names=['KIC', 'Teff1', 'e_Teff1', '[M/H]1', 'e_[M/H]1', 'M1', 'E_M1', 'e_M1', 'R1', 'E_R1', 'e_R1', 'log.g1', 'E_log.g1', 'e_log.g1', 'rho1', 'E_rho1', 'e_rho1']
 5165979 4579  83  0.01 0.05     1.42     0.18     0.18     8.39     0.38     0.40     2.743     0.016     0.017     0.00241     0.00007     0.00007
 5253296 4454  96 -0.30 0.07     1.38     0.25     0.22    12.83     0.83     0.83     2.361     0.019     0.019     0.00065     0.00003     0.00003
 5078240 4128  77  0.16 0.05     1.01     0.23     0.09    20.78     1.57     0.79     1.815     0.023     0.018     0.00011     0.00001     0.00001
 5253782 4754  86 -0.05 0.06     1.38     0.11     0.16    10.83     0.35     0.51     2.506     0.013     0.014     0.00108     0.00003     0.00003
 4814689 4561  81  0.08 0.05     1.16     0.13     0.11     6.88     0.29     0.28     2.828     0.012     0.012     0.00357     0.00011     0.00011
 4902641 4894  81  0.06 0.05     2.02     0.24     0.19     8.38     0.34     0.32     2.897     0.012     0.011     0.00343     0.00011     0.00011
 4902701 4395  88 -0.10 0.06     1.09     0.12     0.11    10.45     0.46     0.43     2.437     0.011     0.011     0.00095     0.00003     0.00003
 4903283 4875  92 -0.22 0.06     1.26     0.19     0.20    11.30     0.64     0.68     2.430     0.018     0.021     0.00087     0.00002     0.00003
 4633907 4531  85 -0.04 0.06     1.00     0.10     0.07    10.79     0.42     0.32     2.372     0.011     0.009     0.00080     0.00002     0.00002
 4634310 4503  78  0.15 0.05     1.48     0.19     0.19    12.07     0.62     0.62     2.445     0.013     0.014     0.00084     0.00003     0.00003
 4634108 4492  86 -0.05 0.06     1.16     0.15     0.14     8.72     0.43     0.41     2.620     0.014     0.015     0.00174     0.00005     0.00005
 5166068 4623 100 -0.41 0.07     0.90     0.11     0.07     5.65     0.26     0.16     2.893     0.012     0.011     0.00503     0.00014     0.00015
 4991033 4477  87 -0.08 0.06     1.15     0.11     0.12     9.14     0.37     0.39     2.575     0.010     0.010     0.00150     0.00005     0.00005
 5254812 4719  94 -0.25 0.06     1.14     0.11     0.10     6.64     0.26     0.25     2.852     0.010     0.010     0.00391     0.00011     0.00011
 4904166 4752  96 -0.29 0.07     1.05     0.10     0.09     5.76     0.23     0.22     2.937     0.010     0.010     0.00547     0.00016     0.00016
 4991425 4707 104 -0.50 0.07     0.89     0.15     0.08    10.99     0.61     0.37     2.311     0.020     0.015     0.00068     0.00002     0.00002
 4991732 4731  78  0.14 0.05     1.66     0.17     0.15     7.44     0.29     0.28     2.913     0.011     0.011     0.00402     0.00011     0.00011
 5167972 4628  92 -0.20 0.06     1.71     0.31     0.25    13.24     0.91     0.83     2.429     0.019     0.019     0.00074     0.00004     0.00004
 5167473 4689  97 -0.33 0.07     0.95     0.09     0.08    10.23     0.38     0.34     2.396     0.011     0.010     0.00089     0.00002     0.00003
 5256019 4668  95 -0.29 0.07     0.91     0.10     0.05    10.24     0.43     0.25     2.379     0.011     0.009     0.00085     0.00003     0.00003
 5255835 4674 112 -0.71 0.08     1.08     0.12     0.10     6.87     0.30     0.29     2.797     0.011     0.012     0.00333     0.00011     0.00011
 5430086 4403  70  0.34 0.04     1.09     0.15     0.11    11.86     0.62     0.50     2.328     0.014     0.013     0.00065     0.00002     0.00002
 5257167 4934 112 -0.71 0.08     0.90     0.15     0.13    10.18     0.86     0.71     2.372     0.013     0.013     0.00084     0.00007     0.00007
 5168707 4446 102 -0.46 0.07     0.97     0.11     0.09    12.10     0.57     0.47     2.259     0.010     0.010     0.00055     0.00002     0.00002
 5168713 4518  99 -0.37 0.07     1.12     0.12     0.11     9.66     0.42     0.41     2.517     0.010     0.010     0.00124     0.00004     0.00004
 5168382 4803  96 -0.31 0.07     0.96     0.09     0.08     3.91     0.14     0.13     3.237     0.009     0.009     0.01607     0.00042     0.00042
 5080831 4700  79  0.13 0.05     0.96     0.13     0.07     3.92     0.17     0.12     3.244     0.015     0.013     0.01627     0.00056     0.00058
 5344943 4626  73  0.27 0.04     1.27     0.13     0.12     5.92     0.23     0.22     2.998     0.012     0.013     0.00613     0.00016     0.00016
 5431353 4375 107 -0.59 0.08     1.09     0.13     0.14    14.31     0.67     0.73     2.163     0.014     0.015     0.00037     0.00001     0.00001
 5345094 4621  79  0.12 0.05     1.17     0.11     0.10     5.26     0.19     0.19     3.062     0.010     0.010     0.00800     0.00021     0.00022
 6504978 4825  75  0.21 0.05     1.29     0.13     0.12     4.62     0.19     0.17     3.218     0.011     0.011     0.01302     0.00038     0.00037
 6587865 4238  86 -0.07 0.06     0.97     0.19     0.09    21.09     1.45     0.82     1.783     0.019     0.015     0.00010     0.00000     0.00000
 6505025 4607  85 -0.03 0.06     1.04     0.16     0.12    10.31     0.56     0.43     2.431     0.017     0.014     0.00095     0.00003     0.00003
 6504840 4535  88 -0.10 0.06     1.13     0.11     0.11     8.93     0.37     0.38     2.589     0.010     0.010     0.00159     0.00005     0.00005
 6188269 4737  88 -0.11 0.06     1.94     0.27     0.28    10.29     0.53     0.55     2.697     0.016     0.018     0.00177     0.00006     0.00006
 6188215 4927  82  0.03 0.05     2.26     0.29     0.26     8.26     0.40     0.39     2.960     0.014     0.014     0.00404     0.00016     0.00017
 6106895 4684  93 -0.24 0.06     1.16     0.14     0.13    11.31     0.58     0.55     2.397     0.012     0.012     0.00081     0.00003     0.00003
 6347518 4860  94 -0.26 0.06     1.30     0.15     0.14     6.44     0.28     0.27     2.933     0.013     0.014     0.00485     0.00014     0.00014
 5943448 4491  90 -0.16 0.06     0.93     0.16     0.10     9.79     0.55     0.39     2.432     0.018     0.015     0.00100     0.00004     0.00004
 5858947 4777 119 -0.89 0.09     1.04     0.11     0.10     4.48     0.18     0.18     3.151     0.012     0.012     0.01151     0.00033     0.00032
 6025641 4666  72  0.30 0.04     1.40     0.13     0.12     6.34     0.23     0.23     2.977     0.010     0.010     0.00546     0.00015     0.00014
 6425652 4620  95 -0.28 0.07     0.88     0.10     0.05    10.56     0.43     0.28     2.343     0.011     0.010     0.00076     0.00003     0.00003
 6425301 4468  88 -0.10 0.06     1.13     0.14     0.13     8.12     0.40     0.38     2.670     0.013     0.012     0.00211     0.00008     0.00008
 6504725 4439  74  0.25 0.05     1.25     0.20     0.17    11.58     0.69     0.62     2.407     0.017     0.017     0.00080     0.00003     0.00003
 6504411 4780 102 -0.47 0.07     0.85     0.07     0.04    10.03     0.30     0.28     2.371     0.010     0.009     0.00085     0.00003     0.00003
 5858641 4158  86 -0.06 0.06     1.36     0.17     0.18    23.33     1.26     1.29     1.835     0.014     0.015     0.00011     0.00000     0.00001
 5858034 4794  91 -0.18 0.06     1.26     0.11     0.17    10.64     0.32     0.59     2.484     0.011     0.013     0.00105     0.00003     0.00003
 6025031 4460  79  0.13 0.05     1.11     0.13     0.12     8.27     0.38     0.33     2.647     0.012     0.012     0.00195     0.00006     0.00006
 6346443 4712  87 -0.08 0.06     1.17     0.16     0.15    10.62     0.51     0.51     2.454     0.016     0.017     0.00098     0.00003     0.00003
 6186435 4428  71  0.32 0.04     1.03     0.18     0.11    10.69     0.67     0.47     2.396     0.019     0.016     0.00085     0.00003     0.00003
 6185790 4501  90 -0.15 0.06     1.19     0.12     0.14     9.97     0.42     0.48     2.514     0.011     0.013     0.00120     0.00004     0.00004
 6104786 4782  99 -0.37 0.07     1.10     0.10     0.09     4.72     0.17     0.16     3.130     0.009     0.010     0.01043     0.00028     0.00028
 6266772 4466  84 -0.01 0.06     1.44     0.17     0.15    10.76     0.54     0.48     2.534     0.010     0.010     0.00116     0.00005     0.00005
 6424157 4651  84 -0.02 0.06     1.23     0.11     0.11     6.59     0.25     0.24     2.889     0.010     0.010     0.00429     0.00012     0.00011
 6345474 4540  83  0.02 0.05     0.97     0.12     0.08    10.16     0.53     0.40     2.413     0.010     0.010     0.00092     0.00004     0.00004
 6423690 4800 106 -0.55 0.07     1.18     0.15     0.13    10.97     0.53     0.51     2.428     0.013     0.012     0.00089     0.00003     0.00003
 6345145 4550  87 -0.09 0.06     1.23     0.18     0.17     9.79     0.55     0.55     2.547     0.017     0.017     0.00131     0.00005     0.00005
 6023638 4504  86 -0.06 0.06     1.23     0.15     0.14     8.51     0.39     0.37     2.666     0.013     0.015     0.00199     0.00006     0.00006
 6103934 4741  82  0.05 0.05     1.58     0.16     0.15     7.43     0.29     0.29     2.895     0.012     0.013     0.00385     0.00011     0.00011
 6185317 4644  84 -0.02 0.06     1.09     0.11     0.10     5.89     0.23     0.22     2.935     0.010     0.010     0.00533     0.00015     0.00015
 5940587 4783  93 -0.24 0.06     1.38     0.13     0.12     6.76     0.27     0.26     2.916     0.011     0.011     0.00445     0.00013     0.00013
 6501237 4627  89 -0.13 0.06     1.41     0.14     0.13     8.83     0.34     0.33     2.696     0.011     0.011     0.00205     0.00006     0.00006
 6264398 4573  89 -0.14 0.06     0.94     0.10     0.05    10.32     0.40     0.27     2.389     0.010     0.009     0.00086     0.00003     0.00003
 6343543 4794  97 -0.34 0.07     1.61     0.23     0.20    13.49     0.78     0.73     2.384     0.013     0.013     0.00065     0.00003     0.00003
 6422994 4953  88 -0.11 0.06     1.73     0.20     0.19    11.64     0.52     0.55     2.544     0.011     0.011     0.00110     0.00003     0.00003
 6344499 4941 112 -0.72 0.08 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 6421579 4185  86 -0.04 0.06     1.35     0.33     0.34    24.36     2.65     2.85     1.792     0.017     0.019     0.00009     0.00001     0.00001
 6343222 4478  76  0.19 0.05     1.17     0.13     0.12     7.30     0.30     0.29     2.779     0.013     0.013     0.00300     0.00008     0.00008
 6500038 4455  90 -0.17 0.06     1.10     0.12     0.12     8.83     0.37     0.37     2.587     0.012     0.011     0.00160     0.00005     0.00005
 6183311 4773  90 -0.17 0.06     1.31     0.23     0.21    11.47     0.83     0.81     2.436     0.015     0.015     0.00087     0.00005     0.00005
 5940068 4518  85 -0.03 0.06     1.13     0.11     0.10     6.62     0.27     0.25     2.848     0.010     0.010     0.00388     0.00011     0.00011
 5940060 4516  98 -0.36 0.07     1.07     0.12     0.11     8.46     0.40     0.38     2.610     0.011     0.011     0.00175     0.00006     0.00006
 6103082 4797  86 -0.05 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 6341990 4544  85 -0.03 0.06     1.01     0.11     0.08     5.37     0.22     0.16     2.982     0.011     0.009     0.00650     0.00017     0.00017
 6263410 4939  82  0.05 0.05     2.26     0.27     0.25     8.44     0.34     0.35     2.942     0.014     0.015     0.00378     0.00010     0.00009
 6262867 4437  99 -0.37 0.07     1.06     0.15     0.13    11.10     0.58     0.53     2.372     0.016     0.015     0.00077     0.00002     0.00002
 6262706 4692  90 -0.15 0.06     1.58     0.21     0.18     9.62     0.48     0.46     2.670     0.014     0.015     0.00178     0.00007     0.00007
 6181896 4774 101 -0.44 0.07     1.62     0.19     0.17     8.88     0.39     0.38     2.752     0.012     0.013     0.00232     0.00007     0.00007
 6100524 4599  98 -0.35 0.07     1.01     0.10     0.09     6.41     0.26     0.24     2.827     0.011     0.010     0.00382     0.00011     0.00011
 6101471 4784  91 -0.17 0.06     1.26     0.12     0.11     6.49     0.25     0.24     2.914     0.011     0.011     0.00462     0.00013     0.00013
 6100831 4551  96 -0.30 0.07     0.88     0.06     0.05    10.89     0.29     0.26     2.308     0.012     0.011     0.00068     0.00002     0.00002
 5938430 4484  88 -0.11 0.06     1.26     0.16     0.14     8.66     0.45     0.43     2.662     0.012     0.011     0.00194     0.00008     0.00008
 5768075 4527  67  0.42 0.04     1.42     0.13     0.13     6.48     0.23     0.24     2.968     0.011     0.011     0.00523     0.00014     0.00013
 5854149 4590  77  0.17 0.05     1.50     0.15     0.15    11.34     0.43     0.42     2.505     0.013     0.012     0.00103     0.00003     0.00003
 5682548 4406  91 -0.17 0.06     1.10     0.14     0.13    11.34     0.60     0.58     2.369     0.012     0.012     0.00075     0.00003     0.00003
 5937398 4624  87 -0.08 0.06     1.03     0.13     0.11     5.53     0.27     0.23     2.964     0.011     0.010     0.00607     0.00020     0.00022
 5596344 4778  92 -0.20 0.06     1.19     0.14     0.12    10.96     0.49     0.46     2.432     0.012     0.013     0.00090     0.00003     0.00003
 6844293 4736  95 -0.28 0.06     0.90     0.07     0.06    10.28     0.34     0.25     2.368     0.010     0.010     0.00082     0.00002     0.00002
 7014958 4562  76  0.18 0.05     1.40     0.15     0.15     8.66     0.36     0.37     2.709     0.013     0.015     0.00216     0.00006     0.00006
 6929729 4593  81  0.08 0.05     1.49     0.20     0.18     9.03     0.43     0.41     2.701     0.015     0.015     0.00203     0.00006     0.00006
 6844373 4556  86 -0.05 0.06     1.10     0.15     0.13     8.41     0.45     0.40     2.631     0.013     0.014     0.00185     0.00007     0.00007
 6587345 4466  77  0.17 0.05     0.97     0.12     0.09    10.44     0.56     0.49     2.392     0.010     0.010     0.00086     0.00004     0.00004
 6587245 4518  85 -0.04 0.06     1.87     0.29     0.23    16.35     1.01     0.89     2.283     0.017     0.016     0.00043     0.00002     0.00002
 6587665 4577  93 -0.22 0.06     1.19     0.19     0.18     8.80     0.50     0.49     2.626     0.019     0.020     0.00175     0.00005     0.00005
 6672662 4801  88 -0.10 0.06     1.42     0.25     0.21    11.09     0.69     0.57     2.499     0.021     0.025     0.00104     0.00004     0.00004
 6586554 4760  79  0.11 0.05     1.66     0.30     0.22    10.22     0.69     0.53     2.640     0.016     0.019     0.00155     0.00006     0.00006
 6843557 4506  78  0.14 0.05     1.55     0.16     0.13    10.67     0.42     0.40     2.574     0.010     0.010     0.00128     0.00004     0.00004
 6843705 4581  96 -0.32 0.07     1.44     0.20     0.20    12.95     0.70     0.71     2.371     0.014     0.015     0.00066     0.00003     0.00003
 6587049 4662  91 -0.19 0.06     1.33     0.16     0.15    11.45     0.54     0.53     2.445     0.011     0.012     0.00089     0.00003     0.00003
 7098412 4222 111 -0.69 0.08     1.09     0.26     0.22    23.96     2.07     1.87     1.717     0.025     0.023     0.00008     0.00001     0.00000
 6928997 4689  77  0.17 0.05     1.41     0.13     0.12     6.34     0.25     0.25     2.982     0.010     0.010     0.00553     0.00018     0.00017
 7014894 4891  79  0.13 0.05     2.18     0.12     0.33     9.91     0.25     0.58     2.777     0.011     0.014     0.00223     0.00006     0.00007
 6929280 4508  81  0.08 0.05     1.09     0.12     0.11    10.70     0.47     0.45     2.415     0.011     0.010     0.00089     0.00003     0.00003
 7098252 4581  94 -0.24 0.06     1.00     0.11     0.10    12.01     0.50     0.46     2.278     0.013     0.013     0.00058     0.00002     0.00002
 6502960 4409 107 -0.59 0.08     1.05     0.25     0.20    15.31     1.21     0.99     2.088     0.029     0.025     0.00029     0.00001     0.00001
 6502831 4915 115 -0.77 0.08 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 6502800 4566  81  0.07 0.05     1.24     0.12     0.11     7.37     0.30     0.28     2.796     0.011     0.010     0.00310     0.00009     0.00009
 6502765 4534  95 -0.28 0.06     0.90     0.11     0.05    10.52     0.46     0.24     2.353     0.013     0.011     0.00078     0.00002     0.00002
 6842824 4522  89 -0.14 0.06     1.16     0.19     0.18    11.09     0.64     0.64     2.410     0.020     0.020     0.00085     0.00003     0.00003
 6842918 4718  87 -0.08 0.06     1.07     0.28     0.16     9.97     0.87     0.55     2.473     0.024     0.016     0.00108     0.00004     0.00004
 7014001 4688  84 -0.02 0.06     1.40     0.14     0.20    10.84     0.37     0.61     2.514     0.015     0.018     0.00111     0.00003     0.00003
 6842204 4607  75  0.23 0.05     1.12     0.10     0.09     4.68     0.17     0.16     3.147     0.010     0.010     0.01093     0.00030     0.00029
 6585816 4464  72  0.28 0.04     1.47     0.17     0.15     9.13     0.42     0.40     2.684     0.013     0.013     0.00193     0.00007     0.00007
 6756908 4507  84  0.00 0.05     1.10     0.21     0.15    11.92     0.76     0.60     2.327     0.025     0.020     0.00065     0.00002     0.00002
 6756648 5018  80  0.10 0.05     2.61     0.31     0.37    10.24     0.46     0.48     2.832     0.017     0.018     0.00242     0.00006     0.00006
 6756579 4892  92 -0.20 0.06     2.08     0.20     0.18    13.59     0.52     0.46     2.490     0.010     0.010     0.00083     0.00002     0.00002
 6757332 4528  94 -0.25 0.06     1.14     0.12     0.10     7.87     0.32     0.30     2.701     0.011     0.012     0.00233     0.00007     0.00007
 6757558 4661  83  0.01 0.05     1.12     0.10     0.09     5.43     0.20     0.19     3.016     0.009     0.009     0.00696     0.00019     0.00018
 6501869 4818  90 -0.15 0.06     1.03     0.14     0.09    10.31     0.55     0.40     2.425     0.012     0.011     0.00094     0.00003     0.00003
 6501676 4468  92 -0.20 0.06     1.18     0.12     0.12     9.77     0.40     0.41     2.528     0.011     0.012     0.00126     0.00004     0.00004
 6584555 4624  72  0.31 0.04     1.21     0.11     0.11     4.97     0.17     0.18     3.128     0.010     0.010     0.00986     0.00027     0.00026
 6756017 4609  86 -0.07 0.06     1.10     0.19     0.15    10.82     0.70     0.59     2.411     0.018     0.016     0.00087     0.00004     0.00004
 6841449 4529  93 -0.22 0.06     1.19     0.12     0.11     9.72     0.40     0.38     2.538     0.010     0.010     0.00130     0.00004     0.00004
 6755907 4420  90 -0.16 0.06     1.15     0.10     0.12     9.67     0.35     0.40     2.528     0.009     0.012     0.00127     0.00004     0.00004
 6755830 4553  78  0.14 0.05     1.44     0.17     0.18    10.94     0.48     0.53     2.519     0.015     0.017     0.00110     0.00003     0.00003
 6841322 4534  98 -0.35 0.07     1.28     0.23     0.20    12.10     0.79     0.76     2.378     0.018     0.020     0.00072     0.00003     0.00003
 6755958 4575 103 -0.49 0.07     1.10     0.12     0.11     9.43     0.42     0.39     2.531     0.011     0.011     0.00131     0.00004     0.00004
 6584091 4535  79  0.13 0.05     1.07     0.16     0.13    10.47     0.61     0.50     2.426     0.014     0.013     0.00093     0.00004     0.00004
 6755373 4521  87 -0.07 0.06     1.35     0.15     0.14     9.72     0.44     0.41     2.591     0.012     0.011     0.00147     0.00005     0.00005
 6500623 4319  83  0.02 0.05     1.45     0.20     0.20    18.87     0.95     1.06     2.047     0.017     0.017     0.00022     0.00001     0.00001
 6583850 5033 114 -0.75 0.08 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 3323943 4626  92 -0.19 0.06     1.06     0.15     0.12    10.62     0.53     0.47     2.412     0.017     0.015     0.00089     0.00002     0.00002
 3217051 4508  74  0.24 0.05     1.23     0.15     0.15    10.82     0.50     0.51     2.458     0.013     0.014     0.00097     0.00003     0.00003
 3216467 4389  70  0.35 0.04     1.11     0.13     0.12    11.26     0.52     0.48     2.382     0.014     0.014     0.00078     0.00003     0.00003
 3096473 4458  88 -0.11 0.06     1.07     0.21     0.16    10.35     0.76     0.56     2.436     0.022     0.019     0.00096     0.00004     0.00004
 3216638 4327  89 -0.14 0.06     1.18     0.21     0.18    15.05     1.00     0.96     2.154     0.019     0.018     0.00034     0.00002     0.00002
 3424384 4622  99 -0.37 0.07     0.86     0.06     0.05     9.82     0.32     0.27     2.394     0.016     0.015     0.00092     0.00005     0.00005
 3526625 4574  82  0.05 0.05     1.10     0.20     0.15    10.44     0.68     0.52     2.440     0.022     0.019     0.00096     0.00003     0.00003
 3526061 4643  77  0.17 0.05     1.23     0.12     0.11     5.81     0.23     0.22     3.000     0.011     0.011     0.00628     0.00019     0.00019
 3424105 4468  77  0.18 0.05     1.44     0.14     0.13     9.97     0.37     0.37     2.600     0.011     0.011     0.00146     0.00004     0.00004
 3323401 4541  84 -0.00 0.05     0.98     0.13     0.07    10.33     0.52     0.36     2.403     0.013     0.012     0.00089     0.00003     0.00003
 3425675 4642  90 -0.15 0.06     0.99     0.11     0.08    10.34     0.46     0.34     2.403     0.013     0.012     0.00089     0.00003     0.00003
 3527032 4621  91 -0.19 0.06     1.48     0.19     0.18    10.96     0.58     0.56     2.527     0.013     0.013     0.00112     0.00005     0.00005
 3425476 4662  83  0.02 0.05     1.37     0.14     0.13    10.86     0.44     0.37     2.500     0.012     0.012     0.00106     0.00003     0.00003
 3098716 4788 102 -0.46 0.07     0.88     0.13     0.05     9.84     0.49     0.30     2.403     0.017     0.013     0.00093     0.00003     0.00003
 3098045 4730  93 -0.24 0.06     1.13     0.11     0.10    10.64     0.41     0.42     2.435     0.010     0.010     0.00094     0.00003     0.00003
 2970396 4504  86 -0.06 0.06     0.99     0.11     0.08    10.76     0.48     0.33     2.372     0.011     0.010     0.00080     0.00003     0.00003
 3527708 4306  90 -0.17 0.06     1.02     0.20     0.11    20.37     1.34     0.84     1.828     0.023     0.017     0.00012     0.00000     0.00000
 3527891 4476  84  0.01 0.05     1.40     0.23     0.21    12.78     0.76     0.75     2.371     0.020     0.022     0.00067     0.00002     0.00002
 3426898 4609  98 -0.35 0.07     1.12     0.10     0.10     7.81     0.29     0.29     2.700     0.011     0.011     0.00235     0.00007     0.00007
 3730854 4425  79  0.11 0.05     1.39     0.17     0.18    10.58     0.50     0.54     2.529     0.014     0.017     0.00117     0.00004     0.00004
 3427629 4427  72  0.30 0.04     1.04     0.13     0.08    11.04     0.52     0.36     2.371     0.013     0.011     0.00077     0.00003     0.00003
 3529597 4795  80  0.09 0.05     2.17     0.33     0.25    11.84     0.62     0.57     2.630     0.016     0.015     0.00131     0.00004     0.00004
 3529276 4669  92 -0.21 0.06     1.55     0.15     0.14     9.65     0.36     0.37     2.658     0.010     0.010     0.00172     0.00005     0.00005
 3427850 4608  94 -0.27 0.06     1.05     0.12     0.11    11.74     0.53     0.51     2.320     0.013     0.013     0.00065     0.00002     0.00002
 3529480 4613  79  0.11 0.05     1.44     0.16     0.20    10.79     0.44     0.62     2.529     0.015     0.017     0.00115     0.00004     0.00004
 3528656 4437 101 -0.43 0.07     1.34     0.14     0.13    15.07     0.63     0.61     2.209     0.011     0.012     0.00039     0.00001     0.00001
 3529097 4518  77  0.17 0.05     1.30     0.16     0.14    11.60     0.58     0.52     2.423     0.012     0.012     0.00083     0.00003     0.00003
 3631092 4902  86 -0.05 0.06     1.52     0.18     0.17     5.22     0.22     0.22     3.185     0.014     0.015     0.01071     0.00027     0.00027
 3631402 4653  79  0.12 0.05     1.40     0.22     0.16    10.29     0.61     0.47     2.560     0.014     0.013     0.00129     0.00004     0.00004
 3326790 4529  91 -0.18 0.06     0.90     0.06     0.05    10.95     0.30     0.28     2.316     0.008     0.008     0.00069     0.00002     0.00002
 3530520 4457  71  0.31 0.04     1.31     0.25     0.21    11.62     0.75     0.67     2.426     0.024     0.024     0.00084     0.00003     0.00003
 3429738 4515  94 -0.24 0.06     1.08     0.13     0.12     8.25     0.39     0.38     2.639     0.011     0.013     0.00192     0.00007     0.00007
 3530823 4744  86 -0.06 0.06     1.67     0.19     0.14    11.27     0.50     0.38     2.557     0.012     0.012     0.00117     0.00003     0.00003
 3531478 4886  87 -0.07 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 3532113 4529  91 -0.17 0.06     1.24     0.15     0.14     9.75     0.45     0.45     2.553     0.014     0.014     0.00134     0.00004     0.00004
 3430048 4663  79  0.12 0.05     2.51     0.41     0.35    15.81     1.00     0.93     2.441     0.020     0.020     0.00064     0.00003     0.00003
 3222670 4763  94 -0.26 0.06     1.25     0.25     0.21    11.13     0.80     0.70     2.440     0.023     0.024     0.00090     0.00003     0.00003
 3222220 4532  82  0.04 0.05     1.13     0.13     0.12    11.47     0.52     0.50     2.373     0.012     0.013     0.00075     0.00003     0.00003
 3633057 4679  95 -0.27 0.06     1.31     0.15     0.14     9.56     0.40     0.38     2.594     0.013     0.013     0.00150     0.00004     0.00004
 3633152 4435  97 -0.34 0.07     1.06     0.14     0.12    10.70     0.54     0.51     2.403     0.013     0.013     0.00086     0.00003     0.00003
 3532734 4801  89 -0.14 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 3222834 4633  87 -0.08 0.06     0.99     0.11     0.08     4.51     0.21     0.15     3.125     0.010     0.009     0.01075     0.00033     0.00036
 3432732 4943  75  0.22 0.05     2.63     0.30     0.25    10.61     0.43     0.41     2.806     0.013     0.013     0.00220     0.00006     0.00005
 3103685 4203  77  0.18 0.05     1.26     0.14     0.15    16.49     0.75     0.79     2.101     0.014     0.014     0.00028     0.00001     0.00001
 3634720 4775  84 -0.00 0.05     2.03     0.24     0.25    13.48     0.67     0.70     2.485     0.012     0.013     0.00083     0.00003     0.00004
 3839310 4292 103 -0.48 0.07     1.19     0.15     0.14    18.03     0.89     0.88     2.000     0.013     0.013     0.00020     0.00001     0.00001
 3736477 4674 104 -0.51 0.07     0.86     0.08     0.04    10.14     0.34     0.25     2.362     0.010     0.009     0.00082     0.00003     0.00003
 3736401 4560  83  0.01 0.05     1.00     0.14     0.09    10.47     0.51     0.35     2.403     0.015     0.012     0.00088     0.00003     0.00003
 2422635 4740  85 -0.03 0.06     1.19     0.21     0.20     6.36     0.40     0.40     2.906     0.022     0.023     0.00462     0.00015     0.00015
 2140446 4430  75  0.23 0.05     1.38     0.13     0.13     9.20     0.37     0.37     2.649     0.009     0.009     0.00177     0.00007     0.00006
 2283075 4529  79  0.13 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 2422073 4382  83  0.01 0.05     1.22     0.17     0.15    12.83     0.67     0.65     2.309     0.016     0.016     0.00058     0.00002     0.00002
 2831788 4495  82  0.05 0.05     1.31     0.13     0.12     9.28     0.36     0.36     2.620     0.011     0.011     0.00164     0.00005     0.00005
 2693261 4546  78  0.14 0.05     1.44     0.22     0.21    12.04     0.68     0.66     2.434     0.016     0.017     0.00082     0.00003     0.00003
 2832426 4583  89 -0.14 0.06     1.38     0.16     0.15    10.27     0.44     0.44     2.555     0.014     0.013     0.00128     0.00004     0.00004
 2554924 4508  76  0.19 0.05     1.21     0.12     0.11    11.23     0.44     0.43     2.419     0.011     0.012     0.00085     0.00003     0.00003
 2423824 4849  97 -0.32 0.07     1.66     0.44     0.38    15.77     1.40     1.35     2.264     0.033     0.037     0.00042     0.00001     0.00001
 2284330 4744  92 -0.20 0.06     1.50     0.44     0.39    13.35     1.59     1.53     2.364     0.022     0.023     0.00063     0.00006     0.00006
 2142095 4743  98 -0.37 0.07     1.02     0.10     0.10    11.05     0.44     0.42     2.359     0.012     0.012     0.00075     0.00002     0.00002
 2141928 4512  80  0.10 0.05     1.16     0.15     0.14    10.94     0.55     0.56     2.425     0.013     0.013     0.00089     0.00003     0.00003
 3100193 4244  68  0.39 0.04     1.27     0.14     0.13    12.42     0.51     0.52     2.353     0.013     0.013     0.00066     0.00002     0.00002
 2834230 4973  87 -0.09 0.06     2.38     0.32     0.26     9.61     0.46     0.42     2.852     0.017     0.017     0.00270     0.00007     0.00006
 2695267 4685  98 -0.35 0.07     0.90     0.11     0.06    10.32     0.55     0.29     2.369     0.011     0.010     0.00082     0.00003     0.00004
 3100053 4542  89 -0.12 0.06     0.92     0.06     0.06    10.37     0.31     0.30     2.373     0.011     0.010     0.00083     0.00003     0.00003
 2424934 4683  90 -0.16 0.06     1.31     0.17     0.17    11.62     0.61     0.62     2.425     0.013     0.013     0.00084     0.00003     0.00003
