11753104 J19025410+4957320 285.725 49.959 80.220 18.691  4904   106  4680    97  3.87 0.10  33.31  0.87 PUBLIC
11753010 J19023763+4954310 285.657 49.909 80.155 18.715  4318    70  4202    66  2.05 0.05  15.32  1.01 KASC
11753018 J19023911+4958135 285.663 49.970 80.217 18.733  4750    93  4604    88  6.00 0.11  63.74  1.78 PUBLIC
11753211 J19031217+4954291 285.801 49.908 80.188 18.628  4964   104  4758    96  4.11 0.10  35.72  1.11 PUBLIC
11753439 J19034859+4958197 285.952 49.972 80.287 18.559  4722    98  4568    92  5.57 0.15  54.45  1.62 PUBLIC
11752396 J19005640+4955254 285.235 49.924 80.071 18.976  4789    98  4581    90  3.97 0.10  36.55  1.89 PUBLIC
11752358 J19004872+4956146 285.203 49.937 80.077 19.000  5121   113  4924   105  6.54 0.14  63.38  1.56 KASC,PUBLIC
11752707 J19014887+4958530 285.454 49.981 80.179 18.863  4614   100  4457    94  2.59 0.07  18.96  0.74 KASC,PUBLIC
11802908 J19005416+5000277 285.226 50.008 80.153 19.010  4907    98  4728    91  8.98 0.21 104.21  2.04 PUBLIC
12003253 J19015178+5024593 285.466 50.416 80.614 19.004  4812    96  4643    90  3.85 0.08  31.87  1.02 KASC
11953581 J19022344+5021306 285.598 50.359 80.587 18.905  4803    84  4670    80  4.19 0.08  36.93  2.18 PUBLIC
11853719 J19020019+5011466 285.501 50.196 80.404 18.908  4853    97  4665    90  4.03 0.09  32.59  1.22 PUBLIC
11802037 J18582937+5001497 284.622 50.030 80.037 19.383  5099    95  4902    88  3.93 0.10  30.06  0.71 PUBLIC
11752118 J19000987+4958543 285.041 49.982 80.084 19.113  4622    86  4475    80  4.34 0.09  37.79  1.06 PUBLIC
11649869 J18575991+4947290 284.500 49.791 79.770 19.377  5194   123  4957   112  2.90 0.15  17.50  1.05 KASC,PUBLIC
11650219 J18585749+4942095 284.740 49.703 79.737 19.202  5001   100  4788    91  3.96 0.11  31.84  0.92 PUBLIC
11250010 J19382011+4859555 294.584 48.999 81.680 13.031  4761    75  4543    68  4.20 0.10  40.44  1.53 PUBLIC
11250152 J19383445+4854587 294.644 48.916 81.623 12.959  4801    75  4603    69  3.55 0.07  29.95  0.85 KASC,PUBLIC
11250139 J19383260+4857283 294.636 48.958 81.658 12.982  4834    81  4691    77  4.56 0.09  38.75  1.30 PUBLIC
11355933 J19380684+4906050 294.529 49.101 81.758 13.109  4980    83  4710    75  4.27 0.11  39.86  1.02 PUBLIC
11563791 J19365221+4935594 294.218 49.600 82.125 13.512  5094    90  4892    83  4.95 0.11  41.82  0.81 HALO,GO,PUBLIC
11615224 J19363394+4938350 294.141 49.643 82.142 13.575  4888    81  4702    75  4.02 0.09  30.46  1.53 KASC
11615617 J19371580+4936463 294.316 49.613 82.166 13.461  5179    79  5065    75  8.12 0.15 103.54  2.51 PUBLIC
11615498 J19370279+4940554 294.262 49.682 82.213 13.523  5199   113  5104   109  6.03 0.15  66.98  2.72 PUBLIC
