elemZ,[Fe/H]sun by mass (Asplund09),[X/Fe]sun by mass(Neutral),[X/Fe]sun by mass(Ionized),paperName
39,-0.67,-0.154,-30.0,Bensby-05
39,-0.63,-0.044,-30.0,Bensby-05
39,-0.91,0.026,-30.0,Bensby-05
39,-0.28,-0.034,-30.0,Bensby-05
39,-0.45,-0.064,-30.0,Bensby-05
39,-0.05,0.076,-30.0,Bensby-05
39,-0.06,-0.004,-30.0,Bensby-05
39,-0.28,0.006,-30.0,Bensby-05
39,0.37,-0.094,-30.0,Bensby-05
39,-0.02,0.036,-30.0,Bensby-05
39,-0.32,-0.154,-30.0,Bensby-05
39,-0.53,-0.084,-30.0,Bensby-05
39,-0.42,0.006,-30.0,Bensby-05
39,-0.11,0.026,-30.0,Bensby-05
39,-0.45,-0.024,-30.0,Bensby-05
39,0.05,-0.134,-30.0,Bensby-05
39,-0.07,-0.104,-30.0,Bensby-05
56,-0.2,0.19,-30.0,Bensby-05
56,-0.36,0.18,-30.0,Bensby-05
56,-0.28,0.81,-30.0,Bensby-05
56,-0.11,0.45,-30.0,Bensby-05
56,-0.34,-0.01,-30.0,Bensby-05
56,0.17,0.08,-30.0,Bensby-05
56,-0.17,0.39,-30.0,Bensby-05
56,-0.53,-0.1,-30.0,Bensby-05
56,-0.52,0.11,-30.0,Bensby-05
56,-0.41,-0.16,-30.0,Bensby-05
56,-0.32,0.94,-30.0,Bensby-05
56,-0.71,-0.01,-30.0,Bensby-05
56,-0.52,0.22,-30.0,Bensby-05
56,-0.26,0.02,-30.0,Bensby-05
56,-0.61,-0.04,-30.0,Bensby-05
56,-0.37,0.12,-30.0,Bensby-05
56,-0.07,0.02,-30.0,Bensby-05
56,-0.67,-0.0,-30.0,Bensby-05
56,-0.63,-0.09,-30.0,Bensby-05
56,-0.91,0.09,-30.0,Bensby-05
56,-0.28,0.21,-30.0,Bensby-05
56,-0.45,-0.07,-30.0,Bensby-05
56,-0.05,0.25,-30.0,Bensby-05
56,-0.06,0.16,-30.0,Bensby-05
56,-0.28,0.16,-30.0,Bensby-05
56,0.37,-0.09,-30.0,Bensby-05
56,-0.02,0.25,-30.0,Bensby-05
56,-0.32,0.09,-30.0,Bensby-05
56,-0.53,0.29,-30.0,Bensby-05
56,-0.42,-0.11,-30.0,Bensby-05
56,-0.11,0.59,-30.0,Bensby-05
56,-0.45,-0.01,-30.0,Bensby-05
56,0.05,0.13,-30.0,Bensby-05
56,-0.07,0.01,-30.0,Bensby-05
63,-0.2,0.272,-30.0,Bensby-05
63,-0.36,0.162,-30.0,Bensby-05
63,-0.28,0.242,-30.0,Bensby-05
63,-0.11,0.082,-30.0,Bensby-05
63,-0.34,0.172,-30.0,Bensby-05
63,0.17,-30.178,-30.0,Bensby-05
63,-0.17,0.102,-30.0,Bensby-05
63,-0.53,0.172,-30.0,Bensby-05
63,-0.52,-29.488,-30.0,Bensby-05
63,-0.41,-29.598,-30.0,Bensby-05
63,-0.32,0.252,-30.0,Bensby-05
63,-0.71,0.382,-30.0,Bensby-05
63,-0.52,0.292,-30.0,Bensby-05
63,-0.26,0.182,-30.0,Bensby-05
63,-0.61,-29.398,-30.0,Bensby-05
63,-0.37,-29.638,-30.0,Bensby-05
63,-0.07,0.082,-30.0,Bensby-05
63,-0.67,0.332,-30.0,Bensby-05
63,-0.63,-29.378,-30.0,Bensby-05
63,-0.91,0.422,-30.0,Bensby-05
63,-0.28,0.372,-30.0,Bensby-05
63,-0.45,0.372,-30.0,Bensby-05
63,-0.05,0.022,-30.0,Bensby-05
63,-0.06,0.082,-30.0,Bensby-05
63,-0.28,-0.018,-30.0,Bensby-05
63,0.37,-0.128,-30.0,Bensby-05
63,-0.02,0.122,-30.0,Bensby-05
63,-0.32,0.102,-30.0,Bensby-05
63,-0.53,0.272,-30.0,Bensby-05
63,-0.42,0.362,-30.0,Bensby-05
63,-0.11,-29.898,-30.0,Bensby-05
63,-0.45,0.492,-30.0,Bensby-05
63,0.05,-0.078,-30.0,Bensby-05
63,-0.07,0.182,-30.0,Bensby-05
22,-0.2,-30.0,0.046,Bensby-05
22,-0.36,-30.0,0.106,Bensby-05
22,-0.28,-30.0,0.056,Bensby-05
22,-0.11,-30.0,0.026,Bensby-05
22,-0.34,-30.0,0.136,Bensby-05
22,0.17,-30.0,-0.054,Bensby-05
22,-0.17,-30.0,0.066,Bensby-05
22,-0.53,-30.0,0.116,Bensby-05
22,-0.52,-30.0,0.636,Bensby-05
22,-0.41,-30.0,0.526,Bensby-05
22,-0.32,-30.0,0.056,Bensby-05
22,-0.71,-30.0,0.286,Bensby-05
22,-0.52,-30.0,0.136,Bensby-05
22,-0.26,-30.0,0.046,Bensby-05
22,-0.61,-30.0,0.186,Bensby-05
22,-0.37,-30.0,0.246,Bensby-05
22,-0.07,-30.0,0.016,Bensby-05
22,-0.67,-30.0,0.186,Bensby-05
22,-0.63,-30.0,0.326,Bensby-05
22,-0.91,-30.0,0.326,Bensby-05
22,-0.28,-30.0,0.086,Bensby-05
22,-0.45,-30.0,0.266,Bensby-05
