  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
  K    19    0  8.6573E+01  1.0166E+02  6.8690E+01  4.3812E+01  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
  Ca   20    0  2.0782E+02  2.2316E+02  1.6432E+02  1.4968E+02  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Sc   21    0  1.9275E+01  2.3118E+01  1.9574E+01  1.9226E+01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Ti   22    0  9.3915E+01  8.0463E+01  5.7804E+01  4.8232E+01  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  V    23    0  8.3563E+01  7.4740E+01  6.4431E+01  2.1006E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Cr   24    0  3.0019E+02  2.3260E+02  1.9228E+02  1.1591E+02  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Mn   25    0  1.2139E+02  9.7306E+01  8.7487E+01  3.1924E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0001E+00
  Fe   26    0  4.9658E+02  4.2514E+02  3.1233E+02  2.4524E+02  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  9.9999E-01
  Co   27    0  2.6490E+02  2.3506E+02  1.6624E+02  1.2464E+02  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
  Ni   28    0  7.8675E+02  6.7370E+02  4.9504E+02  3.8960E+02  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Cu   29    0  1.9324E+01  1.6150E+01  1.2985E+01  1.5991E+01  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Zn   30    0  9.3139E+01  7.8811E+01  5.7796E+01  5.2652E+01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Ga   31    0  1.2167E+00  1.1692E+00  1.4059E+00  1.9304E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Ge   32    0  1.0919E+00  1.0838E+00  1.1880E+00  1.4862E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  As   33    0  1.0641E+00  1.0693E+00  1.1474E+00  1.3437E+00  1.0004E+00  1.0008E+00  9.9937E-01  1.0001E+00  1.0000E+00
  Se   34    0  1.0256E+00  1.0131E+00  1.0366E+00  1.1203E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Br   35    0  9.9221E-01  9.8538E-01  1.0125E+00  1.0796E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
  Kr   36    0  1.0110E+00  1.0209E+00  1.0828E+00  1.1575E+00  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Rb   37    0  1.0289E+00  1.0309E+00  1.0524E+00  1.0897E+00  1.0003E+00  1.0009E+00  9.9938E-01  1.0001E+00  9.9998E-01
  Sr   38    0  1.0887E+00  1.1422E+00  1.3644E+00  1.6893E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Y    39    0  1.0469E+00  1.0536E+00  1.1456E+00  1.3662E+00  1.0003E+00  1.0009E+00  9.9938E-01  1.0001E+00  1.0000E+00
  Zr   40    0  9.8571E-01  9.8620E-01  1.0110E+00  1.1013E+00  1.0004E+00  1.0008E+00  9.9942E-01  9.8748E-01  9.7265E-01
  Nb   41    0  9.4682E-01  9.2857E-01  9.4856E-01  9.8559E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Mo   42    0  1.1809E+00  1.1930E+00  1.1831E+00  1.1873E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0672E+00  1.1453E+00
  Xe   54    0  9.7197E-01  9.6038E-01  9.4396E-01  9.2305E-01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Cs   55    0  9.2280E-01  9.1065E-01  8.8458E-01  8.6303E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Ba   56    0  9.9965E-01  1.0088E+00  1.0803E+00  1.1542E+00  1.0003E+00  1.0009E+00  9.9943E-01  1.0001E+00  9.9999E-01
  La   57    0  9.8172E-01  9.8244E-01  1.0218E+00  1.0835E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
  Ce   58    0  9.7856E-01  9.7630E-01  9.9048E-01  1.0108E+00  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Pr   59    0  9.5561E-01  9.4679E-01  9.2681E-01  9.3746E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Nd   60    0  9.9415E-01  1.0076E+00  1.0157E+00  1.0283E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Hg   80    0  9.9395E-01  9.8723E-01  9.9701E-01  1.0025E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Tl   81    0  9.6728E-01  9.6428E-01  9.9395E-01  1.0181E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Pb   82    0  9.8205E-01  9.8087E-01  1.0087E+00  1.0414E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Bi   83    0  9.6708E-01  9.5910E-01  9.5978E-01  9.5965E-01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  ele   Z    A    013c150     015c150     020c150     025c150     030c150     040c150     060c150     080c150     120c150
  H     1    0  5.8857E-01  5.6769E-01  5.3905E-01  5.2473E-01  8.9308E-01  8.6331E-01  8.3382E-01  7.9275E-01  6.3521E-01
  He    2    0  1.4574E+00  1.4344E+00  1.3981E+00  1.2680E+00  1.3395E+00  1.4251E+00  1.5103E+00  1.6255E+00  2.0823E+00
  Li    3    0  4.1939E-02  2.3432E-02  1.0788E-03  6.8649E-02  4.0159E-03  5.0258E-01  3.2839E-01  1.3707E-01  1.6083E-03
  Be    4    0  5.2975E-05  8.2563E-05  1.6834E-04  2.6628E-04  2.8347E-03  4.6803E-04  2.5996E-04  2.5450E-04  4.1575E-04
  B     5    0  2.1490E-02  1.9908E-02  1.5797E-02  6.4072E-03  1.8303E-02  5.7153E-03  3.6559E-03  3.5569E-03  3.9133E-03
  C     6    0  6.3254E+02  6.8952E+02  7.3974E+02  8.8325E+02  1.8088E-01  1.5119E+01  3.7311E+01  8.7980E+01  2.5248E+02
  N     7    0  7.9603E+02  7.9174E+02  8.5094E+02  5.4377E+01  1.7780E+01  1.3569E+02  1.6977E+02  1.9713E+02  1.8659E+02
  O     8    0  6.6352E+02  6.3920E+02  8.9091E+02  1.0366E+03  5.8550E-01  1.9669E+00  5.4180E+00  1.0908E+01  2.4641E+01
  F     9    0  9.5405E+02  1.7641E+03  1.9909E+03  1.2977E+03  3.4818E-01  6.0770E-01  5.3409E-01  4.7635E-01  3.3170E-01
  Ne   10    0  9.6772E+02  5.9102E+02  5.4476E+02  1.6260E+03  8.7963E-01  1.0086E+00  1.1405E+00  1.4752E+00  2.6737E+00
  Na   11    0  1.6144E+02  1.1594E+02  1.0640E+02  2.5857E+02  6.5064E+00  6.4493E+00  6.4720E+00  6.7028E+00  6.9465E+00
  Mg   12    0  2.4687E+02  1.0754E+02  2.3807E+02  4.6965E+02  9.5490E-01  9.5598E-01  9.5812E-01  9.6295E-01  9.8688E-01
  Al   13    0  2.2374E+02  8.3124E+01  2.5866E+02  6.0818E+02  2.1899E+00  2.4018E+00  2.8112E+00  3.3794E+00  5.2886E+00
  Si   14    0  4.1583E+02  9.0864E+02  7.1521E+02  5.9190E+02  1.0035E+00  1.0055E+00  1.0088E+00  1.0141E+00  1.0388E+00
  P    15    0  3.0175E+02  5.1811E+02  6.3849E+02  8.1951E+02  1.0016E+00  1.0066E+00  1.0124E+00  1.0297E+00  1.1281E+00
  S    16    0  3.6754E+02  2.2986E+03  7.0053E+02  4.7320E+02  1.0003E+00  1.0000E+00  1.0000E+00  1.0001E+00  1.0003E+00
  Cl   17    0  5.7221E+01  1.0116E+03  1.2702E+02  1.2752E+02  1.0003E+00  1.0115E+00  1.0242E+00  1.0579E+00  1.2005E+00
  Ar   18    0  3.3284E+02  3.1959E+03  6.5272E+02  4.0988E+02  1.0003E+00  9.9936E-01  9.9858E-01  9.9665E-01  9.8832E-01
  K    19    0  1.0237E+02  4.8442E+03  2.0114E+02  1.9762E+02  1.0003E+00  1.0174E+00  1.0336E+00  1.0737E+00  1.2119E+00
  Ca   20    0  3.1416E+02  3.7470E+03  6.2236E+02  3.5687E+02  1.0003E+00  9.9972E-01  9.9937E-01  9.9873E-01  9.9652E-01
  Sc   21    0  5.0311E+01  1.3027E+03  8.7142E+01  8.2772E+01  1.0003E+00  1.0240E+00  1.0492E+00  1.1309E+00  1.7201E+00
  Ti   22    0  1.1941E+02  2.5946E+02  1.1238E+02  9.4046E+01  1.0003E+00  1.0004E+00  1.0009E+00  1.0026E+00  1.0162E+00
  V    23    0  7.2240E+01  2.4786E+02  7.5547E+01  4.7728E+01  1.0003E+00  1.0003E+00  9.9984E-01  9.9858E-01  9.9390E-01
  Cr   24    0  2.8543E+02  4.5734E+02  2.9954E+02  1.8783E+02  1.0003E+00  9.9994E-01  9.9988E-01  9.9965E-01  9.9788E-01
  Mn   25    0  9.5535E+01  1.5987E+02  1.0259E+02  5.4067E+01  1.0003E+00  1.0039E+00  1.0052E+00  1.0070E+00  1.0013E+00
  Fe   26    0  5.1618E+02  4.4784E+02  3.3271E+02  2.5856E+02  1.0003E+00  9.9992E-01  9.9980E-01  9.9932E-01  9.9610E-01
  Co   27    0  2.6743E+02  1.3181E+02  1.4498E+02  1.1705E+02  1.0003E+00  1.0189E+00  1.0440E+00  1.1172E+00  1.4854E+00
  Ni   28    0  8.1932E+02  7.2153E+02  5.3409E+02  4.1207E+02  1.0003E+00  1.0002E+00  1.0010E+00  1.0046E+00  1.0366E+00
  Cu   29    0  9.1918E+01  2.8063E+02  7.7544E+01  5.8277E+01  1.0003E+00  1.0258E+00  1.0614E+00  1.1865E+00  2.1701E+00
  Zn   30    0  1.6259E+02  2.3600E+02  1.2251E+02  1.0204E+02  1.0003E+00  1.0034E+00  1.0090E+00  1.0329E+00  1.2769E+00
  Ga   31    0  4.3313E+01  6.7382E+01  1.4045E+02  2.1953E+02  1.0003E+00  1.0061E+00  1.0129E+00  1.0398E+00  1.3517E+00
  Ge   32    0  3.3102E+01  5.4487E+01  1.0565E+02  2.1335E+02  1.0003E+00  1.0020E+00  1.0047E+00  1.0156E+00  1.1472E+00
  As   33    0  2.9277E+01  5.2869E+01  1.6574E+02  4.0237E+02  1.0003E+00  1.0005E+00  1.0017E+00  1.0071E+00  1.0760E+00
  Se   34    0  3.1621E+01  5.6112E+01  9.0121E+01  2.7253E+02  1.0003E+00  1.0002E+00  1.0005E+00  1.0026E+00  1.0364E+00
  Br   35    0  2.8892E+01  5.3316E+01  7.5436E+01  3.0539E+02  1.0003E+00  9.9939E-01  9.9896E-01  9.9894E-01  1.0153E+00
  Kr   36    0  2.8221E+01  6.3142E+01  6.6157E+01  3.2627E+02  1.0003E+00  1.0017E+00  1.0035E+00  1.0091E+00  1.0492E+00
  Rb   37    0  3.2650E+01  6.0223E+01  9.0767E+01  5.3002E+02  1.0003E+00  9.9963E-01  9.9956E-01  9.9990E-01  1.0078E+00
  Sr   38    0  6.7269E+01  1.2393E+02  1.2459E+02  1.4139E+03  1.0003E+00  1.0064E+00  1.0139E+00  1.0360E+00  1.1640E+00
  Y    39    0  5.5722E+01  1.0620E+02  8.9172E+01  1.2928E+03  1.0003E+00  1.0015E+00  1.0037E+00  1.0117E+00  1.0747E+00
  Zr   40    0  3.2223E+01  7.4765E+01  3.7139E+01  8.1964E+02  9.7085E-01  9.7100E-01  9.7161E-01  9.7402E-01  9.9552E-01
  Nb   41    0  2.2361E+01  5.4058E+01  1.6518E+01  5.0746E+02  1.0003E+00  9.9927E-01  9.9931E-01  9.9976E-01  1.0080E+00
  Mo   42    0  1.3531E+01  4.0566E+01  7.8072E+00  2.8046E+02  1.1566E+00  1.1564E+00  1.1558E+00  1.1546E+00  1.1538E+00
  Xe   54    0  7.3673E+00  2.1885E+01  3.7025E+00  1.5490E+02  1.0003E+00  9.9945E-01  9.9889E-01  9.9740E-01  9.9194E-01
  Cs   55    0  5.3622E+00  1.5551E+01  3.4502E+00  1.1581E+02  1.0003E+00  9.9805E-01  9.9686E-01  9.9372E-01  9.8293E-01
  Ba   56    0  1.1174E+01  3.9698E+01  4.3812E+00  2.0974E+02  1.0003E+00  1.0019E+00  1.0040E+00  1.0097E+00  1.0358E+00
  La   57    0  6.4958E+00  2.6340E+01  2.8696E+00  1.2328E+02  1.0003E+00  1.0006E+00  1.0015E+00  1.0044E+00  1.0238E+00
  Ce   58    0  3.4471E+00  1.4162E+01  1.9258E+00  5.4116E+01  1.0003E+00  1.0003E+00  1.0005E+00  1.0017E+00  1.0102E+00
  Pr   59    0  2.4260E+00  8.5364E+00  1.7502E+00  6.2294E+01  1.0003E+00  9.9875E-01  9.9792E-01  9.9607E-01  9.9220E-01
  Nd   60    0  2.3354E+00  8.9946E+00  1.7491E+00  2.2787E+01  1.0003E+00  1.0001E+00  1.0001E+00  1.0004E+00  1.0041E+00
  Hg   80    0  1.9492E+00  7.3179E+00  1.6065E+00  1.8242E+01  1.0003E+00  1.0009E+00  1.0013E+00  1.0023E+00  1.0071E+00
  Tl   81    0  1.5816E+00  4.9336E+00  1.2800E+00  1.2886E+01  1.0003E+00  1.0002E+00  1.0007E+00  1.0019E+00  1.0069E+00
  Pb   82    0  1.4798E+00  3.1402E+00  1.4346E+00  6.4392E+00  1.0003E+00  1.0007E+00  1.0015E+00  1.0038E+00  1.0155E+00
  Bi   83    0  9.1772E-01  9.3718E-01  9.0094E-01  1.1757E+00  1.0003E+00  9.9985E-01  9.9966E-01  9.9924E-01  9.9720E-01
  ele   Z    A    013c300     015c300     020c300     025c300     030c300     040c300     060c300     080c300     120c300
  H     1    0  5.3812E-01  5.2935E-01  5.1658E-01  4.8868E-01  8.3822E-01  8.7621E-01  8.3262E-01  7.0442E-01  5.1483E-01
  He    2    0  1.4159E+00  1.4087E+00  1.2577E+00  9.8354E-01  1.4972E+00  1.3663E+00  1.4546E+00  1.8468E+00  2.4008E+00
  Li    3    0  1.8902E-03  3.0395E-04  1.5811E-04  1.6672E-02  1.2737E-01  3.3814E-01  5.8778E-02  4.7165E-04  3.7054E-04
  Be    4    0  2.1920E-05  3.4975E-05  7.3306E-05  1.2347E-04  2.9754E-04  4.7263E-04  1.5829E-04  1.4444E-04  2.2100E-04
  B     5    0  1.2388E-03  1.0395E-03  3.8047E-04  5.0992E-04  1.2008E-03  2.0568E-03  7.5386E-04  6.3763E-04  9.8380E-04
  C     6    0  3.0747E+02  3.3217E+02  4.3943E+02  1.0674E+03  5.3891E+01  5.1149E+01  2.5102E+02  3.5088E+02  5.6160E+02
  N     7    0  9.2893E+02  7.5251E+02  1.5259E+02  8.4729E+01  1.4568E+02  4.1449E+02  4.8528E+02  2.7404E+02  1.7448E+02
  O     8    0  5.8787E+02  6.5344E+02  1.1285E+03  1.3518E+03  2.6968E+00  6.2290E+00  1.7803E+01  1.9399E+01  3.1284E+01
  F     9    0  5.0143E+02  7.8305E+02  2.3783E+03  7.2636E+03  6.6056E-01  6.9412E-01  9.1914E-01  1.4542E+00  6.4485E-01
  Ne   10    0  9.1931E+02  1.0318E+03  1.4574E+03  2.9855E+03  1.3184E+00  2.0349E+00  7.0652E+00  4.1715E+00  5.4596E+00
  Na   11    0  2.2450E+02  3.3245E+02  2.8880E+02  1.1013E+03  6.8785E+00  8.3568E+00  9.8737E+00  6.9645E+00  6.5074E+00
  Mg   12    0  3.8582E+02  4.6617E+02  5.4893E+02  5.4548E+02  9.5640E-01  9.6314E-01  1.0126E+00  9.5963E-01  9.3629E-01
  Al   13    0  9.6893E+01  1.3295E+02  3.5207E+02  1.0323E+03  2.4118E+00  2.4164E+00  2.9401E+00  4.6218E+00  8.2764E+00
  Si   14    0  2.0231E+03  1.9704E+03  7.2543E+02  7.3837E+02  1.0061E+00  1.0066E+00  1.0211E+00  1.0357E+00  1.0863E+00
  P    15    0  1.3167E+03  1.7949E+03  1.7776E+03  1.5704E+03  1.0319E+00  1.1126E+00  1.8037E+00  1.3715E+00  1.7404E+00
  S    16    0  4.5001E+03  4.0660E+03  1.0969E+03  6.5100E+02  1.0003E+00  1.0004E+00  1.0021E+00  1.0009E+00  1.0018E+00
  Cl   17    0  1.6497E+03  1.8236E+03  5.7266E+02  3.0822E+02  1.0493E+00  1.0966E+00  1.3250E+00  1.4002E+00  1.7420E+00
  Ar   18    0  6.3632E+03  5.3073E+03  1.1140E+03  5.4187E+02  9.9732E-01  9.9420E-01  9.7790E-01  9.7597E-01  9.5526E-01
  K    19    0  8.5101E+03  8.2390E+03  9.0238E+02  3.5649E+02  1.0567E+00  1.0831E+00  1.2641E+00  1.3488E+00  1.6176E+00
  Ca   20    0  6.2575E+03  4.8297E+03  7.9798E+02  4.0997E+02  9.9920E-01  9.9820E-01  9.8925E-01  9.9353E-01  9.8839E-01
  Sc   21    0  9.6483E+02  7.7971E+02  1.8128E+02  9.9026E+01  1.1699E+00  1.7325E+00  4.5695E+00  3.5071E+00  6.0575E+00
  Ti   22    0  1.1788E+03  9.5774E+02  1.6856E+02  1.0514E+02  1.0043E+00  1.0361E+00  1.3230E+00  1.0857E+00  1.1726E+00
  V    23    0  1.3336E+03  1.4779E+03  1.9890E+02  6.8547E+01  9.9890E-01  1.0027E+00  1.0911E+00  9.9351E-01  9.9019E-01
  Cr   24    0  1.1436E+03  1.0989E+03  2.9631E+02  1.6574E+02  9.9970E-01  9.9804E-01  9.9313E-01  9.9269E-01  9.8578E-01
  Mn   25    0  7.8591E+02  1.2254E+03  1.7552E+02  6.3066E+01  1.0044E+00  9.9592E-01  9.7215E-01  9.7758E-01  9.4797E-01
  Fe   26    0  6.1208E+02  6.2544E+02  3.6831E+02  2.6609E+02  9.9937E-01  9.9615E-01  9.7687E-01  9.8655E-01  9.7365E-01
  Co   27    0  3.0693E+02  3.3581E+02  1.7266E+02  1.3305E+02  1.1035E+00  1.2174E+00  1.5624E+00  1.9993E+00  2.8858E+00
  Ni   28    0  9.5648E+02  9.4455E+02  5.8705E+02  4.2413E+02  1.0074E+00  1.0340E+00  1.1375E+00  1.1302E+00  1.2590E+00
  Cu   29    0  2.9559E+01  2.6864E+01  2.6590E+01  4.2724E+01  1.2874E+00  2.5841E+00  9.1774E+00  6.0204E+00  1.0893E+01
  Zn   30    0  8.5455E+01  7.4458E+01  6.2961E+01  8.0004E+01  1.0707E+00  1.6609E+00  5.8579E+00  2.6449E+00  4.2587E+00
  Ga   31    0  3.6721E+01  4.3598E+01  6.2417E+01  1.8556E+02  1.1065E+00  2.9110E+00  2.1530E+01  4.2984E+00  7.4214E+00
  Ge   32    0  3.4315E+01  3.9016E+01  5.9276E+01  1.8960E+02  1.0457E+00  2.1453E+00  1.6282E+01  2.6376E+00  4.1522E+00
  As   33    0  3.5003E+01  4.0321E+01  1.1100E+02  3.8317E+02  1.0235E+00  1.8564E+00  1.4868E+01  2.0043E+00  2.9051E+00
  Se   34    0  4.1334E+01  3.9349E+01  8.6128E+01  2.9614E+02  1.0119E+00  1.5477E+00  1.1351E+01  1.5569E+00  2.0385E+00
  Br   35    0  3.4888E+01  3.4509E+01  7.3168E+01  3.2818E+02  1.0052E+00  1.3816E+00  8.9926E+00  1.3456E+00  1.6383E+00
  Kr   36    0  7.1773E+01  6.6914E+01  1.7800E+02  4.4153E+02  1.0141E+00  1.5906E+00  1.5808E+01  1.4964E+00  1.9065E+00
  Rb   37    0  7.4049E+01  4.5666E+01  3.2738E+02  7.5788E+02  1.0022E+00  1.2231E+00  7.6878E+00  1.1529E+00  1.2738E+00
  Sr   38    0  5.5502E+02  5.8539E+02  2.0749E+03  3.8380E+03  1.0420E+00  1.9995E+00  4.3281E+01  1.8208E+00  2.5135E+00
  Y    39    0  6.9731E+02  7.1386E+02  2.7559E+03  4.6625E+03  1.0183E+00  1.4001E+00  2.4654E+01  1.3741E+00  1.7214E+00
  Zr   40    0  2.4801E+03  1.2753E+03  5.0594E+03  4.7468E+03  9.7710E-01  1.1074E+00  1.0688E+01  1.1170E+00  1.2587E+00
  Nb   41    0  7.7721E+02  7.6388E+02  2.8960E+03  3.6468E+03  1.0015E+00  1.0718E+00  6.7776E+00  1.0771E+00  1.1548E+00
  Mo   42    0  1.1406E+03  1.3317E+03  6.0815E+03  3.3005E+03  1.1568E+00  1.1888E+00  3.9657E+00  1.1840E+00  1.2127E+00
  Xe   54    0  6.9202E+02  6.0131E+02  3.1209E+03  1.7818E+03  9.9832E-01  1.0109E+00  2.2031E+00  9.9860E-01  9.9949E-01
  Cs   55    0  5.4176E+02  5.2742E+02  2.4333E+03  1.5466E+03  9.9499E-01  1.0025E+00  1.7751E+00  9.8081E-01  9.6815E-01
  Ba   56    0  4.9201E+03  5.4245E+03  7.6176E+03  3.7179E+03  1.0091E+00  1.0380E+00  2.5089E+00  1.0928E+00  1.1752E+00
  La   57    0  7.0159E+03  8.2189E+03  7.5493E+03  3.0883E+03  1.0056E+00  1.0271E+00  1.6838E+00  1.0752E+00  1.1476E+00
  Ce   58    0  7.2883E+03  8.4641E+03  6.0599E+03  1.5272E+03  1.0026E+00  1.0158E+00  1.3089E+00  1.0411E+00  1.0825E+00
  Pr   59    0  1.5170E+04  6.0058E+03  2.5085E+04  8.0935E+02  9.9743E-01  1.0030E+00  1.1416E+00  1.0000E+00  1.0056E+00
  Nd   60    0  6.5603E+03  1.0082E+04  4.3231E+03  9.1933E+02  1.0012E+00  1.0101E+00  1.1792E+00  1.0234E+00  1.0477E+00
  Hg   80    0  6.7515E+03  9.1963E+03  3.5141E+03  7.3623E+02  1.0028E+00  1.0102E+00  1.1455E+00  1.0240E+00  1.0462E+00
  Tl   81    0  7.0177E+03  9.6703E+03  2.4797E+03  5.8719E+02  1.0017E+00  1.0086E+00  1.1168E+00  1.0206E+00  1.0409E+00
  Pb   82    0  1.8467E+04  3.1592E+04  2.2920E+03  2.3893E+02  1.0039E+00  1.0137E+00  1.1135E+00  1.0426E+00  1.0820E+00
  Bi   83    0  6.1976E+03  1.1803E+04  3.5464E+02  6.1189E+00  9.9927E-01  9.9847E-01  9.9823E-01  9.9358E-01  9.8773E-01
  ele   Z    A    013d000     015d000     020d000     025d000     030d000     040d000     060d000     080d000     120d000
  H     1    0  7.2314E-01  7.0380E-01  6.3896E-01  6.0162E-01  9.7778E-01  9.9929E-01  1.0021E+00  1.0046E+00  9.8728E-01
  He    2    0  1.6367E+00  1.4799E+00  1.5366E+00  1.4785E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Li    3    0  1.7766E-03  3.5222E-03  1.1103E-02  1.1117E-02  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Be    4    0  1.7784E-03  3.5121E-03  1.1054E-02  1.1012E-02  9.7799E-01  9.9936E-01  1.0023E+00  1.0048E+00  9.8752E-01
  B     5    0  7.6769E-02  7.3422E-02  6.4968E-02  5.9811E-02  9.7799E-01  9.9937E-01  1.0023E+00  1.0049E+00  9.8749E-01
  C     6    0  3.2895E+03  4.7116E+03  5.1716E+03  5.6780E+03  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  N     7    0  1.2896E+01  1.1535E+01  1.0786E+01  1.0596E+01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  O     8    0  1.2517E+03  3.0310E+03  3.8305E+03  5.6167E+03  9.7788E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8738E-01
  F     9    0  5.1760E-01  5.1147E-01  1.7517E+00  2.5214E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Ne   10    0  8.9224E+02  1.5497E+03  2.1522E+04  2.4534E+04  9.7786E-01  9.9941E-01  1.0022E+00  1.0047E+00  9.8739E-01
  Na   11    0  1.2047E+02  1.8827E+02  4.9895E+03  4.7935E+03  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Mg   12    0  9.1136E+02  1.1220E+03  4.2605E+03  4.1590E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Al   13    0  8.3470E+02  6.5123E+02  2.8890E+03  2.3382E+03  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Si   14    0  3.1650E+03  4.9276E+03  2.9170E+03  3.2753E+03  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8737E-01
  P    15    0  2.5818E+03  1.5676E+03  2.0877E+03  1.9658E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  S    16    0  2.6375E+03  8.4355E+03  1.9957E+03  2.2140E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Cl   17    0  4.7947E+02  1.6222E+03  3.4040E+02  3.2266E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Ar   18    0  2.2500E+03  1.0294E+04  1.6719E+03  1.8614E+03  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8734E-01
  K    19    0  8.2662E+02  5.8732E+03  6.3761E+02  4.1493E+02  9.7786E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
  Ca   20    0  1.9862E+03  9.8913E+03  1.4647E+03  1.8325E+03  9.7787E-01  9.9940E-01  1.0022E+00  1.0048E+00  9.8738E-01
  Sc   21    0  1.9191E+02  1.9975E+03  1.2973E+02  1.5597E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Ti   22    0  8.5158E+02  1.3013E+03  5.7944E+02  5.6177E+02  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  V    23    0  6.4175E+02  8.1487E+02  6.2796E+02  1.1083E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Cr   24    0  2.4424E+03  3.5002E+03  1.9665E+03  9.9422E+02  9.7789E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8739E-01
  Mn   25    0  8.9842E+02  9.9134E+02  8.3225E+02  1.7321E+02  9.7784E-01  9.9941E-01  1.0022E+00  1.0047E+00  9.8739E-01
  Fe   26    0  4.9510E+03  4.2940E+03  3.1136E+03  2.4574E+03  9.7784E-01  9.9940E-01  1.0022E+00  1.0048E+00  9.8737E-01
  Co   27    0  2.8597E+03  1.6161E+03  1.6409E+03  1.1936E+03  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
  Ni   28    0  7.8479E+03  6.8241E+03  4.9342E+03  3.9116E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Cu   29    0  1.8670E+02  2.0941E+03  1.1354E+02  5.9607E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Zn   30    0  9.9965E+02  3.0257E+03  6.2041E+02  1.4834E+03  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
