  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
  Mn   25    0  4.1302E+02  4.0065E+02  3.8483E+02  1.8650E+02  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0001E+00
  Fe   26    0  4.9623E+02  4.2615E+02  3.1625E+02  2.4276E+02  1.0003E+00  1.0008E+00  9.9941E-01  1.0001E+00  9.9999E-01
  Co   27    0  1.0738E+02  7.2219E+01  3.6751E+01  3.0169E+01  1.0004E+00  1.0009E+00  9.9942E-01  1.0001E+00  1.0000E+00
  Ni   28    0  2.1550E+02  1.7353E+02  9.3711E+01  5.6686E+01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Cu   29    0  7.4843E+00  3.8661E+00  3.7032E+00  5.4066E+00  1.0003E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Zn   30    0  3.7916E+01  1.5728E+01  9.5191E+00  8.0116E+00  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Ga   31    0  1.2099E+00  1.1618E+00  1.3995E+00  1.9229E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Ge   32    0  1.0860E+00  1.0770E+00  1.1827E+00  1.4809E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  As   33    0  1.0583E+00  1.0626E+00  1.1422E+00  1.3388E+00  1.0004E+00  1.0008E+00  9.9937E-01  1.0001E+00  1.0000E+00
  Se   34    0  1.0201E+00  1.0068E+00  1.0319E+00  1.1163E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Br   35    0  9.8684E-01  9.7926E-01  1.0080E+00  1.0757E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
  Kr   36    0  1.0056E+00  1.0146E+00  1.0780E+00  1.1534E+00  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Rb   37    0  1.0234E+00  1.0245E+00  1.0477E+00  1.0858E+00  1.0003E+00  1.0009E+00  9.9938E-01  1.0001E+00  9.9998E-01
  Sr   38    0  1.0828E+00  1.1351E+00  1.3583E+00  1.6833E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Y    39    0  1.0413E+00  1.0470E+00  1.1404E+00  1.3613E+00  1.0003E+00  1.0009E+00  9.9938E-01  1.0001E+00  1.0000E+00
  Zr   40    0  9.8037E-01  9.8007E-01  1.0065E+00  1.0974E+00  1.0004E+00  1.0008E+00  9.9942E-01  9.8748E-01  9.7265E-01
  Nb   41    0  9.4169E-01  9.2280E-01  9.4431E-01  9.8209E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Mo   42    0  1.1745E+00  1.1856E+00  1.1778E+00  1.1831E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0672E+00  1.1453E+00
  Xe   54    0  9.6670E-01  9.5441E-01  9.3973E-01  9.1977E-01  1.0004E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Cs   55    0  9.1780E-01  9.0499E-01  8.8062E-01  8.5996E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Ba   56    0  9.9423E-01  1.0025E+00  1.0754E+00  1.1501E+00  1.0003E+00  1.0009E+00  9.9943E-01  1.0001E+00  9.9999E-01
  La   57    0  9.7641E-01  9.7633E-01  1.0172E+00  1.0796E+00  1.0003E+00  1.0009E+00  9.9939E-01  1.0001E+00  1.0000E+00
  Ce   58    0  9.7326E-01  9.7023E-01  9.8604E-01  1.0072E+00  1.0004E+00  1.0008E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Pr   59    0  9.5043E-01  9.4091E-01  9.2266E-01  9.3413E-01  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Nd   60    0  9.8876E-01  1.0014E+00  1.0112E+00  1.0247E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Hg   80    0  9.8856E-01  9.8109E-01  9.9254E-01  9.9890E-01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Tl   81    0  9.6204E-01  9.5828E-01  9.8950E-01  1.0144E+00  1.0003E+00  1.0009E+00  9.9941E-01  1.0001E+00  1.0000E+00
  Pb   82    0  9.7754E-01  9.7556E-01  1.0048E+00  1.0382E+00  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  Bi   83    0  9.6184E-01  9.5314E-01  9.5548E-01  9.5624E-01  1.0003E+00  1.0009E+00  9.9940E-01  1.0001E+00  1.0000E+00
  ele   Z    A    013c150     015c150     020c150     025c150     030c150     040c150     060c150     080c150     120c150
  H     1    0  5.8207E-01  5.6049E-01  5.2907E-01  5.1704E-01  8.9308E-01  8.6331E-01  8.3382E-01  7.9275E-01  6.3521E-01
  He    2    0  1.4386E+00  1.4139E+00  1.3697E+00  1.2474E+00  1.3395E+00  1.4251E+00  1.5103E+00  1.6255E+00  2.0823E+00
  Li    3    0  4.1476E-02  2.3135E-02  1.0589E-03  6.7642E-02  4.0159E-03  5.0258E-01  3.2839E-01  1.3707E-01  1.6083E-03
  Be    4    0  5.2390E-05  8.1516E-05  1.6522E-04  2.6238E-04  2.8347E-03  4.6803E-04  2.5996E-04  2.5450E-04  4.1575E-04
  B     5    0  2.1253E-02  1.9656E-02  1.5505E-02  6.3132E-03  1.8303E-02  5.7153E-03  3.6559E-03  3.5569E-03  3.9133E-03
  C     6    0  6.2555E+02  6.8078E+02  7.2605E+02  8.7031E+02  1.8088E-01  1.5119E+01  3.7311E+01  8.7980E+01  2.5248E+02
  N     7    0  7.8724E+02  7.8171E+02  8.3519E+02  5.3579E+01  1.7780E+01  1.3569E+02  1.6977E+02  1.9713E+02  1.8659E+02
  O     8    0  6.5696E+02  6.3144E+02  8.7449E+02  1.0221E+03  5.8550E-01  1.9669E+00  5.4180E+00  1.0908E+01  2.4641E+01
  F     9    0  9.4352E+02  1.7417E+03  1.9540E+03  1.2787E+03  3.4818E-01  6.0770E-01  5.3409E-01  4.7635E-01  3.3170E-01
  Ne   10    0  9.5703E+02  5.8353E+02  5.3467E+02  1.6022E+03  8.7963E-01  1.0086E+00  1.1405E+00  1.4752E+00  2.6737E+00
  Na   11    0  1.5966E+02  1.1447E+02  1.0443E+02  2.5478E+02  6.5064E+00  6.4493E+00  6.4720E+00  6.7028E+00  6.9465E+00
  Mg   12    0  2.4416E+02  1.0618E+02  2.3367E+02  4.6279E+02  9.5490E-01  9.5598E-01  9.5812E-01  9.6295E-01  9.8688E-01
  Al   13    0  2.2128E+02  8.2074E+01  2.5387E+02  5.9927E+02  2.1899E+00  2.4018E+00  2.8112E+00  3.3794E+00  5.2886E+00
  Si   14    0  7.2940E+02  1.2446E+03  1.2234E+03  9.8294E+02  1.0035E+00  1.0055E+00  1.0088E+00  1.0141E+00  1.0388E+00
  P    15    0  2.9945E+02  5.1288E+02  6.2817E+02  8.0902E+02  1.0016E+00  1.0066E+00  1.0124E+00  1.0297E+00  1.1281E+00
  S    16    0  9.6136E+02  2.9513E+03  1.6470E+03  1.2319E+03  1.0003E+00  1.0000E+00  1.0000E+00  1.0001E+00  1.0003E+00
  Cl   17    0  5.6939E+01  9.9929E+02  1.2509E+02  1.2597E+02  1.0003E+00  1.0115E+00  1.0242E+00  1.0579E+00  1.2005E+00
  Ar   18    0  1.0129E+03  3.9601E+03  1.6996E+03  1.2758E+03  1.0003E+00  9.9936E-01  9.9858E-01  9.9665E-01  9.8832E-01
  K    19    0  9.8431E+01  4.7827E+03  1.9672E+02  1.9231E+02  1.0003E+00  1.0174E+00  1.0336E+00  1.0737E+00  1.2119E+00
  Ca   20    0  1.0992E+03  4.6602E+03  1.8168E+03  1.3635E+03  1.0003E+00  9.9972E-01  9.9937E-01  9.9873E-01  9.9652E-01
  Sc   21    0  5.9144E+01  1.2948E+03  9.3997E+01  9.3198E+01  1.0003E+00  1.0240E+00  1.0492E+00  1.1309E+00  1.7201E+00
  Ti   22    0  2.3141E+02  4.1124E+02  3.0770E+02  2.2823E+02  1.0003E+00  1.0004E+00  1.0009E+00  1.0026E+00  1.0162E+00
  V    23    0  3.4322E+02  5.1351E+02  4.6545E+02  2.7317E+02  1.0003E+00  1.0003E+00  9.9984E-01  9.9858E-01  9.9390E-01
  Cr   24    0  1.2946E+03  1.6577E+03  1.5440E+03  1.1620E+03  1.0003E+00  9.9994E-01  9.9988E-01  9.9965E-01  9.9788E-01
  Mn   25    0  4.8670E+02  5.5807E+02  6.2862E+02  4.0456E+02  1.0003E+00  1.0039E+00  1.0052E+00  1.0070E+00  1.0013E+00
  Fe   26    0  5.1245E+02  4.4550E+02  3.3771E+02  2.5958E+02  1.0003E+00  9.9992E-01  9.9980E-01  9.9932E-01  9.9610E-01
  Co   27    0  7.3043E+01  3.6961E+01  6.2600E+00  4.6769E+00  1.0003E+00  1.0189E+00  1.0440E+00  1.1172E+00  1.4854E+00
  Ni   28    0  1.0815E+02  8.0160E+01  6.2036E+01  4.6424E+01  1.0003E+00  1.0002E+00  1.0010E+00  1.0046E+00  1.0366E+00
  Cu   29    0  3.3246E+01  3.7505E+01  4.5619E+01  4.1669E+01  1.0003E+00  1.0258E+00  1.0614E+00  1.1865E+00  2.1701E+00
  Zn   30    0  2.3508E+01  1.9515E+01  3.7603E+01  4.1898E+01  1.0003E+00  1.0034E+00  1.0090E+00  1.0329E+00  1.2769E+00
  Ga   31    0  4.2831E+01  6.6527E+01  1.3785E+02  2.1631E+02  1.0003E+00  1.0061E+00  1.0129E+00  1.0398E+00  1.3517E+00
  Ge   32    0  3.2733E+01  5.3797E+01  1.0369E+02  2.1022E+02  1.0003E+00  1.0020E+00  1.0047E+00  1.0156E+00  1.1472E+00
  As   33    0  2.8954E+01  5.2198E+01  1.6267E+02  3.9648E+02  1.0003E+00  1.0005E+00  1.0017E+00  1.0071E+00  1.0760E+00
  Se   34    0  3.1271E+01  5.5401E+01  8.8452E+01  2.6853E+02  1.0003E+00  1.0002E+00  1.0005E+00  1.0026E+00  1.0364E+00
  Br   35    0  2.8573E+01  5.2640E+01  7.4039E+01  3.0091E+02  1.0003E+00  9.9939E-01  9.9896E-01  9.9894E-01  1.0153E+00
  Kr   36    0  2.7909E+01  6.2342E+01  6.4932E+01  3.2149E+02  1.0003E+00  1.0017E+00  1.0035E+00  1.0091E+00  1.0492E+00
  Rb   37    0  3.2289E+01  5.9459E+01  8.9087E+01  5.2225E+02  1.0003E+00  9.9963E-01  9.9956E-01  9.9990E-01  1.0078E+00
  Sr   38    0  6.6526E+01  1.2236E+02  1.2228E+02  1.3931E+03  1.0003E+00  1.0064E+00  1.0139E+00  1.0360E+00  1.1640E+00
  Y    39    0  5.5107E+01  1.0485E+02  8.7521E+01  1.2738E+03  1.0003E+00  1.0015E+00  1.0037E+00  1.0117E+00  1.0747E+00
  Zr   40    0  3.1867E+01  7.3818E+01  3.6451E+01  8.0762E+02  9.7085E-01  9.7100E-01  9.7161E-01  9.7402E-01  9.9552E-01
  Nb   41    0  2.2114E+01  5.3373E+01  1.6213E+01  5.0002E+02  1.0003E+00  9.9927E-01  9.9931E-01  9.9976E-01  1.0080E+00
  Mo   42    0  1.3381E+01  4.0061E+01  7.6626E+00  2.7635E+02  1.1566E+00  1.1564E+00  1.1558E+00  1.1546E+00  1.1538E+00
  Xe   54    0  7.2860E+00  2.1608E+01  3.6340E+00  1.5263E+02  1.0003E+00  9.9945E-01  9.9889E-01  9.9740E-01  9.9194E-01
  Cs   55    0  5.3030E+00  1.5354E+01  3.3863E+00  1.1411E+02  1.0003E+00  9.9805E-01  9.9686E-01  9.9372E-01  9.8293E-01
  Ba   56    0  1.1051E+01  3.9195E+01  4.3001E+00  2.0667E+02  1.0003E+00  1.0019E+00  1.0040E+00  1.0097E+00  1.0358E+00
  La   57    0  6.4241E+00  2.6006E+01  2.8164E+00  1.2147E+02  1.0003E+00  1.0006E+00  1.0015E+00  1.0044E+00  1.0238E+00
  Ce   58    0  3.4090E+00  1.3983E+01  1.8902E+00  5.3323E+01  1.0003E+00  1.0003E+00  1.0005E+00  1.0017E+00  1.0102E+00
  Pr   59    0  2.3992E+00  8.4282E+00  1.7178E+00  6.1381E+01  1.0003E+00  9.9875E-01  9.9792E-01  9.9607E-01  9.9220E-01
  Nd   60    0  2.3096E+00  8.8806E+00  1.7167E+00  2.2453E+01  1.0003E+00  1.0001E+00  1.0001E+00  1.0004E+00  1.0041E+00
  Hg   80    0  1.9277E+00  7.2251E+00  1.5768E+00  1.7975E+01  1.0003E+00  1.0009E+00  1.0013E+00  1.0023E+00  1.0071E+00
  Tl   81    0  1.5642E+00  4.8711E+00  1.2563E+00  1.2697E+01  1.0003E+00  1.0002E+00  1.0007E+00  1.0019E+00  1.0069E+00
  Pb   82    0  1.4647E+00  3.1017E+00  1.4099E+00  6.3474E+00  1.0003E+00  1.0007E+00  1.0015E+00  1.0038E+00  1.0155E+00
  Bi   83    0  9.0759E-01  9.2529E-01  8.8426E-01  1.1585E+00  1.0003E+00  9.9985E-01  9.9966E-01  9.9924E-01  9.9720E-01
  ele   Z    A    013c300     015c300     020c300     025c300     030c300     040c300     060c300     080c300     120c300
  H     1    0  5.3327E-01  5.2124E-01  5.0339E-01  4.8080E-01  8.3822E-01  8.7621E-01  8.3262E-01  7.0442E-01  5.1483E-01
  He    2    0  1.4014E+00  1.3851E+00  1.2237E+00  9.6559E-01  1.4972E+00  1.3663E+00  1.4546E+00  1.8468E+00  2.4008E+00
  Li    3    0  1.8732E-03  2.9929E-04  1.5407E-04  1.6403E-02  1.2737E-01  3.3814E-01  5.8778E-02  4.7165E-04  3.7054E-04
  Be    4    0  2.1723E-05  3.4438E-05  7.1434E-05  1.2148E-04  2.9754E-04  4.7263E-04  1.5829E-04  1.4444E-04  2.2100E-04
  B     5    0  1.2276E-03  1.0236E-03  3.7075E-04  5.0170E-04  1.2008E-03  2.0568E-03  7.5386E-04  6.3763E-04  9.8380E-04
  C     6    0  3.0470E+02  3.2707E+02  4.2821E+02  1.0502E+03  5.3891E+01  5.1149E+01  2.5102E+02  3.5088E+02  5.6160E+02
  N     7    0  9.2056E+02  7.4097E+02  1.4869E+02  8.3363E+01  1.4568E+02  4.1449E+02  4.8528E+02  2.7404E+02  1.7448E+02
  O     8    0  5.8292E+02  6.4464E+02  1.0997E+03  1.3305E+03  2.6968E+00  6.2290E+00  1.7803E+01  1.9399E+01  3.1284E+01
  F     9    0  4.9691E+02  7.7104E+02  2.3176E+03  7.1464E+03  6.6056E-01  6.9412E-01  9.1914E-01  1.4542E+00  6.4485E-01
  Ne   10    0  9.1103E+02  1.0160E+03  1.4202E+03  2.9373E+03  1.3184E+00  2.0349E+00  7.0652E+00  4.1715E+00  5.4596E+00
  Na   11    0  2.2248E+02  3.2736E+02  2.8143E+02  1.0835E+03  6.8785E+00  8.3568E+00  9.8737E+00  6.9645E+00  6.5074E+00
  Mg   12    0  3.8236E+02  4.5905E+02  5.3493E+02  5.3669E+02  9.5640E-01  9.6314E-01  1.0126E+00  9.5963E-01  9.3629E-01
  Al   13    0  9.6022E+01  1.3092E+02  3.4308E+02  1.0157E+03  2.4118E+00  2.4164E+00  2.9401E+00  4.6218E+00  8.2764E+00
  Si   14    0  2.2634E+03  2.3648E+03  1.4322E+03  1.1664E+03  1.0061E+00  1.0066E+00  1.0211E+00  1.0357E+00  1.0863E+00
  P    15    0  1.3070E+03  1.7812E+03  1.7333E+03  1.5462E+03  1.0319E+00  1.1126E+00  1.8037E+00  1.3715E+00  1.7404E+00
  S    16    0  4.9036E+03  4.7151E+03  2.3334E+03  1.4739E+03  1.0003E+00  1.0004E+00  1.0021E+00  1.0009E+00  1.0018E+00
  Cl   17    0  1.6395E+03  1.8243E+03  5.5854E+02  3.0341E+02  1.0493E+00  1.0966E+00  1.3250E+00  1.4002E+00  1.7420E+00
  Ar   18    0  6.7630E+03  5.9461E+03  2.3813E+03  1.4712E+03  9.9732E-01  9.9420E-01  9.7790E-01  9.7597E-01  9.5526E-01
  K    19    0  8.4544E+03  8.2453E+03  8.7716E+02  3.4689E+02  1.0567E+00  1.0831E+00  1.2641E+00  1.3488E+00  1.6176E+00
  Ca   20    0  6.6693E+03  5.4590E+03  2.1230E+03  1.4887E+03  9.9920E-01  9.9820E-01  9.8925E-01  9.9353E-01  9.8839E-01
  Sc   21    0  9.6810E+02  8.0350E+02  1.8763E+02  1.0903E+02  1.1699E+00  1.7325E+00  4.5695E+00  3.5071E+00  6.0575E+00
  Ti   22    0  1.2250E+03  1.0343E+03  4.0061E+02  2.4530E+02  1.0043E+00  1.0361E+00  1.3230E+00  1.0857E+00  1.1726E+00
  V    23    0  1.8327E+03  2.2618E+03  1.0782E+03  4.0705E+02  9.9890E-01  1.0027E+00  1.0911E+00  9.9351E-01  9.9019E-01
  Cr   24    0  1.8391E+03  2.0354E+03  1.8138E+03  1.2011E+03  9.9970E-01  9.9804E-01  9.9313E-01  9.9269E-01  9.8578E-01
  Mn   25    0  1.4604E+03  2.2367E+03  1.2470E+03  5.6606E+02  1.0044E+00  9.9592E-01  9.7215E-01  9.7758E-01  9.4797E-01
  Fe   26    0  6.5017E+02  7.0607E+02  4.1327E+02  2.7600E+02  9.9937E-01  9.9615E-01  9.7687E-01  9.8655E-01  9.7365E-01
  Co   27    0  1.3915E+02  1.4597E+02  8.4355E+00  4.2758E+00  1.1035E+00  1.2174E+00  1.5624E+00  1.9993E+00  2.8858E+00
  Ni   28    0  5.0897E+02  5.7741E+02  1.4321E+02  6.4844E+01  1.0074E+00  1.0340E+00  1.1375E+00  1.1302E+00  1.2590E+00
  Cu   29    0  1.5786E+01  1.3747E+01  1.4429E+01  2.9394E+01  1.2874E+00  2.5841E+00  9.1774E+00  6.0204E+00  1.0893E+01
  Zn   30    0  2.7481E+01  1.6932E+01  1.1041E+01  3.1222E+01  1.0707E+00  1.6609E+00  5.8579E+00  2.6449E+00  4.2587E+00
  Ga   31    0  3.6390E+01  4.2930E+01  6.0823E+01  1.8256E+02  1.1065E+00  2.9110E+00  2.1530E+01  4.2984E+00  7.4214E+00
  Ge   32    0  3.4006E+01  3.8418E+01  5.7762E+01  1.8654E+02  1.0457E+00  2.1453E+00  1.6282E+01  2.6376E+00  4.1522E+00
  As   33    0  3.4688E+01  3.9703E+01  1.0816E+02  3.7699E+02  1.0235E+00  1.8564E+00  1.4868E+01  2.0043E+00  2.9051E+00
  Se   34    0  4.0961E+01  3.8746E+01  8.3929E+01  2.9137E+02  1.0119E+00  1.5477E+00  1.1351E+01  1.5569E+00  2.0385E+00
  Br   35    0  3.4574E+01  3.3980E+01  7.1300E+01  3.2289E+02  1.0052E+00  1.3816E+00  8.9926E+00  1.3456E+00  1.6383E+00
  Kr   36    0  7.1127E+01  6.5888E+01  1.7346E+02  4.3441E+02  1.0141E+00  1.5906E+00  1.5808E+01  1.4964E+00  1.9065E+00
  Rb   37    0  7.3382E+01  4.4966E+01  3.1902E+02  7.4566E+02  1.0022E+00  1.2231E+00  7.6878E+00  1.1529E+00  1.2738E+00
  Sr   38    0  5.5002E+02  5.7641E+02  2.0219E+03  3.7761E+03  1.0420E+00  1.9995E+00  4.3281E+01  1.8208E+00  2.5135E+00
  Y    39    0  6.9103E+02  7.0292E+02  2.6855E+03  4.5873E+03  1.0183E+00  1.4001E+00  2.4654E+01  1.3741E+00  1.7214E+00
  Zr   40    0  2.4578E+03  1.2557E+03  4.9303E+03  4.6702E+03  9.7710E-01  1.1074E+00  1.0688E+01  1.1170E+00  1.2587E+00
  Nb   41    0  7.7021E+02  7.5216E+02  2.8221E+03  3.5880E+03  1.0015E+00  1.0718E+00  6.7776E+00  1.0771E+00  1.1548E+00
  Mo   42    0  1.1303E+03  1.3113E+03  5.9262E+03  3.2472E+03  1.1568E+00  1.1888E+00  3.9657E+00  1.1840E+00  1.2127E+00
  Xe   54    0  6.8578E+02  5.9209E+02  3.0412E+03  1.7531E+03  9.9832E-01  1.0109E+00  2.2031E+00  9.9860E-01  9.9949E-01
  Cs   55    0  5.3688E+02  5.1933E+02  2.3711E+03  1.5216E+03  9.9499E-01  1.0025E+00  1.7751E+00  9.8081E-01  9.6815E-01
  Ba   56    0  4.8758E+03  5.3413E+03  7.4230E+03  3.6579E+03  1.0091E+00  1.0380E+00  2.5089E+00  1.0928E+00  1.1752E+00
  La   57    0  6.9527E+03  8.0929E+03  7.3565E+03  3.0385E+03  1.0056E+00  1.0271E+00  1.6838E+00  1.0752E+00  1.1476E+00
  Ce   58    0  7.2227E+03  8.3343E+03  5.9051E+03  1.5026E+03  1.0026E+00  1.0158E+00  1.3089E+00  1.0411E+00  1.0825E+00
  Pr   59    0  1.5033E+04  5.9137E+03  2.4444E+04  7.9629E+02  9.9743E-01  1.0030E+00  1.1416E+00  1.0000E+00  1.0056E+00
  Nd   60    0  6.5012E+03  9.9277E+03  4.2127E+03  9.0450E+02  1.0012E+00  1.0101E+00  1.1792E+00  1.0234E+00  1.0477E+00
  Hg   80    0  6.6907E+03  9.0553E+03  3.4244E+03  7.2435E+02  1.0028E+00  1.0102E+00  1.1455E+00  1.0240E+00  1.0462E+00
  Tl   81    0  6.9545E+03  9.5220E+03  2.4163E+03  5.7772E+02  1.0017E+00  1.0086E+00  1.1168E+00  1.0206E+00  1.0409E+00
  Pb   82    0  1.8335E+04  3.1225E+04  2.2342E+03  2.3510E+02  1.0039E+00  1.0137E+00  1.1135E+00  1.0426E+00  1.0820E+00
  Bi   83    0  6.1418E+03  1.1622E+04  3.4558E+02  6.0202E+00  9.9927E-01  9.9847E-01  9.9823E-01  9.9358E-01  9.8773E-01
  ele   Z    A    013d000     015d000     020d000     025d000     030d000     040d000     060d000     080d000     120d000
  H     1    0  7.1940E-01  6.9582E-01  6.3516E-01  5.9865E-01  9.7778E-01  9.9929E-01  1.0021E+00  1.0046E+00  9.8728E-01
  He    2    0  1.6278E+00  1.4613E+00  1.5265E+00  1.4697E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Li    3    0  1.7675E-03  3.4823E-03  1.1037E-02  1.1062E-02  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Be    4    0  1.7692E-03  3.4723E-03  1.0988E-02  1.0957E-02  9.7799E-01  9.9936E-01  1.0023E+00  1.0048E+00  9.8752E-01
  B     5    0  7.6372E-02  7.2590E-02  6.4581E-02  5.9515E-02  9.7799E-01  9.9937E-01  1.0023E+00  1.0049E+00  9.8749E-01
  C     6    0  3.2724E+03  4.6582E+03  5.1408E+03  5.6500E+03  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  N     7    0  1.2829E+01  1.1404E+01  1.0722E+01  1.0543E+01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  O     8    0  1.2455E+03  2.9997E+03  3.8080E+03  5.5900E+03  9.7788E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8738E-01
  F     9    0  5.1492E-01  5.0568E-01  1.7413E+00  2.5089E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Ne   10    0  8.8763E+02  1.5321E+03  2.1394E+04  2.4413E+04  9.7786E-01  9.9941E-01  1.0022E+00  1.0047E+00  9.8739E-01
  Na   11    0  1.1985E+02  1.8614E+02  4.9599E+03  4.7698E+03  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Mg   12    0  9.0668E+02  1.1094E+03  4.2352E+03  4.1385E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Al   13    0  8.3038E+02  6.4389E+02  2.8718E+03  2.3267E+03  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Si   14    0  4.6797E+03  8.0188E+03  4.6536E+03  4.6800E+03  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8737E-01
  P    15    0  2.5734E+03  1.5627E+03  2.0795E+03  1.9685E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  S    16    0  5.4162E+03  1.4438E+04  5.1226E+03  4.9970E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Cl   17    0  4.7394E+02  1.6070E+03  3.3764E+02  3.1947E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Ar   18    0  5.3388E+03  1.7283E+04  5.0842E+03  5.1929E+03  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8734E-01
  K    19    0  7.7305E+02  5.7946E+03  6.0893E+02  3.8012E+02  9.7786E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
  Ca   20    0  5.3928E+03  1.7913E+04  5.0546E+03  5.9112E+03  9.7787E-01  9.9940E-01  1.0022E+00  1.0048E+00  9.8738E-01
  Sc   21    0  1.8780E+02  2.0273E+03  1.5160E+02  1.7581E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Ti   22    0  1.6491E+03  2.7771E+03  1.4440E+03  1.1121E+03  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  V    23    0  2.3519E+03  3.1669E+03  2.9018E+03  6.3116E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Cr   24    0  8.7594E+03  1.4970E+04  8.9537E+03  6.2206E+03  9.7789E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8739E-01
  Mn   25    0  3.4672E+03  4.4767E+03  4.0060E+03  1.1572E+03  9.7784E-01  9.9941E-01  1.0022E+00  1.0047E+00  9.8739E-01
  Fe   26    0  4.9334E+03  4.2616E+03  3.1511E+03  2.4049E+03  9.7784E-01  9.9940E-01  1.0022E+00  1.0048E+00  9.8737E-01
  Co   27    0  1.1450E+03  1.8179E+02  2.6389E+02  1.2352E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
  Ni   28    0  2.1948E+03  5.0686E+02  7.7585E+02  4.0555E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Cu   29    0  6.4743E+01  3.4131E+00  1.2490E+01  1.3776E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Zn   30    0  3.9135E+02  4.7460E+00  7.1305E+01  1.2164E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Ga   31    0  1.0714E+00  1.0804E+00  1.1360E+00  1.1898E+00  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
  Ge   32    0  1.0206E+00  1.0054E+00  1.0273E+00  1.0508E+00  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  As   33    0  1.0212E+00  1.0386E+00  1.0246E+00  1.0567E+00  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
  Se   34    0  9.9448E-01  9.7542E-01  9.9322E-01  9.9825E-01  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
  Br   35    0  9.7754E-01  9.7361E-01  9.8254E-01  9.9011E-01  9.7786E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8734E-01
  Kr   36    0  9.9167E-01  9.7979E-01  1.0215E+00  1.0380E+00  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
