  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
  Kr   36    0  9.9167E-01  9.7979E-01  1.0215E+00  1.0380E+00  1.0528E+00  1.0892E+00  1.4377E+00  1.4561E+00  1.3072E+00
  Rb   37    0  1.0038E+00  9.8786E-01  9.9724E-01  9.9900E-01  9.9537E-01  1.0203E+00  1.7196E+00  1.4567E+00  1.0667E+00
  Sr   38    0  1.0430E+00  1.0561E+00  1.1294E+00  1.1899E+00  1.2400E+00  1.3892E+00  1.6676E+00  2.3188E+00  2.1442E+00
  Y    39    0  1.0053E+00  1.0071E+00  1.0278E+00  1.0611E+00  1.0842E+00  1.1771E+00  1.3628E+00  1.9089E+00  1.3709E+00
  Zr   40    0  9.6561E-01  1.0123E+00  9.7779E-01  1.0001E+00  1.0169E+00  1.0790E+00  1.1757E+00  1.2831E+00  1.0873E+00
  Nb   41    0  9.2574E-01  8.9513E-01  9.0598E-01  8.9753E-01  8.9171E-01  8.8076E-01  9.4252E-01  9.5755E-01  9.3668E-01
  Mo   42    0  1.1873E+00  1.1972E+00  1.2204E+00  1.2398E+00  1.2472E+00  1.2339E+00  1.1549E+00  1.1697E+00  1.1036E+00
  Xe   54    0  9.6230E-01  9.3785E-01  9.4961E-01  9.3926E-01  9.3328E-01  9.1930E-01  9.2803E-01  8.9140E-01  8.9081E-01
  Cs   55    0  9.1372E-01  8.8294E-01  8.7801E-01  8.6117E-01  8.4695E-01  8.3125E-01  7.9377E-01  8.3945E-01  7.7686E-01
  Ba   56    0  9.8362E-01  9.6786E-01  1.0171E+00  1.0282E+00  1.0412E+00  1.0615E+00  1.1498E+00  1.2624E+00  1.3102E+00
  La   57    0  9.7181E-01  9.5147E-01  9.8483E-01  9.8360E-01  9.8678E-01  9.8331E-01  1.0347E+00  1.1299E+00  1.1003E+00
  Ce   58    0  9.7203E-01  9.5156E-01  9.7710E-01  9.7319E-01  9.7245E-01  9.6080E-01  9.8690E-01  1.0084E+00  1.0190E+00
  Pr   59    0  9.4961E-01  9.2881E-01  9.2207E-01  9.0769E-01  8.9834E-01  8.6956E-01  1.5876E+00  1.1344E+00  8.5670E-01
  Nd   60    0  9.9284E-01  9.9738E-01  1.0022E+00  1.0117E+00  1.0122E+00  1.0248E+00  9.5242E-01  1.0371E+00  1.0271E+00
  Hg   80    0  9.8364E-01  9.6105E-01  1.0055E+00  1.0049E+00  1.0099E+00  9.8883E-01  9.2313E-01  9.6602E-01  1.0396E+00
  Tl   81    0  9.5879E-01  9.2988E-01  9.7129E-01  9.6744E-01  9.6918E-01  9.5387E-01  8.9091E-01  9.5697E-01  1.0361E+00
  Pb   82    0  9.7316E-01  9.5171E-01  9.8434E-01  9.8248E-01  9.8609E-01  9.8057E-01  1.0316E+00  1.0562E+00  1.0947E+00
  Bi   83    0  9.6224E-01  9.3289E-01  9.5901E-01  9.4680E-01  9.4272E-01  9.1580E-01  8.9500E-01  8.6383E-01  9.4022E-01
  ele   Z    A    013d150     015d150     020d150     025d150     030d150     040d150     060d150     080d150     120d150
  H     1    0  5.8770E-01  5.4965E-01  5.4123E-01  5.1056E-01  4.5774E-01  4.1413E-01  3.3870E-01  3.4028E-01  2.8544E-01
  He    2    0  1.4560E+00  1.4158E+00  1.3485E+00  1.2795E+00  1.0356E+00  7.4073E-01  6.8696E-01  6.3098E-01  8.4298E-01
  Li    3    0  5.1631E-03  7.0849E-03  1.6318E-03  1.2978E-03  1.3149E-04  9.0577E-02  2.0446E-02  5.6819E-03  1.1949E-03
  Be    4    0  1.1771E-04  2.8074E-04  1.3427E-04  1.6958E-04  4.7916E-05  2.2001E-05  1.1955E-05  1.0719E-05  4.2360E-05
  B     5    0  9.3407E-03  1.2109E-02  5.7900E-03  4.2496E-03  7.0469E-04  2.8309E-04  2.2150E-04  4.0553E-04  1.7912E-03
  C     6    0  5.6565E+03  6.4852E+03  7.1231E+03  6.3356E+03  1.1523E+04  1.3135E+04  9.2281E+03  8.3781E+03  1.1671E+04
  N     7    0  4.4173E+03  1.9465E+03  4.3660E+03  5.5982E+03  2.1971E+03  1.2069E+02  2.6048E+02  2.0522E+02  1.1494E+03
  O     8    0  6.5286E+03  7.5334E+03  8.7805E+03  1.0360E+04  1.3312E+04  1.7657E+04  2.0147E+04  2.1131E+04  2.3415E+04
  F     9    0  1.8080E+04  2.3063E+05  1.1582E+05  1.8600E+04  1.3139E+05  1.2288E+04  7.6664E+03  1.0372E+04  8.3589E-01
  Ne   10    0  4.8466E+03  5.3069E+03  7.5941E+03  1.9349E+04  3.0326E+04  2.6115E+04  3.9273E+04  4.0491E+04  2.4352E+04
  Na   11    0  4.4768E+02  5.1193E+02  1.1284E+03  2.9165E+03  5.8473E+03  2.4357E+03  1.3299E+03  1.7088E+03  6.2423E+02
  Mg   12    0  1.4761E+03  8.2893E+02  2.8152E+03  4.1582E+03  5.6408E+03  9.2653E+03  2.2962E+04  2.2660E+04  6.9349E+03
  Al   13    0  1.0745E+03  4.1293E+02  1.8539E+03  3.7512E+03  3.0049E+03  3.9162E+03  3.7559E+03  6.1640E+03  8.8520E+02
  Si   14    0  8.4168E+03  1.2571E+04  1.0439E+04  9.0313E+03  1.0116E+04  1.3579E+04  1.4351E+04  1.2990E+04  2.7238E+03
  P    15    0  1.8571E+03  3.3222E+03  3.4219E+03  4.4179E+03  3.3238E+03  6.9441E+03  7.9487E+03  9.4096E+03  1.3225E+03
  S    16    0  1.2231E+04  2.3147E+04  1.4412E+04  1.1367E+04  1.2189E+04  1.6748E+04  1.8136E+04  1.5726E+04  3.6657E+03
  Cl   17    0  6.4663E+02  4.9459E+03  6.9862E+02  7.1760E+02  7.2148E+02  1.6340E+03  1.6668E+03  1.4927E+03  2.5761E+02
  Ar   18    0  1.2876E+04  2.4077E+04  1.5390E+04  1.2110E+04  1.2298E+04  1.6993E+04  1.9533E+04  1.6789E+04  4.1256E+03
  K    19    0  1.4112E+03  1.4096E+04  1.2557E+03  1.1134E+03  8.9966E+02  3.0445E+03  3.7488E+03  3.6977E+03  4.0092E+02
  Ca   20    0  1.3709E+04  1.8101E+04  1.7044E+04  1.3617E+04  1.3343E+04  1.8120E+04  2.2139E+04  1.8386E+04  4.9568E+03
  Sc   21    0  5.4173E+02  1.6392E+03  5.5827E+02  4.8687E+02  5.0612E+02  8.7071E+02  1.0916E+03  9.5560E+02  2.4094E+02
  Ti   22    0  2.8861E+03  3.2865E+03  2.9358E+03  2.1586E+03  2.0188E+03  1.7860E+03  1.4783E+03  1.1413E+03  5.1821E+02
  V    23    0  3.6115E+03  4.3650E+03  1.8852E+03  1.3570E+03  1.1480E+03  2.3294E+03  1.5447E+03  1.4375E+03  3.2263E+02
  Cr   24    0  1.7405E+04  1.8295E+04  1.4934E+04  1.1180E+04  9.9591E+03  7.5918E+03  4.8632E+03  3.5856E+03  2.1398E+03
  Mn   25    0  5.2613E+03  6.0267E+03  3.0393E+03  2.3735E+03  1.8921E+03  3.3243E+03  2.3283E+03  2.0124E+03  5.3763E+02
  Fe   26    0  5.1315E+03  4.3669E+03  3.1797E+03  2.5027E+03  2.0721E+03  1.7117E+03  1.2121E+03  9.0827E+02  4.8356E+02
  Co   27    0  1.2811E+02  1.7253E+01  1.3597E+01  1.4624E+01  1.6625E+01  1.8063E+01  2.2824E+01  2.1060E+01  6.6597E+00
  Ni   28    0  7.3794E+02  4.7470E+02  3.6332E+02  3.5468E+02  2.8714E+02  4.0462E+02  3.9899E+02  3.6785E+02  1.0428E+02
  Cu   29    0  1.8979E+02  1.9906E+01  3.8432E+01  4.6866E+01  2.9037E+01  9.6079E+01  1.0443E+02  1.1107E+02  1.0941E+02
  Zn   30    0  7.9844E+01  7.1190E+00  2.1702E+01  2.7294E+01  1.4961E+01  8.6311E+01  9.8666E+01  1.0609E+02  1.0363E+02
  Ga   31    0  2.2040E+01  2.0205E+01  5.7579E+01  5.9775E+01  4.1159E+01  3.7974E+02  4.0987E+02  4.7506E+02  5.6257E+02
  Ge   32    0  1.7119E+01  1.4409E+01  5.0242E+01  4.0625E+01  4.1348E+01  3.5022E+02  3.7301E+02  4.1545E+02  5.0285E+02
  As   33    0  1.5817E+01  1.3017E+01  4.9158E+01  3.7770E+01  4.1268E+01  5.2044E+02  5.5928E+02  6.7871E+02  5.8475E+02
  Se   34    0  1.9432E+01  1.3776E+01  5.6097E+01  2.0077E+01  5.6363E+01  3.4135E+02  3.3918E+02  3.4296E+02  4.4463E+02
  Br   35    0  1.8434E+01  1.2895E+01  5.4346E+01  1.5449E+01  5.6902E+01  3.2013E+02  3.1511E+02  3.2879E+02  3.9515E+02
  Kr   36    0  2.0568E+01  1.1387E+01  9.0098E+01  1.1884E+01  1.4582E+02  3.9431E+02  3.8068E+02  4.5662E+02  8.1254E+02
  Rb   37    0  2.5602E+01  1.4817E+01  1.5850E+02  9.1030E+00  2.7027E+02  4.6219E+02  4.3481E+02  4.4375E+02  4.3964E+02
  Sr   38    0  4.1480E+01  2.0091E+01  8.6722E+01  1.5419E+01  1.6197E+02  1.0042E+03  1.2201E+03  1.4515E+03  3.4092E+03
  Y    39    0  3.4332E+01  1.5741E+01  7.4583E+01  8.5778E+00  1.9837E+02  7.8201E+02  8.9950E+02  8.7537E+02  2.4563E+03
  Zr   40    0  2.0246E+01  8.4874E+00  5.2564E+01  3.9112E+00  2.7424E+02  3.1423E+02  3.5845E+02  3.6151E+02  1.1669E+03
  Nb   41    0  1.4217E+01  5.2976E+00  3.6567E+01  2.2328E+00  1.8612E+02  1.4587E+02  1.5737E+02  1.5930E+02  7.2909E+02
  Mo   42    0  9.6384E+00  3.1457E+00  2.1990E+01  1.9339E+00  1.5792E+02  7.0557E+01  9.1407E+01  9.2641E+01  3.9609E+02
  Xe   54    0  4.8548E+00  1.8141E+00  2.1113E+01  1.1417E+00  1.7041E+02  2.9835E+01  3.8833E+01  3.9263E+01  1.7006E+02
  Cs   55    0  3.3726E+00  1.5258E+00  1.7773E+01  1.0383E+00  1.2150E+02  2.0786E+01  2.8286E+01  2.8436E+01  1.1219E+02
  Ba   56    0  7.0477E+00  2.3091E+00  1.4474E+01  1.7595E+00  2.3305E+02  2.7468E+01  3.7997E+01  3.7461E+01  2.0293E+02
  La   57    0  4.3199E+00  1.7357E+00  8.1616E+00  1.6242E+00  1.7101E+02  1.4149E+01  1.8303E+01  1.7477E+01  8.5065E+01
  Ce   58    0  2.4804E+00  1.3201E+00  5.4573E+00  1.3504E+00  1.5371E+02  7.2637E+00  8.4755E+00  8.2922E+00  3.4060E+01
  Pr   59    0  1.8264E+00  1.1130E+00  2.7679E+01  1.0814E+00  6.6976E+02  8.6987E+00  7.4899E+00  6.1137E+00  1.8129E+01
  Nd   60    0  1.8470E+00  1.1896E+00  2.0184E+00  1.3835E+00  1.2804E+02  4.7574E+00  5.8455E+00  6.2744E+00  1.8569E+01
  Hg   80    0  1.5378E+00  1.1108E+00  2.0838E+00  1.1458E+00  1.1012E+02  3.2681E+00  3.6303E+00  3.8139E+00  1.2487E+01
  Tl   81    0  1.3127E+00  1.0372E+00  1.6006E+00  1.1121E+00  7.6367E+01  2.8262E+00  3.1889E+00  3.2978E+00  9.6691E+00
  Pb   82    0  1.2979E+00  1.1681E+00  1.6954E+00  1.2638E+00  6.8523E+01  2.8626E+00  2.9723E+00  3.0991E+00  6.4297E+00
  Bi   83    0  8.9553E-01  8.8358E-01  9.8731E-01  8.8340E-01  1.1914E+01  1.0320E+00  9.9267E-01  1.0180E+00  1.4780E+00
  ele   Z    A    013d300     015d300     020d300     025d300     030d300     040d300     060d300     080d300     120d300
  H     1    0  5.3516E-01  5.2121E-01  5.0657E-01  4.7020E-01  4.4493E-01  4.1869E-01  3.8206E-01  2.9801E-01  2.4964E-01
  He    2    0  1.4594E+00  1.4807E+00  1.4782E+00  1.0087E+00  8.4637E-01  6.6745E-01  6.2412E-01  6.1848E-01  8.9467E-01
  Li    3    0  1.5020E-03  1.2317E-03  1.5563E-02  3.0986E-04  1.9341E-02  6.7418E-02  6.6311E-02  1.5863E-04  8.0197E-05
  Be    4    0  5.5829E-05  2.1501E-04  7.9985E-05  3.7481E-05  2.5520E-05  1.1387E-05  6.4911E-06  6.3728E-06  2.1428E-05
  B     5    0  4.1682E-04  7.3269E-04  2.1993E-04  1.3207E-04  8.7405E-05  4.1979E-05  1.8610E-05  9.9201E-05  5.1123E-05
  C     6    0  7.1395E+03  7.5671E+03  8.3514E+03  1.0398E+04  1.2590E+04  1.4317E+04  1.1876E+04  1.3136E+04  3.4486E+04
  N     7    0  1.7650E+04  1.7309E+04  1.1937E+03  1.2964E+03  1.7569E+03  7.3478E+02  7.2614E+02  1.5955E+03  2.7245E+03
  O     8    0  6.8849E+03  7.2697E+03  8.2766E+03  1.3254E+04  1.5244E+04  1.8012E+04  1.9502E+04  2.4306E+04  2.1079E+04
  F     9    0  7.1813E+03  7.9188E+03  1.4975E+04  6.7317E+04  1.3742E+05  4.6409E+04  6.0550E+04  1.1821E+03  7.9121E+00
  Ne   10    0  9.3293E+03  7.3194E+03  7.1141E+03  2.9432E+04  3.2002E+04  2.4292E+04  3.7601E+04  2.6789E+04  6.0086E+03
  Na   11    0  5.8341E+03  3.5317E+03  2.6355E+03  6.9318E+03  1.1618E+04  2.5059E+03  2.8808E+03  5.4882E+03  8.8740E+02
  Mg   12    0  1.9950E+03  1.7237E+03  2.1719E+03  5.6593E+03  7.3957E+03  1.0026E+04  1.7015E+04  8.5346E+03  1.3214E+03
  Al   13    0  3.7092E+03  3.1955E+03  3.7934E+03  5.6906E+03  8.9334E+03  6.0049E+03  6.6304E+03  7.4935E+03  1.4047E+02
  Si   14    0  1.0483E+04  1.0665E+04  1.1644E+04  1.1300E+04  1.2113E+04  1.4347E+04  1.2377E+04  7.8932E+03  4.2054E+00
  P    15    0  1.2069E+04  1.6748E+04  1.6100E+04  6.8112E+03  1.1905E+04  1.4119E+04  1.2553E+04  9.1977E+03  1.1190E+02
  S    16    0  1.6962E+04  1.4263E+04  1.5776E+04  1.3930E+04  1.5084E+04  1.7852E+04  1.4675E+04  8.2295E+03  1.5340E+00
  Cl   17    0  4.6574E+03  8.3681E+03  3.2172E+03  1.2262E+03  2.5111E+03  2.9730E+03  2.1485E+03  1.2021E+03  5.3858E+00
  Ar   18    0  1.8567E+04  1.4076E+04  1.4993E+04  1.4533E+04  1.4584E+04  1.7470E+04  1.5057E+04  8.1773E+03  5.7503E-01
  K    19    0  1.1871E+04  3.3062E+04  4.3980E+03  1.6528E+03  3.1274E+03  3.9598E+03  4.0619E+03  2.0763E+03  5.2352E+00
  Ca   20    0  1.6451E+04  9.2410E+03  1.3563E+04  1.6105E+04  1.4353E+04  1.7547E+04  1.5605E+04  8.1530E+03  5.2790E-01
  Sc   21    0  2.2784E+03  2.9042E+04  7.5411E+02  6.3780E+02  6.4116E+02  9.1462E+02  8.7842E+02  4.5991E+02  4.5071E+01
  Ti   22    0  3.6652E+03  4.3762E+03  2.9208E+03  2.3408E+03  2.2354E+03  1.8303E+03  1.3856E+03  9.0753E+02  1.4046E+01
  V    23    0  1.0789E+04  2.3489E+04  9.2468E+03  1.8112E+03  3.6306E+03  3.6050E+03  2.4731E+03  1.4805E+03  1.3837E+01
  Cr   24    0  1.6060E+04  1.7287E+04  1.5728E+04  1.1563E+04  1.0609E+04  7.9881E+03  5.1433E+03  3.7049E+03  3.1381E+00
  Mn   25    0  1.2489E+04  2.3595E+04  1.0999E+04  2.9650E+03  4.7875E+03  4.8084E+03  3.3147E+03  1.8991E+03  6.3529E-01
  Fe   26    0  5.8222E+03  7.0280E+03  3.8491E+03  2.5702E+03  2.2690E+03  1.8616E+03  1.2775E+03  8.2902E+02  3.6929E-01
  Co   27    0  5.7829E+02  8.8311E+02  2.7511E+01  1.4127E+01  1.2091E+01  1.7459E+01  2.0782E+01  9.7653E+00  1.5295E+00
  Ni   28    0  2.9288E+03  8.5500E+03  1.1609E+03  4.1928E+02  4.6671E+02  6.2099E+02  4.9529E+02  2.5502E+02  9.2590E-01
  Cu   29    0  2.6853E+01  4.5318E+01  1.4529E+01  8.2107E+01  2.1894E+01  1.8138E+01  1.9537E+01  2.2634E+01  2.9753E+01
  Zn   30    0  6.2585E+01  1.0755E+02  1.2458E+01  6.7243E+01  2.1426E+01  1.9552E+01  2.3916E+01  2.6311E+01  3.1573E+01
  Ga   31    0  7.8845E+01  8.4060E+01  6.6717E+01  2.7749E+02  1.1812E+02  1.1335E+02  1.3638E+02  1.6404E+02  1.9837E+02
  Ge   32    0  7.3833E+01  7.3096E+01  6.1032E+01  2.4970E+02  1.3695E+02  1.2477E+02  1.5464E+02  1.7369E+02  2.0404E+02
  As   33    0  1.1739E+02  1.1727E+02  9.3172E+01  3.4963E+02  2.6468E+02  2.7197E+02  2.8999E+02  2.8304E+02  2.3917E+02
  Se   34    0  1.0308E+02  9.7332E+01  9.2373E+01  2.4715E+02  2.2858E+02  1.9919E+02  2.2331E+02  2.1025E+02  2.2021E+02
  Br   35    0  8.6156E+01  7.8392E+01  7.4874E+01  2.5086E+02  2.5729E+02  2.1260E+02  2.3038E+02  2.1408E+02  1.9414E+02
  Kr   36    0  1.5759E+02  1.5031E+02  1.3534E+02  2.4159E+02  5.3024E+02  4.6411E+02  3.9913E+02  4.5224E+02  5.3206E+02
  Rb   37    0  2.0948E+02  1.9967E+02  1.8426E+02  3.0901E+02  9.5997E+02  8.3006E+02  6.0557E+02  4.3229E+02  3.0580E+02
  Sr   38    0  1.3913E+03  1.4240E+03  1.3784E+03  4.7401E+02  4.0107E+03  4.3071E+03  5.4181E+03  6.6662E+03  7.0783E+03
  Y    39    0  1.8712E+03  1.8299E+03  1.8371E+03  3.4401E+02  5.7715E+03  6.2938E+03  7.2885E+03  9.0345E+03  9.7184E+03
  Zr   40    0  2.9816E+03  3.2210E+03  3.8794E+03  1.4914E+02  7.7407E+03  9.4244E+03  9.5689E+03  1.1094E+04  1.0889E+04
  Nb   41    0  1.7278E+03  1.6360E+03  1.8898E+03  8.1811E+01  6.0863E+03  6.5458E+03  7.0140E+03  8.9217E+03  1.0040E+04
  Mo   42    0  3.2819E+03  3.6575E+03  5.8200E+03  3.5910E+01  7.0821E+03  1.0243E+04  1.0015E+04  1.1897E+04  9.9831E+03
  Xe   54    0  1.4086E+03  1.3558E+03  1.7115E+03  1.7663E+01  4.2934E+03  5.4129E+03  5.2432E+03  6.2354E+03  6.2399E+03
  Cs   55    0  1.2197E+03  1.1947E+03  1.6541E+03  1.4770E+01  3.9818E+03  4.4416E+03  4.2304E+03  4.9510E+03  4.2343E+03
  Ba   56    0  5.5109E+03  5.6469E+03  8.0576E+03  2.1020E+01  1.1149E+04  1.5001E+04  1.5109E+04  1.9972E+04  2.2683E+04
  La   57    0  7.8106E+03  6.5350E+03  9.3563E+03  1.1496E+01  1.1303E+04  1.4911E+04  1.4711E+04  1.8410E+04  2.0859E+04
  Ce   58    0  5.4339E+03  5.1512E+03  8.1735E+03  5.9460E+00  7.5032E+03  1.1384E+04  1.0121E+04  1.2240E+04  1.3967E+04
  Pr   59    0  5.1550E+03  6.8457E+03  9.6567E+03  6.6071E+00  1.3276E+04  2.1404E+04  1.0594E+04  7.4906E+03  7.8586E+03
  Nd   60    0  4.1720E+03  4.4489E+03  8.8655E+03  3.7664E+00  4.8941E+03  9.4709E+03  7.8280E+03  9.9882E+03  1.0239E+04
  Hg   80    0  3.9904E+03  5.0190E+03  9.6866E+03  2.8980E+00  4.3715E+03  7.5928E+03  6.1995E+03  7.4168E+03  8.9520E+03
  Tl   81    0  3.7865E+03  3.6004E+03  5.9163E+03  2.4713E+00  4.1691E+03  5.6533E+03  5.3240E+03  6.3441E+03  7.5059E+03
  Pb   82    0  4.5822E+03  4.3612E+03  7.1295E+03  2.4497E+00  2.7930E+03  3.9863E+03  2.8991E+03  3.0238E+03  3.6541E+03
  Bi   83    0  7.1194E+02  6.8699E+02  9.0117E+02  9.6910E-01  2.9685E+02  3.2375E+02  1.2743E+02  9.8225E+01  1.0993E+02
