#  (0) time_chosen [Gyr]    (1) Mtot [Msun]    (2) Mgas_v [Msun]    (3) Mstar_v [Msun]    (4) SFR_v [Msun/yr]    (5)Infall_v [Msun/yr]    (6) Z_v    (7) G_v    (8) S_v     (9) Rate_SNII     (10) Rate_SNIa     (11) Rate_LIMs
6.9731e+00   3.6630e+10   3.5680e+09   3.3089e+10   3.5680e+00   3.0662e+00   2.0340e+00   1.0000e-32   1.0000e-32   9.1936e+08   1.2627e+08   2.2410e+09  
6.9831e+00   3.6661e+10   3.5630e+09   3.3124e+10   3.5630e+00   3.0618e+00   2.0376e+00   1.0000e-32   1.0000e-32   9.1807e+08   1.2610e+08   2.2388e+09  
6.9931e+00   3.6692e+10   3.5580e+09   3.3160e+10   3.5580e+00   3.0574e+00   2.0412e+00   1.0000e-32   1.0000e-32   9.1678e+08   1.2592e+08   2.2367e+09  
7.0031e+00   3.6722e+10   3.5530e+09   3.3195e+10   3.5530e+00   3.0531e+00   2.0447e+00   1.0000e-32   1.0000e-32   9.1549e+08   1.2575e+08   2.2345e+09  
7.0131e+00   3.6753e+10   3.5480e+09   3.3231e+10   3.5480e+00   3.0487e+00   2.0483e+00   1.0000e-32   1.0000e-32   9.1420e+08   1.2557e+08   2.2323e+09  
7.0231e+00   3.6783e+10   3.5430e+09   3.3266e+10   3.5430e+00   3.0444e+00   2.0519e+00   1.0000e-32   1.0000e-32   9.1291e+08   1.2540e+08   2.2301e+09  
7.0331e+00   3.6814e+10   3.5380e+09   3.3302e+10   3.5380e+00   3.0400e+00   2.0554e+00   1.0000e-32   1.0000e-32   9.1163e+08   1.2523e+08   2.2348e+09  
7.0431e+00   3.6844e+10   3.5330e+09   3.3337e+10   3.5330e+00   3.0357e+00   2.0593e+00   1.0000e-32   1.0000e-32   9.1034e+08   1.2505e+08   2.2329e+09  
7.0531e+00   3.6874e+10   3.5280e+09   3.3373e+10   3.5280e+00   3.0313e+00   2.0631e+00   1.0000e-32   1.0000e-32   9.0906e+08   1.2488e+08   2.2309e+09  
7.0631e+00   3.6905e+10   3.5231e+09   3.3408e+10   3.5231e+00   3.0270e+00   2.0670e+00   1.0000e-32   1.0000e-32   9.0778e+08   1.2471e+08   2.2290e+09  
7.0731e+00   3.6935e+10   3.5181e+09   3.3443e+10   3.5181e+00   3.0227e+00   2.0708e+00   1.0000e-32   1.0000e-32   9.0651e+08   1.2454e+08   2.2271e+09  
7.0831e+00   3.6965e+10   3.5131e+09   3.3478e+10   3.5131e+00   3.0184e+00   2.0747e+00   1.0000e-32   1.0000e-32   9.0523e+08   1.2436e+08   2.2251e+09  
7.0931e+00   3.6995e+10   3.5082e+09   3.3513e+10   3.5082e+00   3.0141e+00   2.0786e+00   1.0000e-32   1.0000e-32   9.0395e+08   1.2419e+08   2.2232e+09  
7.1031e+00   3.7025e+10   3.5033e+09   3.3548e+10   3.5033e+00   3.0098e+00   2.0825e+00   1.0000e-32   1.0000e-32   9.0268e+08   1.2402e+08   2.2212e+09  
7.1131e+00   3.7055e+10   3.4983e+09   3.3584e+10   3.4983e+00   3.0055e+00   2.0864e+00   1.0000e-32   1.0000e-32   9.0141e+08   1.2385e+08   2.2193e+09  
7.1231e+00   3.7085e+10   3.4934e+09   3.3618e+10   3.4934e+00   3.0012e+00   2.0902e+00   1.0000e-32   1.0000e-32   9.0014e+08   1.2368e+08   2.2173e+09  
7.1331e+00   3.7115e+10   3.4885e+09   3.3653e+10   3.4885e+00   2.9969e+00   2.0941e+00   1.0000e-32   1.0000e-32   8.9887e+08   1.2351e+08   2.2153e+09  
7.1431e+00   3.7145e+10   3.4836e+09   3.3688e+10   3.4836e+00   2.9926e+00   2.0980e+00   1.0000e-32   1.0000e-32   8.9761e+08   1.2334e+08   2.2133e+09  
7.1531e+00   3.7175e+10   3.4786e+09   3.3723e+10   3.4786e+00   2.9883e+00   2.1020e+00   1.0000e-32   1.0000e-32   8.9634e+08   1.2316e+08   2.2113e+09  
7.1631e+00   3.7205e+10   3.4737e+09   3.3758e+10   3.4737e+00   2.9841e+00   2.1059e+00   1.0000e-32   1.0000e-32   8.9508e+08   1.2299e+08   2.2093e+09  
7.1731e+00   3.7235e+10   3.4688e+09   3.3793e+10   3.4688e+00   2.9798e+00   2.1098e+00   1.0000e-32   1.0000e-32   8.9382e+08   1.2282e+08   2.2072e+09  
7.1831e+00   3.7265e+10   3.4640e+09   3.3827e+10   3.4640e+00   2.9756e+00   2.1137e+00   1.0000e-32   1.0000e-32   8.9256e+08   1.2265e+08   2.2052e+09  
7.1931e+00   3.7294e+10   3.4591e+09   3.3862e+10   3.4591e+00   2.9713e+00   2.1176e+00   1.0000e-32   1.0000e-32   8.9130e+08   1.2248e+08   2.2032e+09  
7.2031e+00   3.7324e+10   3.4542e+09   3.3897e+10   3.4542e+00   2.9671e+00   2.1215e+00   1.0000e-32   1.0000e-32   8.9004e+08   1.2231e+08   2.2011e+09  
7.2131e+00   3.7354e+10   3.4493e+09   3.3931e+10   3.4493e+00   2.9628e+00   2.1254e+00   1.0000e-32   1.0000e-32   8.8879e+08   1.2214e+08   2.1991e+09  
7.2231e+00   3.7383e+10   3.4445e+09   3.3966e+10   3.4445e+00   2.9586e+00   2.1294e+00   1.0000e-32   1.0000e-32   8.8753e+08   1.2197e+08   2.1970e+09  
7.2331e+00   3.7413e+10   3.4396e+09   3.4000e+10   3.4396e+00   2.9544e+00   2.1333e+00   1.0000e-32   1.0000e-32   8.8628e+08   1.2180e+08   2.1949e+09  
7.2431e+00   3.7442e+10   3.4347e+09   3.4034e+10   3.4347e+00   2.9502e+00   2.1372e+00   1.0000e-32   1.0000e-32   8.8503e+08   1.2163e+08   2.1928e+09  
7.2531e+00   3.7472e+10   3.4299e+09   3.4069e+10   3.4299e+00   2.9459e+00   2.1411e+00   1.0000e-32   1.0000e-32   8.8378e+08   1.2147e+08   2.1908e+09  
7.2631e+00   3.7501e+10   3.4251e+09   3.4103e+10   3.4251e+00   2.9417e+00   2.1451e+00   1.0000e-32   1.0000e-32   8.8254e+08   1.2130e+08   2.1887e+09  
7.2731e+00   3.7531e+10   3.4202e+09   3.4137e+10   3.4202e+00   2.9375e+00   2.1490e+00   1.0000e-32   1.0000e-32   8.8129e+08   1.2113e+08   2.1866e+09  
7.2831e+00   3.7560e+10   3.4154e+09   3.4172e+10   3.4154e+00   2.9333e+00   2.1529e+00   1.0000e-32   1.0000e-32   8.8005e+08   1.2096e+08   2.1844e+09  
7.2931e+00   3.7589e+10   3.4106e+09   3.4206e+10   3.4106e+00   2.9292e+00   2.1568e+00   1.0000e-32   1.0000e-32   8.7880e+08   1.2079e+08   2.1823e+09  
7.3031e+00   3.7619e+10   3.4058e+09   3.4240e+10   3.4058e+00   2.9250e+00   2.1608e+00   1.0000e-32   1.0000e-32   8.7756e+08   1.2062e+08   2.1802e+09  
7.3131e+00   3.7648e+10   3.4010e+09   3.4274e+10   3.4010e+00   2.9208e+00   2.1647e+00   1.0000e-32   1.0000e-32   8.7633e+08   1.2046e+08   2.1781e+09  
7.3231e+00   3.7677e+10   3.3962e+09   3.4308e+10   3.3962e+00   2.9166e+00   2.1686e+00   1.0000e-32   1.0000e-32   8.7509e+08   1.2029e+08   2.1759e+09  
7.3331e+00   3.7706e+10   3.3914e+09   3.4342e+10   3.3914e+00   2.9125e+00   2.1725e+00   1.0000e-32   1.0000e-32   8.7385e+08   1.2012e+08   2.1738e+09  
7.3431e+00   3.7735e+10   3.3866e+09   3.4376e+10   3.3866e+00   2.9083e+00   2.1764e+00   1.0000e-32   1.0000e-32   8.7262e+08   1.1995e+08   2.1716e+09  
7.3531e+00   3.7764e+10   3.3818e+09   3.4410e+10   3.3818e+00   2.9042e+00   2.1804e+00   1.0000e-32   1.0000e-32   8.7139e+08   1.1979e+08   2.1695e+09  
7.3631e+00   3.7793e+10   3.3770e+09   3.4443e+10   3.3770e+00   2.9000e+00   2.1843e+00   1.0000e-32   1.0000e-32   8.7016e+08   1.1962e+08   2.1673e+09  
7.3731e+00   3.7822e+10   3.3722e+09   3.4477e+10   3.3722e+00   2.8959e+00   2.1882e+00   1.0000e-32   1.0000e-32   8.6893e+08   1.1945e+08   2.1651e+09  
7.3831e+00   3.7851e+10   3.3675e+09   3.4511e+10   3.3675e+00   2.8917e+00   2.1921e+00   1.0000e-32   1.0000e-32   8.6770e+08   1.1929e+08   2.1630e+09  
7.3931e+00   3.7880e+10   3.3627e+09   3.4545e+10   3.3627e+00   2.8876e+00   2.1960e+00   1.0000e-32   1.0000e-32   8.6647e+08   1.1912e+08   2.1608e+09  
7.4031e+00   3.7909e+10   3.3580e+09   3.4578e+10   3.3580e+00   2.8835e+00   2.1999e+00   1.0000e-32   1.0000e-32   8.6525e+08   1.1896e+08   2.1586e+09  
7.4131e+00   3.7938e+10   3.3532e+09   3.4612e+10   3.3532e+00   2.8794e+00   2.2038e+00   1.0000e-32   1.0000e-32   8.6403e+08   1.1879e+08   2.1628e+09  
7.4231e+00   3.7967e+10   3.3485e+09   3.4645e+10   3.3485e+00   2.8753e+00   2.2080e+00   1.0000e-32   1.0000e-32   8.6281e+08   1.1862e+08   2.1608e+09  
7.4331e+00   3.7995e+10   3.3438e+09   3.4679e+10   3.3438e+00   2.8712e+00   2.2121e+00   1.0000e-32   1.0000e-32   8.6159e+08   1.1846e+08   2.1590e+09  
7.4431e+00   3.8024e+10   3.3390e+09   3.4712e+10   3.3390e+00   2.8671e+00   2.2163e+00   1.0000e-32   1.0000e-32   8.6037e+08   1.1829e+08   2.1571e+09  
7.4531e+00   3.8053e+10   3.3343e+09   3.4746e+10   3.3343e+00   2.8630e+00   2.2205e+00   1.0000e-32   1.0000e-32   8.5915e+08   1.1813e+08   2.1552e+09  
7.4631e+00   3.8081e+10   3.3296e+09   3.4779e+10   3.3296e+00   2.8589e+00   2.2247e+00   1.0000e-32   1.0000e-32   8.5794e+08   1.1796e+08   2.1533e+09  
7.4731e+00   3.8110e+10   3.3249e+09   3.4812e+10   3.3249e+00   2.8548e+00   2.2289e+00   1.0000e-32   1.0000e-32   8.5673e+08   1.1780e+08   2.1513e+09  
7.4831e+00   3.8139e+10   3.3202e+09   3.4846e+10   3.3202e+00   2.8507e+00   2.2331e+00   1.0000e-32   1.0000e-32   8.5552e+08   1.1763e+08   2.1494e+09  
7.4931e+00   3.8167e+10   3.3155e+09   3.4879e+10   3.3155e+00   2.8467e+00   2.2374e+00   1.0000e-32   1.0000e-32   8.5431e+08   1.1747e+08   2.1475e+09  
7.5031e+00   3.8195e+10   3.3108e+09   3.4912e+10   3.3108e+00   2.8426e+00   2.2416e+00   1.0000e-32   1.0000e-32   8.5310e+08   1.1731e+08   2.1455e+09  
7.5131e+00   3.8224e+10   3.3061e+09   3.4945e+10   3.3061e+00   2.8385e+00   2.2458e+00   1.0000e-32   1.0000e-32   8.5189e+08   1.1714e+08   2.1436e+09  
7.5231e+00   3.8252e+10   3.3014e+09   3.4978e+10   3.3014e+00   2.8345e+00   2.2500e+00   1.0000e-32   1.0000e-32   8.5069e+08   1.1698e+08   2.1416e+09  
7.5331e+00   3.8281e+10   3.2968e+09   3.5011e+10   3.2968e+00   2.8304e+00   2.2543e+00   1.0000e-32   1.0000e-32   8.4948e+08   1.1681e+08   2.1396e+09  
7.5431e+00   3.8309e+10   3.2921e+09   3.5044e+10   3.2921e+00   2.8264e+00   2.2585e+00   1.0000e-32   1.0000e-32   8.4828e+08   1.1665e+08   2.1376e+09  
7.5531e+00   3.8337e+10   3.2875e+09   3.5077e+10   3.2875e+00   2.8224e+00   2.2628e+00   1.0000e-32   1.0000e-32   8.4708e+08   1.1649e+08   2.1356e+09  
7.5631e+00   3.8365e+10   3.2828e+09   3.5110e+10   3.2828e+00   2.8183e+00   2.2670e+00   1.0000e-32   1.0000e-32   8.4588e+08   1.1633e+08   2.1337e+09  
7.5731e+00   3.8393e+10   3.2782e+09   3.5143e+10   3.2782e+00   2.8143e+00   2.2713e+00   1.0000e-32   1.0000e-32   8.4469e+08   1.1616e+08   2.1316e+09  
7.5831e+00   3.8422e+10   3.2735e+09   3.5175e+10   3.2735e+00   2.8103e+00   2.2755e+00   1.0000e-32   1.0000e-32   8.4349e+08   1.1600e+08   2.1296e+09  
7.5931e+00   3.8450e+10   3.2689e+09   3.5208e+10   3.2689e+00   2.8063e+00   2.2798e+00   1.0000e-32   1.0000e-32   8.4230e+08   1.1584e+08   2.1276e+09  
7.6031e+00   3.8478e+10   3.2643e+09   3.5241e+10   3.2643e+00   2.8023e+00   2.2840e+00   1.0000e-32   1.0000e-32   8.4111e+08   1.1568e+08   2.1256e+09  
7.6131e+00   3.8506e+10   3.2596e+09   3.5274e+10   3.2596e+00   2.7983e+00   2.2883e+00   1.0000e-32   1.0000e-32   8.3992e+08   1.1551e+08   2.1236e+09  
7.6231e+00   3.8534e+10   3.2550e+09   3.5306e+10   3.2550e+00   2.7943e+00   2.2926e+00   1.0000e-32   1.0000e-32   8.3873e+08   1.1535e+08   2.1215e+09  
7.6331e+00   3.8562e+10   3.2504e+09   3.5339e+10   3.2504e+00   2.7903e+00   2.2968e+00   1.0000e-32   1.0000e-32   8.3754e+08   1.1519e+08   2.1195e+09  
7.6431e+00   3.8589e+10   3.2458e+09   3.5371e+10   3.2458e+00   2.7863e+00   2.3011e+00   1.0000e-32   1.0000e-32   8.3635e+08   1.1503e+08   2.1174e+09  
7.6531e+00   3.8617e+10   3.2412e+09   3.5404e+10   3.2412e+00   2.7823e+00   2.3053e+00   1.0000e-32   1.0000e-32   8.3517e+08   1.1487e+08   2.1154e+09  
7.6631e+00   3.8645e+10   3.2366e+09   3.5436e+10   3.2366e+00   2.7784e+00   2.3096e+00   1.0000e-32   1.0000e-32   8.3399e+08   1.1471e+08   2.1133e+09  
7.6731e+00   3.8673e+10   3.2321e+09   3.5468e+10   3.2321e+00   2.7744e+00   2.3138e+00   1.0000e-32   1.0000e-32   8.3281e+08   1.1455e+08   2.1112e+09  
7.6831e+00   3.8701e+10   3.2275e+09   3.5501e+10   3.2275e+00   2.7704e+00   2.3181e+00   1.0000e-32   1.0000e-32   8.3163e+08   1.1439e+08   2.1091e+09  
7.6931e+00   3.8728e+10   3.2229e+09   3.5533e+10   3.2229e+00   2.7665e+00   2.3224e+00   1.0000e-32   1.0000e-32   8.3045e+08   1.1423e+08   2.1070e+09  
7.7031e+00   3.8756e+10   3.2183e+09   3.5565e+10   3.2183e+00   2.7625e+00   2.3266e+00   1.0000e-32   1.0000e-32   8.2927e+08   1.1407e+08   2.1050e+09  
7.7131e+00   3.8784e+10   3.2138e+09   3.5597e+10   3.2138e+00   2.7586e+00   2.3309e+00   1.0000e-32   1.0000e-32   8.2810e+08   1.1391e+08   2.1029e+09  
7.7231e+00   3.8811e+10   3.2092e+09   3.5630e+10   3.2092e+00   2.7546e+00   2.3351e+00   1.0000e-32   1.0000e-32   8.2693e+08   1.1375e+08   2.1007e+09  
7.7331e+00   3.8839e+10   3.2047e+09   3.5662e+10   3.2047e+00   2.7507e+00   2.3394e+00   1.0000e-32   1.0000e-32   8.2576e+08   1.1359e+08   2.0986e+09  
7.7431e+00   3.8866e+10   3.2001e+09   3.5694e+10   3.2001e+00   2.7468e+00   2.3436e+00   1.0000e-32   1.0000e-32   8.2459e+08   1.1343e+08   2.0965e+09  
7.7531e+00   3.8894e+10   3.1956e+09   3.5726e+10   3.1956e+00   2.7429e+00   2.3479e+00   1.0000e-32   1.0000e-32   8.2342e+08   1.1327e+08   2.0944e+09  
7.7631e+00   3.8921e+10   3.1911e+09   3.5758e+10   3.1911e+00   2.7389e+00   2.3521e+00   1.0000e-32   1.0000e-32   8.2225e+08   1.1311e+08   2.0923e+09  
7.7731e+00   3.8948e+10   3.1866e+09   3.5790e+10   3.1866e+00   2.7350e+00   2.3563e+00   1.0000e-32   1.0000e-32   8.2109e+08   1.1295e+08   2.0901e+09  
7.7831e+00   3.8976e+10   3.1821e+09   3.5821e+10   3.1821e+00   2.7311e+00   2.3606e+00   1.0000e-32   1.0000e-32   8.1992e+08   1.1279e+08   2.0880e+09  
7.7931e+00   3.9003e+10   3.1775e+09   3.5853e+10   3.1775e+00   2.7272e+00   2.3648e+00   1.0000e-32   1.0000e-32   8.1876e+08   1.1263e+08   2.0926e+09  
7.8031e+00   3.9030e+10   3.1730e+09   3.5885e+10   3.1730e+00   2.7233e+00   2.3693e+00   1.0000e-32   1.0000e-32   8.1760e+08   1.1248e+08   2.0908e+09  
7.8131e+00   3.9057e+10   3.1685e+09   3.5917e+10   3.1685e+00   2.7195e+00   2.3739e+00   1.0000e-32   1.0000e-32   8.1644e+08   1.1232e+08   2.0889e+09  
7.8231e+00   3.9085e+10   3.1641e+09   3.5948e+10   3.1641e+00   2.7156e+00   2.3784e+00   1.0000e-32   1.0000e-32   8.1529e+08   1.1216e+08   2.0871e+09  
7.8331e+00   3.9112e+10   3.1596e+09   3.5980e+10   3.1596e+00   2.7117e+00   2.3830e+00   1.0000e-32   1.0000e-32   8.1413e+08   1.1200e+08   2.0852e+09  
7.8431e+00   3.9139e+10   3.1551e+09   3.6012e+10   3.1551e+00   2.7078e+00   2.3876e+00   1.0000e-32   1.0000e-32   8.1298e+08   1.1185e+08   2.0833e+09  
7.8531e+00   3.9166e+10   3.1506e+09   3.6043e+10   3.1506e+00   2.7040e+00   2.3921e+00   1.0000e-32   1.0000e-32   8.1182e+08   1.1169e+08   2.0815e+09  
7.8631e+00   3.9193e+10   3.1461e+09   3.6075e+10   3.1461e+00   2.7001e+00   2.3967e+00   1.0000e-32   1.0000e-32   8.1067e+08   1.1153e+08   2.0796e+09  
7.8731e+00   3.9220e+10   3.1417e+09   3.6106e+10   3.1417e+00   2.6962e+00   2.4013e+00   1.0000e-32   1.0000e-32   8.0952e+08   1.1138e+08   2.0777e+09  
7.8831e+00   3.9247e+10   3.1372e+09   3.6138e+10   3.1372e+00   2.6924e+00   2.4059e+00   1.0000e-32   1.0000e-32   8.0838e+08   1.1122e+08   2.0758e+09  
7.8931e+00   3.9274e+10   3.1328e+09   3.6169e+10   3.1328e+00   2.6886e+00   2.4105e+00   1.0000e-32   1.0000e-32   8.0723e+08   1.1106e+08   2.0739e+09  
7.9031e+00   3.9301e+10   3.1283e+09   3.6200e+10   3.1283e+00   2.6847e+00   2.4151e+00   1.0000e-32   1.0000e-32   8.0609e+08   1.1091e+08   2.0720e+09  
7.9131e+00   3.9327e+10   3.1239e+09   3.6232e+10   3.1239e+00   2.6809e+00   2.4197e+00   1.0000e-32   1.0000e-32   8.0494e+08   1.1075e+08   2.0701e+09  
7.9231e+00   3.9354e+10   3.1195e+09   3.6263e+10   3.1195e+00   2.6771e+00   2.4243e+00   1.0000e-32   1.0000e-32   8.0380e+08   1.1059e+08   2.0681e+09  
7.9331e+00   3.9381e+10   3.1151e+09   3.6294e+10   3.1151e+00   2.6732e+00   2.4289e+00   1.0000e-32   1.0000e-32   8.0266e+08   1.1044e+08   2.0662e+09  
7.9431e+00   3.9408e+10   3.1106e+09   3.6325e+10   3.1106e+00   2.6694e+00   2.4335e+00   1.0000e-32   1.0000e-32   8.0152e+08   1.1028e+08   2.0643e+09  
7.9531e+00   3.9434e+10   3.1062e+09   3.6356e+10   3.1062e+00   2.6656e+00   2.4381e+00   1.0000e-32   1.0000e-32   8.0039e+08   1.1013e+08   2.0623e+09  
7.9631e+00   3.9461e+10   3.1018e+09   3.6387e+10   3.1018e+00   2.6618e+00   2.4428e+00   1.0000e-32   1.0000e-32   7.9925e+08   1.0997e+08   2.0603e+09  
7.9731e+00   3.9488e+10   3.0974e+09   3.6418e+10   3.0974e+00   2.6580e+00   2.4474e+00   1.0000e-32   1.0000e-32   7.9812e+08   1.0982e+08   2.0584e+09  
7.9831e+00   3.9514e+10   3.0930e+09   3.6449e+10   3.0930e+00   2.6542e+00   2.4520e+00   1.0000e-32   1.0000e-32   7.9698e+08   1.0966e+08   2.0564e+09  
7.9931e+00   3.9541e+10   3.0886e+09   3.6480e+10   3.0886e+00   2.6504e+00   2.4566e+00   1.0000e-32   1.0000e-32   7.9585e+08   1.0951e+08   2.0544e+09  
8.0031e+00   3.9567e+10   3.0843e+09   3.6511e+10   3.0843e+00   2.6466e+00   2.4612e+00   1.0000e-32   1.0000e-32   7.9472e+08   1.0936e+08   2.0524e+09  
8.0131e+00   3.9594e+10   3.0799e+09   3.6542e+10   3.0799e+00   2.6429e+00   2.4659e+00   1.0000e-32   1.0000e-32   7.9360e+08   1.0920e+08   2.0505e+09  
8.0231e+00   3.9620e+10   3.0755e+09   3.6573e+10   3.0755e+00   2.6391e+00   2.4705e+00   1.0000e-32   1.0000e-32   7.9247e+08   1.0905e+08   2.0485e+09  
8.0331e+00   3.9646e+10   3.0711e+09   3.6604e+10   3.0711e+00   2.6353e+00   2.4751e+00   1.0000e-32   1.0000e-32   7.9135e+08   1.0890e+08   2.0465e+09  
8.0431e+00   3.9673e+10   3.0668e+09   3.6634e+10   3.0668e+00   2.6316e+00   2.4797e+00   1.0000e-32   1.0000e-32   7.9022e+08   1.0874e+08   2.0444e+09  
8.0531e+00   3.9699e+10   3.0624e+09   3.6665e+10   3.0624e+00   2.6278e+00   2.4844e+00   1.0000e-32   1.0000e-32   7.8910e+08   1.0859e+08   2.0424e+09  
8.0631e+00   3.9725e+10   3.0581e+09   3.6696e+10   3.0581e+00   2.6240e+00   2.4890e+00   1.0000e-32   1.0000e-32   7.8798e+08   1.0844e+08   2.0404e+09  
8.0731e+00   3.9752e+10   3.0537e+09   3.6726e+10   3.0537e+00   2.6203e+00   2.4936e+00   1.0000e-32   1.0000e-32   7.8686e+08   1.0828e+08   2.0384e+09  
8.0831e+00   3.9778e+10   3.0494e+09   3.6757e+10   3.0494e+00   2.6166e+00   2.4982e+00   1.0000e-32   1.0000e-32   7.8575e+08   1.0813e+08   2.0363e+09  
8.0931e+00   3.9804e+10   3.0451e+09   3.6787e+10   3.0451e+00   2.6128e+00   2.5028e+00   1.0000e-32   1.0000e-32   7.8463e+08   1.0798e+08   2.0343e+09  
8.1031e+00   3.9830e+10   3.0408e+09   3.6818e+10   3.0408e+00   2.6091e+00   2.5074e+00   1.0000e-32   1.0000e-32   7.8352e+08   1.0783e+08   2.0322e+09  
8.1131e+00   3.9856e+10   3.0364e+09   3.6848e+10   3.0364e+00   2.6054e+00   2.5120e+00   1.0000e-32   1.0000e-32   7.8241e+08   1.0767e+08   2.0302e+09  
8.1231e+00   3.9882e+10   3.0321e+09   3.6878e+10   3.0321e+00   2.6016e+00   2.5166e+00   1.0000e-32   1.0000e-32   7.8130e+08   1.0752e+08   2.0281e+09  
8.1331e+00   3.9908e+10   3.0278e+09   3.6909e+10   3.0278e+00   2.5979e+00   2.5212e+00   1.0000e-32   1.0000e-32   7.8019e+08   1.0737e+08   2.0261e+09  
8.1431e+00   3.9934e+10   3.0235e+09   3.6939e+10   3.0235e+00   2.5942e+00   2.5258e+00   1.0000e-32   1.0000e-32   7.7908e+08   1.0722e+08   2.0240e+09  
8.1531e+00   3.9960e+10   3.0192e+09   3.6969e+10   3.0192e+00   2.5905e+00   2.5304e+00   1.0000e-32   1.0000e-32   7.7797e+08   1.0707e+08   2.0219e+09  
8.1631e+00   3.9986e+10   3.0149e+09   3.6999e+10   3.0149e+00   2.5868e+00   2.5350e+00   1.0000e-32   1.0000e-32   7.7687e+08   1.0692e+08   2.0198e+09  
8.1731e+00   4.0012e+10   3.0107e+09   3.7030e+10   3.0107e+00   2.5831e+00   2.5396e+00   1.0000e-32   1.0000e-32   7.7576e+08   1.0677e+08   2.0242e+09  
8.1831e+00   4.0037e+10   3.0064e+09   3.7060e+10   3.0064e+00   2.5794e+00   2.5445e+00   1.0000e-32   1.0000e-32   7.7466e+08   1.0662e+08   2.0225e+09  
8.1931e+00   4.0063e+10   3.0021e+09   3.7090e+10   3.0021e+00   2.5758e+00   2.5494e+00   1.0000e-32   1.0000e-32   7.7356e+08   1.0647e+08   2.0207e+09  
8.2031e+00   4.0089e+10   2.9979e+09   3.7120e+10   2.9979e+00   2.5721e+00   2.5543e+00   1.0000e-32   1.0000e-32   7.7246e+08   1.0632e+08   2.0189e+09  
8.2131e+00   4.0115e+10   2.9936e+09   3.7150e+10   2.9936e+00   2.5684e+00   2.5592e+00   1.0000e-32   1.0000e-32   7.7137e+08   1.0617e+08   2.0171e+09  
8.2231e+00   4.0140e+10   2.9893e+09   3.7180e+10   2.9893e+00   2.5647e+00   2.5642e+00   1.0000e-32   1.0000e-32   7.7027e+08   1.0602e+08   2.0153e+09  
8.2331e+00   4.0166e+10   2.9851e+09   3.7210e+10   2.9851e+00   2.5611e+00   2.5691e+00   1.0000e-32   1.0000e-32   7.6918e+08   1.0587e+08   2.0135e+09  
8.2431e+00   4.0192e+10   2.9809e+09   3.7239e+10   2.9809e+00   2.5574e+00   2.5740e+00   1.0000e-32   1.0000e-32   7.6809e+08   1.0572e+08   2.0117e+09  
8.2531e+00   4.0217e+10   2.9766e+09   3.7269e+10   2.9766e+00   2.5538e+00   2.5790e+00   1.0000e-32   1.0000e-32   7.6699e+08   1.0557e+08   2.0099e+09  
8.2631e+00   4.0243e+10   2.9724e+09   3.7299e+10   2.9724e+00   2.5501e+00   2.5839e+00   1.0000e-32   1.0000e-32   7.6590e+08   1.0542e+08   2.0081e+09  
8.2731e+00   4.0268e+10   2.9682e+09   3.7329e+10   2.9682e+00   2.5465e+00   2.5889e+00   1.0000e-32   1.0000e-32   7.6482e+08   1.0527e+08   2.0062e+09  
8.2831e+00   4.0294e+10   2.9640e+09   3.7358e+10   2.9640e+00   2.5429e+00   2.5939e+00   1.0000e-32   1.0000e-32   7.6373e+08   1.0512e+08   2.0044e+09  
8.2931e+00   4.0319e+10   2.9597e+09   3.7388e+10   2.9597e+00   2.5392e+00   2.5988e+00   1.0000e-32   1.0000e-32   7.6265e+08   1.0497e+08   2.0025e+09  
8.3031e+00   4.0344e+10   2.9555e+09   3.7418e+10   2.9555e+00   2.5356e+00   2.6038e+00   1.0000e-32   1.0000e-32   7.6156e+08   1.0482e+08   2.0007e+09  
8.3131e+00   4.0370e+10   2.9513e+09   3.7447e+10   2.9513e+00   2.5320e+00   2.6088e+00   1.0000e-32   1.0000e-32   7.6048e+08   1.0468e+08   1.9988e+09  
8.3231e+00   4.0395e+10   2.9471e+09   3.7477e+10   2.9471e+00   2.5284e+00   2.6137e+00   1.0000e-32   1.0000e-32   7.5940e+08   1.0453e+08   1.9969e+09  
8.3331e+00   4.0420e+10   2.9430e+09   3.7506e+10   2.9430e+00   2.5248e+00   2.6187e+00   1.0000e-32   1.0000e-32   7.5832e+08   1.0438e+08   1.9950e+09  
8.3431e+00   4.0446e+10   2.9388e+09   3.7536e+10   2.9388e+00   2.5212e+00   2.6237e+00   1.0000e-32   1.0000e-32   7.5724e+08   1.0423e+08   1.9931e+09  
8.3531e+00   4.0471e+10   2.9346e+09   3.7565e+10   2.9346e+00   2.5176e+00   2.6287e+00   1.0000e-32   1.0000e-32   7.5617e+08   1.0409e+08   1.9912e+09  
8.3631e+00   4.0496e+10   2.9304e+09   3.7594e+10   2.9304e+00   2.5140e+00   2.6337e+00   1.0000e-32   1.0000e-32   7.5509e+08   1.0394e+08   1.9893e+09  
8.3731e+00   4.0521e+10   2.9263e+09   3.7624e+10   2.9263e+00   2.5104e+00   2.6386e+00   1.0000e-32   1.0000e-32   7.5402e+08   1.0379e+08   1.9874e+09  
8.3831e+00   4.0546e+10   2.9221e+09   3.7653e+10   2.9221e+00   2.5068e+00   2.6436e+00   1.0000e-32   1.0000e-32   7.5295e+08   1.0365e+08   1.9855e+09  
